stn,var,rcp,hor,stat,centile,val
era5_land,evspsblpot,ref,1981-2010,none,-1,15758.725246
era5_land,evspsblpot,rcp45,1981-2010,mean,-1,15574.516095
era5_land,evspsblpot,rcp45,2021-2050,mean,-1,16335.105544
era5_land,evspsblpot,rcp45,2051-2080,mean,-1,16826.317248
era5_land,evspsblpot,rcp45,1981-2010,min,-1,14981.048594
era5_land,evspsblpot,rcp45,2021-2050,min,-1,15577.594259
era5_land,evspsblpot,rcp45,2051-2080,min,-1,16034.128359
era5_land,evspsblpot,rcp45,1981-2010,max,-1,16194.800501
era5_land,evspsblpot,rcp45,2021-2050,max,-1,17100.368579
era5_land,evspsblpot,rcp45,2051-2080,max,-1,17626.777829
era5_land,evspsblpot,rcp45,1981-2010,centile,1,14997.619309
era5_land,evspsblpot,rcp45,2021-2050,centile,1,15601.792604
era5_land,evspsblpot,rcp45,2051-2080,centile,1,16059.204181
era5_land,evspsblpot,rcp45,1981-2010,centile,10,15146.755743
era5_land,evspsblpot,rcp45,2021-2050,centile,10,15819.577711
era5_land,evspsblpot,rcp45,2051-2080,centile,10,16284.886578
era5_land,evspsblpot,rcp45,1981-2010,centile,50,15553.871029
era5_land,evspsblpot,rcp45,2021-2050,centile,50,16342.1047
era5_land,evspsblpot,rcp45,2051-2080,centile,50,16852.723112
era5_land,evspsblpot,rcp45,1981-2010,centile,90,16013.453522
era5_land,evspsblpot,rcp45,2021-2050,centile,90,16848.201896
era5_land,evspsblpot,rcp45,2051-2080,centile,90,17311.968142
era5_land,evspsblpot,rcp45,1981-2010,centile,99,16176.665803
era5_land,evspsblpot,rcp45,2021-2050,centile,99,17075.151911
era5_land,evspsblpot,rcp45,2051-2080,centile,99,17595.29686
era5_land,evspsblpot,rcp85,1981-2010,mean,-1,15516.132823
era5_land,evspsblpot,rcp85,2021-2050,mean,-1,16389.747944
era5_land,evspsblpot,rcp85,2051-2080,mean,-1,17337.296702
era5_land,evspsblpot,rcp85,1981-2010,min,-1,14876.067495
era5_land,evspsblpot,rcp85,2021-2050,min,-1,15727.602578
era5_land,evspsblpot,rcp85,2051-2080,min,-1,16516.651763
era5_land,evspsblpot,rcp85,1981-2010,max,-1,16188.710086
era5_land,evspsblpot,rcp85,2021-2050,max,-1,17122.4549
era5_land,evspsblpot,rcp85,2051-2080,max,-1,18160.376351
era5_land,evspsblpot,rcp85,1981-2010,centile,1,14892.322706
era5_land,evspsblpot,rcp85,2021-2050,centile,1,15750.380244
era5_land,evspsblpot,rcp85,2051-2080,centile,1,16543.760831
era5_land,evspsblpot,rcp85,1981-2010,centile,10,15038.619604
era5_land,evspsblpot,rcp85,2021-2050,centile,10,15955.37924
era5_land,evspsblpot,rcp85,2051-2080,centile,10,16787.74244
era5_land,evspsblpot,rcp85,1981-2010,centile,50,15505.93194
era5_land,evspsblpot,rcp85,2021-2050,centile,50,16363.400167
era5_land,evspsblpot,rcp85,2051-2080,centile,50,17329.344147
era5_land,evspsblpot,rcp85,1981-2010,centile,90,15995.359772
era5_land,evspsblpot,rcp85,2021-2050,centile,90,16854.470473
era5_land,evspsblpot,rcp85,2051-2080,centile,90,17901.578615
era5_land,evspsblpot,rcp85,1981-2010,centile,99,16169.375055
era5_land,evspsblpot,rcp85,2021-2050,centile,99,17095.656457
era5_land,evspsblpot,rcp85,2051-2080,centile,99,18134.496578
era5_land,evspsblpot,rcpxx,1981-2010,mean,-1,15545.324459
era5_land,evspsblpot,rcpxx,2021-2050,mean,-1,16362.426744
era5_land,evspsblpot,rcpxx,2051-2080,mean,-1,17081.806975
era5_land,evspsblpot,rcpxx,1981-2010,min,-1,14869.643489
era5_land,evspsblpot,rcpxx,2021-2050,min,-1,15513.014686
era5_land,evspsblpot,rcpxx,2051-2080,min,-1,15992.953828
era5_land,evspsblpot,rcpxx,1981-2010,max,-1,16234.090224
era5_land,evspsblpot,rcpxx,2021-2050,max,-1,17236.974767
era5_land,evspsblpot,rcpxx,2051-2080,max,-1,18228.037111
era5_land,evspsblpot,rcpxx,1981-2010,centile,1,14882.247866
era5_land,evspsblpot,rcpxx,2021-2050,centile,1,15552.103914
era5_land,evspsblpot,rcpxx,2051-2080,centile,1,16043.611218
era5_land,evspsblpot,rcpxx,1981-2010,centile,10,15073.843536
era5_land,evspsblpot,rcpxx,2021-2050,centile,10,15843.421893
era5_land,evspsblpot,rcpxx,2051-2080,centile,10,16429.521476
era5_land,evspsblpot,rcpxx,1981-2010,centile,50,15529.904465
era5_land,evspsblpot,rcpxx,2021-2050,centile,50,16348.341398
era5_land,evspsblpot,rcpxx,2051-2080,centile,50,17075.844732
era5_land,evspsblpot,rcpxx,1981-2010,centile,90,16020.789293
era5_land,evspsblpot,rcpxx,2021-2050,centile,90,16902.258367
era5_land,evspsblpot,rcpxx,2051-2080,centile,90,17763.174349
era5_land,evspsblpot,rcpxx,1981-2010,centile,99,16220.368286
era5_land,evspsblpot,rcpxx,2021-2050,centile,99,17204.008607
era5_land,evspsblpot,rcpxx,2051-2080,centile,99,18171.410386
