year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,22.131836,22.39122314875801,21.95179280938396,22.74624339649455,22.42006247017174,22.010441973946627,22.807182233070023
1982,22.038391,22.352504299674848,22.050955616399165,22.92961211078904,22.40253622504288,22.09416411800038,23.006032079315275
1983,22.338776,22.331094868186568,21.963249365353363,22.778056563187533,22.36755950812611,21.953733259941373,22.85923183825537
1984,22.05481,22.45834505972132,22.0497015915642,22.745674054838616,22.520208254447173,22.103597332167453,22.89208992059241
1985,21.883575,22.41285535122083,21.938810569160463,22.73966572073749,22.44440568850605,21.980218533714776,22.81067816978185
1986,21.974915,22.32263989015885,22.041104660190683,22.553994787190103,22.374129873825883,22.048779868150177,22.656445550808428
1987,22.76883,22.50196500914574,22.03353839500136,22.84586992272108,22.56292960638904,22.057555133211903,22.924414642863383
1988,22.346436,22.58729356281006,22.12722012827396,22.944533116574405,22.657722398935466,22.10959689394099,23.099652589876257
1989,22.183746,22.54048101808397,21.94973725149117,22.88600380251524,22.55421009049956,21.926151067962508,22.98307004273704
1990,22.39505,22.670106404867493,22.303373677723755,23.07763451607304,22.68514716416335,22.298156967261548,23.11042371441914
1991,22.325378,22.520178670541828,21.99581766793733,22.88392076029095,22.544446364555046,22.07804245119968,22.94326049061993
1992,22.123016,22.34123341279525,21.986360979245603,22.649117339903626,22.4313982761678,21.96726127435045,22.75300165071769
1993,22.199524,22.30507389507709,22.014488238628644,23.040325317791144,22.419984004422883,22.043791995436607,23.036003039895206
1994,22.298492,22.359192291984908,21.66877764776212,22.69411093116406,22.45329759697076,21.69002113778208,23.30342739595472
1995,22.395264,22.520461970721744,22.20216810409221,22.88178800046592,22.59234355644312,22.22048391232209,22.99405891858453
1996,22.33966,22.563898261606504,22.1147999338196,23.22170986403006,22.59852947847077,22.10069299441784,23.322228698466176
1997,22.404938,22.5333729011999,22.135907104954697,23.06296686871474,22.57318844335319,22.150628485271795,23.20613684821853
1998,22.833923,22.60622345753181,22.151395917685363,22.88973282628996,22.676038377414987,22.16786297504524,23.040027528833377
1999,22.182617,22.64841907167923,22.298859565412045,23.08585322488051,22.693040864571767,22.338002419162137,23.13666333438158
2000,22.223694,22.604359821889307,22.30370694017517,22.84523417038679,22.691341851325628,22.32875864049919,23.23802951760962
2001,22.346771,22.668701624981423,22.28879918771884,23.04370871158119,22.705669541970053,22.336489231547603,23.14980235459012
2002,22.43045,22.629825117350823,22.215680633743546,23.23558868081369,22.725002851800653,22.26067944867976,23.33595219736378
