year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,4.558333333333337,5.558333333333337,1.3083333333333371,1.3083333333333371,11.308333333333337,10.058333333333337,-0.6916666666666629,-0.6916666666666629,0.05833333333333712,5.808333333333337,6.058333333333337,15.558333333333337,15.058333333333337,18.058333333333337,16.308333333333337,16.308333333333337,16.308333333333337,3.808333333333337,0.8083333333333371,3.058333333333337,-8.191666666666663,-7.941666666666663,-7.441666666666663,21.558333333333337,21.058333333333337
1992,0.0,7.808333333333337,5.058333333333337,-26.691666666666663,-26.691666666666663,-21.691666666666663,-21.941666666666663,5.808333333333337,5.808333333333337,6.808333333333337,13.558333333333337,12.808333333333337,1.3083333333333371,1.3083333333333371,1.3083333333333371,9.308333333333337,14.558333333333337,13.558333333333337,-3.191666666666663,-3.441666666666663,-2.441666666666663,0.05833333333333712,1.5583333333333371,4.308333333333337,-9.191666666666663,-10.191666666666663
1993,0.0,13.058333333333337,13.308333333333337,-1.9416666666666629,-1.1916666666666629,14.058333333333337,12.808333333333337,-9.941666666666663,-5.691666666666663,-3.191666666666663,-6.691666666666663,-5.941666666666663,2.558333333333337,2.308333333333337,3.308333333333337,-6.191666666666663,-1.4416666666666629,-3.441666666666663,-0.19166666666666288,-2.691666666666663,-2.941666666666663,-9.941666666666663,-5.191666666666663,3.558333333333337,-0.6916666666666629,-0.19166666666666288
1994,0.0,9.308333333333337,11.308333333333337,-4.441666666666663,-3.941666666666663,-7.191666666666663,-9.941666666666663,3.558333333333337,3.558333333333337,4.808333333333337,0.3083333333333371,0.3083333333333371,5.558333333333337,-2.941666666666663,4.058333333333337,2.308333333333337,4.058333333333337,3.558333333333337,-11.941666666666663,-12.441666666666663,-11.941666666666663,-2.691666666666663,-1.6916666666666629,0.05833333333333712,2.308333333333337,2.558333333333337
1995,0.0,2.558333333333337,3.058333333333337,4.808333333333337,4.558333333333337,15.058333333333337,10.058333333333337,-10.441666666666663,-9.941666666666663,-5.191666666666663,3.058333333333337,2.308333333333337,-11.191666666666663,-12.941666666666663,-12.191666666666663,-6.941666666666663,-2.691666666666663,-2.941666666666663,7.308333333333337,5.058333333333337,7.308333333333337,2.558333333333337,-0.4416666666666629,4.558333333333337,10.308333333333337,10.058333333333337
1996,0.0,-18.441666666666663,-13.691666666666663,-2.691666666666663,-6.191666666666663,-6.941666666666663,-13.441666666666663,-5.191666666666663,-4.691666666666663,-4.691666666666663,-1.6916666666666629,-1.6916666666666629,-1.6916666666666629,-1.6916666666666629,-1.6916666666666629,-12.441666666666663,5.058333333333337,-1.4416666666666629,-10.441666666666663,-11.441666666666663,-10.191666666666663,-3.941666666666663,-2.941666666666663,-1.6916666666666629,1.0583333333333371,-0.19166666666666288
1997,0.0,2.058333333333337,3.308333333333337,0.5583333333333371,1.0583333333333371,-1.4416666666666629,-4.191666666666663,5.308333333333337,5.308333333333337,5.308333333333337,5.308333333333337,5.308333333333337,4.308333333333337,0.05833333333333712,3.058333333333337,-2.941666666666663,-1.9416666666666629,-2.691666666666663,18.808333333333337,18.808333333333337,19.808333333333337,-0.9416666666666629,-0.19166666666666288,0.8083333333333371,-21.941666666666663,-21.941666666666663
1998,0.0,12.058333333333337,12.308333333333337,-4.191666666666663,-4.191666666666663,7.058333333333337,6.058333333333337,-8.691666666666663,-8.691666666666663,-8.691666666666663,-1.6916666666666629,-1.6916666666666629,-4.691666666666663,-5.441666666666663,-4.941666666666663,-16.691666666666663,10.308333333333337,10.058333333333337,5.308333333333337,5.308333333333337,5.308333333333337,-19.941666666666663,-17.941666666666663,-16.191666666666663,-13.691666666666663,-13.691666666666663
1999,0.0,2.308333333333337,3.808333333333337,-10.191666666666663,-5.441666666666663,7.058333333333337,0.3083333333333371,-4.691666666666663,-4.691666666666663,-3.941666666666663,10.308333333333337,8.808333333333337,-5.191666666666663,-5.441666666666663,-5.191666666666663,12.808333333333337,14.808333333333337,14.308333333333337,-22.691666666666663,-22.691666666666663,-22.691666666666663,7.308333333333337,7.308333333333337,7.808333333333337,-1.6916666666666629,-2.191666666666663
2000,0.0,3.058333333333337,4.808333333333337,-12.691666666666663,-12.191666666666663,15.558333333333337,1.8083333333333371,8.558333333333337,8.308333333333337,9.558333333333337,12.308333333333337,11.808333333333337,-10.691666666666663,-11.441666666666663,-11.191666666666663,15.808333333333337,18.058333333333337,17.808333333333337,-6.941666666666663,-6.691666666666663,-6.941666666666663,-14.691666666666663,-14.441666666666663,-12.691666666666663,15.308333333333337,16.058333333333337
