longitude,latitude,tasmax
-15.600000381469727,12.699999809265137,33.447663845681234
-15.600000381469727,12.600000381469727,33.405952716237096
-15.5,12.699999809265137,33.36251285550236
-15.5,12.600000381469727,33.385228496922366
