longitude,latitude,tasmax
-15.600000381469727,12.699999809265137,1.3555114130672905
-15.600000381469727,12.600000381469727,1.3328878504435124
-15.5,12.699999809265137,1.3234164097305552
-15.5,12.600000381469727,1.3198062522081955
