year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,107.14900153609833,98.8553704360156,71.22119815668202,131.82642089093702,103.23033794162824,75.45622119815668,132.91090629800308,106.95124909046812,76.00614439324117,135.36712749615975
1989,98.45929339477726,101.6185749734137,72.10445468509985,140.9600614439324,103.160599078341,71.21044546850999,129.29646697388634,104.1992885439405,72.57603686635944,140.66513056835635
1990,119.19508448540708,103.0759777856552,80.9247311827957,141.31950844854072,105.72350230414744,83.06912442396313,139.23809523809524,111.74549276416847,83.93087557603687,154.26113671274962
1991,101.41321044546852,103.45622119815668,69.31336405529954,124.78648233486943,100.57549923195086,63.866359447004605,138.3241167434716,101.26849381518312,63.0,141.75115207373273
1992,82.357910906298,94.10658159045258,77.65591397849462,119.57142857142856,92.51198156682028,62.98463901689709,133.70199692780338,97.5224351200582,66.0952380952381,137.01689708141322
1993,108.64823348694316,98.51920122887864,61.89861751152074,127.19201228878649,93.15637480798772,64.95545314900154,133.2811059907834,100.24537149324924,61.374807987711215,139.93394777265746
1994,89.12442396313364,102.26137303556658,73.83256528417819,150.0384024577573,99.4594470046083,64.13671274961598,131.66513056835635,104.28886732961436,65.12749615975423,151.77880184331798
1995,80.25345622119816,102.65355075032494,83.88172043010752,118.49615975422428,105.0378648233487,74.94777265745007,147.29185867895546,109.08666828361228,75.07066052227343,159.25038402457758
1996,111.30875576036868,103.0457284650833,77.5284178187404,137.59293394777265,105.9426267281106,78.74961597542243,143.9815668202765,106.63279165656076,78.04915514592933,153.80337941628264
1997,88.61290322580645,97.69124423963132,76.55453149001536,128.27188940092165,105.21789554531487,77.2073732718894,152.0384024577573,107.52558816395828,76.63594470046083,151.75115207373273
1998,108.4347158218126,100.557131041002,79.80645161290323,131.13517665130567,105.51812596006144,79.85714285714286,145.13517665130567,111.7204301075269,79.21812596006144,153.0952380952381
1999,95.70814132104456,107.90015360983104,73.42242703533026,137.5806451612903,110.59385560675882,73.51766513056836,140.2073732718894,105.58848734740076,76.62672811059907,146.06758832565285
2000,98.00614439324116,100.23904052936312,61.10138248847926,141.67281105990784,102.57665130568355,61.605222734254994,135.99539170506912,104.95674670547336,60.73118279569893,132.35637480798772
2001,109.4331797235023,101.84166371263146,77.12442396313364,121.78801843317972,108.40368663594468,88.58986175115207,138.66513056835635,107.28086344894494,79.06912442396313,140.17818740399386
2002,120.78033794162826,99.656977431171,75.97542242703533,123.72964669738865,106.74093701996928,75.5852534562212,167.2688172043011,111.60845662543454,76.08448540706605,167.9615975422427
2003,109.07834101382488,120.90712513293155,92.7542242703533,158.66820276497697,118.536712749616,83.48387096774194,172.87711213517665,117.19273991430188,87.68202764976958,174.70199692780338
2004,122.20276497695852,110.25641025641023,89.11981566820276,134.2089093701997,112.89669738863287,90.09216589861752,136.74039938556066,115.32427843803056,91.82181259600614,140.5038402457757
2005,127.87096774193547,109.1631809051164,94.39016897081412,119.34869431643624,113.43440860215053,96.83410138248848,147.87711213517665,117.8059665292263,100.32411674347158,155.889400921659
2006,113.72811059907832,109.90747961715702,93.4546850998464,131.48694316436251,123.30860215053762,102.53763440860214,150.48079877112136,115.28466327108092,85.55760368663594,129.37019969278035
2007,118.63594470046084,118.10457284650832,92.394777265745,141.10752688172042,123.189400921659,96.14285714285714,177.3609831029186,121.67572156196944,87.46082949308756,179.52227342549924
2008,104.9815668202765,116.85938792390404,95.13671274961598,147.10291858678954,121.41643625192012,80.58064516129032,159.66666666666666,126.95884873474006,95.83410138248848,156.78494623655914
2009,115.57142857142856,127.6260191421482,98.57142857142856,150.89093701996927,135.56881720430107,102.61904761904762,179.09062980030723,130.20648395181502,91.6989247311828,167.97542242703534
2010,110.11674347158218,123.05872622001657,96.46236559139786,145.34408602150538,124.94861751152072,92.40706605222734,152.5099846390169,139.8640957231789,97.27496159754224,195.4992319508449
2011,107.50384024577572,119.52203710268228,100.9831029185868,148.47619047619048,126.39331797235025,76.78494623655914,170.29185867895546,126.37812272617025,89.45161290322581,152.642089093702
2012,94.34562211981569,121.48741580999646,89.68817204301075,147.47619047619048,123.11643625192008,106.9047619047619,146.4731182795699,119.03427924650336,84.72196620583718,168.85407066052227
2013,126.50691244239631,132.2237977076687,101.82027649769586,154.61904761904762,126.9126728110599,93.80030721966206,157.4347158218126,125.84356051418872,97.99078341013823,182.32718894009216
2014,112.51920122887864,123.1334042301784,104.2242703533026,143.74500768049154,133.20798771121355,102.10599078341014,172.53302611367127,135.02692214406986,82.90168970814132,177.37019969278035
2015,119.76958525345624,124.79309937374454,99.55299539170508,165.71428571428572,135.58440860215055,104.12135176651306,173.19508448540708,140.53892796507395,90.55606758832565,183.78033794162823
2016,135.68970814132103,120.3483398322108,76.82181259600614,143.48540706605223,131.82619047619048,111.97388632872504,167.65437788018434,129.25814536340852,89.72964669738863,190.4132104454685
2017,133.40399385560676,125.6509511993383,94.2258064516129,160.39016897081413,120.6390168970814,86.2657450076805,140.61751152073734,132.15336728919073,96.35330261136713,188.9062980030722
2018,,123.85950608531252,90.7173579109063,173.80184331797236,128.46321044546852,103.20583717357913,164.2089093701997,137.2558816395828,104.3041474654378,185.4500768049155
2019,,122.22427035330264,89.51305683563749,198.02764976958525,127.90729646697386,95.71274961597544,158.62519201228878,131.08456625434556,98.64516129032258,168.2811059907834
2020,,124.79286305092758,88.44239631336406,158.5837173579109,134.0273425499232,98.0568356374808,164.0522273425499,129.57159026598757,95.67588325652842,161.0399385560676
2021,,128.25641025641025,97.531490015361,171.72350230414747,139.99915514592936,114.49923195084486,177.27342549923196,139.5624545234053,88.74039938556068,202.87711213517665
2022,,135.3967860096892,111.0752688172043,163.3763440860215,136.6020737327189,102.53917050691244,172.74347158218126,146.68227019160807,113.46390168970814,182.31643625192007
2023,,130.63346331088266,96.66973886328724,159.34715821812597,132.87265745007682,92.04761904761904,175.49923195084486,144.96078906944777,101.17357910906298,209.9032258064516
2024,,128.36925440151245,78.2073732718894,163.42396313364054,138.13863287250382,107.49001536098312,185.1797235023041,150.6817851079311,127.36251920122888,175.76036866359448
2025,,127.8058608058608,89.49923195084486,170.72811059907835,145.36536098310293,97.56374807987712,176.41781874039938,141.0574015684372,109.35176651305684,164.2242703533026
2026,,131.35164835164835,103.89400921658986,169.5284178187404,140.82887864823348,112.6589861751152,166.42857142857142,155.38362034117552,109.52227342549924,219.41781874039933
2027,,136.69656150301313,105.6774193548387,173.04147465437788,138.52396313364056,93.96620583717358,198.4592933947773,159.8687848653893,122.1321044546851,191.273425499232
2028,,135.67210209145694,106.39784946236558,165.28878648233487,138.83102918586786,113.31182795698923,158.65284178187403,135.84833050367857,107.4546850998464,164.4731182795699
2029,,135.17617866004963,99.56221198156682,163.51612903225808,141.35030721966203,108.21198156682028,183.91705069124424,144.07591559544022,113.97695852534562,190.1136712749616
2030,,142.52794517310647,83.55453149001536,175.7373271889401,134.1751920122888,101.6589861751152,178.55606758832565,142.46624626081334,113.32411674347158,174.44700460829492
2031,,133.24849344204182,98.12288786482335,179.55760368663596,147.9369431643625,124.00460829493088,196.09062980030723,150.2394696418465,100.6405529953917,195.82027649769583
2032,,141.91976840363938,99.36712749615975,196.6190476190476,146.18387096774194,101.34715821812595,194.1059907834101,150.24650335516208,109.17511520737328,192.69278033794163
2033,,131.0606168025523,105.07066052227344,169.6574500768049,158.063287250384,119.7926267281106,210.1121351766513,157.1765704584041,95.51612903225806,203.28571428571428
2034,,127.75930521091809,100.0552995391705,165.16282642089092,143.80376344086022,117.28571428571428,181.5806451612904,163.92384186272133,115.81720430107526,199.46236559139783
2035,,146.34692189530898,101.24884792626727,200.81413210445467,135.86820276497696,109.19662058371736,170.42396313364054,150.24981809362112,130.715821812596,173.568356374808
2036,,149.95498050336758,93.18586789554531,175.8709677419355,139.43164362519198,101.0752688172043,169.852534562212,152.6591478696742,114.27956989247312,190.95698924731184
2037,,131.07999527354372,88.68509984639017,167.036866359447,160.23149001536098,122.20583717357913,208.8986175115208,151.56787129113104,119.87864823348694,199.8709677419355
