year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,290.82205528765314,288.148843770235,157.77711493644745,171.8081042233522,49.136471502468,19.738209088241433,-114.7674989902248,-97.34039062897642,85.86545189927904,-107.62214553980436,103.0800834866576,115.19758170081957,156.87745224872276,86.76977060014042,119.33672922192659,140.86078625289622,64.83027861281539,32.017541009533375,-54.35165254158733,109.06234799774154,70.13655381420733,51.025033001608904,157.99430022289596,65.67013283100994,-51.776643922133644,-26.941009693660362,-40.538738023538144,-53.7145338572567,-21.37831672858931,-63.089350960750494,85.5958817928464,80.8161884683883,155.5107687485238,-13.437663035207265,24.766365726597087,74.957163575241,52.64696893666485,33.31116807219814,28.38174843360673,39.01117370601537,0.6025957126462345,-42.26425691338375,3.3847293867130475,-54.359407571820554,-63.649507371553284,-97.4031754962864,-67.92821349620976,131.4342055922076,41.97423748727283,-244.53194079122449,-206.35541853955317,159.86688306957387,147.7162345045415,142.88833379036316,174.92703076412192,151.952119841618
1992,0.0,-296.96769129432664,-280.30636250319805,-269.87428415350365,-240.3657435169015,-206.20225026470825,-224.918541598086,4.73725827050157,31.751664310254455,-14.942710976368858,266.7164159866977,197.52473045490012,142.6822775767847,157.74065609910667,-151.37572098704624,-150.43338259773424,-139.42058673705748,60.65230965174703,10.083092671291865,-125.30717735107976,-150.90315828404096,-202.00313426724227,78.81430241963119,221.72345085054712,233.8590001108762,-43.11374184043848,-28.466014590142777,-152.64325222266916,-147.26168501195468,-263.1284348683386,-293.6875299961274,56.398542353734456,39.47677712934819,65.73253845256352,184.3192341024327,184.09989678078693,76.63608723677578,-1.4016404284201371,13.428169645250819,255.39711127495048,288.4434093442849,175.68515938430187,-129.37807262182292,-129.97454613937487,-114.46850281814267,405.42015405587813,333.90970947241533,293.1290218408225,-168.10449788739425,-178.04562403218063,-104.44144986321783,-86.4944747060951,174.9327848606173,160.1224763530024,173.303060151586,256.76647957460796,28.150861023245625
1993,0.0,-161.91209688886477,-127.53614215736047,-59.362658314846385,-49.22362559191566,-100.18631898860644,-24.85285557377165,65.64262852629645,-13.085871890580393,-76.76402271496931,-21.11042930812016,-157.7726844359314,-164.0079288834615,-137.6787790096854,-8.02641673370806,5.160992324019162,37.19660277276523,134.8202357321402,120.18639443245934,62.499440534083874,-162.20166067395053,-166.8549245106371,-164.10538185789596,-113.74521395622162,-138.73332063393087,5.2850648422953554,12.431484724121333,-26.223354012065215,42.47224532021983,157.5669130954949,23.162031568551697,-0.08566073225222226,-44.746798890385776,-8.64855137206348,-14.783922624604202,-3.9154877863589945,133.5152996746225,101.6210942054862,94.72830862775538,-85.91939005817255,-41.63802836468187,-76.19876972663326,-70.01817859138805,-79.08393668952351,-89.25391690899534,-12.607732400204895,-39.74560870461619,-35.89262880355375,-105.64465937623811,-113.93255560431851,-87.6838995764378,-12.348561969890056,95.40142158249239,112.51130127362921,-9.31423427872835,56.164979556344974,-40.55723898434633
1994,0.0,-88.49052227158654,-75.64978955032637,293.95119754336395,310.4581042847026,-155.70132180269854,-153.38955265499885,-213.1829010238127,-171.21391816437784,-114.36016887189538,-112.59669220607867,127.58490055219977,121.27403235382474,158.6606057845056,96.44091508349072,72.51562425770169,54.02298419480701,8.273686311940082,-23.67136950181714,5.6200733348575795,-69.43184018444401,-58.00059668561727,-195.0839428057359,-120.23393218717297,-149.93270191596366,-30.768859228713495,6.031127039857665,-124.62195944853949,-82.71572732326382,-77.66762136023021,-121.00951124530843,375.7988538420417,341.8696624976411,379.1331609402207,-17.364877465527,-20.007197739138064,-1.325314674416063,-91.30573820903771,-6.52669084176307,-11.341095035491549,18.907927845032987,-4.2425483697437585,-70.09266224763513,-96.79470288151555,-102.15160160363769,-14.066746743325666,-24.04428295251546,-29.50292810245662,196.892168018927,273.38966948357836,-56.41596312574433,-67.17331633098229,-41.6070988699538,-3.4352230571222435,-67.25266511170582,-35.75254390865098,-7.846187177622824
1995,0.0,-79.9405028234392,-19.22270499963213,-129.7018871359171,-114.1392398107908,-194.0836421347302,-190.70915908229068,144.66276684979914,182.09319394822933,-131.29623571289676,485.79691408233805,-98.97908309998729,-103.80811943733602,-72.38964378686683,50.31471504309684,54.57231771816066,27.0983592622091,-43.03403801169566,-77.39618270086311,-155.87517544294366,21.81338016464349,2.702417556981345,-6.152714414666889,101.02264264410599,28.29852105354405,5.454813884721602,6.7942359591824015,157.75589037700468,114.30588109706264,-108.96950747760854,-145.66582993842582,-139.10910192496863,-176.90798422783672,-120.15539120183587,179.64056557806737,111.55229468803202,-180.27120607716358,-208.13093083961098,-207.08498998167056,59.947004036490284,58.270994838463366,14.964842320992602,-27.12873111792578,-31.883029972801296,-23.950042747154384,-135.57734933460688,-171.37234276789735,-103.67838611003577,49.02664981749774,22.050714773779987,95.99911132779732,150.48248330411366,321.74431856198805,352.9831136345457,200.65683799566455,207.84210402502833,77.08228930381597
1996,0.0,240.49545970208965,246.84989356123197,-225.19439920262346,-242.65347733210535,-362.6105336958381,-371.96868453529305,215.06850974568522,239.67198887628467,-129.07058620442535,-6.976884530941334,-79.80209335345558,-120.50176268011637,-62.48956612599426,-14.940445924629103,-64.0585321051941,24.567411776999165,104.15991630717156,94.37702424948861,-135.63302292414153,-97.65683177586124,-108.91529404628727,-235.86656879046996,-194.38219189203812,-225.4080943154844,-90.05829647338845,-116.53375579098764,-81.75109427340794,-75.83484316225099,-131.64601955741387,-166.94729177469225,-96.95138685855204,-113.81944064509821,-84.07920828178072,-159.3928738246983,-176.54226054270003,65.65738137380936,45.866517555247015,-4.629457191383722,-102.96005264589633,-94.60004763219047,-105.11522502023865,106.32697217957832,137.976963119591,132.54496611044283,150.1039629492551,71.305416677641,73.14432793167293,-106.18874746685947,-129.83234736097415,-196.61852846763838,-131.66599629615695,-21.768227475780577,14.537076503925505,-201.10707751783872,-173.53720279341718,39.847863343236554
1997,0.0,-78.93055905717915,-64.39588534601461,235.47301841382102,218.42165933160265,-55.43387136099932,-52.9176451940516,8.157291422797016,-17.833162993588417,-14.65149767028845,34.90904482530425,100.63769844557635,-6.624323231005064,92.69612509550132,48.066416081413536,41.92336553823043,14.630191742041234,92.78172516551433,16.408199747111894,101.66503848961725,-53.61658497665877,-60.673102477683074,203.70483004178243,300.835793953828,257.5336578571099,-99.66585402793635,-42.468041669606805,17.534317133697755,32.1116715593688,-130.0066017911824,-146.49439258887094,10.184179463492796,35.14151096734827,52.595166217959786,-99.5530924787027,-111.5631355360083,5.08430356729275,-52.628846314215934,-69.578265216011,137.57257610194733,136.39492570971868,54.02602040463216,65.12004098421642,51.72853898282699,65.31252452654257,-190.64042898661717,-213.2029275940318,-196.57017008213086,-125.84997783723531,-177.17072818576673,-97.1119137792075,-25.10751995815656,29.28699938526313,39.16868457119483,22.982695993852758,87.99409621263828,204.40480170510898
1998,0.0,-19.648919135898836,13.477428828784355,-257.50184049299395,-258.24116453359477,-179.90391055040345,-140.64133454710452,-292.63693794420567,-325.39523107868035,-181.19511162924732,-124.07788344736906,-62.85535118925014,-76.66608274336045,-59.532309225526376,-137.6858871625068,-137.88898628196097,-145.1891333107826,205.8732072006053,135.27011723444343,128.40680852084108,-3.411159961254725,-22.37773486074036,97.53648894123057,153.26095790079341,88.88192020299607,-159.8041214816837,-129.13354177908013,-125.65812790020345,-134.0660524553312,638.5468825274269,577.071004773081,116.81859032508567,78.1153332058143,145.31632716788545,-99.7694706629278,-97.83658310169909,-25.311611619336304,-69.64454441949033,-52.329123467557224,-197.64450712793638,-183.10250873631117,-200.39198251746404,72.54758155239392,50.56786236667119,105.65274099017086,-146.43790361021348,-160.34388281312977,-171.62222916219037,-180.84881870381327,-181.41446784780817,-31.70589034055172,-28.431580247285183,-91.2868281170285,-69.31936647208579,21.62805233988786,25.303185019469538,-197.11496243589863
1999,0.0,-141.6782827360247,-127.43987767097303,-202.0227026570779,-211.1507094287595,-75.71443759657433,-86.03255702181696,-19.422911984127836,-57.51731034988404,223.30833879578415,-195.86279848846908,-183.16208978199796,-175.70036561611101,-166.61171960470887,-175.17241480918858,-157.30898321002564,-159.96663338716905,-24.04301098809617,-37.157299618338925,70.29029136165434,-96.34589631852151,-73.0194405657843,236.82406608740405,532.6106786768331,367.71175219619033,282.53925123998704,348.60081461865616,23.711918034850555,-4.019608182916386,20.513637720451356,-19.00394656134074,-127.48790122940818,-141.99795918155513,-113.16150989379679,150.4301278794925,129.69582034410962,-75.71422983360685,-111.49067510803343,-129.14169715239598,327.1615345613012,308.16718014360777,211.83241547055775,-82.40230334069747,-105.11057381265181,-61.98438043721643,-27.368464843430957,-42.65667430937083,-31.790569461131554,-70.07255439083337,-75.98174240712206,109.57611603610985,149.87508713991997,-95.47632037960193,-112.81396836115982,155.78092315911158,176.9965508295436,-50.27842823136359
2000,0.0,-133.2532669662349,-131.71833118927293,-9.621769000552263,-2.8861317193475315,-126.96251473146384,-103.15442705174229,73.3858821003281,67.43030991446619,345.98030691504005,92.24975871469951,-175.52395962689496,-172.68204225678983,-147.11985273399017,288.7383615757501,298.42609959324693,327.3906021105539,-164.9503956719003,-184.43426494037544,-78.91969081233634,-53.512846513742204,-69.91516141430361,-228.002794850471,-139.86224064120472,-179.36008192391313,29.26215847155288,43.89326181515105,-46.87098774237154,-62.28941424216566,41.54653167686524,-36.98841133603446,71.63816905534429,47.42964072964094,114.04449747370666,159.2833595248852,182.53510427274796,-72.70759412781473,-123.9263370488863,-141.24961482666754,75.2848515722012,131.00001155955522,73.87663174261115,-31.06900173439419,-14.562582459982536,-30.512389704075645,-157.73720186296242,-209.21579789308532,-204.01608319598307,67.39697204922606,18.926959650617732,14.28223632485367,56.822704422279116,0.45817938427160243,16.523039030537916,-290.31718644156695,-276.68590264945374,41.4981359746688
