stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,488.435604
era5_land,pr,rcp45,1981-2010,mean,-1,460.23863
era5_land,pr,rcp45,2021-2050,mean,-1,463.67864
era5_land,pr,rcp45,2051-2080,mean,-1,441.123643
era5_land,pr,rcp45,1981-2010,min,-1,299.507442
era5_land,pr,rcp45,2021-2050,min,-1,308.708907
era5_land,pr,rcp45,2051-2080,min,-1,219.784739
era5_land,pr,rcp45,1981-2010,max,-1,503.748231
era5_land,pr,rcp45,2021-2050,max,-1,568.822559
era5_land,pr,rcp45,2051-2080,max,-1,560.59812
era5_land,pr,rcp45,1981-2010,centile,1,320.171312
era5_land,pr,rcp45,2021-2050,centile,1,320.275813
era5_land,pr,rcp45,2051-2080,centile,1,244.727083
era5_land,pr,rcp45,1981-2010,centile,10,434.678942
era5_land,pr,rcp45,2021-2050,centile,10,408.355905
era5_land,pr,rcp45,2051-2080,centile,10,367.594967
era5_land,pr,rcp45,1981-2010,centile,50,472.013793
era5_land,pr,rcp45,2021-2050,centile,50,469.871913
era5_land,pr,rcp45,2051-2080,centile,50,429.869115
era5_land,pr,rcp45,1981-2010,centile,90,494.058741
era5_land,pr,rcp45,2021-2050,centile,90,538.147717
era5_land,pr,rcp45,2051-2080,centile,90,525.816033
era5_land,pr,rcp45,1981-2010,centile,99,502.097385
era5_land,pr,rcp45,2021-2050,centile,99,563.161172
era5_land,pr,rcp45,2051-2080,centile,99,556.835294
era5_land,pr,rcp85,1981-2010,mean,-1,455.862109
era5_land,pr,rcp85,2021-2050,mean,-1,450.780597
era5_land,pr,rcp85,2051-2080,mean,-1,422.068909
era5_land,pr,rcp85,1981-2010,min,-1,300.28667
era5_land,pr,rcp85,2021-2050,min,-1,262.161919
era5_land,pr,rcp85,2051-2080,min,-1,194.090494
era5_land,pr,rcp85,1981-2010,max,-1,493.116772
era5_land,pr,rcp85,2021-2050,max,-1,553.501554
era5_land,pr,rcp85,2051-2080,max,-1,598.806275
era5_land,pr,rcp85,1981-2010,centile,1,321.119236
era5_land,pr,rcp85,2021-2050,centile,1,281.984173
era5_land,pr,rcp85,2051-2080,centile,1,207.841215
era5_land,pr,rcp85,1981-2010,centile,10,407.647543
era5_land,pr,rcp85,2021-2050,centile,10,376.057193
era5_land,pr,rcp85,2051-2080,centile,10,274.743968
era5_land,pr,rcp85,1981-2010,centile,50,466.106231
era5_land,pr,rcp85,2021-2050,centile,50,455.253525
era5_land,pr,rcp85,2051-2080,centile,50,415.080786
era5_land,pr,rcp85,1981-2010,centile,90,491.478125
era5_land,pr,rcp85,2021-2050,centile,90,518.220417
era5_land,pr,rcp85,2051-2080,centile,90,531.08888
era5_land,pr,rcp85,1981-2010,centile,99,493.050785
era5_land,pr,rcp85,2021-2050,centile,99,548.635942
era5_land,pr,rcp85,2051-2080,centile,99,589.946787
era5_land,pr,rcpxx,1981-2010,mean,-1,457.99948
era5_land,pr,rcpxx,2021-2050,mean,-1,457.079641
era5_land,pr,rcpxx,2051-2080,mean,-1,431.37471
era5_land,pr,rcpxx,1981-2010,min,-1,299.507442
era5_land,pr,rcpxx,2021-2050,min,-1,262.161919
era5_land,pr,rcpxx,2051-2080,min,-1,194.090494
era5_land,pr,rcpxx,1981-2010,max,-1,503.748231
era5_land,pr,rcpxx,2021-2050,max,-1,568.822559
era5_land,pr,rcpxx,2051-2080,max,-1,598.806275
era5_land,pr,rcpxx,1981-2010,centile,1,299.834718
era5_land,pr,rcpxx,2021-2050,centile,1,281.711654
era5_land,pr,rcpxx,2051-2080,centile,1,204.882077
era5_land,pr,rcpxx,1981-2010,centile,10,410.031677
era5_land,pr,rcpxx,2021-2050,centile,10,376.484433
era5_land,pr,rcpxx,2051-2080,centile,10,305.851619
era5_land,pr,rcpxx,1981-2010,centile,50,469.58572
era5_land,pr,rcpxx,2021-2050,centile,50,469.871913
era5_land,pr,rcpxx,2051-2080,centile,50,422.436021
era5_land,pr,rcpxx,1981-2010,centile,90,492.5683
era5_land,pr,rcpxx,2021-2050,centile,90,530.027163
era5_land,pr,rcpxx,2051-2080,centile,90,531.054657
era5_land,pr,rcpxx,1981-2010,centile,99,500.281453
era5_land,pr,rcpxx,2021-2050,centile,99,562.387737
era5_land,pr,rcpxx,2051-2080,centile,99,582.75885
