year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,-18.825,-2.420238095238094,21.425,-18.724999999999998,-0.7340909090909129,20.875000000000018
1982,0.0,-17.825,0.6154761904761905,17.925000000000008,-14.95,0.6409090909090871,14.02500000000001
1983,0.0,-19.075,-2.5630952380952365,19.425000000000015,-18.9,-1.4159090909090892,20.100000000000012
1984,0.0,-21.575,-2.575000000000003,24.675000000000015,-21.474999999999998,-2.131818181818179,20.000000000000004
1985,0.0,-10.825,4.6154761904761905,16.425,-10.274999999999999,4.652272727272727,16.850000000000005
1986,0.0,-14.075,2.1511904761904823,24.675000000000015,-12.974999999999998,3.9022727272727273,24.600000000000005
1987,0.0,-19.825,-5.860714285714284,8.425000000000015,-18.974999999999998,-4.268181818181816,11.075000000000006
1988,0.0,-8.325,4.353571428571431,16.175000000000015,-7.474999999999998,4.265909090909094,16.375000000000004
1989,0.0,-29.325,-3.086904761904762,15.925000000000015,-30.525,-2.268181818181816,16.77500000000001
1990,0.0,-16.075,5.960714285714285,26.925000000000015,-21.674999999999997,4.754545454545454,26.475000000000012
1991,0.0,-16.575,-1.5035714285714263,14.425000000000015,-16.975,-1.7340909090909058,14.27500000000001
1992,0.0,-15.325,-0.6345238095238095,15.675000000000036,-16.325,1.6181818181818208,26.02500000000003
1993,0.0,-18.075,-2.015476190476189,15.425000000000022,-16.625,-0.8818181818181792,14.62500000000001
1994,0.0,-16.575,-3.408333333333335,10.925,-22.174999999999997,-4.268181818181816,11.325
1995,0.0,-21.075,-0.4797619047619044,19.925000000000022,-16.674999999999997,0.7090909090909072,19.575000000000006
1996,0.0,-22.575,-2.7535714285714263,22.425000000000008,-22.4,-2.370454545454546,21.425000000000022
1997,0.0,-31.575,-4.241666666666667,12.425000000000043,-16.525,-2.745454545454546,16.925000000000015
1998,0.0,-16.075,3.079761904761906,20.425000000000015,-14.274999999999999,3.697727272727267,20.225000000000005
1999,0.0,-16.075,0.02023809523809561,17.925,-20.425,-1.0863636363636324,19.274999999999995
2000,0.0,-5.574999999999999,5.139285714285709,17.925000000000022,-6.225000000000001,6.856818181818181,22.750000000000018
2001,0.0,-29.075,-3.8726190476190467,19.675,-24.049999999999997,-4.063636363636363,17.825000000000014
2002,0.0,-18.325,0.3654761904761905,21.925000000000043,-21.275,-0.9954545454545425,22.325000000000028
2003,0.0,-17.575,1.6511904761904752,12.42500000000003,-18.974999999999998,1.8000000000000007,12.425
2004,0.0,-14.575,0.6988095238095191,12.425,-15.575,4.197727272727274,21.325000000000006
2005,0.0,-7.574999999999999,8.163095238095242,22.425000000000015,-7.574999999999999,8.629545454545454,23.250000000000004
2006,0.0,-14.325,6.508333333333329,21.925000000000022,-20.25,-0.745454545454546,17.625000000000004
2007,0.0,-17.075,0.21071428571428896,14.425000000000015,-12.7,2.629545454545454,24.12500000000001
2008,0.0,-16.575,-2.7297619047619044,21.425000000000022,-15.924999999999999,1.7431818181818208,25.27500000000001
2009,0.0,-6.574999999999999,8.74642857142857,21.175000000000008,-17.85,1.2431818181818208,20.90000000000001
2010,0.0,-11.575,9.698809523809519,34.42500000000001,-25.225,6.197727272727274,26.625000000000018
2011,,-9.575,12.865476190476183,28.675,-16.475,2.0954545454545475,15.175
2012,,-16.825,-0.49166666666666714,13.925000000000022,-7.9999999999999964,3.7886363636363605,16.225000000000005
2013,,-25.575,-5.205952380952379,11.425000000000022,-13.799999999999997,9.084090909090907,26.325000000000006
2014,,-19.575,-2.1345238095238095,23.675000000000015,-15.899999999999999,2.572727272727274,25.850000000000012
2015,,-6.574999999999999,8.913095238095242,24.925000000000015,-7.025000000000002,3.004545454545454,19.875000000000018
2016,,-8.575,7.294047619047621,27.425000000000043,-15.725,5.311363636363641,23.125000000000004
2017,,-23.325,-7.074999999999999,10.175000000000036,-18.674999999999997,6.572727272727274,23.099999999999998
2018,,-12.575,1.5440476190476211,19.17500000000003,-15.05,4.425000000000001,20.675000000000015
2019,,-21.075,2.984523809523811,26.42500000000003,-16.4,4.868181818181821,23.275000000000002
2020,,-15.075,4.282142857142862,16.425000000000008,-11.825,5.834090909090907,23.050000000000015
2021,,-12.575,6.6630952380952415,19.92500000000003,-17.275,0.7886363636363676,26.325000000000006
2022,,-15.075,1.5797619047619058,19.425,-12.375,5.7886363636363605,21.00000000000001
2023,,-19.325,-2.170238095238094,13.425,-16.25,5.640909090909094,24.90000000000001
2024,,-10.825,4.103571428571431,20.425000000000008,-18.799999999999997,5.368181818181821,23.675000000000015
2025,,-11.825,5.258333333333329,21.42500000000003,-19.924999999999997,3.3454545454545475,23.975000000000005
2026,,-7.574999999999999,9.103571428571424,33.42500000000001,-5.425000000000001,9.947727272727267,24.224999999999998
2027,,-14.075,6.329761904761906,30.425,-10.95,9.436363636363634,25.825000000000006
2028,,-16.575,-0.6821428571428569,10.675000000000015,-15.299999999999997,-0.586363636363636,12.77500000000001
2029,,-24.825,-3.182142857142857,13.925,-14.099999999999998,3.584090909090907,25.350000000000026
2030,,-15.575,0.2345238095238109,12.925000000000015,-12.325,2.368181818181821,14.875000000000004
2031,,-8.075,3.2583333333333293,14.425000000000022,-16.0,-1.586363636363636,16.67500000000003
2032,,-16.575,2.532142857142862,22.175,-12.474999999999998,7.561363636363634,27.750000000000004
2033,,-17.075,5.377380952380957,31.425,-6.699999999999996,11.709090909090907,31.400000000000002
2034,,-9.075,7.960714285714285,20.425000000000008,-4.274999999999999,10.197727272727274,32.22500000000001
2035,,-21.575,0.8059523809523803,14.425,-15.774999999999999,2.629545454545454,21.12500000000001
2036,,-8.575,2.8773809523809497,19.925000000000015,-13.274999999999999,4.425000000000001,21.425000000000008
2037,,-13.575,5.87738095238095,24.425000000000015,-14.7,1.8454545454545475,29.92500000000003
2038,,-11.075,3.5559523809523803,22.175,-25.049999999999997,2.061363636363634,23.775000000000002
2039,,-24.825,-5.182142857142857,17.425000000000015,-0.49999999999999645,15.686363636363641,27.825000000000006
2040,,-17.575,-0.9797619047619044,19.425,-18.75,-2.8590909090909093,11.425
2041,,-13.325,1.1273809523809568,20.425,-9.475000000000001,6.254545454545454,22.325000000000006
2042,,-7.824999999999999,5.520238095238096,22.42500000000003,-11.074999999999996,7.709090909090907,25.525000000000002
2043,,-3.5749999999999993,9.996428571428577,23.425000000000008,-8.7,7.322727272727274,24.300000000000008
2044,,-25.575,4.948809523809526,25.425000000000015,-12.624999999999996,4.4136363636363605,21.225000000000012
2045,,-30.075,1.198809523809519,17.925000000000015,-15.099999999999998,6.5386363636363605,22.325000000000006
2046,,-10.325,0.00833333333333286,12.925,-14.625,1.004545454545454,20.02500000000001
2047,,-18.825,2.7583333333333364,14.425000000000015,-11.575,1.4022727272727273,20.075000000000006
2048,,-19.575,5.472619047619052,27.925000000000015,-4.474999999999998,11.845454545454547,32.575
2049,,-19.075,5.901190476190475,24.675000000000015,-13.274999999999999,2.493181818181821,22.825000000000006
2050,,-14.575,4.9130952380952415,27.425,-11.25,6.254545454545454,20.200000000000006
2051,,-7.574999999999999,9.06785714285714,24.175,-9.474999999999998,6.572727272727274,22.100000000000005
2052,,-18.575,7.639285714285716,25.425000000000015,-7.274999999999999,7.106818181818181,30.225000000000005
2053,,-10.575,8.329761904761906,25.425000000000058,-9.700000000000003,9.459090909090914,34.425
2054,,-14.325,4.103571428571431,23.425000000000015,-15.975,4.868181818181814,24.050000000000008
2055,,-14.075,5.960714285714285,19.425,-11.424999999999997,7.311363636363634,21.325000000000006
2056,,-15.825,-2.015476190476189,17.175000000000015,-20.075,6.811363636363634,26.325000000000006
2057,,-14.825,3.18690476190476,21.925000000000008,-15.724999999999998,2.0500000000000007,20.950000000000006
2058,,-15.825,5.317857142857147,26.425,-9.899999999999999,6.0954545454545475,20.000000000000004
2059,,-13.075,6.389285714285716,25.42500000000003,-15.375,1.0954545454545475,23.400000000000023
2060,,-13.325,3.1154761904761905,20.425,-17.65,6.311363636363641,21.800000000000008
