year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,575.4574197998496,532.331332201358,315.2785242045478,762.8501127429157,518.772692884188,308.1212185246926,750.1116127532042
1982,412.26350943069286,514.6885364749687,350.9938666676307,700.2628013492591,524.1481276379733,351.7625783477439,693.3406130576741
1983,435.1269845895703,516.1835138614879,319.7857158499209,885.8498814766572,501.1440616241203,355.54112486428005,858.930931564081
1984,674.345649696519,480.1273562384509,292.7339284491948,772.7504124655145,496.8355494623039,297.44184811165405,770.9312983005659
1985,657.2068433237717,490.7959231541443,344.1555372626347,732.1307118931694,500.8918706408021,331.963385730516,722.1377669473468
1986,496.0460186667506,472.0319074834004,296.40863333664254,659.8065380916137,470.8548375167956,292.2232526351776,645.3384972327624
1987,688.0229033755614,446.53410867024047,270.06987602489863,648.125937448121,421.0984861456828,267.2583499600905,672.8602505230281
1988,661.2110941145452,480.9089315612134,291.650925571204,673.6191546714546,479.6954412993512,273.39265645032583,644.4408566885402
1989,601.8784363721518,485.9888476615838,237.5344665687605,744.167103795477,483.4026786425216,222.51779289956897,806.5287755575479
1990,560.584735767991,490.5473963800952,195.35976051639497,761.0029887386837,487.1182774072918,189.58312574708347,851.714675997755
1991,441.52931923288935,525.6556058477042,347.3749534532646,718.0943024024352,516.5057026750168,345.56979343800583,713.3069044284398
1992,561.536589739034,472.5721039215792,291.8748898986829,640.1168760507269,465.34179592461936,296.9511998579204,615.2709009903632
1993,620.3979623173384,454.8190545739181,223.9500799543096,597.9375993580004,458.6070447955526,214.2752281171292,639.5404147751389
1994,572.7736155527055,449.0260404586591,321.57083249415814,595.7520208853024,437.898244070513,337.08196916786284,602.9381400338895
1995,594.1351959622494,478.7139540966001,269.39438910590155,693.0838558938368,482.1293971175908,274.5855228283572,680.2822322396404
1996,436.3892343779316,470.6525790425386,305.21611242147515,640.8636629382311,471.65989568658335,293.7388530556218,657.4935967884088
