stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,1363.15455
era5_land,pr,rcp45,1981-2010,mean,-1,1335.3963
era5_land,pr,rcp45,2021-2050,mean,-1,1401.9066
era5_land,pr,rcp45,2041-2070,mean,-1,1422.76635
era5_land,pr,rcp45,1981-2010,min,-1,1298.15535
era5_land,pr,rcp45,2021-2050,min,-1,1310.1456
era5_land,pr,rcp45,2041-2070,min,-1,1309.32435
era5_land,pr,rcp45,1981-2010,max,-1,1375.54995
era5_land,pr,rcp45,2021-2050,max,-1,1599.19275
era5_land,pr,rcp45,2041-2070,max,-1,1654.75305
era5_land,pr,rcp45,1981-2010,centile,90,1357.9533
era5_land,pr,rcp45,2021-2050,centile,90,1473.00495
era5_land,pr,rcp45,2041-2070,centile,90,1488.99195
era5_land,pr,rcp45,1981-2010,centile,50,1336.8855
era5_land,pr,rcp45,2021-2050,centile,50,1386.2919
era5_land,pr,rcp45,2041-2070,centile,50,1424.595
era5_land,pr,rcp45,1981-2010,centile,10,1310.72595
era5_land,pr,rcp45,2021-2050,centile,10,1333.5129
era5_land,pr,rcp45,2041-2070,centile,10,1330.1184
era5_land,pr,rcp85,1981-2010,mean,-1,1320.4824
era5_land,pr,rcp85,2021-2050,mean,-1,1395.04095
era5_land,pr,rcp85,2041-2070,mean,-1,1428.756
era5_land,pr,rcp85,1981-2010,min,-1,1222.18425
era5_land,pr,rcp85,2021-2050,min,-1,1167.0948
era5_land,pr,rcp85,2041-2070,min,-1,1184.1768
era5_land,pr,rcp85,1981-2010,max,-1,1353.8361
era5_land,pr,rcp85,2021-2050,max,-1,1578.3549
era5_land,pr,rcp85,2041-2070,max,-1,1633.3458
era5_land,pr,rcp85,1981-2010,centile,90,1342.7328
era5_land,pr,rcp85,2021-2050,centile,90,1489.2438
era5_land,pr,rcp85,2041-2070,centile,90,1545.9648
era5_land,pr,rcp85,1981-2010,centile,50,1329.60375
era5_land,pr,rcp85,2021-2050,centile,50,1411.1484
era5_land,pr,rcp85,2041-2070,centile,50,1445.8599
era5_land,pr,rcp85,1981-2010,centile,10,1295.0565
era5_land,pr,rcp85,2021-2050,centile,10,1307.9556
era5_land,pr,rcp85,2041-2070,centile,10,1323.38415
era5_land,pr,rcpxx,1981-2010,mean,-1,1327.72035
era5_land,pr,rcpxx,2021-2050,mean,-1,1398.36975
era5_land,pr,rcpxx,2041-2070,mean,-1,1425.85425
era5_land,pr,rcpxx,1981-2010,min,-1,1222.18425
era5_land,pr,rcpxx,2021-2050,min,-1,1167.0948
era5_land,pr,rcpxx,2041-2070,min,-1,1184.1768
era5_land,pr,rcpxx,1981-2010,max,-1,1375.54995
era5_land,pr,rcpxx,2021-2050,max,-1,1599.19275
era5_land,pr,rcpxx,2041-2070,max,-1,1654.75305
era5_land,pr,rcpxx,1981-2010,centile,90,1350.0693
era5_land,pr,rcpxx,2021-2050,centile,90,1491.2805
era5_land,pr,rcpxx,2041-2070,centile,90,1532.96715
era5_land,pr,rcpxx,1981-2010,centile,50,1331.7171
era5_land,pr,rcpxx,2021-2050,centile,50,1396.0155
era5_land,pr,rcpxx,2041-2070,centile,50,1434.4938
era5_land,pr,rcpxx,1981-2010,centile,10,1299.53505
era5_land,pr,rcpxx,2021-2050,centile,10,1317.12075
era5_land,pr,rcpxx,2041-2070,centile,10,1315.2045
