year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,22.848938,22.672855559400162,22.20283017488606,23.229811244795997,22.68925389596718,22.237721805118326,23.293308847246976
1982,22.236572,22.62297011271766,22.320158215497827,23.080345439910616,22.672420947624914,22.365503172487763,23.122862483455947
1983,23.358551,22.607589873889914,22.16078607382252,23.129834189606072,22.625940109362492,22.210672211860413,22.980225181616163
1984,22.602173,22.84470160964573,21.984651423128128,23.327264966404073,22.84365699566754,22.004825582852447,23.34597980778574
1985,22.524506,22.67635066290017,22.017302189917302,23.4091751294701,22.709943374546437,22.06419798778694,23.58908142161647
1986,22.276764,22.61973694352525,21.999886018059442,22.997905309444093,22.643655436060097,22.049297113187833,23.022362385676672
1987,23.154755,22.88648790966401,22.28578853337416,23.429076519702107,22.94695634254235,22.277800510813506,23.500416012827316
1988,22.577179,22.946630331945858,22.18131024689177,23.4419596423719,22.960151874463392,22.209922810566525,23.563245205276985
1989,22.727264,22.841246250165426,22.13919875525005,23.5069108784773,22.833750757349154,22.161618001156967,23.541097569908743
1990,23.14621,22.863338177679537,22.166465765514772,23.853051241889034,22.8497387239843,22.211854622399073,23.850358230887707
1991,22.719116,22.815933640235446,22.255916706141136,23.415115035139593,22.83313383444943,22.30029934326069,23.51585927582454
1992,22.695557,22.709267002291206,22.1533118842446,23.3141627725214,22.766920774533386,22.180010100764548,23.38487580117163
1993,22.941498,22.68941774479207,22.22528592758914,23.576403992252438,22.788749358843674,22.219688407015155,23.59830630650191
1994,22.373474,22.678213988794845,22.20020623923716,23.259335550764888,22.753046707470574,22.24027640717088,23.377022846386296
1995,22.744568,22.90140336929784,22.259383858808633,23.52972344478735,22.916883906697592,22.13533412648269,23.591483137245916
1996,22.87027,22.922564041963817,22.3527743980344,23.81091150877876,22.94068297074152,22.411100098462725,23.928891358657836
1997,23.006226,22.933590649986936,22.46602453334191,23.567293786684104,22.97807964337096,22.467905247516683,23.67109338229892
