year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,-0.36776092278540773,-0.40026249475778286,-0.21433429841891893,0.06392765586656424,0.1839475111162301,0.3320311291778353,0.15075640195692586,0.429958114794772,-0.48270049079047794,-0.15966193708794663,-0.07716818792482627,-0.20521722971926692,0.5775410300126396,-0.10766403555192028,0.08505895018413412,-0.31022678684473703,-0.5816572989858173,0.3362686469569667,-0.3303426547676054,0.1965374655604819,0.4265217692865235,0.6782852706975859,0.07499109745890564,-0.15714914268602342,-0.3338955615134296,0.18823154644678652,0.4711529224883293,0.10359808646080637,-0.11061745864913064,0.42569124651623724,-0.08696719518422924,0.19544080501935923,-0.45401079013919343,-0.359863234887257,-0.1068396380685499,0.19622021063884176,-0.1526513663498008,-0.5372746618662632,-0.0341195989061589,-0.33263110356341485,0.3698062498435206,-0.2851248186875637,0.1500433800251244
1992,0.0,0.35393400291911803,0.05980362250403459,0.4765887673944462,-0.35061135046873915,-0.5340134492277571,-0.09516502039014085,-0.4358329268450234,-0.28310319739210854,-0.20623484083824906,0.07970941226295736,-0.1547955218428001,0.45224098879333496,-0.45020056303110323,-0.22207539680204036,0.1353623822466261,0.1817604165661919,-0.09474454231616392,-0.6842621208823516,-0.6425650173069357,0.1661131744901354,-0.44635587938410026,-0.4145772622902655,-0.33151932457701605,0.5473017960446782,0.3983633179572621,-0.03928953215972797,-0.25004932239386335,-0.10532063236621525,0.12505833571992753,0.016274697445055608,-0.14016072601270935,-0.37493647435559296,-0.16720564678468008,0.11574864721507083,0.1512059162823789,-0.5359834042488956,0.5131467670952361,-0.017065330906746112,-0.14862749864585112,-0.6498708457598354,-0.6575639043624051,0.21657157187320308,0.19412778217252935
1993,0.0,-0.10469603983625575,0.035517305266012045,0.5265663288471956,-0.27313215509366273,-0.4644151507307015,-0.23651079733798497,-0.49692414082187497,-0.6122880775378121,-0.29431171228679887,-0.20968292923299714,-0.2957201892309058,0.4442185225168487,-0.12143242243604391,-0.21299249272726684,-0.35544482271888,0.7388299871254844,-0.12362998739672548,-0.5277104460071769,-0.21338419625158167,-0.0025943503379721733,-0.3115437008034405,-0.07729337092524702,-0.2606505617400785,0.6146388875346815,-0.06904829604684437,0.3900530280103567,-0.6178855981117977,0.40517011282076965,0.16594450843081177,-0.15096531142029335,-0.2731675227333312,-0.45215225074252885,-0.2743702286054486,0.1013686167490846,-0.15186458618342158,-0.46994165061215654,0.5146716914026683,-0.04843034098269072,-0.15226311944257986,-0.22317902274357948,-0.5110412922343244,0.7607323013749578,-0.29446821203111995
1994,0.0,-0.07428887810425522,-0.0972082070938427,-0.0571566916160009,0.1346635054201215,0.06357157392739055,-0.5847177947788396,-0.3495858980804769,0.4217615456379349,-0.62822071539847,-0.07644663398650664,-0.2505651494739709,0.18493009180633635,-0.4469770821153247,-0.3207153427223375,-0.6373677658897918,0.1658425068534939,-0.6357232263754895,-0.2672901060046229,-0.042176730001187934,0.06020785681920415,0.09090279820236447,-0.4047876049332899,0.150782001895152,0.005599329062761171,-0.037977256688236594,0.4654642155031752,0.46502683454264115,0.5394488412593432,-0.10577699364375803,-0.4986059184564624,-0.24974015013145845,-0.30381587052346504,-0.5972975979560715,-0.047102929104028135,-0.019958948963790135,0.06306338974599157,0.24411558560012736,-0.5889343057741598,-0.2610916985646554,-0.03927372004460494,-0.24678964261386227,0.19121647836391276,-0.5831645870156308
1995,0.0,0.6921494396603975,0.6689145534944032,0.527198473808312,0.09577499768533926,-0.005621207780620807,-0.1803993194432678,-0.3120000891507857,-0.08491663032714314,-0.22803703363445038,0.22437805947618017,-0.10525282319525786,0.6713905122383039,-0.025197139206056818,-0.08795972035977684,-0.13958383989438516,-0.5781901463183203,0.505345367807081,-0.33057381229053817,-0.2134606731701183,0.30848336582823777,-0.06202568763893623,0.04641243534967998,0.10897457194869276,0.6036315444511047,0.753909132118963,-0.7022398786442636,-0.06335590229997479,-0.0555698875087387,0.5288281569941091,-0.07889872814843102,-0.0962617964685819,-0.2645986900416233,-0.19565085057257647,0.7360891647103927,0.2889465821654653,0.017203572767414244,0.7258062529469385,0.5787669696924809,-0.023034338491470407,-0.20830153399100482,-0.3110352914709438,-0.5455323936785135,-0.09927125727506336
1996,0.0,0.10301549973434021,-0.15151988744929668,-0.08138675223983682,-0.0444186290773132,-0.10740221159306884,0.7877210211223655,0.715801179063817,-0.20492057637062544,0.05844906292492169,0.01630135880321859,0.10476613813744962,-0.2577891149429661,-0.48479960709255465,0.4535049736824135,0.8618225902624772,-0.3480655697141515,0.9733375036518055,-0.2807943304119931,-0.3606007481821507,0.06068083364937138,-0.02891196038410726,-0.4264739066642278,-0.028946192426587913,-0.02082607671735559,0.1495950270914932,-0.40294976186709164,-0.18097264531803603,-0.010421359676627162,0.027663091072099633,0.9001135318167144,0.12144400347710871,0.7819162775711561,0.09045104284530225,-0.10557858734694037,0.08592385318064544,-0.07972096267320694,-0.209698166407577,1.0913173535308829,0.5276689747548744,-0.36152734906227124,-0.24878366343187963,-0.32463926893569806,0.8928420287077188
1997,0.0,0.13984590721514678,0.08545867569375787,0.04760602096405364,-0.2449676465295738,-0.2899477880067707,0.0021108164757492887,0.10260687705653027,-0.0637302010383678,0.12482312256969408,-0.025202852333734427,0.15954153692320006,0.10839788505489878,-0.26297445304692246,0.5144961665615142,0.556461405381242,0.6569243503707298,0.7297197815571508,-0.21576829411446852,-0.3715494717850447,0.29003235084559265,-0.027534647754748676,-0.23271022038665024,-0.22705652635727347,0.1225132762004364,0.18077529727054298,0.44112696576547705,-0.03007632221977019,-0.16899679185945615,0.22446152991489043,0.09295747410453714,0.16312437631103194,0.16137059145142985,0.15419014857332058,0.1520539298895187,0.02790237557405817,-0.27750604951000923,0.16818437534999475,0.8335193771719673,0.5795324894677378,-0.3696687576102704,-0.18169285986277828,0.6848589326453975,0.5922604294840426
1998,0.0,0.6202609625271975,0.23677517231840284,0.4161342086706554,-0.1262969751388141,0.011882429176296228,0.21228905868190395,0.2852610132406994,0.30816077503254746,0.08428250650706559,0.19756418825602395,-0.49811414721392566,0.6227136056746758,0.14477393413181971,-0.2986965873138274,-0.18427582363091233,0.007226641690522229,0.2443667595179022,0.27669836537273795,-0.03377030499137845,-0.05230035916514453,0.31147715455699654,0.19533815850331848,-0.10504304823496113,0.4921976261933878,0.6721948861555234,0.09614462031186122,0.35626137089661825,0.32846201047169643,0.39736243616562206,0.33634773254163974,-0.49213937984245604,0.33733708087470404,0.1087123919945725,0.29998051554542826,0.25675316960132477,0.021319504522011812,0.6854918067642188,0.33506938657455976,-0.23585413494549812,-0.030731092721850928,0.3345827176497096,0.0314676831790166,-0.14462951203324792
1999,0.0,-0.10569869578841917,-0.2401421200258369,0.09706619048893117,0.3734065423474817,0.8510566796276748,0.3719195985383976,0.3436495256142962,0.8815823056181102,0.00295643523287481,-0.2999958145534265,-0.21879232253900227,0.24103057479186418,0.5077888857771313,0.08356370155780724,-0.049929588807231085,-0.07325031249325775,0.4325208868983168,0.5831398949512732,0.5291448781171084,0.04556204154880561,0.7566315070992005,0.5797693329299136,0.3906276083239959,0.17121271966180984,-0.06147893208037658,-0.25485232652675904,0.9310056317081603,-0.3318861006330849,0.2626811994163063,0.4729742936745538,-0.2294350199763926,0.3893543392746892,0.03425365461879437,-0.17448855466795976,-0.24192700522922905,0.879788450278113,0.29481584602052635,0.5001580454393206,0.13895294817535842,0.5210364164008752,0.6156265347495378,-0.04637995203722767,-0.005971816936323648
2000,0.0,0.26696706613478227,-0.07771950933454264,-0.022489205691385905,0.34753126620745434,0.10656958215304257,0.2933642654297728,0.47177289405766487,0.08383631073155584,0.43441791294503673,0.30394909715573704,0.21488839955094363,-0.07174580413374088,0.2070889120431616,0.37897878332751134,0.38146630603517906,0.41830287445651493,0.10654650853302883,0.13732160313435315,0.3503762672786479,0.3620625077171553,0.21804937050421813,0.27360048247624036,0.3808445136107821,0.05063193086840556,0.30621874956278816,0.6833688018977568,0.12418232154402631,0.7224610240008928,-0.0630867987827628,0.40818506448704284,0.26892076391425235,0.5112941624723817,0.4711074538698199,-0.015596502281880475,0.3635793984579436,0.13115900853023277,-0.021682944332610532,0.16994811076369842,0.4459139632600113,0.3627090516754947,0.1719718335927496,0.44277297598785026,0.4284083893383581
2001,0.0,0.5153028124402113,0.233831497556082,0.41081424544739775,0.679665448102071,0.05190790627364095,0.48346132485085036,0.6472079970928348,0.48027404794390804,0.5686985223001102,0.265938824956379,0.20272390952612795,0.13549031692741664,0.2817568954566241,0.45043402100174035,0.5892757324805871,-0.13833349067971312,0.2970477025428977,-0.12951945382479835,0.44451681354019,0.21187728674675554,0.188714712757303,0.33955939713814587,0.6953178978710071,0.49547753341892076,0.5595976261558349,-0.44284865386993033,0.5255825089346899,0.5091197114367105,0.3676457493202747,0.5925296633325843,0.2208214885607731,0.7114199368646155,0.5852584916582373,0.29085856509942687,0.3062865212079373,0.05835838977071717,0.19279377099633166,0.3684933111561577,0.5035677120931155,0.46049069469216874,-0.10369433604091682,-0.1045505101388926,0.6381024544526213
2002,0.0,0.727550693312196,0.6246327284408721,0.5305192403870365,0.11812118975689145,0.14582468628111656,0.18487338899814176,-0.05037054163864241,0.02107126602606968,-0.06626140183277585,0.2731740613696729,0.09922255663650503,0.6677626602423743,0.5204292596358187,-0.15599522384604825,1.391260331413605,0.26089509037814196,0.2297785289085823,0.33447317710601965,0.23110624588264272,0.24064902154117362,0.43331572626834713,0.5702456551814521,0.13435649003639583,0.6104339788289508,0.7691328432200635,0.057565271303758436,0.050703649810145635,0.2403294311884565,0.626072967448863,0.27718727488286277,0.14501907656460844,-0.01123559597192525,-0.03510583963401359,0.7020873978387954,0.33038913389941627,0.15696757850918175,0.7478455651033187,0.2978636789077882,-0.10781242088819454,0.23728955172521182,0.37197103644700746,0.29220600928692875,1.418950393057969
2003,0.0,0.05522747254775595,0.044533333874483105,0.3162583269435686,0.17403735388262476,1.0635576178946167,0.1516956467272621,0.05422477504265544,1.2065899696703468,0.012251994532789467,0.12895226127324122,0.6616216507814556,0.009097284615734225,0.2789857710048409,-0.017380657554667778,-0.05126725539776089,0.6273729248305244,0.3703033537258307,1.0084929790611454,0.41724937622251446,0.48219447889215417,0.9883194208379678,0.336456246082264,0.19234439202290332,0.39727059085851124,0.08819594181738921,0.6909999265959641,1.2903318449927497,0.876425999255332,0.15273841230111884,0.24948935287949325,0.7214118981723914,0.10699264594319402,0.035364001155755886,0.09730828031911187,0.1931043941718258,1.099998192054386,0.062259364035753606,0.4545686996975178,0.054095296829245854,0.42082985378220883,1.0609723681203604,0.654179793133892,-0.020861925018266447
2004,0.0,0.1643259375650814,0.20379499819171087,0.3698216184554326,0.6664664284658102,0.1473274053764726,0.7159457702438772,0.3757672265979295,0.10094485447888246,0.15781015218095718,0.2564112095728319,0.14066429992698204,0.11294479784902478,0.6251824536765298,0.6237607189690948,-0.06123580739534873,0.5869214256871373,0.26573317483109804,0.055319675238592936,0.5076570437349233,0.332499464327384,0.044694600629156866,0.6902079535023518,0.6766368257626141,0.4389127047494412,0.20312663267213793,0.659765323111742,0.1300438463313185,1.1160123026258475,0.2944858131498904,0.8356694350023304,0.14963475529827974,0.42327626588445355,0.1895496568228623,0.253926457466946,0.3169724130722784,0.15454642671619467,0.162254100633902,0.33792992737789973,0.6897477192572978,0.5092315409473827,0.09117228833582658,0.6261530936935173,-0.013197232474340126
2005,0.0,0.43167525581372956,0.7535684587088554,0.8085952934863485,0.42618671557238486,0.33882582553593465,0.38847859340188506,-0.07727552224201872,0.34025373699336114,0.2640617455409142,0.13443822470418354,1.0417040457006692,0.4681835155087697,0.41016406933403005,0.017262399897788328,0.6378629636877804,1.0930119886267562,0.5338498304707286,0.10656960111055014,0.18709812095863754,0.6850522259575769,0.16432968849437657,0.46659850281383797,0.44585831174907753,0.9118322008920927,0.47616414097905135,1.3807554898609737,0.38681850639460436,0.4706458111656957,0.6067402378000679,0.5069367927279131,1.12615239080651,-0.03293072626649973,0.29214798457417146,0.8232383988287779,0.19117150999335308,0.3693201505731736,0.5552416171145751,0.6039045342379268,0.08562382819320646,0.19188834147831813,0.14544598166338574,1.1288394856600803,0.6781419217035136
2006,0.0,0.42566859102868193,0.8013082726063203,0.5282371708779579,0.016543365664404064,-0.26169377324958987,0.9834054600539162,0.8359212500467379,-0.19408446701254434,0.39758263860710485,0.19210902084728332,0.7908184020534463,0.8224707176729567,0.6742189833209977,0.7152815603288332,0.6450783358209264,0.42717341818649857,0.5133646579654965,-0.2906008709730372,0.29428905075155853,0.7340221400315272,-0.15667391915263806,0.2968436713907181,-0.2426466157012328,0.8883158577229437,0.7288709420181476,0.13698872626383718,0.19600327973199683,0.6090110948073857,0.6864808289233224,0.4091006989198718,0.9526886524114957,0.22918433657872583,0.6405391720047078,0.4959135874959202,0.5875376050738055,0.2439473324377559,0.6839877791277331,0.4796999760303038,0.3635817385135738,0.0031532147405073374,0.22695014638981093,0.36519206561484907,0.34597853779200705
2007,0.0,0.11714666255340944,1.020356083027366,1.018449861321642,1.0396035361583245,-0.22015917705067523,0.9603635405065347,0.4287008990879144,-0.07817395510085134,1.418705327515056,0.029187830930368364,0.14774416043115934,0.856874546550273,0.3140380308241788,0.7054955968794729,0.8882687337595598,0.2775677022202103,0.28632790115119633,0.14095273240161532,0.11205092707450603,0.44436148088146865,0.3761543570070671,-0.03717935848584375,0.164808472440086,0.7454341695268454,0.5271746527946561,0.03949268726967148,0.3217851576119415,0.4680293450709314,0.7229419654067897,0.2551175186938508,0.23665468189642525,0.38773668126344774,0.6105745866759094,0.5923958590852294,0.5549175903687456,-0.05828178551473684,0.6962430738298053,0.7267978995193403,0.35706458324671075,0.4648032821316974,0.09380298121465103,0.48395068907979066,1.6952640413770155
