stn,idx,rcp,hor,stat,centile,val
era5_land,rnnmm,ref,1981-2010,none,-1,2.766667
era5_land,rnnmm,rcp45,1981-2010,mean,-1,2.915079
era5_land,rnnmm,rcp45,2021-2050,mean,-1,3.288095
era5_land,rnnmm,rcp45,2051-2080,mean,-1,3.228968
era5_land,rnnmm,rcp45,1981-2010,min,-1,2.616667
era5_land,rnnmm,rcp45,2021-2050,min,-1,2.591667
era5_land,rnnmm,rcp45,2051-2080,min,-1,2.333333
era5_land,rnnmm,rcp45,1981-2010,max,-1,3.225
era5_land,rnnmm,rcp45,2021-2050,max,-1,4.808333
era5_land,rnnmm,rcp45,2051-2080,max,-1,4.316667
era5_land,rnnmm,rcp45,1981-2010,centile,1,2.623333
era5_land,rnnmm,rcp45,2021-2050,centile,1,2.611667
era5_land,rnnmm,rcp45,2051-2080,centile,1,2.366667
era5_land,rnnmm,rcp45,1981-2010,centile,10,2.658333
era5_land,rnnmm,rcp45,2021-2050,centile,10,2.816667
era5_land,rnnmm,rcp45,2051-2080,centile,10,2.641667
era5_land,rnnmm,rcp45,1981-2010,centile,50,2.933333
era5_land,rnnmm,rcp45,2021-2050,centile,50,3.183333
era5_land,rnnmm,rcp45,2051-2080,centile,50,3.208333
era5_land,rnnmm,rcp45,1981-2010,centile,90,3.166667
era5_land,rnnmm,rcp45,2021-2050,centile,90,3.633333
era5_land,rnnmm,rcp45,2051-2080,centile,90,3.833333
era5_land,rnnmm,rcp45,1981-2010,centile,99,3.216667
era5_land,rnnmm,rcp45,2021-2050,centile,99,4.693333
era5_land,rnnmm,rcp45,2051-2080,centile,99,4.231667
era5_land,rnnmm,rcp85,1981-2010,mean,-1,2.975
era5_land,rnnmm,rcp85,2021-2050,mean,-1,3.323864
era5_land,rnnmm,rcp85,2051-2080,mean,-1,3.404545
era5_land,rnnmm,rcp85,1981-2010,min,-1,2.541667
era5_land,rnnmm,rcp85,2021-2050,min,-1,2.558333
era5_land,rnnmm,rcp85,2051-2080,min,-1,1.466667
era5_land,rnnmm,rcp85,1981-2010,max,-1,3.441667
era5_land,rnnmm,rcp85,2021-2050,max,-1,4.166667
era5_land,rnnmm,rcp85,2051-2080,max,-1,5.866667
era5_land,rnnmm,rcp85,1981-2010,centile,1,2.566167
era5_land,rnnmm,rcp85,2021-2050,centile,1,2.563583
era5_land,rnnmm,rcp85,2051-2080,centile,1,1.664417
era5_land,rnnmm,rcp85,1981-2010,centile,10,2.693333
era5_land,rnnmm,rcp85,2021-2050,centile,10,2.66
era5_land,rnnmm,rcp85,2051-2080,centile,10,2.581667
era5_land,rnnmm,rcp85,1981-2010,centile,50,2.995833
era5_land,rnnmm,rcp85,2021-2050,centile,50,3.304167
era5_land,rnnmm,rcp85,2051-2080,centile,50,3.2375
era5_land,rnnmm,rcp85,1981-2010,centile,90,3.225833
era5_land,rnnmm,rcp85,2021-2050,centile,90,3.965833
era5_land,rnnmm,rcp85,2051-2080,centile,90,4.590833
era5_land,rnnmm,rcp85,1981-2010,centile,99,3.439917
era5_land,rnnmm,rcp85,2021-2050,centile,99,4.164917
era5_land,rnnmm,rcp85,2051-2080,centile,99,5.628667
era5_land,rnnmm,rcpxx,1981-2010,mean,-1,2.945736
era5_land,rnnmm,rcpxx,2021-2050,mean,-1,3.306395
era5_land,rnnmm,rcpxx,2051-2080,mean,-1,3.318798
era5_land,rnnmm,rcpxx,1981-2010,min,-1,2.541667
era5_land,rnnmm,rcpxx,2021-2050,min,-1,2.558333
era5_land,rnnmm,rcpxx,2051-2080,min,-1,1.466667
era5_land,rnnmm,rcpxx,1981-2010,max,-1,3.441667
era5_land,rnnmm,rcpxx,2021-2050,max,-1,4.808333
era5_land,rnnmm,rcpxx,2051-2080,max,-1,5.866667
era5_land,rnnmm,rcpxx,1981-2010,centile,1,2.573167
era5_land,rnnmm,rcpxx,2021-2050,centile,1,2.568833
era5_land,rnnmm,rcpxx,2051-2080,centile,1,1.830667
era5_land,rnnmm,rcpxx,1981-2010,centile,10,2.665
era5_land,rnnmm,rcpxx,2021-2050,centile,10,2.716667
era5_land,rnnmm,rcpxx,2051-2080,centile,10,2.588333
era5_land,rnnmm,rcpxx,1981-2010,centile,50,2.95
era5_land,rnnmm,rcpxx,2021-2050,centile,50,3.233333
era5_land,rnnmm,rcpxx,2051-2080,centile,50,3.208333
era5_land,rnnmm,rcpxx,1981-2010,centile,90,3.18
era5_land,rnnmm,rcpxx,2021-2050,centile,90,3.965
era5_land,rnnmm,rcpxx,2051-2080,centile,90,4.246667
era5_land,rnnmm,rcpxx,1981-2010,centile,99,3.438167
era5_land,rnnmm,rcpxx,2021-2050,centile,99,4.566833
era5_land,rnnmm,rcpxx,2051-2080,centile,99,5.390667
