year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,137.0,100.75,116.42307692307692,132.65,97.5,113.8452380952381,130.50000000000006,95.05,114.18181818181819,130.3
1992,104.25,96.6,108.03846153846153,114.45,90.25,108.22619047619048,123.75000000000001,92.725,110.26136363636364,126.325
1993,120.0,98.25,110.3076923076923,119.2,95.75,106.1547619047619,117.00000000000001,96.625,109.92045454545455,120.125
1994,117.75,99.6,117.46153846153847,140.45,93.0,111.53571428571429,126.75,96.17500000000001,115.1590909090909,136.125
1995,126.75,105.45,114.34615384615384,126.50000000000001,104.75,114.48809523809524,126.25,102.875,116.14772727272727,126.30000000000001
1996,119.5,85.85,110.82692307692308,136.75,88.5,112.11904761904762,138.00000000000003,87.475,113.9090909090909,138.925
1997,106.5,101.95,114.26923076923077,125.85,96.25,114.70238095238095,132.00000000000003,99.72500000000001,116.4090909090909,130.425
1998,143.75,102.7,117.71153846153847,133.75,102.75,118.17857142857143,142.0,102.80000000000001,121.76136363636364,144.47500000000002
1999,106.5,106.9,119.15384615384616,129.5,105.25,121.57142857142857,132.50000000000003,106.925,122.10227272727273,141.675
2000,116.5,97.0,114.5,133.95000000000002,94.75,114.69047619047619,131.5,108.075,120.95454545454545,132.4
2001,115.0,112.65,120.34615384615384,130.7,104.5,119.47619047619048,133.0,109.55000000000001,121.22727272727273,134.3
2002,126.0,89.9,112.5576923076923,130.2,97.0,115.08333333333333,134.0,101.025,119.13636363636364,138.9
2003,124.5,114.5,128.17307692307693,137.5,105.25,122.57142857142857,138.0,106.85,125.67045454545455,138.5
2004,97.25,108.69999999999999,125.84615384615384,140.85000000000002,111.5,122.32142857142857,136.25,114.35,126.06818181818181,141.175
2005,117.5,112.05000000000001,127.5576923076923,140.65,112.75,123.91666666666667,135.5,115.75,127.8409090909091,137.2
2006,119.5,105.6,120.63461538461539,136.9,114.25,124.64285714285714,140.75,109.25,122.4659090909091,148.0
2007,140.0,122.25,133.6153846153846,149.15,113.5,126.33333333333333,137.00000000000003,111.60000000000001,122.06818181818181,132.17499999999998
2008,128.0,111.8,131.30769230769232,143.9,107.0,120.61904761904762,140.0,108.55000000000001,128.75,146.54999999999998
2009,108.0,109.19999999999999,123.23076923076923,136.4,117.75,137.33333333333334,153.50000000000003,119.125,133.23863636363637,144.45
2010,126.0,120.6,134.6153846153846,144.85,120.5,134.82142857142858,149.5,119.6,137.61363636363637,160.4
2011,112.25,112.4,123.9423076923077,146.5,119.5,134.88095238095238,146.75000000000003,111.425,133.0,146.5
2012,114.0,112.0,126.9423076923077,144.15,117.5,132.17857142857142,143.75,108.825,128.79545454545453,148.97500000000002
2013,133.5,116.15,132.8846153846154,147.65,114.75,132.72619047619048,144.75000000000003,110.675,136.92045454545453,167.925
2014,113.5,110.39999999999999,126.38461538461539,138.4,118.5,135.92857142857142,152.5,121.55,140.5909090909091,164.05
2015,123.5,117.35,129.26923076923077,147.60000000000002,125.25,138.53571428571428,151.0,124.075,141.02272727272728,159.4
2016,133.25,119.19999999999999,132.78846153846155,148.10000000000002,122.0,139.16666666666666,154.50000000000003,109.7,138.5568181818182,167.60000000000002
2017,133.25,119.45,131.42307692307693,142.9,107.75,124.88095238095238,144.75,126.2,140.47727272727272,158.47500000000002
2018,117.75,116.1,136.25,166.05,120.75,131.3095238095238,146.25,128.575,143.3068181818182,161.775
2019,127.75,117.8,132.09615384615384,148.5,117.0,130.54761904761904,148.5,120.525,142.0568181818182,160.3
2020,140.5,108.19999999999999,125.73076923076923,145.9,120.25,136.92857142857142,154.50000000000003,123.77499999999999,139.61363636363637,158.625
2021,,107.1,122.03846153846153,136.5,127.5,146.16666666666666,159.25,127.14999999999999,149.26136363636363,167.375
2022,,118.2,137.19230769230768,151.2,120.0,136.77380952380952,153.0,134.07500000000002,150.0568181818182,179.55
2023,,131.55,145.84615384615384,160.60000000000002,113.0,140.60714285714286,163.75000000000003,129.3,149.89772727272728,170.3
2024,,115.25,135.82692307692307,149.45000000000002,126.75,143.60714285714286,155.0,127.525,146.8068181818182,177.60000000000002
2025,,110.65,131.6153846153846,142.7,140.0,149.73809523809524,161.00000000000003,127.825,148.8068181818182,167.925
2026,,120.1,134.8653846153846,155.15,136.5,148.4047619047619,168.25000000000003,137.775,154.42045454545453,176.225
2027,,117.95,134.75,149.4,119.75,141.17857142857142,156.75000000000003,134.5,149.5681818181818,161.60000000000002
2028,,116.8,138.57692307692307,158.85000000000002,131.25,141.51190476190476,158.75,121.27499999999999,142.9659090909091,160.35000000000002
2029,,123.9,137.78846153846155,147.45,125.25,141.5,161.25,133.175,152.48863636363637,183.8
2030,,114.25,140.80769230769232,158.3,121.0,138.17857142857142,156.25,125.1,143.26136363636363,163.15
2031,,106.89999999999999,145.0,183.05,131.75,144.10714285714286,155.75000000000003,118.7,150.1818181818182,182.47500000000002
2032,,121.8,145.92307692307693,183.50000000000003,120.5,149.88095238095238,175.00000000000003,130.275,156.29545454545453,184.82500000000002
2033,,122.15,142.98076923076923,191.25,129.75,151.39285714285714,182.25,126.125,157.4431818181818,180.20000000000002
2034,,113.3,129.09615384615384,143.45000000000002,128.5,146.45238095238096,164.25000000000003,147.375,164.02272727272728,183.175
2035,,123.60000000000001,148.71153846153845,166.5,126.25,137.26190476190476,150.75,137.17499999999998,153.0,173.25
2036,,124.4,143.19230769230768,164.65,123.5,141.08333333333334,154.50000000000006,127.35,154.9090909090909,178.60000000000002
2037,,124.9,137.98076923076923,153.4,130.25,156.26190476190476,182.75000000000003,142.95,164.63636363636363,189.625
2038,,125.75,143.8653846153846,170.9,133.0,157.38095238095238,177.75000000000003,144.575,166.01136363636363,187.25
2039,,115.25,142.92307692307693,167.15,136.75,152.8095238095238,173.25000000000003,155.47500000000002,182.51136363636363,200.875
2040,,127.0,151.25,171.55,137.75,151.02380952380952,164.5,146.4,161.625,185.55
2041,,120.4,146.96153846153845,182.20000000000002,126.0,152.51190476190476,187.25,137.15,166.75,185.025
2042,,131.25,143.42307692307693,154.5,140.0,158.35714285714286,190.75000000000003,146.52499999999998,172.1931818181818,202.275
2043,,110.55000000000001,141.44230769230768,169.75,135.25,160.98809523809524,178.5,150.15,178.10227272727272,214.875
2044,,123.60000000000001,153.17307692307693,173.4,129.25,164.70238095238096,196.00000000000003,151.325,179.625,209.12500000000003
2045,,112.2,138.92307692307693,175.3,128.5,151.85714285714286,175.5,144.525,173.5568181818182,192.4
2046,,132.7,147.03846153846155,165.65,136.0,152.04761904761904,165.75,147.60000000000002,170.5909090909091,200.625
2047,,126.7,142.98076923076923,160.55,147.5,161.48809523809524,174.25,159.725,181.5,213.25000000000003
2048,,119.55,141.75,160.25,133.25,160.02380952380952,185.00000000000006,167.52499999999998,190.1818181818182,217.27500000000003
2049,,129.75,145.84615384615384,165.65,150.75,165.11904761904762,189.0,155.15,178.67045454545453,203.125
2050,,121.1,141.34615384615384,161.8,148.75,172.03571428571428,194.25,156.925,182.0681818181818,224.175
2051,,123.5,152.17307692307693,175.39999999999998,142.0,169.72619047619048,191.0,139.025,180.26136363636363,214.025
2052,,139.1,150.65384615384616,169.05,148.5,171.57142857142858,199.75,166.7,192.9090909090909,222.07500000000002
2053,,120.4,148.84615384615384,165.7,142.75,162.86904761904762,187.00000000000003,170.04999999999998,204.2159090909091,239.05
2054,,136.20000000000002,153.48076923076923,165.95000000000002,138.75,161.54761904761904,185.0000000000001,168.04999999999998,198.48863636363637,229.425
2055,,120.14999999999999,137.53846153846155,165.05,143.25,168.73809523809524,194.50000000000003,173.77499999999998,202.0568181818182,229.97500000000002
2056,,137.65,151.48076923076923,166.35,132.75,160.46428571428572,186.75000000000003,180.32500000000002,208.47727272727272,244.20000000000005
2057,,128.6,141.05769230769232,159.75,150.0,172.66666666666666,194.75000000000006,171.225,205.38636363636363,233.82500000000002
2058,,119.85,145.3846153846154,165.39999999999998,156.0,175.38095238095238,190.5,168.625,208.86363636363637,252.9
2059,,130.25,141.96153846153845,159.2,147.0,174.96428571428572,196.25000000000006,177.75,208.97727272727272,241.2
2060,,129.4,145.05769230769232,158.20000000000002,149.0,173.21428571428572,200.5,158.375,198.9318181818182,228.175
2061,,132.95,153.1346153846154,179.3,139.25,174.96428571428572,205.25,183.875,204.4090909090909,232.975
2062,,123.25,141.3846153846154,168.0,147.75,183.5595238095238,205.75,180.15,208.39772727272728,237.95
2063,,124.55,141.32692307692307,158.3,156.5,184.0,217.25000000000009,184.97500000000002,221.5568181818182,246.875
2064,,120.5,138.48076923076923,163.2,158.5,180.71428571428572,215.75,185.75,210.11363636363637,242.55
2065,,127.25,144.44230769230768,165.90000000000003,155.0,173.22619047619048,198.25,188.89999999999998,216.7840909090909,240.975
2066,,136.70000000000002,157.1153846153846,183.5,152.25,178.4047619047619,211.5,193.75,225.25,260.45000000000005
2067,,141.55,156.5,184.65,146.0,176.67857142857142,201.0,193.975,222.04545454545453,248.65
2068,,115.7,150.75,179.85,140.0,178.98809523809524,206.75,194.375,222.63636363636363,247.425
2069,,126.2,147.28846153846155,166.7,161.75,187.10714285714286,220.0,194.35000000000002,226.625,259.75
2070,,111.75,146.84615384615384,186.35000000000002,157.75,185.01190476190476,218.25000000000006,169.625,217.7159090909091,254.57500000000005
2071,,120.30000000000001,142.15384615384616,162.35,142.25,177.8095238095238,217.25000000000006,205.075,226.47727272727272,247.275
2072,,127.55000000000001,142.01923076923077,158.45,143.0,178.73809523809524,208.50000000000006,202.6,227.26136363636363,261.575
2073,,127.5,145.92307692307693,171.20000000000002,145.5,179.42857142857142,209.00000000000006,188.225,227.85227272727272,272.15000000000003
2074,,112.80000000000001,154.55769230769232,184.35000000000002,146.5,180.83333333333334,217.50000000000003,199.79999999999998,230.23863636363637,264.325
2075,,130.7,145.94230769230768,157.10000000000002,159.25,178.67857142857142,196.75000000000003,215.29999999999998,237.5340909090909,276.70000000000005
2076,,122.4,148.82692307692307,176.2,157.5,179.88095238095238,206.75,209.925,243.89772727272728,276.85
2077,,121.75,143.25,170.8,151.25,183.14285714285714,213.00000000000003,211.35,240.0909090909091,267.92500000000007
2078,,129.2,143.17307692307693,158.9,167.0,187.41666666666666,209.5,213.10000000000002,238.63636363636363,264.85
2079,,125.35,141.07692307692307,157.9,167.75,191.41666666666666,223.75,191.825,234.89772727272728,267.82500000000005
2080,,130.8,143.3846153846154,160.05,171.75,203.6547619047619,236.25,197.75,241.98863636363637,276.2
