year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,0.0834905305140267,0.2584209093780458,-0.1937729691287799,-0.079561020536957,0.1204915961654187,-0.4911461606395342,-0.7005730445689764,-0.0311114267690832,-0.2689086614893803,0.0321052328993722,0.0984373647753145,0.3509640660929811,-0.3967327326291396,-0.4302426182246393,-0.0809742383556653,-0.1420251057377619,0.0133071528828239,-0.507896129662047,-0.5319618198006992,-0.0062551019197272,-0.0121756194635196,0.1215596423130769,0.3026152159969903,-0.1053501240875931,-0.0126727990738899,0.1571592457046726,-0.4676817633704679,-0.3358673780898442,-0.1510839170087585,-0.215632203390772,-0.6686996658945183,0.0133349965909417,-0.2205728618837596,0.038398460594454,0.144078979562682,0.427614394826417,-0.3375322202340065,-0.3741100207209982,-0.0519083080337416,-0.0988974874773909,0.0534767430109255,-0.5056942320012432,-0.4810742409394528
1982,0.0,-0.2548381177521044,0.2863747867863502,-0.3189422940166686,-0.0902060650283615,-0.4550853255473868,-0.4637691099525867,0.0763804933680774,-0.4616713010751994,-0.0517578870983399,-0.213561063332051,0.1026509703674278,-0.4394662339456197,-0.4809264867755232,-0.3072198967018344,-0.0831591162171037,-0.513964610131616,-0.3188490930203151,-0.3224531963173191,0.0602875536152147,0.0459220395791959,-0.1231094622010573,-0.2109150441644089,0.3289904624711433,-0.2415877936146415,-0.0254853851139813,-0.4404488792995558,-0.4495607195045998,0.0420590516373557,0.2142037272472556,-0.016070067653537,0.0957907666042707,-0.4100100933931081,0.0011354802172327,-0.2042462909825424,0.1316317788862022,-0.3858471430009267,-0.4143142452059862,-0.2589366115046125,-0.060165518348505,-0.4680228907456474,-0.2840380818666261,-0.3325426924044521,0.1081283896224398
1983,0.0,-0.0345927150256777,-0.3584951129972538,-0.3711872841542991,-0.405581025876593,-0.1257282653447902,-0.3908927029126374,-0.3375488012764869,-0.4551168103656238,-0.6313963715159261,-0.1123019194589254,0.1316527498070456,0.0123186577774774,-0.2768749296549231,-0.0318250668712991,-0.3060495556838312,-0.409691542599873,-0.1381160656747369,-0.3411551963601447,0.1051166573552926,0.2737574962683915,-0.081647930094121,0.0255185340270927,-0.3225886344865358,-0.2856846812460816,-0.3444841782553816,-0.1093349832940084,-0.3826016529681944,-0.0372987905621258,0.0550048749002911,-0.2298629150327151,-0.3126888388827034,-0.4037794258073575,-0.5817675457947722,-0.1093995641672158,0.1545763872676637,0.089443389731894,-0.2022868258590335,0.0370146476718282,-0.2864788327253045,-0.360694787833463,-0.1109095532029087,-0.3478532523098963,0.1449895970804426
1984,0.0,-0.0517254320142974,-0.3194024165401252,0.408560730502451,-0.0503696709369094,0.2403819720459559,0.1064071369920718,-0.8936132844228339,0.0330210883572341,0.3841373072296896,0.5095137935932357,-0.2678091653221379,-0.0037551324628424,0.3292546017024023,-0.3516448973745163,-0.1773152725032254,-0.0427628907275092,0.3507711740392309,0.2579191876136981,-0.0640043498433158,-0.1789244162149721,0.2007649463847336,-0.0093443620132056,-0.2913552310759932,0.5207928363412968,0.008651839230918,0.2714362697797341,0.1392916155449164,-0.5198906122435041,-0.4032911593631034,0.0882792138779038,-0.8769959515163492,0.0811045850887275,0.4483069297084654,0.527207159422435,-0.255352506309606,0.062130654028575,0.4350406570221921,-0.2794558906964539,-0.1348920382306602,0.0197459136477391,0.4100513308975841,0.2427567612967607,-0.0244477489394512
1985,0.0,-0.1549524317548432,-0.3017522346646153,-0.6342830526601091,0.590288738078808,0.0680605034786694,-0.2610944588394162,-0.7549114708171558,0.2847832261342482,-0.3854298077723186,0.2606360778433689,-0.2096222216740102,-0.3062491948418255,-0.4872163384145622,-0.4649589320102656,-0.2741448156403052,0.2797914081892116,0.523468396238588,-0.0487754914137283,-0.7517905802910718,-0.1655846668981553,0.2424364887560948,-0.1106543793088157,-0.2647600114275299,-0.5512831897116257,0.6725625728510565,0.0844993256783368,-0.2505561642504119,-0.3930776167150291,-0.4374098386377056,0.806348627942171,-0.7357120816953895,0.3408534110605714,-0.3315924054513068,0.2675829753074659,-0.1985401491084104,-0.2472787906122988,-0.4207997099205798,-0.4078406065700406,-0.2547605332224734,0.3454636329870446,0.6043679025754507,-0.0492817097705078,-0.6887205912867564
1986,0.0,0.229232254275832,-0.3873260073468572,-0.418329339637026,-0.0018593619083766,-0.1028173943601835,-0.6101034454828707,-0.3893128211255074,-0.0238925077798874,-0.819176997944286,0.008986810090807,-0.215548255535392,-0.045350017103118,-0.3588845288870779,-0.0355702953095544,-0.011314245183108,-0.3881559653710873,0.0112371530919226,-0.2851161212159105,-0.2265697339421208,-0.1562544889626274,0.1525345787879999,0.2695791217995733,-0.3576843007783168,-0.3260738176631719,0.0795417679653596,-0.0781682305868436,-0.58815548276241,-0.388659174568577,0.1465225328284027,-0.1711825268236921,-0.3628866487400515,0.0384092124458845,-0.7686682848316515,0.0189964563253468,-0.2028128783468012,0.0186483321910984,-0.2825670114845096,0.0479651396031606,0.009761674657966,-0.3456250173737167,0.0432814036115409,-0.2960504577926102,-0.1578963977221832
1987,0.0,0.1873786330312263,-0.0269982957707171,0.1675965472383502,0.5460039615866812,0.4608573863170129,-0.1568263259393276,-0.334162024964268,0.5816262537148944,-0.4030924837034355,-0.1001073483582253,-0.4769993027764911,-0.0198530153161193,-0.2488442059611522,0.1265379916776297,0.3815756944643595,0.204664725507552,0.0920382406666284,0.043374853738257,0.292321273762365,-0.2838878647625051,0.3671559555296468,0.2414158663373342,0.0169603391273156,0.2664938379763129,0.6121860786904243,0.4943859892628701,-0.1446918509303323,0.1133104130807893,0.2014790992933228,0.4835756483620379,-0.3116950043506179,0.6421814215405313,-0.356304302466139,-0.1047657606549883,-0.4862776444710732,0.03465099034889,-0.1784249455910718,0.194923230950561,0.4026585292604174,0.2622301441952359,0.1478473291241719,0.0381041498997625,0.3256846760111926
1988,0.0,0.212888632535531,0.3031803503531911,0.5815259483071209,0.5877174804702001,-0.0109795377887387,0.1141211724220703,0.0191591093145397,0.057853484398052,0.3870783015559738,-0.0518996838350638,-0.4521731722183766,0.0139507014519537,0.2986592229646092,-0.108842199652738,-0.6549491590049534,0.4471182601709138,0.1004251650412371,-0.0648675866445245,0.4403775237173022,-0.1306474513278104,0.2316286217764585,0.280472178520192,0.3419868834390591,0.694670923257906,0.6656444144153859,0.0327079738504885,0.134256819299555,-0.2014513691992085,-0.3105039258161142,0.1403711439038559,0.0541573430662793,0.115682112327164,0.4327873660235539,-0.0523469869058637,-0.4508636820665366,0.0920488468755884,0.3688661313580503,-0.0453438949078908,-0.62498521817907,0.5195368977990462,0.1546331279042334,-0.0524554962266208,0.4768403367852372
1989,0.0,-0.6873299072802652,0.2952368449833678,-0.0700111497558779,-0.0929969199908704,0.6772801588493245,-0.0553859485107395,-0.2596993417762654,-0.4232800785655577,-0.1052523514096108,0.4314029202279563,0.0615767350034524,0.3131111568534699,0.0297736520595179,0.0524891620043597,-0.6558883378314171,-0.1188687955563381,0.3151589848788845,0.7306043097862904,-0.6501353440319555,0.1466390782936564,0.3239187497898186,-0.6634121249720266,0.334987358801424,0.026908622624191,-0.03205678105477,0.742315244420034,-0.0437954559929245,0.0913583720342146,-0.4007985078858667,-0.0883050955042712,-0.2396047007015269,-0.3772727085931393,-0.0602808955497806,0.4288084713992042,0.087025303264788,0.3791207687559783,0.097821489611185,0.13031898984487,-0.6331541592520011,-0.0651614080826767,0.3531682927362851,0.7224017702407473,-0.6124313662711245
1990,0.0,-0.0635880764479424,0.6737866637589072,0.3742351013823928,-0.6112574417395145,0.6000409825117039,-0.4206697723730208,-0.2328873363556205,-0.7025897198278699,0.1438391794521365,0.1816571588407285,-0.1443018177878805,0.1224618151013992,0.4119471767745644,-0.0018338529094599,-0.3193844697611787,-0.4613910150441711,0.3621267430596759,1.020114613663644,-0.3014519178651262,0.2554638492604049,0.2046386623331457,-0.0171625673473272,0.7149980096028976,0.4885943143096618,-0.5459598251172118,0.6620601104809367,-0.408230141558711,0.1663370060544657,-0.4890516152327571,-0.4175144017071517,-0.2081272700109337,-0.6631858999996432,0.192964127221856,0.1921765025648696,-0.0980507551405622,0.192182344188815,0.4912553506188288,0.0576509172480079,-0.2845496863803234,-0.4194398573477542,0.4099201130237091,1.015903092817254,-0.2499312396256492
