year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,141.5,124.125,141.125,161.875,125.25,140.4,163.32500000000002
1982,143.75,114.8,131.1,145.375,114.375,130.65,144.25
1983,139.75,123.7,141.7,155.32500000000002,122.575,142.675,155.725
1984,150.75,112.72500000000001,129.675,144.9,116.35,131.825,150.6
1985,126.25,127.125,142.65,159.125,135.55,143.375,158.52499999999998
1986,133.5,125.02499999999999,139.8,158.275,122.875,143.425,168.17499999999998
1987,154.0,116.4,136.05,161.75,117.425,136.05,162.5
1988,124.0,116.675,132.775,151.125,121.025,136.025,157.6
1989,147.25,111.94999999999999,128.225,141.65,115.94999999999999,129.15,141.875
1990,130.75,115.675,134.675,151.39999999999998,116.30000000000001,134.3,152.35
1991,129.0,124.0,137.35,153.675,123.39999999999999,138.65,153.32500000000002
1992,101.75,124.3,138.775,150.225,124.75,137.525,151.5
1993,147.5,133.925,146.125,158.04999999999998,130.95,145.925,159.275
1994,150.25,127.39999999999999,146.125,166.7,127.325,144.65,159.15
1995,133.5,111.75,135.875,150.2,119.7,137.725,149.7
1996,127.0,119.27499999999999,133.475,152.95,117.075,129.225,140.65
1997,165.75,129.35,140.375,155.42499999999998,128.925,141.025,155.45
1998,104.25,111.17500000000001,122.025,143.675,110.55,127.6,145.275
1999,150.75,137.9,146.775,156.35,137.475,149.15,158.625
2000,129.5,126.02499999999999,142.25,159.67499999999998,120.57499999999999,140.95,160.375
2001,124.0,126.425,139.225,152.075,125.75,140.15,158.375
2002,126.5,126.89999999999999,138.375,155.375,118.85,132.575,154.55
2003,141.75,120.425,142.3,154.425,128.325,139.65,148.725
2004,122.0,113.64999999999999,132.75,153.4,113.475,131.475,153.1
2005,120.75,121.14999999999999,137.325,147.49999999999997,121.225,137.0,147.14999999999998
2006,147.75,118.75,133.375,143.70000000000002,122.625,135.125,149.05
2007,108.0,117.875,140.1,153.25,114.44999999999999,134.625,152.70000000000002
2008,134.0,122.77499999999999,137.825,153.7,122.0,137.45,150.17499999999998
2009,142.0,103.0,131.3,153.125,126.7,140.4,157.07500000000002
2010,133.0,122.975,134.175,149.7,127.75,137.375,150.175
2011,,110.625,125.7,144.2,124.175,144.3,157.35
2012,,118.8,138.575,152.25,117.925,132.275,147.1
2013,,122.475,135.7,156.975,106.775,129.75,153.775
2014,,107.4,124.8,148.04999999999998,127.1,136.525,148.375
2015,,117.35000000000001,135.15,161.92499999999998,131.225,147.65,169.75
2016,,118.57499999999999,132.3,155.2,97.075,132.05,163.17499999999998
2017,,116.8,141.0,160.875,121.225,136.575,147.54999999999998
2018,,111.95,127.625,147.275,127.9,139.75,150.29999999999998
2019,,117.39999999999999,135.0,147.525,102.45,129.025,149.125
2020,,114.69999999999999,142.55,161.04999999999998,96.45,130.125,160.275
2021,,118.44999999999999,128.8,145.2,119.05000000000001,141.225,153.79999999999998
2022,,121.925,132.775,149.77499999999998,128.975,140.675,149.35
2023,,118.575,128.9,150.79999999999998,100.72500000000001,134.05,157.575
2024,,111.25,128.525,153.1,118.69999999999999,133.85,146.1
2025,,116.675,126.85,136.14999999999998,134.375,144.5,156.925
2026,,110.775,130.775,150.725,115.775,134.775,147.85
2027,,110.35,125.075,138.375,111.69999999999999,128.725,140.625
2028,,127.625,139.975,157.55,123.925,137.125,163.25
2029,,117.05,133.75,152.775,116.14999999999999,134.25,147.75
2030,,118.14999999999999,132.0,147.05,119.14999999999999,128.475,136.175
2031,,119.75,131.025,147.6,117.7,139.55,158.02499999999998
2032,,113.8,126.175,134.45,114.925,134.075,152.3
2033,,124.95,139.15,160.925,116.64999999999999,129.95,139.825
2034,,116.05,131.175,159.2,114.9,131.25,156.45000000000002
2035,,111.375,134.075,165.05,120.39999999999999,140.525,158.525
2036,,126.125,138.525,151.275,112.9,132.25,149.75
2037,,119.52499999999999,139.075,160.07500000000002,111.95,130.35,149.97499999999997
2038,,113.5,130.175,139.75,125.425,139.325,158.57500000000002
2039,,109.25,132.95,154.85,110.75,126.425,141.3
2040,,114.925,133.025,143.05,107.7,131.0,144.475
2041,,118.275,130.65,137.04999999999998,121.6,132.55,142.75
2042,,127.89999999999999,138.475,154.35,112.3,129.2,142.6
2043,,110.69999999999999,125.225,142.1,118.125,137.975,155.37499999999997
2044,,108.97500000000001,135.4,165.025,106.35000000000001,126.7,147.975
2045,,114.725,137.0,160.52499999999998,111.0,129.55,154.64999999999998
2046,,108.57499999999999,129.825,142.47500000000002,118.8,132.65,153.975
2047,,111.125,130.35,148.325,113.375,135.275,152.54999999999998
2048,,104.35000000000001,123.6,139.325,102.0,124.675,140.1
2049,,116.47500000000001,129.25,149.09999999999997,114.125,130.55,150.92499999999998
2050,,113.07499999999999,128.425,145.54999999999998,107.67500000000001,139.725,160.3
2051,,108.55000000000001,127.5,138.35,109.325,133.775,145.575
2052,,118.025,129.05,140.475,120.725,131.625,153.625
2053,,119.14999999999999,130.325,139.525,102.25,134.1,160.4
2054,,117.25,134.85,148.625,109.775,129.425,148.04999999999998
2055,,115.125,130.475,148.64999999999998,105.425,123.925,144.77499999999998
2056,,111.6,131.075,151.35000000000002,112.475,128.2,138.375
2057,,123.10000000000001,138.325,154.425,112.5,131.95,155.25
2058,,117.75,135.525,155.85,110.05000000000001,130.225,143.29999999999998
2059,,100.95,124.7,149.575,103.5,133.125,160.4
2060,,115.625,126.975,143.95,123.625,137.45,148.52499999999998
2061,,115.725,129.925,151.07500000000002,108.4,128.525,145.39999999999998
2062,,107.97500000000001,130.65,156.125,102.5,128.3,140.5
2063,,113.8,125.025,138.2,102.1,123.325,143.025
2064,,113.0,127.875,150.375,109.25,125.85,143.6
2065,,117.075,131.575,144.925,101.3,128.75,152.8
2066,,110.075,123.5,139.925,103.475,125.875,154.79999999999998
2067,,111.4,130.825,154.79999999999998,104.77499999999999,128.1,153.7
2068,,111.85,135.525,149.95,128.225,141.45,151.29999999999998
2069,,107.25,127.025,140.225,111.5,129.725,152.225
2070,,103.4,128.475,143.375,107.75,134.475,174.075
2071,,104.375,125.325,143.3,104.55000000000001,134.325,155.525
2072,,111.30000000000001,133.45,156.79999999999998,115.55,129.875,145.525
2073,,119.25,136.55,156.35,103.89999999999999,127.2,148.42499999999998
2074,,104.375,127.275,165.475,106.325,122.525,141.82500000000002
2075,,118.8,135.05,153.15,108.45,119.65,136.1
2076,,105.85000000000001,127.625,147.25,105.8,125.525,138.875
2077,,105.325,120.7,138.02499999999998,114.725,130.9,144.45
2078,,103.9,124.925,140.85,109.3,125.125,136.59999999999997
2079,,117.17500000000001,130.625,150.025,105.0,121.425,139.375
2080,,117.77499999999999,137.25,170.525,111.14999999999999,122.425,144.55
