stn,var,rcp,hor,stat,centile,val
era5_land,sfcWindmax,ref,1991-2020,none,-1,14.103461
era5_land,sfcWindmax,rcp26,1991-2020,mean,-1,14.040004
era5_land,sfcWindmax,rcp26,2021-2050,mean,-1,14.040223
era5_land,sfcWindmax,rcp26,2051-2080,mean,-1,13.985799
era5_land,sfcWindmax,rcp26,1991-2020,min,-1,13.974811
era5_land,sfcWindmax,rcp26,2021-2050,min,-1,13.827927
era5_land,sfcWindmax,rcp26,2051-2080,min,-1,13.778234
era5_land,sfcWindmax,rcp26,1991-2020,max,-1,14.080266
era5_land,sfcWindmax,rcp26,2021-2050,max,-1,14.238054
era5_land,sfcWindmax,rcp26,2051-2080,max,-1,14.209867
era5_land,sfcWindmax,rcp26,1991-2020,centile,1,13.976134
era5_land,sfcWindmax,rcp26,2021-2050,centile,1,13.836323
era5_land,sfcWindmax,rcp26,2051-2080,centile,1,13.784224
era5_land,sfcWindmax,rcp26,1991-2020,centile,10,13.991908
era5_land,sfcWindmax,rcp26,2021-2050,centile,10,13.899024
era5_land,sfcWindmax,rcp26,2051-2080,centile,10,13.833619
era5_land,sfcWindmax,rcp26,1991-2020,centile,50,14.045765
era5_land,sfcWindmax,rcp26,2021-2050,centile,50,14.065826
era5_land,sfcWindmax,rcp26,2051-2080,centile,50,13.959963
era5_land,sfcWindmax,rcp26,1991-2020,centile,90,14.07468
era5_land,sfcWindmax,rcp26,2021-2050,centile,90,14.155048
era5_land,sfcWindmax,rcp26,2051-2080,centile,90,14.188172
era5_land,sfcWindmax,rcp26,1991-2020,centile,99,14.079634
era5_land,sfcWindmax,rcp26,2021-2050,centile,99,14.228969
era5_land,sfcWindmax,rcp26,2051-2080,centile,99,14.208529
era5_land,sfcWindmax,rcp45,1991-2020,mean,-1,14.066949
era5_land,sfcWindmax,rcp45,2021-2050,mean,-1,14.096164
era5_land,sfcWindmax,rcp45,2051-2080,mean,-1,14.180235
era5_land,sfcWindmax,rcp45,1991-2020,min,-1,13.959381
era5_land,sfcWindmax,rcp45,2021-2050,min,-1,13.889994
era5_land,sfcWindmax,rcp45,2051-2080,min,-1,13.91173
era5_land,sfcWindmax,rcp45,1991-2020,max,-1,14.152249
era5_land,sfcWindmax,rcp45,2021-2050,max,-1,14.326474
era5_land,sfcWindmax,rcp45,2051-2080,max,-1,14.545711
era5_land,sfcWindmax,rcp45,1991-2020,centile,1,13.964017
era5_land,sfcWindmax,rcp45,2021-2050,centile,1,13.890351
era5_land,sfcWindmax,rcp45,2051-2080,centile,1,13.921781
era5_land,sfcWindmax,rcp45,1991-2020,centile,10,14.007982
era5_land,sfcWindmax,rcp45,2021-2050,centile,10,13.90249
