day,mean,min,max,var
1,-1.4971001150471273,-4.046527863116993,1.2726833426622366,uas
2,-1.7040514584098214,-4.58031425680075,0.6524831848537596,uas
3,-1.6645437840605222,-4.80818546001839,0.6561463207681186,uas
4,-1.6000775881451597,-4.094488727617087,1.0429276757890364,uas
5,-1.5493035960905195,-2.895635342490149,1.2621984482861741,uas
6,-1.7827387292274361,-3.6057449594894395,1.4264442257558105,uas
7,-1.669413684416424,-3.868809999479926,0.7031904162684086,uas
8,-1.505208939211227,-3.296250492565981,0.6531598427541667,uas
9,-1.4930603155543418,-3.15699077364986,0.17701806953159377,uas
10,-1.4336063442276459,-3.6844769440741305,0.47912351327203423,uas
11,-1.4720994921313126,-3.31584982662354,1.534049483794083,uas
12,-1.6373869023094103,-3.8279593537448298,1.5196614804021602,uas
13,-1.6368038740068125,-3.426374873341226,1.60016615582014,uas
14,-1.4938350438267949,-3.744045361827201,1.8052222211602176,uas
15,-1.3338957499808364,-3.456304667876129,1.7304049836561155,uas
16,-1.1100143455787923,-3.5537571307025497,2.029271731909445,uas
17,-1.3384431552328069,-3.199432294975111,1.3024943542559844,uas
18,-1.6136178811911088,-3.3441102880540874,0.7045851719377589,uas
19,-1.580442409777133,-3.021847487037902,0.9617727223107855,uas
20,-1.528884198877556,-3.6181383645730896,1.1427138184196461,uas
21,-1.3442102469667205,-3.8673774046716405,1.1655375553562424,uas
22,-0.8996674303172479,-3.9649163553431777,1.5466507794081301,uas
23,-0.7225932351242499,-4.081322331652137,1.5531875803394146,uas
24,-1.0110464954088332,-3.5790743448686344,1.020764167507034,uas
25,-0.8092902482344985,-3.3696898533695263,1.4932287073543784,uas
26,-0.964500445102441,-3.8359718825993143,1.1976644511796235,uas
27,-1.010650144164114,-3.3322301373006664,1.2527955617258681,uas
28,-0.9492695527136873,-3.9881869474769127,1.7710625708508223,uas
29,-1.063347899411801,-3.9556118987975175,1.2849894935556794,uas
30,-0.8816560005353631,-3.838369980982228,1.201040044914745,uas
31,-1.0265661308849932,-3.5654549146358194,1.5413817225089927,uas
32,-1.2473595506919277,-3.2244960804917553,1.6800523695999543,uas
33,-1.3537426876223992,-3.996768519455176,1.7174653005444238,uas
34,-1.4202185001380854,-3.2036335696861915,1.0341221710454458,uas
35,-1.2416030528519613,-3.8386542191186375,1.1602318324950782,uas
36,-1.005037146299275,-3.9382711450780348,2.1869587595195004,uas
37,-0.9168125558270275,-3.7363880219307384,2.2725090934345915,uas
38,-0.6226763183986852,-3.8998257475624487,1.4393823857571149,uas
39,-0.5334717722787642,-3.3611535076925536,1.5885041136435532,uas
40,-0.4936192098795053,-3.4499721710353723,1.5434032813467156,uas
41,-0.5982759725161263,-3.472132811155686,1.7918690350005295,uas
42,-0.7426585702929448,-2.684075724205255,1.224933522148692,uas
43,-0.8063156080058281,-2.9591043643087658,1.6447610303005709,uas
44,-0.6190393906100079,-3.378221648994007,1.906095241202769,uas
45,-0.2958661041710891,-3.032727721599997,1.780104836885238,uas
46,-0.24722287380616334,-2.5001930546228515,1.7465177374917455,uas
47,-0.23120165430596865,-2.1690968208637003,2.359505965649567,uas
48,-0.31153053169087813,-2.928435937468085,2.2457522545432083,uas
49,-0.2558388714973737,-3.0126152429115898,2.5822922432755773,uas
50,-0.42076256272192597,-2.768445224485715,1.8491516421822163,uas
51,-0.4896291987309913,-3.1904650717506007,2.062632942480263,uas
52,-0.2954089871353939,-3.7076633715338057,2.117711084009021,uas
53,-0.33507434919218243,-3.551544495740967,2.2347923608578064,uas
54,-0.33185894212521844,-3.162651282806459,1.648532414293748,uas
55,-0.37503927748741883,-3.3690135066196856,1.7269393244346034,uas
56,-0.2373351709779232,-2.874844391147028,2.2354553497737664,uas
57,-0.4235063150066763,-2.705228330833728,1.723525710256971,uas
58,-0.5280112622220003,-3.15490682624138,2.0771935120254357,uas
59,-0.3852924334896551,-3.464927533396983,1.7742368035912106,uas
60,-0.43272156981810156,-3.4517232652504286,2.015791958120976,uas
61,-0.1980910099622038,-3.6158776770389385,2.538592690905918,uas
62,0.3404287431373839,-2.957197717518748,4.187027670519266,uas
63,0.3762233674032718,-2.6400707787628113,3.7600512238942994,uas
64,0.3893504252091178,-2.1003569163072795,1.957380257572313,uas
65,0.3040950462301127,-2.402543109774294,1.6120915262826856,uas
66,0.27878000517502294,-2.5924667348451944,2.2271238479182336,uas
67,0.4319664364840097,-2.3148280541983124,2.3275078398569162,uas
68,0.19184359698842307,-2.953596082048998,2.99667352026107,uas
69,0.018457784240440017,-2.6365327725150576,2.3342692490293286,uas
70,0.09444842924493436,-2.5856021284723125,2.3224016827094265,uas
71,0.2727508585880324,-2.9379070523844915,2.224904844232671,uas
72,0.2807548172814689,-2.8201859488320533,1.875629451660872,uas
73,0.3148524855600401,-2.4379724118018937,2.20510577137403,uas
74,0.505528408489694,-1.9226085948487524,2.6944375791477126,uas
75,0.6030205497190142,-1.8132249914207141,2.6722474398330056,uas
76,0.5701660798471097,-1.6429437615344922,2.5514528709110147,uas
77,0.7178756971474102,-1.0984796823439318,2.0507753396793573,uas
78,1.0747098097211605,-1.4616409652366804,3.0667741893202343,uas
79,1.0792565885125147,-1.3040384409023085,3.0692143936624654,uas
80,1.1907288994273948,-1.4989742054772517,3.4717315192484515,uas
81,1.1510534765260978,-2.099781674045456,2.8238726410120822,uas
82,1.1029303309341243,-1.5236123897599758,3.273222959525372,uas
83,1.2747332406226095,-1.640179370581959,3.0835160573769484,uas
