longitude,latitude,val
-9.0,5.5,2340.335995796841
-9.0,5.400000095367432,2456.029415246238
-9.0,5.300000190734863,2612.2574217010674
-9.0,5.199999809265137,2732.223087726328
-9.0,5.099999904632568,2624.403956389091
-9.0,5.0,2495.964368000504
-9.0,4.900000095367432,
-9.0,4.800000190734863,
-9.0,4.699999809265137,
-9.0,4.599999904632568,
-9.0,4.5,
-9.0,4.400000095367432,
-9.0,4.300000190734863,
-9.0,4.199999809265137,
-9.0,4.099999904632568,
-9.0,4.0,
-8.899999618530273,5.5,2256.065182796685
-8.899999618530273,5.400000095367432,2429.437671302688
-8.899999618530273,5.300000190734863,2642.450804633599
-8.899999618530273,5.199999809265137,2805.0708978257253
-8.899999618530273,5.099999904632568,2712.88583189274
-8.899999618530273,5.0,2537.480307993593
-8.899999618530273,4.900000095367432,
-8.899999618530273,4.800000190734863,
-8.899999618530273,4.699999809265137,
-8.899999618530273,4.599999904632568,
-8.899999618530273,4.5,
-8.899999618530273,4.400000095367432,
-8.899999618530273,4.300000190734863,
-8.899999618530273,4.199999809265137,
-8.899999618530273,4.099999904632568,
-8.899999618530273,4.0,
-8.800000190734863,5.5,2219.1468928513214
-8.800000190734863,5.400000095367432,2420.633440994863
-8.800000190734863,5.300000190734863,2673.741525346194
-8.800000190734863,5.199999809265137,2882.401772406048
-8.800000190734863,5.099999904632568,2802.436884639762
-8.800000190734863,5.0,2634.4279449599085
-8.800000190734863,4.900000095367432,
-8.800000190734863,4.800000190734863,
-8.800000190734863,4.699999809265137,
-8.800000190734863,4.599999904632568,
-8.800000190734863,4.5,
-8.800000190734863,4.400000095367432,
-8.800000190734863,4.300000190734863,
-8.800000190734863,4.199999809265137,
-8.800000190734863,4.099999904632568,
-8.800000190734863,4.0,
-8.699999809265137,5.5,2200.389555520936
-8.699999809265137,5.400000095367432,2423.5182729699245
-8.699999809265137,5.300000190734863,2694.819452987782
-8.699999809265137,5.199999809265137,2922.626139038755
-8.699999809265137,5.099999904632568,2850.040273068676
-8.699999809265137,5.0,2714.285844432281
-8.699999809265137,4.900000095367432,2561.23808655406
-8.699999809265137,4.800000190734863,2347.8230730688965
-8.699999809265137,4.699999809265137,
-8.699999809265137,4.599999904632568,
-8.699999809265137,4.5,
-8.699999809265137,4.400000095367432,
-8.699999809265137,4.300000190734863,
-8.699999809265137,4.199999809265137,
-8.699999809265137,4.099999904632568,
-8.699999809265137,4.0,
-8.600000381469727,5.5,2224.864346049683
-8.600000381469727,5.400000095367432,2359.2022446964406
-8.600000381469727,5.300000190734863,2515.283918822408
-8.600000381469727,5.199999809265137,2669.7651711950093
-8.600000381469727,5.099999904632568,2707.2137000979096
-8.600000381469727,5.0,2720.815139959694
-8.600000381469727,4.900000095367432,2656.186635210156
-8.600000381469727,4.800000190734863,2437.1271242305347
-8.600000381469727,4.699999809265137,
-8.600000381469727,4.599999904632568,
-8.600000381469727,4.5,
-8.600000381469727,4.400000095367432,
-8.600000381469727,4.300000190734863,
-8.600000381469727,4.199999809265137,
-8.600000381469727,4.099999904632568,
-8.600000381469727,4.0,
-8.5,5.5,2248.4929282877847
-8.5,5.400000095367432,2297.9770878977747
-8.5,5.300000190734863,2339.918626733888
-8.5,5.199999809265137,2413.7180645777166
-8.5,5.099999904632568,2554.534385330393
-8.5,5.0,2709.7043258192543
-8.5,4.900000095367432,2744.5780897514064
-8.5,4.800000190734863,2485.531050176525
-8.5,4.699999809265137,
-8.5,4.599999904632568,
-8.5,4.5,
-8.5,4.400000095367432,
-8.5,4.300000190734863,
-8.5,4.199999809265137,
-8.5,4.099999904632568,
-8.5,4.0,
-8.399999618530273,5.5,2286.384168859264
-8.399999618530273,5.400000095367432,2297.0004501799785
-8.399999618530273,5.300000190734863,2264.882224276408
-8.399999618530273,5.199999809265137,2297.1995490093136
-8.399999618530273,5.099999904632568,2486.958879712985
-8.399999618530273,5.0,2700.5544107437936
-8.399999618530273,4.900000095367432,2768.8994583111107
-8.399999618530273,4.800000190734863,2520.713529901485
-8.399999618530273,4.699999809265137,2310.445667956607
-8.399999618530273,4.599999904632568,
-8.399999618530273,4.5,
-8.399999618530273,4.400000095367432,
-8.399999618530273,4.300000190734863,
-8.399999618530273,4.199999809265137,
-8.399999618530273,4.099999904632568,
-8.399999618530273,4.0,
-8.300000190734863,5.5,2346.969351275661
-8.300000190734863,5.400000095367432,2396.012021577229
-8.300000190734863,5.300000190734863,2391.552792892088
-8.300000190734863,5.199999809265137,2426.038047487428
-8.300000190734863,5.099999904632568,2533.013174172161
-8.300000190734863,5.0,2658.204338055465
-8.300000190734863,4.900000095367432,2690.332371404551
-8.300000190734863,4.800000190734863,2506.378349962942
-8.300000190734863,4.699999809265137,2366.7427746282287
-8.300000190734863,4.599999904632568,2248.741517801264
-8.300000190734863,4.5,
-8.300000190734863,4.400000095367432,
-8.300000190734863,4.300000190734863,
