longitude,latitude,valcptot
-5.5,12.5,702.2347579730397
-5.5,12.399999618530272,729.277671536182
-5.5,12.300000190734863,756.19745321754
-5.5,12.199999809265137,781.4152293004818
-5.5,12.100000381469728,776.6854044453977
-5.5,12.0,775.7668761200189
-5.5,11.899999618530272,780.3289746745345
-5.5,11.800000190734863,798.8078000183342
-5.5,11.699999809265137,815.0148705492761
-5.5,11.600000381469728,825.0681230470027
-5.5,11.5,829.3766722992756
-5.5,11.399999618530272,848.4289190696371
-5.5,11.300000190734863,904.1399565051886
-5.5,11.199999809265137,968.3250111413994
-5.5,11.100000381469728,1021.7023129869104
-5.5,11.0,1029.4163533860751
-5.5,10.899999618530272,1038.439929915151
-5.5,10.800000190734863,1022.4572950578308
-5.5,10.699999809265137,950.3058288523054
-5.5,10.600000381469728,876.154422927368
-5.5,10.5,865.466329014436
-5.400000095367432,12.5,712.5210316894879
-5.400000095367432,12.399999618530272,746.8984505294342
-5.400000095367432,12.300000190734863,785.7137346943429
-5.400000095367432,12.199999809265137,818.9256327049175
-5.400000095367432,12.100000381469728,807.526809389935
-5.400000095367432,12.0,796.0594001774908
-5.400000095367432,11.899999618530272,798.1761532467456
-5.400000095367432,11.800000190734863,824.7802729481087
-5.400000095367432,11.699999809265137,849.3727291529381
-5.400000095367432,11.600000381469728,858.9756686626067
-5.400000095367432,11.5,859.8303161888173
-5.400000095367432,11.399999618530272,872.6938575559785
-5.400000095367432,11.300000190734863,927.1930661539004
-5.400000095367432,11.199999809265137,992.982287420628
-5.400000095367432,11.100000381469728,1045.749036811504
-5.400000095367432,11.0,1057.084397859214
-5.400000095367432,10.899999618530272,1071.7302265833473
-5.400000095367432,10.800000190734863,1062.3039282188652
-5.400000095367432,10.699999809265137,970.9650209028906
-5.400000095367432,10.600000381469728,881.143200028848
-5.400000095367432,10.5,850.3508175851775
-5.300000190734863,12.5,706.2587695491023
-5.300000190734863,12.399999618530272,740.6549763769934
-5.300000190734863,12.300000190734863,785.3630312669034
-5.300000190734863,12.199999809265137,819.324079135959
-5.300000190734863,12.100000381469728,806.7620913525955
-5.300000190734863,12.0,796.2851784354156
-5.300000190734863,11.899999618530272,799.2018663900693
-5.300000190734863,11.800000190734863,831.6226467566474
-5.300000190734863,11.699999809265137,860.3642542072441
-5.300000190734863,11.600000381469728,869.5639560055656
-5.300000190734863,11.5,865.8868590088401
-5.300000190734863,11.399999618530272,872.7703032814265
-5.300000190734863,11.300000190734863,919.0606090667668
-5.300000190734863,11.199999809265137,983.3850940907064
-5.300000190734863,11.100000381469728,1034.5785110983763
-5.300000190734863,11.0,1049.4603191535853
-5.300000190734863,10.899999618530272,1071.4344053019513
-5.300000190734863,10.800000190734863,1066.2894147700708
-5.300000190734863,10.699999809265137,971.3501698238016
-5.300000190734863,10.600000381469728,874.8406817088877
-5.300000190734863,10.5,832.5274623371077
-5.199999809265137,12.5,687.9914709772203
-5.199999809265137,12.399999618530272,718.3222102928739
-5.199999809265137,12.300000190734863,754.6398760584991
-5.199999809265137,12.199999809265137,781.4773792328604
-5.199999809265137,12.100000381469728,773.0448772319403
-5.199999809265137,12.0,765.7707307405831
-5.199999809265137,11.899999618530272,775.5770027396458
-5.199999809265137,11.800000190734863,809.8571229043087
-5.199999809265137,11.699999809265137,848.3220129823727
-5.199999809265137,11.600000381469728,857.4051414369735
-5.199999809265137,11.5,847.8155457317563
-5.199999809265137,11.399999618530272,848.4767627044071
-5.199999809265137,11.300000190734863,887.5695720372867
-5.199999809265137,11.199999809265137,937.898737213848
-5.199999809265137,11.100000381469728,982.3556735550512
-5.199999809265137,11.0,1001.9313390909966
-5.199999809265137,10.899999618530272,1027.8938616973846
-5.199999809265137,10.800000190734863,1023.9480932101146
