,year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
0,1981,33.053314,33.1470744940932,32.6675276509822,33.7143840855163,33.2736423832139,32.7061010349698,33.8514567524736
1,1982,32.55081,33.0963466455016,32.5824692552017,33.9337109221066,33.2671902851649,32.6428797536493,34.1869282641503
2,1983,33.08011,32.9759692333881,32.2645386648666,33.5433954056329,33.1847558253586,32.3225107149359,34.250810574295
3,1984,32.88388,33.369900870787,32.7186053644215,34.2299125640339,33.4769492206477,32.7540333630598,34.4399637006318
4,1985,32.943726,33.2520941286493,32.6164176262204,33.9332899245268,33.3625486092604,32.6430843281249,34.0936305799456
5,1986,32.71704,33.1549184654671,32.5730116057012,33.6511265661151,33.251990857961,32.6066736673183,33.825804433327
6,1987,33.294952,33.286787943912,32.3794343634957,33.7632079410324,33.435322366647,32.3964704933511,33.9940044156189
7,1988,32.984924,33.2990231821021,32.7373640434243,33.7878965138775,33.3819011702272,32.7585205539719,34.0425588496983
8,1989,32.95102,33.4072477654419,32.7250819233872,34.4950018214768,33.4946061671216,32.7249044867896,34.7295008764537
9,1990,33.307465,33.5287048599344,32.6233578561013,34.3634242028446,33.6306973647586,32.6657983400265,34.5488206982411
10,1991,33.487885,33.1674231284518,32.6790643392232,34.1558505034437,33.2786709590641,32.6759468117055,34.316835138649
11,1992,32.96219,32.9752934691677,32.1988007319619,33.8228192619254,33.0937228602214,32.1938192917186,33.9762568491127
12,1993,33.184814,33.050687873309,32.6121755847873,33.6762552276878,33.2100088039407,32.6252949207453,34.1736509060739
13,1994,32.966003,33.1468504393182,32.457096320816,34.081633787095,33.314952271522,32.4991679531825,34.5659375282511
14,1995,33.513397,33.3213707631635,32.7469832084853,34.2374672157297,33.4471982189274,32.7695705738024,34.3253843589249
15,1996,33.509033,33.3347221527226,32.617032294016,34.0629549375315,33.4858815712993,32.6225135230607,34.3323859778432
16,1997,33.203827,33.3013237983404,32.563575008397,33.9286052363912,33.4022862721627,32.6186447469425,34.0103016210949
17,1998,34.214233,33.5298354636411,32.9326772510021,34.4380168027918,33.6397035632259,32.9196753454222,34.690500041736
18,1999,32.801514,33.5286670294803,32.4993542942357,34.5659183691183,33.5607118350748,32.5759047886457,34.7596552368608
19,2000,33.074493,33.3828033288553,32.4292644344497,33.8947501983943,33.5765846733999,32.4604222839789,34.1468931686217
20,2001,33.35959,33.5598426162687,33.080918715841,34.1156627877295,33.6994642377985,33.1323230666751,34.2571502577826
21,2002,33.50888,33.3112839528535,32.7897983201226,34.1061374323587,33.4820752809515,32.8840978846063,34.2155127707103
22,2003,33.378296,33.645677956442,32.9851139754633,34.3399504217947,33.7605422882476,33.0370245481137,34.572009452973
23,2004,33.09781,33.5687018423119,33.233978073962,33.9174740912937,33.7130927830517,33.2530184523683,34.3551314660571
24,2005,33.551147,33.6467686139208,33.2674619713229,33.9637558698849,33.8064970359121,33.3014206332679,34.5349249377729
25,2006,33.355286,33.6732068234721,33.1528010690072,34.3699401821427,33.6775713726121,33.0084821532371,34.744634351265
26,2007,33.720337,33.7002334228553,33.1394319352156,34.8891729503972,33.6308194565777,32.7099915154097,34.5880521521347
27,2008,33.45761,33.7459068619708,33.1537262929679,34.4442760917602,33.8580704898205,32.6515558279174,34.8346004467633
28,2009,33.023132,33.9308858603868,33.0059365108335,34.9021496188639,33.9265510590511,33.0974624272254,34.4842273024038
29,2010,33.536957,33.9634772839115,33.3107918002592,35.0179728158424,34.1401426194924,33.4142262863759,35.2342528128152
30,2011,,33.9581632864241,32.8442699659597,34.6173411570815,34.0448319935997,33.0687635599426,34.7201248545116
31,2012,,33.9171371462495,33.2796787982149,34.9155935821873,33.9536480185455,32.8757739695158,35.2070409971106
32,2013,,33.8906480756758,33.2688326127039,34.5203984285631,34.1169307782449,32.9503247815751,35.044547032214
33,2014,,34.0527920742005,33.0860634297606,35.1335552571919,34.1732940226079,33.2181208290754,35.163296659788
34,2015,,34.0076553913111,33.1908353822221,34.9001420558048,34.2032284279214,33.4244706618379,35.2486470501632
35,2016,,34.0997777797375,33.3769081034125,34.9358893665568,34.1630554804752,32.8826308138641,35.3091649301016
36,2017,,33.856894084722,32.8721019443203,34.6492699946598,34.1641195899644,33.3015089234443,35.571168250252
37,2018,,33.9332093893255,33.4864553328907,34.7597108254226,34.2752678017753,33.2741474652161,35.0566916073056
38,2019,,33.9484553568692,33.4444767423475,34.6523077195116,34.195898208595,33.1419608304125,35.3769867236329
39,2020,,34.0399447414016,33.3621270184107,34.5544628722341,34.1814352128194,33.3923926673876,34.8455300112091
40,2021,,34.2077341470614,33.3958500714045,34.8083254777029,34.3388921467564,33.6046264828583,35.0758490488021
41,2022,,34.0173940883702,33.4795971781263,34.8634078940076,34.5046584521559,33.8448675293156,35.3012314243833
42,2023,,34.1919629871723,33.2306447670047,35.3707428811395,34.391617509767,33.6276431113582,35.5721246077309
43,2024,,34.2263015484857,33.5371541668806,35.0406132687641,34.3078977416595,33.7054386938142,35.3871641118773
44,2025,,34.3644067231625,33.8559198752228,34.8703370886776,34.4215077897418,33.7432800249944,34.9872450122211
45,2026,,34.329836521795,33.7191304739392,34.8499249321926,34.4979394076777,33.7064293882798,35.4159208330855
46,2027,,34.1462057514626,33.1269663953343,35.19761965288,34.4621329760346,33.988550467512,35.2219326759867
47,2028,,34.2017915015763,33.5840593717803,34.6993783838738,34.3029284837786,33.5045803159018,35.3349737944186
48,2029,,34.3216469929406,33.3983886043731,35.3845603633916,34.5072576394192,33.7393579165295,35.9810764133612
49,2030,,34.1111295802378,33.5650981698263,34.8335254054679,34.323920246613,33.7611762669862,34.7997118311208
50,2031,,34.3106164390774,33.8289976200608,34.7522323820389,34.3718891166746,33.6341752574775,35.3846151988611
51,2032,,34.3280996642485,33.1935698634699,35.3677212645613,34.6268430365326,33.520960758175,35.2530579255429
52,2033,,34.5259738945049,33.5756351027605,35.7017941564357,34.6198271969002,33.2423273182649,35.9049514407469
53,2034,,34.3091308896468,33.738414083628,35.0666860412159,34.7670978230227,33.9014580102703,35.4746694844787
54,2035,,34.1285870097306,33.6871192700307,34.7144729083089,34.4839095118401,34.1043712851212,35.2864277882293
55,2036,,34.2645366145974,33.5483317829807,34.878073358379,34.6292581166895,33.9092688077868,35.781980876733
56,2037,,34.5933619606285,33.9633694859252,35.343043242547,34.7699566453618,34.09548175286,35.5649699023031
57,2038,,34.5865207996651,34.0058646161575,35.0563096505255,34.8245530245131,34.2058461158786,35.6280420063388
58,2039,,34.5294469443471,33.6722971393204,35.1316738758828,35.1866515621521,34.1949262790014,36.1337268973026
59,2040,,34.5176494200571,33.8595274815075,35.2115221519177,34.7865896364854,33.8785801794922,35.5489299922928
60,2041,,34.4137682424211,33.8002707096751,35.2365453664111,34.8656583540087,34.3315351542345,35.9326003741931
61,2042,,34.579843241073,33.8231023699013,35.5563052480333,34.9712344504612,33.8776839662767,35.8278973002347
62,2043,,34.6662448475106,33.9281232209767,35.3740809671675,35.1894546679312,34.3631226633779,36.7546628952118
63,2044,,34.74388476957,33.5523262916918,35.4753022735113,35.1025755139314,34.3162434498225,36.0440116845838
64,2045,,34.3839161705744,33.6090688392428,35.1356097013731,35.0686753967172,34.2061987216172,35.857139410769
