day,mean,min,max,var
1,34.0740467835963,30.972982633953777,36.60485023276375,tasmax
2,34.279204916761024,30.90090311481198,37.499850384213744,tasmax
3,34.450882706004585,31.00009412304921,37.07530368073425,tasmax
4,34.46678479584467,31.341931621540695,37.149732138175864,tasmax
5,34.36837377219671,31.4314119592038,36.42632592450494,tasmax
6,34.214428408862325,30.38296677664603,36.76669592059473,tasmax
7,34.03486281318228,30.234442871538107,37.426842571533584,tasmax
8,33.87569143589626,30.261179342730514,37.576621763981635,tasmax
9,33.75408722201701,30.07710107689556,36.83741423514759,tasmax
10,33.78386390301227,29.92393867825922,37.295097422234065,tasmax
11,33.90592438117891,29.2303324737197,37.681558575007074,tasmax
12,33.993191426751984,28.837387822839403,37.9163427897475,tasmax
13,34.06538483011996,29.27692557768391,37.59796362020752,tasmax
14,34.353843133350914,30.851272881234266,37.3096169066836,tasmax
15,34.35495895722556,31.222881495966178,36.800207674056296,tasmax
16,34.35966693266077,30.146696622466536,36.925650425594,tasmax
17,34.488031305342716,30.980892157114397,37.54164053098047,tasmax
18,34.563058081707744,31.166391190439455,37.1636389628798,tasmax
19,34.85551205207184,31.461289809847486,37.83490916690367,tasmax
20,35.139601980154715,32.25469002244148,38.32843756486068,tasmax
21,35.32939163245579,32.49021697838877,38.14522670453249,tasmax
22,35.375751073335636,31.96816658172419,38.374818609790395,tasmax
23,35.49710495049802,31.689440347538806,37.95896399690348,tasmax
24,35.62678142313819,31.882120576426402,38.41996379330757,tasmax
25,35.78439058395997,32.0104235673696,38.487709447788944,tasmax
26,35.84717176236192,32.39587851524355,38.7303916729242,tasmax
27,35.782564617349365,31.932219618795955,37.908780225264806,tasmax
28,35.758120971221835,30.663870795653665,38.017718067474064,tasmax
29,35.872411287393554,30.616839381036442,38.83041375597769,tasmax
30,35.72686326275452,30.223679198907192,38.358366813808715,tasmax
31,35.55708378054746,29.703818859776376,37.90926534675742,tasmax
32,35.44944285362847,31.01483927581795,37.858086362074744,tasmax
33,35.55239591304756,30.932153888690152,38.05251969725572,tasmax
34,35.824726214930436,31.7375823334537,38.11190704251558,tasmax
35,36.088636103429145,33.47467615546829,38.36168892611836,tasmax
36,36.27227116697488,33.255968983491755,38.92851562709974,tasmax
37,36.339194012120174,33.12998170317576,38.96610531242737,tasmax
38,36.51732075989,32.91745801696726,38.57304573194547,tasmax
39,36.66258067250706,33.17891839483248,38.49394168712881,tasmax
40,36.880609027282325,33.2965899188478,39.12547329532154,tasmax
41,37.17161605793759,33.55729951563883,39.85700852509251,tasmax
42,37.25882968977164,31.693739278560386,40.03177423648536,tasmax
43,37.26751484295998,32.587959753708404,39.621694963289954,tasmax
44,37.377316352530435,33.665979142419346,39.98023261389952,tasmax
45,37.399811022332024,34.24808837282389,39.317146915190605,tasmax
46,37.53489050833658,35.28826331428506,39.28984810780398,tasmax
47,37.556834347728994,35.46769888079304,39.16749473937536,tasmax
48,37.39276829076606,35.41211043468934,39.52064350050286,tasmax
49,37.34687472800443,34.10978828319776,40.65274456853369,tasmax
50,37.34019766637798,34.349649399722196,39.13471911480481,tasmax
51,37.43389580160336,31.846228154775773,39.94923649244012,tasmax
52,37.44063559117441,32.18234910754998,39.84032454223117,tasmax
53,37.36693371382448,32.30155506750401,40.161107983379196,tasmax
54,37.37157905451188,32.47777507646518,40.19273807191037,tasmax
55,37.53006848259949,33.00133816332982,41.08373320652686,tasmax
56,37.604303209214706,32.78412506085907,41.38511413639114,tasmax
57,37.70527128799059,33.277868545895316,40.660371271534416,tasmax
58,37.88449262418302,33.990198489359855,40.33841690995345,tasmax
59,38.26648726804805,35.33627833589911,40.44794426289474,tasmax
60,38.38929553974761,35.49870552143592,40.23963883078916,tasmax
61,38.16760479729467,32.58286977119069,39.89396415304731,tasmax
62,38.12890522246765,31.880993214263157,39.94844223560935,tasmax
63,38.27953438537999,34.514994654872226,40.85726957822392,tasmax
64,38.34580365121164,36.13222601975231,41.07637940767134,tasmax
65,38.422610168203725,35.94539300059054,40.82277654402638,tasmax
66,38.70868723507007,35.770613221316225,41.44946539615371,tasmax
67,38.938919542501445,34.321433569680565,41.90361990114508,tasmax
68,38.969791526242716,33.708184289911955,41.76795302882792,tasmax
69,38.73446030322469,34.59119008856065,41.69640467294914,tasmax
70,38.771499900008045,35.42821082557471,41.86052386152478,tasmax
71,38.7214144325742,35.18846965550701,42.20130878105762,tasmax
72,38.52316294187626,35.73914661730555,41.701647929962434,tasmax
73,38.49494754179479,36.06087886533953,40.8192469089343,tasmax
74,38.70643925735537,35.53686684007674,41.2988812761551,tasmax
75,38.832229272258125,33.657647723528456,41.30089946003805,tasmax
76,38.785450724723695,33.74949117105115,41.30302957334305,tasmax
77,38.77908884164287,34.06285828143362,41.4613556995175,tasmax
78,38.8647734306658,33.53634551609106,41.10783608670941,tasmax
79,38.98293634821657,34.628830051097,40.50322482631289,tasmax
80,39.09892679338001,34.979379457066,41.04957595962017,tasmax
81,39.26544151665542,36.00958538291134,41.605722728209074,tasmax
82,39.2505035162679,36.34435678043154,41.37742511982947,tasmax
83,39.319732845743516,35.18823634677314,42.311120501282545,tasmax
84,39.32742532029659,34.60167929612098,41.79809901215138,tasmax
85,39.5078856761397,35.218566962121585,42.05232327835131,tasmax
86,39.38659845744256,35.37223975686864,41.491003130105454,tasmax
87,39.472110041357595,33.70070983415978,42.866026785082454,tasmax
88,39.45157066245627,34.79308773821731,42.61280312796211,tasmax
89,39.557279637204914,34.706192354058714,42.57996202827856,tasmax
90,39.974940467516376,33.996164812594685,42.88326648352499,tasmax
