year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2020,0.0,179.96546531547415,179.66837582684389,264.65562450150696,270.93823166724655,365.2651416986064,443.34606569239827,286.1456248616073,280.7724585237347,318.2730093929988,169.20155157247132,147.50638107772784,261.52335733810037,275.9001989150247,191.97691010507106,316.0598317919987,170.38897703593466,233.79534886015654,219.2704225094585,293.29957366315284,276.5117223915295,189.34169424281254,181.76797272904832,152.48124555957043,296.93383513910135,267.71637510709274
2021,,184.47281002410796,184.2370247674446,256.66335139528064,269.93368815892654,375.32194879071494,432.26799134774956,292.17798510609373,267.04469559862855,319.58278958743927,167.60611060713768,150.98437056296802,261.5081724077777,263.10946616849515,202.26610294201646,291.3289697389471,176.6479422188188,237.00521377604377,218.79582468459603,277.9147747011275,286.5516002413117,194.73668425639994,182.88103861017998,155.4306139714015,302.1126785718036,266.967248464887
2022,,185.36863965852422,189.76372232285144,261.7745265000053,279.7148139015253,368.3300452584899,427.3461605198173,289.8953815960974,278.6457648008027,311.23114575088516,165.9964274281499,158.2466483051844,262.632414648295,276.7296230274675,182.37117330605588,289.4787109018796,172.7595520692339,227.20104802814194,203.68418260397561,292.11393099685915,276.1475559677865,204.06181592736334,176.90080967873564,157.54044671374777,273.49879931341343,257.0117672668364
2023,,177.56826053612463,185.85991856562487,260.5933587798497,264.94299592475795,367.48198820942025,423.821398622234,293.5690966044542,268.0399555923632,303.1514271829999,160.40929817266306,156.69116906045724,254.7371132542262,270.83949986289747,190.5202737310708,282.7352701524255,174.99203664642073,219.1161807069832,212.92889927379292,288.6368900598691,286.555125542096,184.37354385615208,171.52004155973214,157.93595151472528,293.5837750789551,256.28846320806133
2024,,177.13357833538112,183.98027765112852,260.243667644517,271.85576473407014,370.538079552864,418.02391122134395,308.30070132066965,265.50631950910065,311.1382112937458,162.47038413904534,153.89169098938828,261.16036640159564,265.8423267424332,195.0057058110349,280.08787780340094,177.1909467564401,229.36082986827614,207.6529289357095,301.5764652043629,279.59076558503125,179.5316961427784,181.9668925861065,153.337098481579,301.94726193654674,255.31270850814713
2025,,182.97301529479478,194.6353678140929,250.13498483221179,290.6615761492885,365.2625079650695,419.8086797978783,290.2938147698444,270.23824857636305,308.7259637916445,160.09540203387496,146.23302436288782,281.7607438989111,250.84659233426123,186.63705530969924,291.1092152379679,189.58852731218576,228.70463256684684,216.09973004382482,292.62690732982855,282.40937666308105,188.14069543615892,178.09203151033194,151.4338761205172,296.928152300424,260.931077210691
2026,,180.1402372236032,188.73180784476426,249.1983971888153,267.9911142361309,350.5080174808875,431.03842008381116,283.10423844837055,272.9208327799397,313.1326749969435,174.0986363197237,154.3947632196182,266.94721367546845,246.13707543659007,205.27880549320935,301.90574353717534,175.95423543119796,229.69196524443373,210.13507606789835,297.1995121315574,282.0116539627734,181.18040941026015,181.71038035774018,160.01359783043335,272.0355129773286,249.82554433430232
2027,,183.27638869184034,195.20779617602307,260.54219888999023,257.3376876031368,368.9392235554001,423.2056171074348,300.5512875903835,264.83774240617845,301.5039869597092,161.15473188050555,153.48689801213254,271.901783649716,262.10500743698776,197.00890769588364,298.5914111870554,176.34288496596537,229.99076512263787,212.3228926979259,291.6327774000986,277.19665737731407,189.1669931425497,177.8367521046457,160.84494754263665,299.0995021644785,257.29418451610263
2028,,179.4271954922947,188.5794946346125,259.6127116907951,256.60264716367215,367.60661273643836,419.98862218041177,277.7156726267847,264.3068480523418,309.27447061205817,149.00903553804392,150.01028106833542,263.62823898594024,253.5744485990465,185.92621309245442,317.46651442727375,174.2089013836951,223.07960939962345,210.70034988703105,286.08101596905885,281.37128554851665,177.93466653345058,194.99538477324995,151.25118229488476,288.23114458694636,265.583853797458
2029,,177.68338847284417,187.3555943932122,258.89914707767275,249.11759083996776,356.79528990474364,437.2709740759427,285.09417154962057,277.29535845453915,300.8852283695321,163.2149071091153,153.94690131150742,266.1903488018677,255.48587213655128,186.39375981492367,290.6413773795191,182.96920615544877,226.10996492825188,209.17007001905813,287.3249679981011,283.36737727262744,184.98898723851244,183.67609829569005,163.9297055976342,280.41544353064705,257.5944979919111
