year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,189.25,154.35,175.73076923076923,190.45000000000002,152.0,169.58333333333334,188.25000000000003,154.675,172.76136363636363,196.95000000000002
1992,158.5,143.15,167.1346153846154,186.15,146.0,171.10714285714286,193.25,146.625,173.23863636363637,198.45000000000002
1993,197.5,159.8,185.57692307692307,212.9,150.0,176.83333333333334,205.25,152.95000000000002,180.35227272727272,214.725
1994,148.5,166.8,192.84615384615384,221.55,143.0,180.6547619047619,212.25,157.0,184.82954545454547,221.22500000000002
1995,176.0,174.55,190.6346153846154,212.25000000000003,169.5,187.9047619047619,205.50000000000003,160.72500000000002,185.8068181818182,207.00000000000003
1996,185.5,161.8,188.42307692307693,221.55,167.25,189.42857142857142,212.00000000000006,163.25,190.32954545454547,221.15
1997,198.5,166.9,182.42307692307693,203.60000000000002,156.75,187.1547619047619,217.75000000000003,163.725,188.07954545454547,214.14999999999998
1998,235.25,174.85,198.42307692307693,219.9,169.75,195.54761904761904,222.5,174.075,196.1590909090909,220.20000000000002
1999,130.5,146.25,191.0,228.45,161.75,194.85714285714286,225.75000000000006,156.42499999999998,191.625,230.75000000000003
2000,200.0,180.75,205.53846153846155,222.14999999999998,173.25,195.25,213.75000000000006,173.625,199.32954545454547,218.375
2001,225.0,169.25,192.0,208.6,179.25,201.78571428571428,224.5,168.525,200.14772727272728,231.675
2002,245.5,167.75,187.3653846153846,207.35000000000002,170.25,190.27380952380952,210.25000000000009,173.825,193.39772727272728,219.07500000000002
2003,188.0,192.85,215.0,229.25,179.0,209.3095238095238,232.5,183.85,209.2159090909091,226.1
2004,215.0,186.14999999999998,211.71153846153845,232.25,184.5,203.53571428571428,219.00000000000003,185.375,207.51136363636363,231.12500000000003
2005,206.25,168.3,204.92307692307693,232.39999999999998,161.0,196.98809523809524,219.50000000000006,166.725,202.1931818181818,227.07500000000002
2006,216.25,193.64999999999998,209.44230769230768,224.6,168.5,192.89285714285714,219.25000000000003,170.14999999999998,195.9318181818182,230.67500000000004
2007,229.5,193.0,212.94230769230768,237.35,175.0,199.77380952380952,234.5,164.775,195.52272727272728,229.65
2008,179.75,178.5,204.55769230769232,222.4,189.0,209.8452380952381,232.25000000000003,185.0,208.6590909090909,225.40000000000003
2009,189.0,191.3,217.23076923076923,239.85,186.75,215.8095238095238,241.25000000000003,187.825,209.67045454545453,233.65
2010,224.0,182.15,216.8653846153846,244.65000000000003,185.25,215.9404761904762,248.00000000000003,186.55,215.4318181818182,247.10000000000002
2011,225.25,183.8,205.15384615384616,238.10000000000002,187.0,212.04761904761904,231.00000000000003,188.77499999999998,214.5,244.89999999999998
2012,182.75,186.85000000000002,213.26923076923077,237.75,174.25,209.95238095238096,231.75000000000006,160.75,210.79545454545453,248.975
2013,204.75,170.5,210.71153846153845,235.75,190.25,218.4047619047619,243.00000000000006,177.025,218.47727272727272,244.65
2014,207.25,189.6,206.28846153846155,228.95,190.5,219.1547619047619,247.50000000000003,191.475,223.7159090909091,258.8
2015,196.0,189.05,214.75,248.55,193.75,215.86904761904762,241.50000000000003,184.5,217.26136363636363,255.45000000000002
