stn,idx,rcp,hor,stat,centile,val
era5_land,wx_days_above,ref,1991-2020,none,-1,109.541667
era5_land,wx_days_above,rcp26,1991-2020,mean,-1,108.013462
era5_land,wx_days_above,rcp26,2021-2050,mean,-1,106.664744
era5_land,wx_days_above,rcp26,2051-2080,mean,-1,106.025
era5_land,wx_days_above,rcp26,1991-2020,min,-1,104.708333
era5_land,wx_days_above,rcp26,2021-2050,min,-1,96.891667
era5_land,wx_days_above,rcp26,2051-2080,min,-1,94.475
era5_land,wx_days_above,rcp26,1991-2020,max,-1,110.125
era5_land,wx_days_above,rcp26,2021-2050,max,-1,114.558333
era5_land,wx_days_above,rcp26,2051-2080,max,-1,115.5
era5_land,wx_days_above,rcp26,1991-2020,centile,1,104.721333
era5_land,wx_days_above,rcp26,2021-2050,centile,1,96.978667
era5_land,wx_days_above,rcp26,2051-2080,centile,1,94.81
era5_land,wx_days_above,rcp26,1991-2020,centile,10,105.306667
era5_land,wx_days_above,rcp26,2021-2050,centile,10,98.008333
era5_land,wx_days_above,rcp26,2051-2080,centile,10,97.516667
era5_land,wx_days_above,rcp26,1991-2020,centile,50,108.541667
era5_land,wx_days_above,rcp26,2021-2050,centile,50,109.541667
era5_land,wx_days_above,rcp26,2051-2080,centile,50,108.866667
era5_land,wx_days_above,rcp26,1991-2020,centile,90,109.431667
era5_land,wx_days_above,rcp26,2021-2050,centile,90,113.958333
era5_land,wx_days_above,rcp26,2051-2080,centile,90,114.236667
era5_land,wx_days_above,rcp26,1991-2020,centile,99,110.047
era5_land,wx_days_above,rcp26,2021-2050,centile,99,114.540333
era5_land,wx_days_above,rcp26,2051-2080,centile,99,115.359
era5_land,wx_days_above,rcp45,1991-2020,mean,-1,108.457083
era5_land,wx_days_above,rcp45,2021-2050,mean,-1,109.945417
era5_land,wx_days_above,rcp45,2051-2080,mean,-1,114.814583
era5_land,wx_days_above,rcp45,1991-2020,min,-1,104.675
era5_land,wx_days_above,rcp45,2021-2050,min,-1,97.908333
era5_land,wx_days_above,rcp45,2051-2080,min,-1,101.616667
era5_land,wx_days_above,rcp45,1991-2020,max,-1,112.708333
era5_land,wx_days_above,rcp45,2021-2050,max,-1,126.258333
era5_land,wx_days_above,rcp45,2051-2080,max,-1,134.475
era5_land,wx_days_above,rcp45,1991-2020,centile,1,104.733583
era5_land,wx_days_above,rcp45,2021-2050,centile,1,98.019167
era5_land,wx_days_above,rcp45,2051-2080,centile,1,101.889
era5_land,wx_days_above,rcp45,1991-2020,centile,10,106.550833
era5_land,wx_days_above,rcp45,2021-2050,centile,10,99.564167
era5_land,wx_days_above,rcp45,2051-2080,centile,10,107.0925
era5_land,wx_days_above,rcp45,1991-2020,centile,50,108.783333
era5_land,wx_days_above,rcp45,2021-2050,centile,50,109.508333
era5_land,wx_days_above,rcp45,2051-2080,centile,50,111.704167
era5_land,wx_days_above,rcp45,1991-2020,centile,90,110.114167
era5_land,wx_days_above,rcp45,2021-2050,centile,90,119.800833
era5_land,wx_days_above,rcp45,2051-2080,centile,90,128.804167
era5_land,wx_days_above,rcp45,1991-2020,centile,99,112.296667
era5_land,wx_days_above,rcp45,2021-2050,centile,99,125.902083
era5_land,wx_days_above,rcp45,2051-2080,centile,99,133.917667
era5_land,wx_days_above,rcp85,1991-2020,mean,-1,108.920833
era5_land,wx_days_above,rcp85,2021-2050,mean,-1,110.959848
era5_land,wx_days_above,rcp85,2051-2080,mean,-1,116.60947
era5_land,wx_days_above,rcp85,1991-2020,min,-1,106.341667
era5_land,wx_days_above,rcp85,2021-2050,min,-1,93.8
era5_land,wx_days_above,rcp85,2051-2080,min,-1,87.358333
era5_land,wx_days_above,rcp85,1991-2020,max,-1,114.208333
era5_land,wx_days_above,rcp85,2021-2050,max,-1,133.183333
era5_land,wx_days_above,rcp85,2051-2080,max,-1,141.883333
era5_land,wx_days_above,rcp85,1991-2020,centile,1,106.352167
era5_land,wx_days_above,rcp85,2021-2050,centile,1,94.5875
era5_land,wx_days_above,rcp85,2051-2080,centile,1,88.333083
era5_land,wx_days_above,rcp85,1991-2020,centile,10,106.773333
era5_land,wx_days_above,rcp85,2021-2050,centile,10,100.321667
