stn,var,rcp,hor,stat,centile,val
era5_land,tasmin,ref,1981-2010,none,-1,11.699172
era5_land,tasmin,rcp26,1981-2010,mean,-1,11.753547
era5_land,tasmin,rcp26,2031-2050,mean,-1,12.719118
era5_land,tasmin,rcp26,2051-2070,mean,-1,12.770068
era5_land,tasmin,rcp26,2071-2090,mean,-1,12.693812
era5_land,tasmin,rcp26,1981-2010,min,-1,11.655593
era5_land,tasmin,rcp26,2031-2050,min,-1,12.179637
era5_land,tasmin,rcp26,2051-2070,min,-1,12.316599
era5_land,tasmin,rcp26,2071-2090,min,-1,12.110596
era5_land,tasmin,rcp26,1981-2010,max,-1,11.865151
era5_land,tasmin,rcp26,2031-2050,max,-1,13.207437
era5_land,tasmin,rcp26,2051-2070,max,-1,13.41484
era5_land,tasmin,rcp26,2071-2090,max,-1,13.158028
era5_land,tasmin,rcp26,1981-2010,centile,99,11.858312
era5_land,tasmin,rcp26,2031-2050,centile,99,13.201096
era5_land,tasmin,rcp26,2051-2070,centile,99,13.404235
era5_land,tasmin,rcp26,2071-2090,centile,99,13.155287
era5_land,tasmin,rcp26,1981-2010,centile,90,11.800362
era5_land,tasmin,rcp26,2031-2050,centile,90,13.12643
era5_land,tasmin,rcp26,2051-2070,centile,90,13.288142
era5_land,tasmin,rcp26,2071-2090,centile,90,13.132293
era5_land,tasmin,rcp26,1981-2010,centile,50,11.759068
era5_land,tasmin,rcp26,2031-2050,centile,50,12.72772
era5_land,tasmin,rcp26,2051-2070,centile,50,12.737252
era5_land,tasmin,rcp26,2071-2090,centile,50,12.779274
era5_land,tasmin,rcp26,1981-2010,centile,10,11.703608
era5_land,tasmin,rcp26,2031-2050,centile,10,12.363014
era5_land,tasmin,rcp26,2051-2070,centile,10,12.422076
era5_land,tasmin,rcp26,2071-2090,centile,10,12.278193
era5_land,tasmin,rcp26,1981-2010,centile,1,11.660695
era5_land,tasmin,rcp26,2031-2050,centile,1,12.200953
era5_land,tasmin,rcp26,2051-2070,centile,1,12.328864
era5_land,tasmin,rcp26,2071-2090,centile,1,12.129139
era5_land,tasmin,rcp45,1981-2010,mean,-1,11.781543
era5_land,tasmin,rcp45,2031-2050,mean,-1,12.90663
era5_land,tasmin,rcp45,2051-2070,mean,-1,13.230024
