stn,var,rcp,hor,stat,centile,val
era5_land,evspsblpot,ref,1991-2020,none,-1,3011.727814
era5_land,evspsblpot,rcp26,1991-2020,mean,-1,3003.917218
era5_land,evspsblpot,rcp26,2021-2050,mean,-1,3073.202521
era5_land,evspsblpot,rcp26,2051-2080,mean,-1,3104.608347
era5_land,evspsblpot,rcp26,1991-2020,min,-1,2997.092566
era5_land,evspsblpot,rcp26,2021-2050,min,-1,3037.778881
era5_land,evspsblpot,rcp26,2051-2080,min,-1,3054.068116
era5_land,evspsblpot,rcp26,1991-2020,max,-1,3011.21232
era5_land,evspsblpot,rcp26,2021-2050,max,-1,3101.207678
era5_land,evspsblpot,rcp26,2051-2080,max,-1,3141.904714
era5_land,evspsblpot,rcp26,1991-2020,centile,1,2997.163125
era5_land,evspsblpot,rcp26,2021-2050,centile,1,3038.695063
era5_land,evspsblpot,rcp26,2051-2080,centile,1,3055.210154
era5_land,evspsblpot,rcp26,1991-2020,centile,10,2997.798164
era5_land,evspsblpot,rcp26,2021-2050,centile,10,3046.940703
era5_land,evspsblpot,rcp26,2051-2080,centile,10,3065.488492
era5_land,evspsblpot,rcp26,1991-2020,centile,50,3003.450718
era5_land,evspsblpot,rcp26,2021-2050,centile,50,3068.225413
era5_land,evspsblpot,rcp26,2051-2080,centile,50,3106.700721
era5_land,evspsblpot,rcp26,1991-2020,centile,90,3010.316962
era5_land,evspsblpot,rcp26,2021-2050,centile,90,3099.971486
era5_land,evspsblpot,rcp26,2051-2080,centile,90,3140.24248
era5_land,evspsblpot,rcp26,1991-2020,centile,99,3011.122785
era5_land,evspsblpot,rcp26,2021-2050,centile,99,3101.084058
era5_land,evspsblpot,rcp26,2051-2080,centile,99,3141.738491
era5_land,evspsblpot,rcp45,1991-2020,mean,-1,2993.292389
era5_land,evspsblpot,rcp45,2021-2050,mean,-1,3091.567502
era5_land,evspsblpot,rcp45,2051-2080,mean,-1,3179.445985
era5_land,evspsblpot,rcp45,1991-2020,min,-1,2968.459264
era5_land,evspsblpot,rcp45,2021-2050,min,-1,3031.650674
era5_land,evspsblpot,rcp45,2051-2080,min,-1,3124.697428
era5_land,evspsblpot,rcp45,1991-2020,max,-1,3010.667387
era5_land,evspsblpot,rcp45,2021-2050,max,-1,3129.948173
era5_land,evspsblpot,rcp45,2051-2080,max,-1,3301.698847
era5_land,evspsblpot,rcp45,1991-2020,centile,1,2969.789439
era5_land,evspsblpot,rcp45,2021-2050,centile,1,3035.04951
era5_land,evspsblpot,rcp45,2051-2080,centile,1,3125.176489
era5_land,evspsblpot,rcp45,1991-2020,centile,10,2981.761007
era5_land,evspsblpot,rcp45,2021-2050,centile,10,3065.639037
era5_land,evspsblpot,rcp45,2051-2080,centile,10,3129.488032
era5_land,evspsblpot,rcp45,1991-2020,centile,50,2994.592634
era5_land,evspsblpot,rcp45,2021-2050,centile,50,3090.220706
