longitude,latitude,rain_season_end
-13.699999809265137,13.800000190734863,289.7833333333333
-13.699999809265137,13.699999809265137,290.3533333333333
-13.600000381469727,13.800000190734863,288.74333333333334
-13.600000381469727,13.699999809265137,290.20666666666665
