longitude,latitude,rain_season_end
-13.699999809265137,13.800000190734863,-11.328333333333376
-13.699999809265137,13.699999809265137,-10.603333333333296
-13.600000381469727,13.800000190734863,-10.926666666666677
-13.600000381469727,13.699999809265137,-10.60333333333341
