year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,-0.48292019398152775,-0.10486098309631925,0.12533697796222107,-0.43553170479452347,-0.10099115272618646,0.15661988093204693
1982,0.0,-0.5244667514422616,-0.1395220905540066,0.3535184761295086,-0.479393883949929,-0.11053559321730559,0.31188174590887746
1983,0.0,-0.44790868425802444,-0.13285285764669652,0.29910235155179526,-0.4256619972484842,-0.10763769939400447,0.33710238050805136
1984,0.0,-0.23821221779016355,0.07779316619642884,0.31460248759182735,-0.32537153719724754,0.06774002561243396,0.3941678762294416
1985,0.0,-0.5454419387970546,-0.12954136962904358,0.29100247301065,-0.5438496105885547,-0.12207026129453363,0.33121900597819703
1986,0.0,-0.39902880017808684,-0.15665489545447253,0.07654338045711034,-0.4554856082800313,-0.1439234355912669,0.13797164161410944
1987,0.0,-0.28137103777937966,0.05416725617102443,0.37144030023556246,-0.2609875280103182,0.0923274271002454,0.3270047927819945
1988,0.0,-0.19180177046224856,0.1238114412007867,0.5234935254489415,-0.29070474875959035,0.124803714735392,0.5694662164547765
1989,0.0,-0.6176974874038734,0.013461844803274624,0.4019042238900853,-0.5835875822226584,-0.006546693187708932,0.4098312812589996
1990,0.0,-0.44723787865200393,0.10583065434124435,0.5579804267706551,-0.5156117214731736,0.06862968379372153,0.5881390556452545
1991,0.0,-0.43344653162731106,-0.016489279528579055,0.36491466601289374,-0.419954710183184,-0.007126793976271079,0.3902796852930323
1992,0.0,-0.5180207940023394,-0.10651661918182058,0.2932329215765464,-0.4907697186478217,-0.0614612214300307,0.3466382002520149
1993,0.0,-0.4208498057739831,-0.11534282628863596,0.5377274056602065,-0.4071464523057628,-0.027179765558444882,0.5603764165341377
1994,0.0,-0.4919953669260906,-0.13752073444717014,0.21457273776569266,-0.4200565800064922,-0.07537892286808366,0.30452738728630935
1995,0.0,-0.3102302532072798,0.06700529113204552,0.6178196958918534,-0.30786849092362445,0.08183094484694854,0.643394051526407
1996,0.0,-0.2501121589895092,0.09576973842796799,0.7142068492933907,-0.24308366134046794,0.12388360435771904,0.7787292881148347
1997,0.0,-0.20695354875206817,0.12241912998066712,0.5902104563633231,-0.1692358495745566,0.1572814704918147,0.6340227652899657
1998,0.0,-0.10173318521228225,0.17187068838324224,0.37628611521006466,-0.0658954578973578,0.21239465246838696,0.49012516082039803
1999,0.0,-0.11595731090513084,0.22938727243149581,0.6582339426714158,-0.26175059389337035,0.20800421613645623,0.6667130340375635
2000,0.0,0.03644001397958618,0.2691653545816105,0.4848725067313072,0.04203624362720433,0.325585779142929,0.6289696481322055
2001,0.0,-0.042107739943816114,0.2899560373695155,0.5640899680034864,-0.04517527984987026,0.3327517655474695,0.6419791557500931
2002,0.0,-0.08071510298911733,0.31416847552804666,0.7071499314089216,-0.05648895989838536,0.35879137299135133,0.7735816664981401
2003,0.0,-0.006040652478162656,0.3753745659747692,0.8166567126799014,0.06313296463654154,0.4045428883542809,0.8585601821201893
2004,0.0,0.11948929383783025,0.3179958274969748,0.5910170154713514,0.07126349489392682,0.39593125323232026,0.7212494393611208
2005,0.0,0.1194864528012971,0.412733167835516,0.6988150647235624,0.1484958962512195,0.4972533799677786,1.045776081587443
2006,0.0,-0.1358512966309462,0.42816581014140337,0.8580812551454786,0.06882315882869536,0.4244319516318901,0.7996804262055209
2007,0.0,0.06014483521596503,0.4645465194182127,1.0283432253538938,0.1293083317058162,0.44149869411115555,0.7235315474442615
2008,0.0,0.24241101516261665,0.5236599004673576,0.832694348480203,0.24917282910156333,0.45873118907003757,0.7799667447450689
2009,0.0,0.11510294680674349,0.5018150096165905,0.753661623243744,0.351847974835421,0.618802085561423,0.8810095024074414
2010,0.0,0.25563101461470694,0.5330209053727332,0.792001856258807,0.09712700951855882,0.7310515315200751,1.1983678125387145
2011,,0.24845206611178128,0.591226026098573,0.9324049145503466,0.3306147098151129,0.7570256403539575,1.112241343300903
2012,,0.15647664853392484,0.5839760123614901,0.7915342011584989,0.09175388480799002,0.6244442841368709,1.0583513738675865
2013,,0.5370938415821058,0.7131879114156915,0.98468344362864,0.33099319799195115,0.6659816590264963,1.0422841377468406
