stn,var,rcp,hor,stat,centile,val
era5_land,vas,ref,1988-2017,none,-1,1.376212
era5_land,vas,rcp26,1988-2017,mean,-1,1.354116
era5_land,vas,rcp26,2021-2050,mean,-1,1.4043
era5_land,vas,rcp26,2041-2070,mean,-1,1.419254
era5_land,vas,rcp26,2061-2090,mean,-1,1.480066
era5_land,vas,rcp26,1988-2017,min,-1,1.275742
era5_land,vas,rcp26,2021-2050,min,-1,1.240151
era5_land,vas,rcp26,2041-2070,min,-1,1.172627
era5_land,vas,rcp26,2061-2090,min,-1,1.227848
era5_land,vas,rcp26,1988-2017,max,-1,1.395707
era5_land,vas,rcp26,2021-2050,max,-1,1.779876
era5_land,vas,rcp26,2041-2070,max,-1,1.642497
era5_land,vas,rcp26,2061-2090,max,-1,1.756147
era5_land,vas,rcp26,1988-2017,centile,99,1.394131
era5_land,vas,rcp26,2021-2050,centile,99,1.754348
era5_land,vas,rcp26,2041-2070,centile,99,1.634092
era5_land,vas,rcp26,2061-2090,centile,99,1.749697
era5_land,vas,rcp26,1988-2017,centile,90,1.381271
era5_land,vas,rcp26,2021-2050,centile,90,1.545403
era5_land,vas,rcp26,2041-2070,centile,90,1.56604
era5_land,vas,rcp26,2061-2090,centile,90,1.695852
era5_land,vas,rcp26,1988-2017,centile,50,1.360888
era5_land,vas,rcp26,2021-2050,centile,50,1.369134
era5_land,vas,rcp26,2041-2070,centile,50,1.435587
era5_land,vas,rcp26,2061-2090,centile,50,1.498623
era5_land,vas,rcp26,1988-2017,centile,10,1.321537
era5_land,vas,rcp26,2021-2050,centile,10,1.252231
era5_land,vas,rcp26,2041-2070,centile,10,1.280418
era5_land,vas,rcp26,2061-2090,centile,10,1.252825
era5_land,vas,rcp26,1988-2017,centile,1,1.280662
era5_land,vas,rcp26,2021-2050,centile,1,1.240179
era5_land,vas,rcp26,2041-2070,centile,1,1.184492
era5_land,vas,rcp26,2061-2090,centile,1,1.228918
era5_land,vas,rcp45,1988-2017,mean,-1,1.38237
era5_land,vas,rcp45,2021-2050,mean,-1,1.517193
era5_land,vas,rcp45,2041-2070,mean,-1,1.584287
era5_land,vas,rcp45,2061-2090,mean,-1,1.642891
era5_land,vas,rcp45,1988-2017,min,-1,1.295944
era5_land,vas,rcp45,2021-2050,min,-1,1.176313
era5_land,vas,rcp45,2041-2070,min,-1,1.305312
era5_land,vas,rcp45,2061-2090,min,-1,1.285432
era5_land,vas,rcp45,1988-2017,max,-1,1.483872
era5_land,vas,rcp45,2021-2050,max,-1,1.868385
era5_land,vas,rcp45,2041-2070,max,-1,1.888448
era5_land,vas,rcp45,2061-2090,max,-1,1.992074
era5_land,vas,rcp45,1988-2017,centile,99,1.479936
era5_land,vas,rcp45,2021-2050,centile,99,1.85243
era5_land,vas,rcp45,2041-2070,centile,99,1.886953
era5_land,vas,rcp45,2061-2090,centile,99,1.984394
era5_land,vas,rcp45,1988-2017,centile,90,1.447944
era5_land,vas,rcp45,2021-2050,centile,90,1.69225
era5_land,vas,rcp45,2041-2070,centile,90,1.797795
era5_land,vas,rcp45,2061-2090,centile,90,1.861576
era5_land,vas,rcp45,1988-2017,centile,50,1.376178
era5_land,vas,rcp45,2021-2050,centile,50,1.501249
era5_land,vas,rcp45,2041-2070,centile,50,1.608131
era5_land,vas,rcp45,2061-2090,centile,50,1.637772
era5_land,vas,rcp45,1988-2017,centile,10,1.334709
era5_land,vas,rcp45,2021-2050,centile,10,1.330072
era5_land,vas,rcp45,2041-2070,centile,10,1.366008
era5_land,vas,rcp45,2061-2090,centile,10,1.437687
era5_land,vas,rcp45,1988-2017,centile,1,1.296923
era5_land,vas,rcp45,2021-2050,centile,1,1.20141
era5_land,vas,rcp45,2041-2070,centile,1,1.31157
era5_land,vas,rcp45,2061-2090,centile,1,1.296016
era5_land,vas,rcp85,1988-2017,mean,-1,1.409682
era5_land,vas,rcp85,2021-2050,mean,-1,1.561314
era5_land,vas,rcp85,2041-2070,mean,-1,1.766601
era5_land,vas,rcp85,2061-2090,mean,-1,1.945782
era5_land,vas,rcp85,1988-2017,min,-1,1.338715
era5_land,vas,rcp85,2021-2050,min,-1,1.307507
era5_land,vas,rcp85,2041-2070,min,-1,1.392579
era5_land,vas,rcp85,2061-2090,min,-1,1.386934
era5_land,vas,rcp85,1988-2017,max,-1,1.497198
era5_land,vas,rcp85,2021-2050,max,-1,1.870787
era5_land,vas,rcp85,2041-2070,max,-1,2.263192
era5_land,vas,rcp85,2061-2090,max,-1,2.636208
era5_land,vas,rcp85,1988-2017,centile,99,1.496939
era5_land,vas,rcp85,2021-2050,centile,99,1.864887
era5_land,vas,rcp85,2041-2070,centile,99,2.248842
era5_land,vas,rcp85,2061-2090,centile,99,2.621536
era5_land,vas,rcp85,1988-2017,centile,90,1.493332
era5_land,vas,rcp85,2021-2050,centile,90,1.813545
era5_land,vas,rcp85,2041-2070,centile,90,2.108564
era5_land,vas,rcp85,2061-2090,centile,90,2.388287
era5_land,vas,rcp85,1988-2017,centile,50,1.394052
era5_land,vas,rcp85,2021-2050,centile,50,1.54578
era5_land,vas,rcp85,2041-2070,centile,50,1.690872
era5_land,vas,rcp85,2061-2090,centile,50,1.906432
era5_land,vas,rcp85,1988-2017,centile,10,1.359175
era5_land,vas,rcp85,2021-2050,centile,10,1.396039
era5_land,vas,rcp85,2041-2070,centile,10,1.476596
era5_land,vas,rcp85,2061-2090,centile,10,1.493235
era5_land,vas,rcp85,1988-2017,centile,1,1.340704
era5_land,vas,rcp85,2021-2050,centile,1,1.321463
era5_land,vas,rcp85,2041-2070,centile,1,1.400447
era5_land,vas,rcp85,2061-2090,centile,1,1.393561
era5_land,vas,rcpxx,1988-2017,mean,-1,1.385897
era5_land,vas,rcpxx,2021-2050,mean,-1,1.505091
era5_land,vas,rcpxx,2041-2070,mean,-1,1.609643
era5_land,vas,rcpxx,2061-2090,mean,-1,1.712856
era5_land,vas,rcpxx,1988-2017,min,-1,1.275742
era5_land,vas,rcpxx,2021-2050,min,-1,1.176313
era5_land,vas,rcpxx,2041-2070,min,-1,1.172627
era5_land,vas,rcpxx,2061-2090,min,-1,1.227848
era5_land,vas,rcpxx,1988-2017,max,-1,1.497198
era5_land,vas,rcpxx,2021-2050,max,-1,1.870787
era5_land,vas,rcpxx,2041-2070,max,-1,2.263192
era5_land,vas,rcpxx,2061-2090,max,-1,2.636208
era5_land,vas,rcpxx,1988-2017,centile,99,1.496479
era5_land,vas,rcpxx,2021-2050,centile,99,1.869562
era5_land,vas,rcpxx,2041-2070,centile,99,2.222534
era5_land,vas,rcpxx,2061-2090,centile,99,2.594636
era5_land,vas,rcpxx,1988-2017,centile,90,1.463156
era5_land,vas,rcpxx,2021-2050,centile,90,1.776479
era5_land,vas,rcpxx,2041-2070,centile,90,1.916593
era5_land,vas,rcpxx,2061-2090,centile,90,2.181903
era5_land,vas,rcpxx,1988-2017,centile,50,1.376862
era5_land,vas,rcpxx,2021-2050,centile,50,1.472624
era5_land,vas,rcpxx,2041-2070,centile,50,1.567691
era5_land,vas,rcpxx,2061-2090,centile,50,1.645235
era5_land,vas,rcpxx,1988-2017,centile,10,1.338444
era5_land,vas,rcpxx,2021-2050,centile,10,1.310809
era5_land,vas,rcpxx,2041-2070,centile,10,1.341312
