year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,-8.074999999999989,-7.824999999999989,-7.824999999999989,-8.074999999999989,-0.5749999999999886,-2.0749999999999886,-0.32499999999998863,0.17500000000001137,0.17500000000001137,-10.574999999999989,-10.574999999999989,8.175000000000011,8.425000000000011,8.425000000000011,7.925000000000011,7.675000000000011,7.675000000000011,6.175000000000011,5.925000000000011,6.675000000000011,-15.824999999999989,-15.324999999999989,-13.824999999999989,7.925000000000011,
1992,0.0,5.175000000000011,5.425000000000011,-9.074999999999989,-10.324999999999989,6.675000000000011,5.175000000000011,0.42500000000001137,1.9250000000000114,0.9250000000000114,5.925000000000011,5.175000000000011,7.175000000000011,5.925000000000011,6.425000000000011,2.9250000000000114,4.175000000000011,3.9250000000000114,-6.074999999999989,-6.324999999999989,-5.324999999999989,0.42500000000001137,0.42500000000001137,0.42500000000001137,3.6750000000000114,7.175000000000011
1993,0.0,7.925000000000011,8.175000000000011,4.425000000000011,0.6750000000000114,6.675000000000011,5.425000000000011,-3.0749999999999886,-2.0749999999999886,-0.5749999999999886,1.1750000000000114,2.9250000000000114,0.6750000000000114,-1.5749999999999886,-0.07499999999998863,-6.074999999999989,-0.32499999999998863,-1.5749999999999886,-12.324999999999989,-13.324999999999989,-12.824999999999989,7.425000000000011,6.425000000000011,3.4250000000000114,4.425000000000011,4.425000000000011
1994,0.0,4.175000000000011,4.425000000000011,5.175000000000011,4.425000000000011,8.425000000000011,8.175000000000011,-10.074999999999989,-9.824999999999989,-9.574999999999989,3.9250000000000114,4.675000000000011,-2.5749999999999886,-2.8249999999999886,-2.8249999999999886,3.9250000000000114,6.925000000000011,6.675000000000011,2.4250000000000114,2.4250000000000114,2.4250000000000114,-2.0749999999999886,-2.8249999999999886,-0.8249999999999886,-2.5749999999999886,-2.3249999999999886
1995,0.0,1.6750000000000114,3.4250000000000114,-8.074999999999989,-8.324999999999989,1.1750000000000114,0.42500000000001137,-12.074999999999989,-10.324999999999989,-9.324999999999989,2.9250000000000114,1.6750000000000114,7.925000000000011,3.6750000000000114,4.925000000000011,-7.324999999999989,0.9250000000000114,0.17500000000001137,6.675000000000011,6.175000000000011,6.675000000000011,-14.074999999999989,-13.824999999999989,-13.074999999999989,6.425000000000011,6.675000000000011
1996,0.0,2.4250000000000114,2.4250000000000114,-5.574999999999989,-5.574999999999989,-15.574999999999989,-16.82499999999999,2.6750000000000114,2.6750000000000114,2.6750000000000114,-8.824999999999989,-8.824999999999989,8.175000000000011,8.175000000000011,8.175000000000011,5.175000000000011,6.175000000000011,6.175000000000011,4.175000000000011,3.4250000000000114,4.175000000000011,-7.074999999999989,-6.574999999999989,-5.074999999999989,-6.824999999999989,-3.8249999999999886
1997,0.0,7.175000000000011,7.175000000000011,-2.8249999999999886,-2.8249999999999886,-7.324999999999989,-8.324999999999989,-3.5749999999999886,-0.07499999999998863,-0.07499999999998863,0.17500000000001137,-0.07499999999998863,6.675000000000011,4.175000000000011,5.425000000000011,-3.8249999999999886,3.1750000000000114,2.9250000000000114,,,,-8.574999999999989,-8.574999999999989,-7.074999999999989,-1.0749999999999886,-0.5749999999999886
1998,0.0,1.1750000000000114,1.9250000000000114,-0.32499999999998863,0.6750000000000114,6.425000000000011,4.175000000000011,-16.07499999999999,-13.324999999999989,-11.574999999999989,-13.824999999999989,-13.824999999999989,3.6750000000000114,2.9250000000000114,3.6750000000000114,7.425000000000011,7.425000000000011,6.925000000000011,-1.5749999999999886,-2.3249999999999886,-1.3249999999999886,-12.824999999999989,-12.824999999999989,-7.824999999999989,-11.074999999999989,-10.574999999999989
1999,0.0,4.175000000000011,4.425000000000011,,,6.425000000000011,5.425000000000011,-11.824999999999989,-10.324999999999989,-8.824999999999989,-0.32499999999998863,-2.3249999999999886,1.1750000000000114,0.42500000000001137,0.6750000000000114,-1.0749999999999886,0.6750000000000114,0.17500000000001137,2.4250000000000114,1.4250000000000114,2.4250000000000114,-7.574999999999989,-7.324999999999989,-3.8249999999999886,1.9250000000000114,2.9250000000000114
2000,0.0,7.425000000000011,6.925000000000011,1.1750000000000114,1.1750000000000114,-4.324999999999989,-5.574999999999989,-5.324999999999989,-4.074999999999989,-3.3249999999999886,0.9250000000000114,0.42500000000001137,-1.0749999999999886,-1.5749999999999886,-1.0749999999999886,1.4250000000000114,2.4250000000000114,2.1750000000000114,3.9250000000000114,2.6750000000000114,4.175000000000011,-13.824999999999989,-13.824999999999989,-12.824999999999989,7.925000000000011,7.925000000000011
2001,0.0,2.6750000000000114,3.4250000000000114,-1.3249999999999886,-1.0749999999999886,-8.824999999999989,-11.074999999999989,4.425000000000011,5.425000000000011,5.425000000000011,2.9250000000000114,2.6750000000000114,3.4250000000000114,3.1750000000000114,3.4250000000000114,8.425000000000011,8.425000000000011,8.425000000000011,4.175000000000011,3.1750000000000114,4.425000000000011,-12.074999999999989,-10.574999999999989,-10.574999999999989,-3.0749999999999886,-3.5749999999999886
2002,0.0,-1.8249999999999886,1.1750000000000114,1.1750000000000114,0.17500000000001137,0.9250000000000114,-1.3249999999999886,-0.5749999999999886,2.6750000000000114,4.175000000000011,-1.3249999999999886,-2.8249999999999886,-2.5749999999999886,3.4250000000000114,4.175000000000011,2.1750000000000114,2.6750000000000114,2.4250000000000114,-0.07499999999998863,-0.8249999999999886,0.17500000000001137,1.4250000000000114,1.9250000000000114,2.1750000000000114,3.4250000000000114,4.175000000000011
2003,0.0,-4.074999999999989,-2.8249999999999886,8.175000000000011,7.425000000000011,7.175000000000011,4.925000000000011,4.175000000000011,4.425000000000011,4.425000000000011,-5.824999999999989,-6.074999999999989,1.1750000000000114,-0.07499999999998863,1.1750000000000114,-4.574999999999989,-2.8249999999999886,-3.5749999999999886,-5.074999999999989,-5.574999999999989,-5.074999999999989,6.425000000000011,6.425000000000011,6.425000000000011,-12.824999999999989,-12.574999999999989
