year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,174.0,163.0,181.33333333333334,200.75,170.14999999999998,182.10227272727272,199.67500000000004
1982,174.5,161.0,184.02380952380952,206.25000000000003,159.875,181.17045454545453,199.45000000000002
1983,175.5,162.0,181.03571428571428,208.0,163.4,183.11363636363637,207.9
1984,152.0,173.0,188.47619047619048,207.0,164.9,188.0681818181818,210.375
1985,181.5,162.5,178.6904761904762,197.0,167.775,182.1818181818182,197.7
1986,187.75,169.75,179.58333333333334,188.0,169.4,179.22727272727272,188.025
1987,157.0,159.0,182.91666666666666,207.00000000000003,160.175,182.76136363636363,206.3
1988,187.0,164.5,180.5952380952381,204.25,159.55,182.82954545454547,204.0
1989,172.0,164.5,185.41666666666666,212.00000000000003,167.2,186.9318181818182,211.57500000000002
1990,182.25,166.75,180.66666666666666,203.00000000000003,164.275,184.48863636363637,206.6
1991,183.0,162.5,178.85714285714286,195.0,163.2,178.1931818181818,194.70000000000002
1992,189.0,163.75,182.03571428571428,202.00000000000006,160.8,181.01136363636363,202.0
1993,195.0,165.0,177.73809523809524,195.50000000000006,156.675,177.42045454545453,190.975
1994,188.5,165.0,182.07142857142858,199.0,168.325,184.9318181818182,198.975
1995,171.5,158.75,180.71428571428572,207.0,158.1,177.36363636363637,201.62500000000003
1996,187.0,163.0,185.66666666666666,203.00000000000006,169.47500000000002,191.11363636363637,212.9
1997,157.25,148.0,177.33333333333334,203.0,159.54999999999998,181.9659090909091,203.0
1998,202.5,173.175,196.2,217.12500000000003,176.5,192.5,211.00000000000003
1999,182.75,163.0,179.46428571428572,206.25,164.025,179.72727272727272,191.47500000000002
2000,186.75,161.0,179.6547619047619,194.00000000000003,167.425,183.63636363636363,203.5
2001,188.0,156.75,183.48809523809524,199.00000000000003,166.325,185.26136363636363,200.125
2002,210.75,163.0,184.08333333333334,193.00000000000003,165.17499999999998,183.5909090909091,195.9
2003,179.0,163.0,181.41666666666666,203.00000000000003,163.1,183.95454545454547,202.8
2004,191.0,167.75,185.96428571428572,201.0,170.17499999999998,188.85227272727272,208.20000000000002
2005,177.0,170.0,183.3452380952381,202.50000000000006,170.0,185.60227272727272,204.57500000000002
2006,205.75,168.0,182.85714285714286,197.0,162.875,182.32954545454547,200.9
2007,198.5,163.0,180.21428571428572,199.0,152.97500000000002,179.47727272727272,204.0
2008,178.0,158.75,176.5595238095238,203.5,168.275,187.64772727272728,204.675
2009,192.0,163.0,184.92857142857142,203.00000000000003,158.3,179.1818181818182,197.95000000000002
2010,192.0,166.5,188.53571428571428,208.75000000000006,163.875,187.0681818181818,206.67500000000004
2011,,165.75,190.57142857142858,213.5,159.55,175.88636363636363,200.5
2012,,156.0,185.72619047619048,214.0,162.2,181.63636363636363,200.775
2013,,157.0,173.51190476190476,192.00000000000003,164.20000000000002,189.60227272727272,214.6
2014,,161.5,182.85714285714286,202.25000000000006,156.85,181.125,208.4
2015,,166.0,183.71428571428572,199.00000000000003,151.35,174.64772727272728,197.5
2016,,172.25,190.16666666666666,210.25,171.85000000000002,192.4318181818182,216.05
2017,,158.0,176.42857142857142,192.0,169.05,183.61363636363637,201.9
2018,,149.25,180.1904761904762,205.0,167.52499999999998,183.35227272727272,201.9
2019,,166.0,183.73809523809524,204.5,160.07500000000002,184.54545454545453,212.75000000000003
2020,,164.0,181.9047619047619,202.0,161.0,180.57954545454547,203.7
2021,,172.0,193.14285714285714,224.0,166.29999999999998,183.64772727272728,204.82500000000002
2022,,164.0,185.67857142857142,203.50000000000003,165.5,184.20454545454547,204.6
2023,,159.25,192.03571428571428,222.5,155.3,182.8181818181818,201.70000000000002
2024,,165.5,187.97619047619048,208.0,164.77499999999998,181.45454545454547,209.77500000000003
2025,,164.25,182.41666666666666,199.25,160.3,185.52272727272728,210.47500000000002
2026,,165.0,181.61904761904762,195.00000000000009,166.1,187.0340909090909,215.525
2027,,164.0,191.0952380952381,206.50000000000017,160.5,182.2159090909091,194.25
2028,,155.0,177.8452380952381,197.0,154.925,179.48863636363637,194.9
2029,,164.0,181.60714285714286,196.75,146.29999999999998,176.63636363636363,201.9
2030,,148.0,173.88095238095238,199.0,158.15,182.57954545454547,205.9
2031,,165.0,181.98809523809524,199.50000000000003,150.15,179.32954545454547,200.9
2032,,152.25,179.1547619047619,196.25,159.575,188.11363636363637,216.60000000000002
2033,,165.0,181.53571428571428,200.00000000000003,171.14999999999998,188.875,209.70000000000002
2034,,142.0,178.45238095238096,203.00000000000003,153.1,184.8068181818182,203.575
2035,,155.0,180.35714285714286,194.25,163.3,182.14772727272728,202.70000000000002
