year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,615.4596031606197,851.5697963202933,848.8965848028752,718.5248559690876,732.5558452559924,609.8842125351082,580.4859501208816,445.9802420424154,463.40735040366377,646.6131929319192,453.1255954928358,663.8278245192978,675.9453227334598,717.625193281363,647.5175116327806,680.0844702545668,701.6085272855364,625.5780196454556,592.7652820421736,506.39608849105286,669.8100890303817,630.8842948468475,611.7727740342491,718.7420412555362,626.4178738636501,508.97109711050655,533.8067313389798,520.209003009102,507.0332071753835,539.3694243040509,497.6583900718897,646.3436228254866,641.5639295010285,716.258509781164,547.3100779974329,585.5141067592373,635.7049046078812,613.394709969305,594.0589091048383,589.1294894662469,599.7589147386556,561.3503367452864,518.4834841192564,564.1324704193532,506.38833346081964,497.0982336610869,463.3445655363538,492.8195275364304,692.1819466248478,602.721978519913,316.2158002414157,354.392322493087,720.6146241022141,708.4639755371817,703.6360748230034,735.6747717967621,712.6998608742582
1992,733.4188659787178,263.78004973831355,280.44137852944215,290.87345687913654,320.3819975157387,354.54549076793194,335.8291994345542,565.4849993031418,592.4994053428946,545.8050300562713,827.4641570193379,758.2724714875403,703.4300186094249,718.4883971317469,409.37202004559396,410.31435843490596,421.3271542955827,621.4000506843872,570.8308337039321,435.44056368156043,409.84458274859924,358.7446067653979,639.5620434522714,782.4711918831873,794.6067411435164,517.6339991922017,532.2817264424974,408.10448880997103,413.4860560206855,297.6193061643016,267.0602110365128,617.1462833863746,600.2245181619884,626.4802794852037,745.0669751350729,744.8476378134271,637.383828269416,559.34610060422,574.175910677891,816.1448523075907,849.1911503769251,736.4329004169421,431.36966841081727,430.7731948932653,446.2792382144975,966.1678950885183,894.6574505050555,853.8767628734627,392.64324314524595,382.70211700045957,456.30629116942237,474.2532663265451,735.6805258932575,720.8702173856426,734.0508011842262,817.5142206072481,588.8986020558858
1993,516.6217447221279,398.8356441437754,433.2115988752797,501.3850827177938,511.52411544072453,460.56142204403375,535.8948854588685,626.3903695589366,547.6618691420598,483.9837183176709,539.63731172452,402.9750565967088,396.7398121491787,423.0689620229548,552.7213242989321,565.9087333566594,597.9443438054054,695.5679767647804,680.9341354650995,623.2471815667241,398.54608035868966,393.8928165220031,396.64235917474423,447.0025270764186,422.0144203987093,566.0328058749355,573.1792257567615,534.524387020575,603.21998635286,718.3146541281351,583.9097726011919,560.662080300388,516.0009421422544,552.0991896605767,545.963818408036,556.8322532462812,694.2630407072627,662.3688352381264,655.4760496603956,474.82835097446764,519.1097126679583,484.54897130600693,490.72956244125214,481.6638043431167,471.49382412364486,548.1400086324353,521.002132328024,524.8551122290864,455.1030816564021,446.8151854283217,473.0638414562024,548.3991790627501,656.1491626151326,673.2590423062694,551.4335067539118,616.9127205889852,520.1905020482939
1994,795.6182666122912,472.25721876105365,485.0979514823138,854.6989385760041,871.2058453173428,405.04641922994165,407.35818837764134,347.5648400088275,389.53382286826235,446.3875721607448,448.1510488265615,688.33264158484,682.0217733864649,719.4083468171458,657.1886561161309,633.2633652903419,614.7707252274472,569.0214273445803,537.076371530823,566.3678143674978,491.3159008481962,502.7471443470229,365.6637982269043,440.5138088454672,410.81503911667653,529.9788818039267,566.7788680724979,436.1257815841007,478.0320137093764,483.08011967241,439.73822978733176,936.5465948746819,902.6174035302813,939.8809019728609,543.3828635671132,540.7405432935021,559.4224263582241,469.4420028236025,554.2210501908771,549.4066459971486,579.6556688776732,556.5051926628964,490.65507878500506,463.95303815112464,458.5961394290025,546.6809942893145,536.7034580801247,531.2448129301836,757.6399090515672,834.1374105162186,504.33177790689587,493.5744247016579,519.1406421626864,557.312517975518,493.49507592093437,524.9951971239892,552.9015538550174
1995,591.2614689469337,480.807238209201,541.5250360330081,431.0458538967231,446.6085012218494,366.66409889791,370.0385819503495,705.4105078824393,742.8409349808695,429.45150531974343,1046.5446551149782,461.7686579326529,456.9396215953042,488.35809724577337,611.062456075737,615.3200587508009,587.8461002948493,517.7137030209445,483.3515583317771,404.87256558969653,582.5611211972837,563.4501585896215,554.5950266179733,661.7703836767462,589.0462620861842,566.2025549173618,567.5419769918226,718.5036314096449,675.0536221297028,451.77823355503165,415.0819110942144,421.63863910767157,383.83975680480347,440.5923498308043,740.3883066107076,672.3000357206722,380.4765349554766,352.6168101930292,353.66275105096963,620.6947450691305,619.0187358711036,575.7125833536328,533.6190099147144,528.8647110598389,536.7976982854858,425.1703916980333,389.37539826474284,457.0693549226044,609.7743908501379,582.7984558064202,656.7468523604375,711.2302243367538,882.4920595946282,913.7308546671859,761.4045790283047,768.5898450576685,637.8300303364562
1996,678.6088674962521,801.2432007347298,807.5976345938722,335.55334183001673,318.09426370053484,198.13720733680208,188.7790564973471,775.8162507783254,800.4197299089249,431.67715482821484,553.7708565016989,480.9456476791846,440.2459783525238,498.25817490664593,545.8072951080111,496.6892089274461,585.3151528096394,664.9076573398117,655.1247652821288,425.11471810849866,463.09090925677896,451.8324469863529,324.88117224217024,366.36554914060207,335.3396467171558,470.68944455925174,444.21398524165255,478.99664675923225,484.9128978703892,429.1017214752263,393.80044925794795,463.79635417408815,446.928300387542,476.66853275085947,401.3548672079419,384.20548048994016,626.4051224064495,606.6142585878872,556.1182838412565,457.78768838674387,466.1476934004497,455.63251601240154,667.0747132122185,698.7247041522312,693.292707143083,710.8517039818953,632.0531577102812,633.8920689643131,454.5589935657807,430.91539367166604,364.1292125650018,429.08174473648324,538.9795135568596,575.2848175365657,359.6406635148015,387.210538239223,600.5956043758767
1997,591.1185130774975,481.81718197546104,496.3518556866256,796.2207594464612,779.1694003642428,505.3138696716409,507.8300958385886,568.9050324554372,542.9145780390518,546.0962433623517,595.6567858579444,661.3854394782165,554.1234178016351,653.4438661281415,608.8141571140537,602.6711065708706,575.3779327746814,653.5294661981545,577.1559407797521,662.4127795222574,507.1311560559814,500.0746385549571,764.4525710744226,861.5835349864682,818.2813988897501,461.08188700470384,518.2796993630334,578.282058166338,592.859412592009,430.7411392414578,414.25334844376926,570.931920496133,595.8892519999885,613.3429072506,461.1946485539375,449.1846054966319,565.8320445999329,508.11889471842426,491.1694758166292,698.3203171345875,697.1426667423589,614.7737614372724,625.8677820168566,612.4762800154672,626.0602655591828,370.107312046023,347.5448134386084,364.17757095050933,434.8977631954049,383.57701284687346,463.6358272534327,535.6402210744836,590.0347404179033,599.916425603835,583.730437026493,648.7418372452785,765.1525427377492
1998,452.1740633547306,541.0988218967414,574.2251698614245,303.24590053964624,302.5065764990454,380.84383048223674,420.1064064855357,268.1108030884345,235.35250995395984,379.55262940339287,436.66985758527113,497.89238984339005,484.08165828927974,501.2154318071138,423.0618538701334,422.8587547506792,415.5586077218576,766.6209482332455,696.0178582670836,689.1545495534813,557.3365810713855,538.3700061718998,658.2842299738708,714.0086989334336,649.6296612356363,400.9436195509565,431.61419925356006,435.08961313243674,426.681688577309,1199.294623560067,1137.8187458057212,677.5663313577259,638.8630742384545,706.0640682005256,460.9782703697124,462.9111579309411,535.4361294133039,491.10319661314986,508.41861756508297,363.1032339047038,377.645232296329,360.35575851517615,633.2953225850341,611.3156033993114,666.400482022811,414.3098374224267,400.4038582195104,389.1255118704498,379.8989223288269,379.333273184832,529.0418506920885,532.316160785355,469.4609129156117,491.4283745605544,582.375793372528,586.0509260521097,363.63277859674156
1999,848.731387346983,419.0694582966155,433.30786336166716,358.7250383755623,349.5970316038807,485.03330343606586,474.71518401082324,541.3248290485124,503.23043068275615,784.0560798284243,364.8849425441711,377.58565125064223,385.0473754165292,394.1360214279313,385.5753262234516,403.43875782261455,400.78110764547114,536.704730044544,523.5904414143013,631.0380323942945,464.4018447141187,487.7283004668559,797.5718071200442,1093.3584197094733,928.4594932288305,843.2869922726272,909.3485556512964,584.4596590674907,556.7281328497238,581.2613787530915,541.7437944712995,433.259839803232,418.74978185108506,447.5862311388434,711.1778689121327,690.4435613767498,485.03351119903334,449.25706592460676,431.6060438802442,887.9092755939414,868.914921176248,772.5801565031979,478.3454376919427,455.6371672199884,498.76336059542376,533.3792761892092,518.0910667232694,528.9571715715086,490.6751866418068,484.76599862551814,670.32385706875,710.6228281725602,465.27142065303826,447.93377267148037,716.5286641917518,737.7442918621838,510.4693128012766
2000,555.2445843815804,427.4944740664053,429.02940984336726,551.1259720320879,557.8616093132927,433.78522630117635,457.5933139808979,634.1336231329683,628.1780509471064,906.7280479476802,652.9974997473397,385.2237814057452,388.06569877585036,413.62788829865,849.4861026083903,859.1738406258871,888.1383431431941,395.7973453607399,376.31347609226475,481.82805022030385,507.234894518898,490.8325796183366,332.7449461821692,420.88550039143547,381.38765910872706,590.0098995041931,604.6410028477912,513.8767532902687,498.45832679047453,602.2942727095054,523.7593296966057,632.3859100879845,608.1773817622811,674.7922385063468,720.0311005575254,743.2828453053882,488.04014690482546,436.8214039837539,419.49812620597265,636.0325926048414,691.7477525921954,634.6243727752513,529.678739298246,546.1851585726577,530.2353513285645,403.01053916967777,351.53194313955487,356.7316578366571,628.1447130818663,579.6747006832579,575.0299773574939,617.5704454549193,561.2059204169118,577.2707800631781,270.43055459107325,284.06183838318645,602.245877007309
