year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,173.5,161.0,175.77380952380952,192.0,163.77499999999998,175.5,189.72500000000002
1982,173.5,162.0,178.1547619047619,199.0,162.0,177.63636363636363,196.725
1983,167.25,157.5,176.4047619047619,201.0,163.0,178.35227272727272,201.9
1984,152.75,167.0,180.78571428571428,196.00000000000003,165.2,179.64772727272728,195.9
1985,177.25,161.0,174.22619047619048,190.00000000000003,156.95000000000002,175.38636363636363,189.9
1986,179.5,161.0,175.45238095238096,191.0,153.975,174.35227272727272,190.375
1987,157.75,159.0,175.47619047619048,192.0,159.20000000000002,174.70454545454547,191.85
1988,179.5,155.5,173.0952380952381,190.5,152.2,172.35227272727272,188.0
1989,172.25,165.75,178.3095238095238,199.0,165.425,179.5681818181818,197.725
1990,185.0,162.5,175.98809523809524,185.50000000000003,164.0,176.9659090909091,185.0
1991,183.0,159.0,173.48809523809524,187.0,163.075,173.82954545454547,184.70000000000002
1992,190.5,162.5,177.72619047619048,200.0,166.2,178.02272727272728,199.72500000000002
1993,177.5,158.0,172.89285714285714,191.0,156.2,173.64772727272728,190.9
1994,174.5,161.0,170.3452380952381,185.0,157.625,170.76136363636363,187.7
1995,172.0,159.25,172.85714285714286,187.50000000000003,154.25,170.0340909090909,186.025
1996,187.0,144.0,174.71428571428572,192.0,162.75,179.2159090909091,193.8
1997,150.0,158.5,170.53571428571428,190.25000000000003,156.47500000000002,169.67045454545453,183.825
1998,198.25,171.75,184.64285714285714,197.5,164.175,180.125,197.8
1999,165.0,158.0,168.91666666666666,181.0,154.3,169.0568181818182,180.79999999999998
2000,186.75,160.0,172.91666666666666,185.00000000000003,161.1,176.0,193.75
2001,175.0,163.0,173.6547619047619,189.0,160.5,174.0,189.9
2002,182.0,151.0,176.57142857142858,191.0,171.1,180.79545454545453,191.9
2003,177.0,161.0,170.86904761904762,184.00000000000003,162.0,173.45454545454547,188.6
2004,179.25,165.0,177.4047619047619,193.25,165.2,179.42045454545453,194.9
2005,190.0,162.25,176.72619047619048,192.0,166.075,176.8068181818182,192.0
2006,163.0,166.75,177.3452380952381,191.0,157.325,174.1590909090909,187.7
2007,190.0,162.0,172.48809523809524,188.0,160.8,176.95454545454547,189.8
2008,178.0,153.0,169.76190476190476,184.00000000000003,158.625,177.88636363636363,201.45000000000002
2009,173.0,165.75,181.9047619047619,194.00000000000003,159.925,175.92045454545453,187.89999999999998
2010,182.75,167.0,180.70238095238096,197.0,164.60000000000002,185.13636363636363,202.52500000000003
2011,,171.0,185.9404761904762,208.25,160.20000000000002,170.1590909090909,189.3
2012,,157.5,176.46428571428572,189.0,163.1,176.67045454545453,189.92499999999998
2013,,157.0,171.11904761904762,191.75,160.10000000000002,186.60227272727272,209.60000000000002
2014,,160.0,178.61904761904762,197.00000000000006,163.54999999999998,175.0909090909091,195.60000000000002
2015,,156.0,177.21428571428572,197.0,152.45000000000002,173.54545454545453,189.95000000000002
2016,,154.0,180.48809523809524,195.50000000000003,159.75,181.17045454545453,202.52500000000003
2017,,149.0,169.67857142857142,184.75000000000003,168.0,179.375,191.9
2018,,154.0,173.73809523809524,191.5,167.325,177.9659090909091,191.75
2019,,155.75,176.82142857142858,197.00000000000006,166.39999999999998,182.5909090909091,199.8
2020,,154.0,176.4404761904762,191.00000000000003,161.25,178.82954545454547,199.75
2021,,159.25,180.4047619047619,202.75,159.60000000000002,175.8068181818182,194.575
2022,,164.0,177.48809523809524,193.00000000000003,156.39999999999998,173.8409090909091,185.57500000000002
2023,,160.5,179.11904761904762,193.00000000000003,155.3,178.22727272727272,202.0
