longitude,latitude,pr
-13.699999809265137,13.800000190734863,522.5683173488474
-13.699999809265137,13.699999809265137,539.3710251740025
-13.600000381469727,13.800000190734863,514.1297885152575
-13.600000381469727,13.699999809265137,535.3092301594273
