longitude,latitude,pr
-13.699999809265137,13.800000190734863,10.973292951838289
-13.699999809265137,13.699999809265137,11.533472303020858
-13.600000381469727,13.800000190734863,10.18001965027247
-13.600000381469727,13.699999809265137,10.478013325777397
