longitude,latitude,pr
-13.699999809265137,13.800000190734863,7.523084051653768
-13.699999809265137,13.699999809265137,6.094217768160206
-13.600000381469727,13.800000190734863,5.304290404859216
-13.600000381469727,13.699999809265137,4.588141347765941
