longitude,latitude,pr
-13.699999809265137,13.800000190734863,529.2819899720131
-13.699999809265137,13.699999809265137,546.6876639594707
-13.600000381469727,13.800000190734863,520.5496363087367
-13.600000381469727,13.699999809265137,542.6891772566707
