year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,131.22092113541606,-180.2419741345464,489.6916828027307,131.5333569483455,-166.94970224720538,513.3340190486413
1982,0.0,155.99107754037126,-156.78169398343385,553.3444295259625,149.6079264768463,-132.60778267688676,577.3409010650935
1983,0.0,133.77140266220135,-128.25229128823656,556.2661097496433,132.73521505448744,-125.63493220648888,572.3766744822618
1984,0.0,129.11343202867604,-113.77752635722788,413.6096317908872,131.0369599508561,-96.45956478040807,425.3624245937951
1985,0.0,119.34663394410651,-166.0012671900417,487.52493911367253,117.27831756515576,-145.62287949381363,498.2370257470859
1986,0.0,141.44772063403676,-155.86833894514007,513.1742834677151,139.6961438273042,-135.36540232458736,528.5966371222399
1987,0.0,125.64120084378294,-188.78633199278536,486.83746750362207,132.2923482846918,-179.20033866183778,497.4158213398265
1988,0.0,133.66666736959417,-164.49631335095813,610.1352537130415,125.67270271506688,-165.8812475951097,615.4161083786421
1989,0.0,124.94519180009588,-200.38027929793242,423.1147814462562,126.67722175390689,-181.7083898263577,433.1516299711505
1990,0.0,129.00932175009083,-192.423140595701,547.5119205988694,124.61740740321974,-176.1709262985243,552.2001038046126
1991,0.0,157.23080796947107,-188.6174299246935,618.4907712397167,160.82216108046467,-175.81703179860932,641.5011126372266
1992,0.0,121.41898647757087,-195.76413595350326,516.5699810504157,123.66885618483515,-177.49092573299166,521.055598660085
1993,0.0,125.86493900584507,-177.56146195304524,562.3516920111839,124.71019063219828,-176.3281510624313,581.0088462282714
1994,0.0,124.30220070688947,-220.74085073021234,602.3970619157705,124.72612695600918,-189.64057134990088,615.4928854462219
1995,0.0,130.0594727700209,-185.47328398124748,544.0594620309874,134.6869393627676,-174.57202503179585,556.0006724044725
1996,0.0,139.74864621680493,-132.357645770303,621.1647428853636,133.53006601050663,-111.56277459521527,637.1306690848107
1997,0.0,128.6189346538646,-188.4248481072351,454.57442568489495,125.58937056882657,-169.15660376886206,468.180141600759
1998,0.0,111.47353738117178,-129.64911287163807,414.86607641848525,115.20773178245457,-118.35931151573652,444.49926766243277
1999,0.0,107.29850778844363,-178.42807223414508,533.4600301263148,115.73845905739974,-170.2304683439491,555.029452503758
2000,0.0,137.03687231155968,-181.80852898337815,669.330515090805,141.69629879646143,-158.28838960081902,688.6486758283539
2001,0.0,142.9331777295834,-150.6557347592785,586.7006961560675,144.54287280107573,-140.00993260771688,600.6480280065191
2002,0.0,125.2714761668887,-199.91473386784565,473.0433858299841,128.65917999118966,-192.87751378427004,493.05361575651773
2003,0.0,132.76683793764045,-143.2066030641347,560.2462246249511,135.84678914170678,-118.08665702514799,575.9338484131005
2004,0.0,134.97144916021483,-174.18464563125553,553.5121033434291,130.77308649862522,-160.20046591872386,564.6489181261735
2005,0.0,118.70964967340855,-186.4523680381987,435.49961842766197,122.92430133112562,-174.63284231650687,445.046445016314
2006,0.0,117.04152329652554,-180.78472342493825,481.8151229155981,120.91592615391204,-165.20104753768697,620.127242573301
2007,0.0,145.31560630013524,-106.30621892602076,565.4632690816183,128.57643094342544,-205.79712424341255,609.1594716754971
2008,0.0,133.4212037965683,-122.58287835458464,518.7496017154638,116.73914895464604,-125.85824289756513,568.8446557886438
2009,0.0,113.88434395380244,-196.39526566308564,588.8594003954353,131.26359194022044,-155.58296567636057,502.86004892764026
2010,0.0,127.56944279543053,-77.90920232880012,512.1778217639978,134.03827585590975,-146.30154151740987,548.9944729355803
