year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,33.62232208251953,34.21530903030926,34.23661644965526,33.65505924977646,33.884313331036495,34.136798116612965,34.233781894378225,33.95046700088102,34.059425032121894,33.86176587254984,33.69559797110067,33.94747935687796,34.1040787185803,33.6960233466328,33.735864683579436,33.66722845893216,33.74970218289556,34.27644721587427,34.35063456344133,34.158215512928805,34.26434537522198,33.519202149462004,33.528396697083295,34.01885926945545,34.04878322819775,34.210954223031706,34.23805843402552,33.322684621793115,33.383171900169415,33.59802549984454,33.596161188901064,33.97467764519372,34.05229716244219,33.85594111970349,33.90866965721267,33.306539352248876,33.358992268308555,33.56208458279836,33.59880014373131,33.60183801053557,33.6618648619618,34.185717252725226,34.20753135127863,34.287560203591326
1982,33.16095733642578,34.62672603471745,34.69963237069577,33.652588772989276,33.86561535005103,34.03976939144023,34.161730094935834,33.31438590204421,33.37409638184029,34.32795865950973,33.527641395015436,34.0443746588259,34.21927139960934,33.336961578775544,33.38239449298878,33.4589257887951,33.54762780915857,34.36739410343334,34.41693166105806,33.60710036952314,33.733961196788314,34.033129866787974,34.053174498951634,33.75293347583013,33.78206005423223,33.7574113337855,33.803907444308905,33.522872459688756,33.560291917456766,33.29023684100086,33.297714724584424,34.01658486717976,34.0894658098139,33.303388553164254,33.34882962832073,33.39869612982142,33.43838019979428,33.57882489308335,33.6006519965693,33.96303554778734,34.015908791099136,34.64253493682318,34.823267450390205,34.27914877646529
1983,33.803428649902344,33.915312930762056,33.94894615115987,34.17567164580281,34.45538480975539,33.89949988878334,33.99931986145016,34.10688009238858,34.215197125873544,33.94528482886123,33.509671433052944,33.72246869015353,33.84609884738943,34.08968342601891,34.155861605879764,33.66299934695924,33.75236598900024,33.6113583074529,33.65337787590178,33.51094812515073,33.630435251172514,33.85972980749894,33.8548356708076,33.28030711781719,33.2905252151582,33.005015964181126,32.99861563182894,33.65350287721084,33.6721863794192,32.97414934822402,33.000917390545865,33.870979400511516,33.93793343548873,32.833561967573814,32.884221342371504,33.59319105344976,33.63065544392359,33.12704130735298,33.1581223949031,33.79560781861407,33.820045974299674,34.890862657995214,34.947736649229284,34.46547117490431
1984,33.582763671875,34.25624459919899,34.2996334677503,34.23762931678715,34.47708824280137,34.68424521020145,34.87273404521976,34.03733647702127,34.15370218013024,33.695057806293605,34.202046219410136,33.997610181693744,34.1633254491814,34.85443811401035,34.92850137235297,34.31596632293852,34.40033371024032,33.74668484022864,33.81520778874487,34.61114506413851,34.81403174291134,33.29543935217745,33.31427804932517,33.61548584960369,33.63738007873958,34.2222474630597,34.23931887394927,33.43619892461162,33.4679634882163,34.02545249404048,34.02319581534033,33.80360631854741,33.872380438368666,34.2391073469894,34.310230602800715,33.80605500428136,33.84517845564086,33.59781217488012,33.62361647278415,34.20017924566052,34.27041744515604,34.11415595976804,34.07684448275897,34.60350412067132
1985,33.64564514160156,33.71922328395614,33.76801578058782,33.561686250830974,33.75513567315092,34.52641537233583,34.64824471964728,33.94767203513737,34.07732337528536,33.81694544189274,33.62102097754,34.07443154222635,34.22949904764991,33.9418491577765,33.98972698815024,34.07091478290418,34.155610656436934,33.83811797980505,33.892265668888044,34.571956586819894,34.67990280202028,33.68484618821357,33.6800423297522,34.20785419894972,34.22481520577922,34.02100382005706,34.04870462520002,33.84318500307762,33.88675645929047,33.51342259373601,33.51131826588805,34.0253082895705,34.100588882113925,34.205471082252046,34.246850258770735,33.62039059860028,33.66923709688449,33.73143652579694,33.7732249099394,33.20151318641503,33.223301397735796,33.91274876069107,33.87931862232091,34.73161635338484
1986,33.42584991455078,33.40800447634369,33.41056444233142,33.666389723966574,33.934429636962804,34.265935553323104,34.403756457331966,34.02258881850943,34.134862187008906,33.954992689451714,34.09062216987991,33.85111036796302,34.01200808409783,34.02667970843446,34.08820617004346,33.92086997720048,34.00766044064092,33.26728894342486,33.323308000805426,34.26444742854923,34.4253851607952,33.306226298259375,33.32083412123232,33.44714847409058,33.45440454742926,34.043670724282265,34.072879704981275,34.12031050888994,34.171813661067645,33.28906966153308,33.27679163419455,33.951980810298124,34.00569085717632,33.90243386991901,33.963510167498086,33.79754820427539,33.83360226860219,33.61669173516313,33.61699895746574,33.29756561101064,33.31904579038016,33.74064891596345,34.2974707686013,34.29007729540719
1987,33.9219970703125,33.82774137459636,33.85635902849806,34.3917351411814,34.67597621142697,34.045729751037186,34.1361337159789,34.50984826968663,34.620294330688964,33.23951772067396,34.22566259367733,34.18164698710429,34.343110041442785,34.081492155257465,34.14489927134778,34.09447131077316,34.16350224084209,33.863666970966136,33.94529976265821,33.77233939488842,33.8912376866281,32.87158400150379,32.88558399975474,34.01268251121181,34.01587289730465,33.90269200478552,33.91016214102085,34.11092074216573,34.181326632625726,33.618727201983646,33.62139370477571,34.32849450335422,34.39615093382861,33.5477605816082,33.60077668316187,34.406077099898425,34.44214102772021,33.44866120428317,33.494293169429696,34.506441862525264,34.54753876610906,34.45668781227444,34.156912013437505,34.386439975229166
1988,33.47520446777344,34.24652430406874,34.31679357168768,34.386297434529396,34.635539424322445,34.20682795682181,34.31203025137056,34.11930148384256,34.23186058763824,33.53990070999113,33.953623284105305,34.28779733233618,34.42659938135941,33.996034421068174,34.04830603068481,34.11568310646622,34.195308766900354,33.44975683712498,33.513655618035244,33.374276384726514,33.49821324154817,33.36718040597927,33.38055606114398,34.22658045287206,34.233568336446496,34.009643646832274,34.03599027046948,33.832002570285965,33.856522858336064,33.81411475534097,33.79694016852801,34.18088597519875,34.256045119971205,33.77312386940592,33.82343475805213,34.02608086773719,34.07258782287178,34.38999643816611,34.40276713814109,34.05822490976787,34.12951315542229,33.69155891497134,34.20856175472079,33.804552624322824
1989,33.47106170654297,34.32632159860657,34.35340261725139,34.449340028615666,34.758395796103386,34.382375063205444,34.49892425302427,35.19042163669755,35.4102800334437,33.68994929892449,34.619626943216915,33.89232427201897,34.02419322963746,34.71910732231447,34.7951019139895,33.75561500930458,33.815129440410104,33.65378649950074,33.71889660365994,33.411673563170524,33.53894504707476,33.740138936047984,33.74859605819907,34.00955135368818,34.022614126722985,34.05448090362353,34.068868290510736,33.874428799741125,33.914059354309046,33.34012435791924,33.34445952949726,33.605207208340474,33.65360361061761,33.93049107485791,34.00509608263745,34.58627656292168,34.62952870037752,33.87419581690786,33.906541399907,33.66702431818669,33.71491277163909,34.07176974155375,33.97640867728386,34.38903907609348
1990,33.626220703125,34.73925628398412,34.837445268351246,34.336179357602276,34.56692029889945,34.10740489211467,34.24892498070892,34.98085054742421,35.16653373194214,34.03736670472615,34.537902877953655,34.615742915431454,34.762591811793484,34.7950810628067,34.865265555238636,33.44586975018113,33.53060047065925,33.21797050032566,33.25494301891736,33.87943426970351,34.05016716948772,33.78243356610153,33.798404976861605,34.25495434891242,34.28605611943961,34.05852265667404,34.074103742310825,34.02402935476546,34.07289390404688,33.59918792443895,33.59181927960783,33.638309957389254,33.725730038753554,34.377289742441775,34.43170959971002,34.72290678833848,34.75917220797126,34.68321329094074,34.71101080937957,33.555096965019715,33.589525802103,34.27086890890834,33.817129857080815,34.40436912899358
