year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,0.0,0.0003611412062116,0.0,0.0048754062838569,0.0003201024327784,0.0,0.0043336944745395
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,4.924652811976755e-05,0.0,0.0005417118093174
1984,0.0,5.159160088737553e-05,0.0,0.0010834236186348,7.386979217965132e-05,0.0,0.0010834236186348
1985,0.0,0.0001031832017747,0.0,0.0021668472372697,9.84930562395351e-05,0.0,0.0021668472372697
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,4.924652811976755e-05,0.0,0.0010834236186348
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,0.0,7.73874013310633e-05,0.0,0.0010834236186348,0.0002216093765389,0.0,0.0027085590465872
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,2.4623264059883776e-05,0.0,0.0005417118093174
1993,0.0,5.159160088737553e-05,0.0,0.0010834236186348,4.924652811976755e-05,0.0,0.0010834236186348
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,2.4623264059883776e-05,0.0,0.0005417118093174
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,2.4623264059883776e-05,0.0,0.0005417118093174
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,2.4623264059883776e-05,0.0,0.0005417118093174
2002,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,0.0,0.0,0.0
2003,0.0,2.5795800443687765e-05,0.0,0.0005417118093174,2.4623264059883776e-05,0.0,0.0005417118093174
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,,0.0,0.0,0.0,0.0,0.0,0.0
2012,,0.0,0.0,0.0,0.0,0.0,0.0
2013,,0.0,0.0,0.0,0.0,0.0,0.0
2014,,0.0,0.0,0.0,0.0,0.0,0.0
2015,,0.0,0.0,0.0,0.0,0.0,0.0
2016,,0.0,0.0,0.0,0.0007386979217965,0.0,0.0157096424702058
2017,,0.0,0.0,0.0,0.0,0.0,0.0
2018,,0.0,0.0,0.0,0.0,0.0,0.0
2019,,2.5795800443687765e-05,0.0,0.0005417118093174,0.0,0.0,0.0
2020,,0.0,0.0,0.0,0.0,0.0,0.0
2021,,0.0,0.0,0.0,0.0,0.0,0.0
2022,,0.0,0.0,0.0,0.0,0.0,0.0
2023,,0.0,0.0,0.0,0.0,0.0,0.0
2024,,0.0,0.0,0.0,0.0,0.0,0.0
2025,,0.0,0.0,0.0,0.0,0.0,0.0
2026,,0.0,0.0,0.0,0.0,0.0,0.0
2027,,5.159160088737553e-05,0.0,0.0005417118093174,0.0,0.0,0.0
2028,,0.0,0.0,0.0,0.0,0.0,0.0
2029,,0.0,0.0,0.0,0.0,0.0,0.0
2030,,0.0,0.0,0.0,0.0,0.0,0.0
2031,,0.0,0.0,0.0,0.0,0.0,0.0
2032,,0.0,0.0,0.0,0.0,0.0,0.0
2033,,0.0,0.0,0.0,0.0,0.0,0.0
2034,,0.0,0.0,0.0,0.0,0.0,0.0
2035,,0.0,0.0,0.0,0.0,0.0,0.0
2036,,0.0,0.0,0.0,0.0,0.0,0.0
2037,,0.0,0.0,0.0,0.0,0.0,0.0
2038,,0.0,0.0,0.0,0.0,0.0,0.0
2039,,0.0,0.0,0.0,0.0,0.0,0.0
2040,,0.0,0.0,0.0,0.0,0.0,0.0
2041,,0.0,0.0,0.0,0.0,0.0,0.0
2042,,0.0,0.0,0.0,0.0,0.0,0.0
