year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,9.900000000000006,10.150000000000006,-12.349999999999994,-11.849999999999994,5.900000000000006,5.400000000000006,-33.099999999999994,3.6500000000000057,-19.349999999999994,-19.099999999999994,9.150000000000006,9.150000000000006,31.150000000000006,28.400000000000006,7.650000000000006,4.400000000000006,-6.849999999999994,-7.099999999999994,9.400000000000006,6.400000000000006
1982,0.0,-3.0999999999999943,2.4000000000000057,10.900000000000006,10.900000000000006,-10.349999999999994,-11.349999999999994,46.650000000000006,38.650000000000006,-1.0999999999999943,-0.8499999999999943,6.150000000000006,2.4000000000000057,-12.099999999999994,-12.599999999999994,15.900000000000006,15.900000000000006,-26.099999999999994,-25.599999999999994,-15.599999999999994,-20.349999999999994
1983,0.0,-7.099999999999994,1.1500000000000057,40.900000000000006,40.150000000000006,18.400000000000006,18.150000000000006,-27.599999999999994,-24.849999999999994,33.650000000000006,31.650000000000006,8.900000000000006,8.900000000000006,38.900000000000006,38.900000000000006,-1.0999999999999943,-5.099999999999994,5.650000000000006,10.150000000000006,-23.099999999999994,-23.349999999999994
1984,0.0,7.900000000000006,7.900000000000006,-38.849999999999994,-60.099999999999994,5.400000000000006,5.400000000000006,47.650000000000006,50.400000000000006,-39.099999999999994,-49.099999999999994,-27.349999999999994,-25.099999999999994,-16.849999999999994,-16.849999999999994,-6.849999999999994,-5.099999999999994,-20.349999999999994,-20.599999999999994,-60.099999999999994,-60.099999999999994
1985,0.0,-0.09999999999999432,-0.09999999999999432,-23.099999999999994,-17.599999999999994,-28.099999999999994,-28.349999999999994,-10.599999999999994,-8.849999999999994,-5.099999999999994,-11.599999999999994,-23.599999999999994,-23.099999999999994,25.400000000000006,44.400000000000006,19.400000000000006,14.900000000000006,21.900000000000006,21.650000000000006,15.150000000000006,14.400000000000006
1986,0.0,2.6500000000000057,10.650000000000006,10.400000000000006,6.900000000000006,11.400000000000006,10.650000000000006,-18.349999999999994,-13.599999999999994,-5.599999999999994,-5.599999999999994,7.150000000000006,8.900000000000006,-1.0999999999999943,-0.3499999999999943,15.400000000000006,15.400000000000006,-10.349999999999994,10.900000000000006,11.400000000000006,23.150000000000006
1987,0.0,23.650000000000006,31.150000000000006,-14.099999999999994,-14.099999999999994,-46.349999999999994,-46.349999999999994,-29.349999999999994,-29.349999999999994,45.400000000000006,28.900000000000006,7.900000000000006,11.650000000000006,37.900000000000006,37.900000000000006,-24.849999999999994,-16.349999999999994,15.900000000000006,15.150000000000006,-39.349999999999994,-42.099999999999994
1988,0.0,-13.599999999999994,-22.099999999999994,-16.349999999999994,-21.849999999999994,17.900000000000006,31.400000000000006,8.650000000000006,8.900000000000006,-1.8499999999999943,-2.3499999999999943,-29.599999999999994,-27.849999999999994,34.400000000000006,34.900000000000006,4.400000000000006,3.6500000000000057,-36.599999999999994,-36.349999999999994,11.650000000000006,-17.599999999999994
1989,0.0,18.650000000000006,19.400000000000006,28.900000000000006,24.150000000000006,-32.099999999999994,-29.349999999999994,-28.349999999999994,-27.849999999999994,6.400000000000006,6.400000000000006,30.650000000000006,32.650000000000006,-15.849999999999994,-16.099999999999994,-1.0999999999999943,-1.0999999999999943,15.150000000000006,14.650000000000006,-9.099999999999994,-9.099999999999994
1990,0.0,1.1500000000000057,3.6500000000000057,-7.599999999999994,-22.599999999999994,33.650000000000006,28.400000000000006,10.900000000000006,0.4000000000000057,-2.3499999999999943,-2.3499999999999943,13.900000000000006,14.650000000000006,-36.849999999999994,-37.349999999999994,-12.599999999999994,-10.599999999999994,0.6500000000000057,-0.3499999999999943,-4.349999999999994,-10.849999999999994
1991,0.0,-7.849999999999994,-4.349999999999994,10.650000000000006,6.150000000000006,9.150000000000006,16.900000000000006,17.650000000000006,17.900000000000006,9.400000000000006,10.900000000000006,9.150000000000006,18.900000000000006,23.900000000000006,19.150000000000006,3.4000000000000057,3.6500000000000057,-19.099999999999994,-18.849999999999994,17.900000000000006,39.900000000000006
1992,0.0,23.150000000000006,23.400000000000006,-11.349999999999994,-12.349999999999994,-43.099999999999994,-33.599999999999994,21.150000000000006,11.650000000000006,24.900000000000006,24.900000000000006,-7.599999999999994,-2.0999999999999943,38.150000000000006,36.400000000000006,24.150000000000006,25.150000000000006,8.900000000000006,8.650000000000006,3.9000000000000057,-0.09999999999999432
1993,0.0,25.650000000000006,29.900000000000006,17.900000000000006,17.650000000000006,27.900000000000006,27.400000000000006,16.150000000000006,22.150000000000006,17.900000000000006,11.400000000000006,16.900000000000006,12.150000000000006,-29.849999999999994,-30.349999999999994,7.900000000000006,7.900000000000006,19.900000000000006,18.650000000000006,13.650000000000006,-4.099999999999994
1994,0.0,32.400000000000006,32.900000000000006,-7.099999999999994,-27.099999999999994,16.150000000000006,6.150000000000006,7.400000000000006,-3.8499999999999943,1.9000000000000057,1.6500000000000057,-3.5999999999999943,1.1500000000000057,16.400000000000006,-0.8499999999999943,-18.099999999999994,-18.349999999999994,18.900000000000006,18.650000000000006,9.150000000000006,9.650000000000006
1995,0.0,15.400000000000006,16.400000000000006,27.400000000000006,26.900000000000006,20.150000000000006,17.650000000000006,-31.849999999999994,-19.849999999999994,9.400000000000006,8.900000000000006,2.4000000000000057,-9.849999999999994,11.900000000000006,11.650000000000006,-18.849999999999994,-11.349999999999994,34.650000000000006,33.150000000000006,10.900000000000006,10.900000000000006
1996,0.0,20.150000000000006,22.150000000000006,-11.849999999999994,-12.099999999999994,-11.599999999999994,-12.099999999999994,-25.349999999999994,-21.599999999999994,-34.349999999999994,-33.849999999999994,-4.099999999999994,-4.099999999999994,-14.099999999999994,-21.599999999999994,-20.599999999999994,-18.349999999999994,-8.349999999999994,-8.599999999999994,2.9000000000000057,5.400000000000006
1997,0.0,41.400000000000006,42.650000000000006,-0.8499999999999943,-1.0999999999999943,-19.849999999999994,-22.099999999999994,14.900000000000006,13.900000000000006,-8.099999999999994,-16.849999999999994,18.400000000000006,18.900000000000006,21.900000000000006,21.400000000000006,21.400000000000006,11.400000000000006,-34.599999999999994,-34.849999999999994,-42.099999999999994,-42.349999999999994
1998,0.0,-19.099999999999994,-18.099999999999994,-18.599999999999994,-18.849999999999994,16.650000000000006,16.900000000000006,-22.849999999999994,-14.099999999999994,-7.099999999999994,-8.099999999999994,10.150000000000006,33.400000000000006,-57.599999999999994,-46.599999999999994,-28.849999999999994,-29.099999999999994,-39.599999999999994,-40.849999999999994,-40.349999999999994,-42.349999999999994
1999,0.0,8.650000000000006,14.400000000000006,7.650000000000006,8.150000000000006,38.900000000000006,30.400000000000006,18.150000000000006,20.900000000000006,15.650000000000006,20.150000000000006,-11.099999999999994,-11.099999999999994,20.900000000000006,18.900000000000006,-46.349999999999994,-11.099999999999994,17.900000000000006,17.900000000000006,-24.599999999999994,-25.099999999999994
2000,0.0,39.900000000000006,15.150000000000006,-10.349999999999994,-11.849999999999994,-7.849999999999994,-8.099999999999994,-2.0999999999999943,-1.5999999999999943,2.6500000000000057,1.6500000000000057,10.650000000000006,9.650000000000006,9.400000000000006,9.150000000000006,-7.599999999999994,-8.349999999999994,1.1500000000000057,1.1500000000000057,25.400000000000006,23.900000000000006
