year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,121.5,104.25,107.75,122.75,118.25,121.25,129.0,129.75,130.0,121.5,123.0,121.25,131.0,136.0,131.25,115.5,115.75,93.0,93.25,130.0,152.0
1992,98.0,135.25,135.5,100.75,99.75,69.0,78.5,133.25,123.75,137.0,137.0,104.5,110.0,150.25,148.5,136.25,137.25,121.0,120.75,116.0,112.0
1993,98.5,137.75,142.0,130.0,129.75,140.0,139.5,128.25,134.25,130.0,123.5,129.0,124.25,82.25,81.75,120.0,120.0,132.0,130.75,125.75,108.0
1994,131.0,144.5,145.0,105.0,85.0,128.25,118.25,119.5,108.25,114.0,113.75,108.5,113.25,128.5,111.25,94.0,93.75,131.0,130.75,121.25,121.75
1995,118.75,127.5,128.5,139.5,139.0,132.25,129.75,80.25,92.25,121.5,121.0,114.5,102.25,124.0,123.75,93.25,100.75,146.75,145.25,123.0,123.0
1996,114.25,132.25,134.25,100.25,100.0,100.5,100.0,86.75,90.5,77.75,78.25,108.0,108.0,98.0,90.5,91.5,93.75,103.75,103.5,115.0,117.5
1997,145.5,153.5,154.75,111.25,111.0,92.25,90.0,127.0,126.0,104.0,95.25,130.5,131.0,134.0,133.5,133.5,123.5,77.5,77.25,70.0,69.75
1998,83.25,93.0,94.0,93.5,93.25,128.75,129.0,89.25,98.0,105.0,104.0,122.25,145.5,54.5,65.5,83.25,83.0,72.5,71.25,71.75,69.75
1999,123.25,120.75,126.5,119.75,120.25,151.0,142.5,130.25,133.0,127.75,132.25,101.0,101.0,133.0,131.0,65.75,101.0,130.0,130.0,87.5,87.0
2000,126.25,152.0,127.25,101.75,100.25,104.25,104.0,110.0,110.5,114.75,113.75,122.75,121.75,121.5,121.25,104.5,103.75,113.25,113.25,137.5,136.0
2001,95.75,102.75,104.0,158.25,159.25,114.75,111.0,108.5,112.25,142.25,132.5,115.25,116.0,84.0,84.75,106.0,125.75,107.0,119.0,145.25,85.0
2002,68.75,117.5,121.0,118.0,113.0,143.0,134.75,122.5,125.5,93.25,94.0,128.5,112.5,119.25,118.0,138.0,137.75,98.75,105.5,58.75,52.25
2003,111.0,127.75,133.0,129.75,129.0,111.5,111.5,96.75,97.0,135.0,127.75,111.5,117.5,86.25,87.25,105.0,99.75,84.5,84.25,113.75,112.75
2004,90.5,96.5,97.25,144.25,145.0,102.5,94.0,124.75,120.5,109.0,109.0,89.0,89.75,113.5,113.5,112.75,112.75,110.75,109.75,110.5,107.5
2005,118.0,97.25,92.5,120.0,124.5,153.0,152.0,68.5,70.0,115.25,115.5,150.5,133.75,93.5,89.75,137.0,133.5,125.0,120.25,91.0,80.0
2006,76.0,113.75,109.75,122.75,114.0,94.5,101.0,135.5,79.75,125.5,127.5,94.5,77.0,122.0,132.25,115.5,105.0,114.0,89.5,119.0,122.0
2007,81.5,125.25,116.25,83.75,161.75,132.0,134.25,103.0,144.0,108.75,160.0,158.0,78.0,76.5,141.25,108.75,125.25,104.25,106.0,135.0,78.5
2008,120.5,92.75,113.0,142.5,88.5,121.25,116.75,106.0,87.0,119.75,132.75,107.0,104.0,121.0,110.5,135.0,105.75,124.5,142.0,107.0,102.0
2009,97.0,77.75,129.0,98.0,119.5,84.5,135.0,104.25,80.75,92.25,109.0,144.25,155.0,95.75,94.0,95.75,135.0,155.0,144.0,108.5,153.5
2010,115.25,90.5,88.25,134.75,117.0,96.25,100.0,106.0,127.5,107.75,142.0,119.0,109.25,87.5,60.5,101.0,137.0,150.75,146.5,121.25,125.5
2011,,112.75,106.0,109.25,137.5,98.5,105.75,106.25,137.0,92.0,144.75,121.75,142.75,104.0,91.0,66.25,127.75,147.75,154.75,108.75,64.5
2012,,143.0,100.5,104.5,168.0,141.5,154.0,88.75,86.0,132.25,69.75,92.0,75.0,67.25,109.5,139.0,89.5,112.75,90.25,103.75,131.0
2013,,124.75,128.5,118.75,116.5,82.0,147.0,128.25,91.25,138.75,81.25,122.0,71.25,88.75,55.25,117.25,88.75,115.0,111.75,121.0,98.0
2014,,141.0,149.75,84.75,113.5,97.25,132.5,78.25,120.5,109.0,116.0,104.5,143.25,46.0,130.5,118.75,123.75,115.0,90.0,135.0,93.0
2015,,84.0,117.25,103.0,129.5,108.0,141.0,117.0,133.25,144.75,138.75,79.75,58.0,110.0,110.25,128.0,139.5,150.25,138.0,116.0,123.5
2016,,122.0,64.75,116.0,119.5,110.75,102.75,117.0,116.25,82.75,79.0,98.5,119.5,107.25,98.75,118.25,96.0,90.75,94.75,120.0,92.0
2017,,97.75,108.25,112.0,82.0,126.75,136.5,122.75,98.0,105.25,116.5,124.5,134.75,82.75,123.75,120.75,116.5,154.0,82.0,106.0,113.0
2018,,114.0,117.75,139.25,115.75,127.25,117.0,116.75,127.5,98.75,100.5,90.75,154.0,73.75,122.0,123.75,118.0,101.75,77.25,72.25,123.25
2019,,106.0,134.5,101.25,128.5,77.75,127.0,101.5,91.75,132.0,136.25,124.75,118.5,100.75,120.25,122.0,113.25,128.5,97.5,105.0,112.5
2020,,88.5,131.75,90.25,92.0,96.0,146.5,114.5,113.0,137.0,108.5,95.5,86.75,97.25,117.5,127.0,133.0,138.0,117.75,149.0,85.75
2021,,120.75,119.5,96.25,139.25,110.0,116.0,131.5,114.0,100.25,127.75,101.75,112.25,110.5,90.0,55.75,128.5,106.75,137.0,145.5,115.0
2022,,107.5,106.0,101.25,114.5,91.0,101.75,105.0,134.0,72.0,138.25,103.5,102.5,99.0,114.0,88.25,94.75,103.0,96.25,88.75,87.25
2023,,125.25,105.75,91.5,114.5,103.75,101.0,97.5,135.75,56.0,68.75,130.0,124.0,88.25,84.0,125.5,104.0,70.25,126.75,99.0,109.25
2024,,122.0,120.0,71.75,117.0,119.5,101.25,100.75,105.25,146.25,106.75,97.75,137.0,121.0,135.0,131.5,119.25,132.0,99.25,125.75,117.0
2025,,92.25,98.5,87.5,105.0,128.0,95.25,116.75,103.25,98.25,123.0,81.25,112.5,117.0,95.5,110.0,125.75,102.75,65.0,94.5,147.0
2026,,107.0,156.0,112.0,84.5,110.25,125.0,127.25,135.0,138.75,127.0,105.0,111.0,132.25,130.0,114.0,133.5,101.0,98.0,62.5,132.0
2027,,105.0,91.75,78.25,139.0,122.0,110.5,30.75,66.25,95.0,120.25,114.5,82.5,98.5,114.75,108.75,147.0,138.75,127.75,92.25,116.5
2028,,95.0,106.0,136.0,98.0,121.75,117.5,120.75,61.75,122.75,102.25,122.25,86.25,68.75,103.75,129.75,133.0,117.25,130.75,128.25,126.75
2029,,98.5,122.75,76.5,76.25,115.5,154.0,106.25,120.25,145.25,134.25,76.75,76.0,117.5,140.25,91.75,142.75,117.75,150.25,139.0,109.25
2030,,103.0,120.25,118.5,124.0,96.25,100.0,130.75,86.75,112.5,141.25,142.25,98.25,142.0,103.0,151.0,132.75,50.0,87.0,100.0,77.5
2031,,102.0,148.75,110.75,104.0,87.75,141.75,123.25,98.5,87.5,146.5,107.5,101.75,110.25,90.75,113.25,141.0,97.75,146.5,143.0,126.0
2032,,100.75,145.0,98.25,91.0,144.5,101.25,138.0,109.5,108.0,86.25,126.0,95.75,101.5,85.25,158.0,100.75,124.25,123.0,115.5,128.5
2033,,135.75,93.0,103.75,103.75,89.5,124.5,106.5,121.0,157.75,89.75,122.5,128.5,106.25,81.0,86.75,84.5,109.5,87.75,111.25,124.25
2034,,140.0,143.0,118.75,120.75,134.0,85.0,75.0,75.25,95.25,68.5,160.75,151.25,155.5,88.0,90.5,115.75,95.5,109.5,90.75,130.25
2035,,137.5,86.25,115.75,79.75,124.25,153.75,82.75,98.5,75.0,110.5,110.0,140.0,141.25,147.0,87.75,112.0,100.5,130.5,129.25,147.0
2036,,97.25,82.25,120.0,58.0,103.0,136.75,119.25,106.75,87.5,109.0,131.25,78.75,124.75,147.25,132.0,123.75,128.75,131.5,100.75,129.5
2037,,144.25,112.75,114.75,136.5,118.0,79.25,103.5,94.0,92.0,84.0,107.0,101.25,111.0,134.25,75.5,105.0,124.5,91.25,115.25,89.0
2038,,137.75,107.25,114.0,87.25,141.0,142.75,111.75,155.0,94.75,114.0,111.75,130.5,100.75,109.25,81.75,76.0,57.0,138.75,69.25,91.0
2039,,120.5,106.0,82.5,108.25,84.0,116.0,97.0,60.25,131.0,96.75,91.5,90.5,131.5,88.0,120.5,101.0,127.5,111.75,125.5,93.25
2040,,104.75,103.25,116.75,112.75,111.0,101.25,102.0,133.0,91.0,98.75,141.25,115.75,130.25,109.5,120.75,119.5,93.5,83.5,113.25,121.25
2041,,143.0,138.25,124.0,122.0,130.25,92.0,94.75,98.0,86.25,74.0,109.0,118.25,118.0,100.25,133.5,124.75,68.5,111.75,115.0,108.5
2042,,115.0,93.0,75.0,111.25,132.0,117.25,120.0,111.0,105.5,123.5,99.75,109.25,122.5,106.0,120.25,125.5,154.0,131.5,85.5,79.0
2043,,100.75,99.5,101.75,99.0,96.5,61.25,87.25,104.5,130.25,90.25,146.0,109.25,99.75,114.75,116.25,95.0,107.0,119.0,92.75,102.75
2044,,71.75,95.75,113.0,89.75,90.25,91.25,97.75,138.0,98.0,79.5,58.0,107.75,139.5,106.0,125.75,103.25,131.25,126.75,146.0,114.0
2045,,114.0,142.75,133.0,98.75,121.0,106.5,131.0,61.25,86.75,128.5,107.0,120.25,162.5,98.0,104.5,142.75,134.0,72.25,155.0,134.0
2046,,126.25,80.25,99.75,133.0,96.25,123.0,126.25,114.0,94.25,88.0,112.0,110.0,50.75,94.25,106.5,139.0,147.5,103.25,110.5,123.5
2047,,137.0,102.75,105.5,99.0,102.0,98.5,102.75,103.75,141.0,119.75,95.25,125.0,108.0,116.25,84.25,157.25,126.0,106.0,66.75,95.75
2048,,85.5,81.25,107.25,102.75,110.25,111.25,96.5,70.0,89.5,110.0,60.25,107.5,79.0,89.25,112.75,118.75,158.5,102.25,105.5,82.25
2049,,107.75,98.25,92.5,58.0,102.5,155.0,136.75,100.5,91.5,109.5,137.5,107.0,134.0,97.0,151.5,114.5,93.25,88.5,117.0,124.75
2050,,96.0,96.25,115.0,113.0,78.25,121.5,81.5,128.25,75.0,72.75,81.5,130.5,120.25,101.0,126.0,114.0,64.75,125.0,130.25,155.75
2051,,96.75,82.75,116.25,115.25,111.25,125.25,80.75,114.75,128.75,116.5,107.75,147.5,114.75,105.0,121.75,103.0,88.5,87.25,116.25,107.5
2052,,97.0,122.5,97.0,105.0,79.25,120.75,67.75,80.0,79.5,86.5,86.0,114.0,111.0,100.5,119.75,118.0,101.0,114.25,118.0,74.5
2053,,122.0,112.25,106.25,102.0,122.75,96.0,119.5,62.0,45.25,68.0,124.25,126.0,93.0,117.25,117.25,102.5,78.0,137.75,107.75,152.75
2054,,96.0,95.0,115.75,101.25,103.0,68.25,102.75,73.75,82.5,94.0,129.0,95.75,117.0,121.75,118.5,125.75,109.0,135.0,124.0,114.0
2055,,112.75,83.0,108.0,126.0,84.25,111.75,123.0,107.5,112.0,85.75,93.25,130.5,97.0,100.25,86.5,93.0,118.75,108.0,97.0,111.5
2056,,115.0,88.5,124.75,102.0,104.25,98.0,113.75,96.5,67.75,108.5,144.0,107.5,94.25,98.75,133.0,103.0,92.0,118.25,156.0,137.25
2057,,84.75,62.25,122.0,96.0,121.5,108.0,83.5,93.25,102.25,82.75,129.25,107.75,76.0,108.5,117.0,95.5,133.75,164.0,117.25,160.25
2058,,139.25,108.0,114.25,126.0,104.75,107.25,48.75,130.0,69.25,94.0,105.0,84.5,140.75,102.5,82.0,71.25,135.5,111.75,145.25,109.75
2059,,68.75,88.5,147.75,103.5,91.5,133.0,123.75,126.75,98.0,86.5,105.25,161.0,64.0,120.25,78.0,136.25,133.0,90.75,105.25,128.75
2060,,106.5,47.25,72.75,122.0,110.25,110.0,101.5,101.75,99.75,119.5,100.0,121.75,85.0,86.0,133.25,104.0,120.0,139.25,129.0,165.0
2061,,84.25,91.25,136.0,87.25,125.75,94.0,106.25,107.0,87.0,88.0,127.5,116.5,93.75,108.5,143.5,99.5,123.0,128.0,122.5,79.75
2062,,88.0,82.25,104.5,116.0,111.25,106.75,117.0,112.25,51.0,112.0,105.25,111.0,117.0,118.0,125.0,92.5,134.25,99.0,119.0,117.25
2063,,93.25,112.0,73.0,80.5,109.25,115.5,121.5,79.5,94.5,108.0,78.0,112.0,74.75,70.5,97.0,134.0,101.5,98.75,106.0,109.25
2064,,117.0,99.0,101.75,80.0,120.25,122.0,101.75,108.5,58.0,86.0,120.75,124.75,99.75,117.0,109.25,84.0,107.0,107.0,132.25,135.0
2065,,91.25,95.75,117.0,127.75,87.0,123.5,135.0,40.5,99.5,95.25,145.75,177.75,139.5,118.5,67.75,111.25,83.5,70.25,113.0,132.0
2066,,111.0,88.5,88.25,105.25,92.5,92.25,90.0,121.25,88.5,78.25,91.5,97.0,111.75,90.0,110.25,133.0,124.0,93.5,104.0,131.75
2067,,87.0,130.25,117.5,85.0,100.0,78.75,134.0,88.5,95.0,88.25,109.0,141.75,130.25,114.75,105.0,147.0,102.25,102.75,141.75,100.75
2068,,83.25,119.75,108.5,126.0,100.5,81.5,130.75,123.25,88.5,85.25,102.75,116.25,37.0,120.5,104.0,110.5,101.5,116.5,83.0,134.75
2069,,104.75,64.75,81.0,125.0,83.5,93.75,111.25,115.75,106.0,87.75,133.0,102.75,54.5,87.0,90.0,84.0,109.5,93.0,86.0,105.0
2070,,113.0,84.5,124.25,108.25,127.25,77.25,99.75,169.25,99.0,71.5,142.25,116.5,91.5,86.75,97.0,92.0,103.75,85.0,90.5,111.5
2071,,144.5,74.0,119.0,106.5,128.5,110.0,103.5,84.75,94.75,145.25,87.0,94.5,65.5,124.0,95.5,138.75,101.0,151.75,122.25,70.75
2072,,66.5,104.75,69.0,93.0,108.25,88.5,85.25,108.0,117.0,57.0,135.75,134.75,102.75,92.5,117.25,121.75,58.5,112.5,141.0,116.5
2073,,101.75,62.5,143.0,107.0,85.25,121.25,84.5,113.5,122.0,78.25,137.5,135.25,74.0,101.0,116.5,84.75,108.0,109.0,111.25,107.75
2074,,105.75,91.0,94.75,101.0,85.0,98.0,157.25,105.0,93.25,94.25,117.5,118.75,98.5,79.75,103.5,138.0,77.75,127.0,118.5,132.0
2075,,95.25,51.0,96.25,126.0,109.25,141.75,111.5,96.75,144.75,47.5,93.5,114.0,86.0,80.75,162.75,103.0,94.0,85.75,148.0,93.0
2076,,121.5,97.0,85.0,103.25,108.5,113.75,133.5,98.5,127.0,97.0,109.75,106.5,129.75,92.0,104.0,138.75,106.25,109.25,143.25,97.0
2077,,129.5,104.75,94.0,94.0,84.5,86.0,109.75,121.5,73.5,156.25,88.75,81.25,93.25,72.75,115.5,104.25,110.5,71.5,76.5,70.0
2078,,82.5,59.25,82.75,102.5,117.5,89.25,95.0,93.75,119.0,102.0,100.75,113.0,88.0,92.0,110.0,98.0,88.0,119.0,67.75,116.0
2079,,76.0,108.0,69.5,76.75,132.0,110.5,120.75,75.0,91.0,97.5,120.5,109.25,132.0,106.0,106.0,92.0,104.5,133.25,117.5,142.0
2080,,77.25,86.25,118.0,83.0,141.25,80.75,103.75,76.0,137.25,55.0,73.25,81.75,76.5,93.0,123.0,124.75,118.5,104.75,107.5,130.25
