year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,112.0,82.075,105.5,121.77499999999999,80.325,105.5,121.64999999999999
1982,129.25,100.39999999999999,118.05,131.125,102.32499999999999,122.17500000000001,145.14999999999998
1983,114.5,100.0,125.7,144.025,96.87499999999999,120.5,143.125
1984,147.75,64.6,100.025,129.54999999999998,57.849999999999994,95.825,120.92499999999998
1985,114.0,77.475,108.27499999999999,128.05,85.125,111.07499999999999,130.79999999999998
1986,106.0,93.45000000000002,117.05,133.875,106.375,124.35,137.825
1987,149.0,80.32500000000002,115.75,157.10000000000002,83.4,116.725,148.64999999999998
1988,100.0,87.77499999999999,119.19999999999999,148.95,86.9,116.7,144.25
1989,135.0,81.85,113.725,141.8,87.5,115.4,142.92499999999998
1990,121.0,92.3,104.9,115.275,93.42500000000001,106.65,121.05
1991,121.5,106.875,122.375,143.32500000000002,107.5,122.85,144.125
1992,98.0,95.725,117.77499999999999,136.575,95.5,116.94999999999999,136.65
1993,98.5,100.64999999999999,124.1,146.475,103.19999999999999,123.22500000000001,144.42499999999998
1994,131.0,95.99999999999999,115.0,131.35000000000002,97.575,117.075,132.625
1995,118.75,103.37500000000001,120.32499999999999,141.35,103.525,120.175,141.075
1996,114.25,91.39999999999999,103.375,119.69999999999999,88.125,103.17500000000001,119.85
1997,145.5,79.64999999999999,112.82499999999999,135.825,77.39999999999999,113.57499999999999,142.975
1998,83.25,76.1,99.6,122.725,77.30000000000001,102.35,132.225
1999,123.25,87.75,120.92500000000001,144.8,93.60000000000001,120.32500000000002,143.85
2000,126.25,103.77499999999999,119.575,139.95,103.925,121.35,139.475
2001,95.75,93.175,118.625,148.075,92.9,116.8,147.525
2002,68.75,90.9,110.97500000000001,128.65,89.8,112.125,138.725
2003,111.0,85.225,111.12500000000001,134.025,85.275,108.525,125.625
2004,90.5,103.75,113.225,124.65,92.32499999999999,108.125,115.8
2005,118.0,91.25,113.075,144.125,85.625,107.45,130.5
2006,76.0,84.92500000000001,111.625,128.125,89.975,113.725,131.9
2007,81.5,94.875,109.675,127.3,93.14999999999999,120.4,143.6
2008,120.5,95.925,114.375,129.45,87.15,106.6,130.8
2009,97.0,86.625,102.87500000000001,126.95,100.275,122.94999999999999,143.2
2010,115.25,89.2,113.32499999999999,139.02499999999998,92.825,117.325,143.29999999999998
2011,,90.875,107.94999999999999,126.39999999999999,78.14999999999999,115.775,145.5
2012,,85.475,116.35,145.8,84.77499999999999,108.025,149.125
2013,,105.4,123.975,144.54999999999998,79.4,104.42499999999998,129.325
2014,,77.5,112.55000000000001,144.04999999999998,96.625,119.7,145.45
2015,,92.10000000000001,117.625,144.9,103.375,124.225,141.575
2016,,94.7,110.7,127.52499999999999,86.35,102.65,123.35000000000001
2017,,88.24999999999999,116.825,136.7,79.1,104.825,130.575
2018,,87.39999999999999,107.42499999999998,128.875,100.275,112.975,127.975
2019,,75.425,103.575,126.69999999999999,95.35000000000001,115.47500000000001,135.52499999999998
2020,,100.15,122.275,147.475,85.525,111.45,135.75
2021,,81.225,103.65,135.45,105.8,121.75,136.27499999999998
2022,,78.325,101.67500000000001,119.975,88.42500000000001,108.225,127.65
2023,,81.15,104.57499999999999,134.475,79.1,109.85,132.0
2024,,100.475,117.19999999999999,133.75,105.9,114.5,127.275
2025,,92.75,106.925,119.225,91.55,106.35000000000001,127.375
2026,,88.72500000000001,108.15,132.27500000000003,92.30000000000001,119.54999999999998,147.0
2027,,88.92499999999998,108.30000000000001,137.3,81.35,105.77499999999999,122.52499999999999
2028,,94.275,116.39999999999999,130.92499999999998,82.075,106.45,128.64999999999998
2029,,78.8,102.375,128.075,77.625,122.425,149.375
2030,,94.475,119.05000000000001,143.3,90.0,106.00000000000001,123.525
2031,,97.89999999999999,110.15,128.475,97.15,121.17500000000001,147.325
2032,,98.44999999999999,118.75,147.52499999999998,87.9,108.975,131.15
2033,,84.82499999999999,111.69999999999999,135.875,84.475,107.775,124.69999999999999
2034,,96.92500000000001,119.775,153.02499999999998,84.6,112.35,140.02499999999998
2035,,67.2,103.75,132.67499999999998,102.075,123.45,145.7
2036,,86.94999999999999,106.225,132.5,72.05,102.07499999999999,127.65
2037,,106.275,117.07499999999999,126.14999999999999,87.4,107.57500000000002,139.05
2038,,87.95,114.32499999999999,141.67499999999998,92.075,115.625,144.55
2039,,87.425,108.95,129.1,89.075,106.25,120.52499999999999
2040,,87.44999999999999,115.65,147.325,82.65,107.75,123.8
2041,,87.6,109.8,135.89999999999998,83.67499999999998,104.22500000000001,120.625
2042,,102.85,119.025,137.55,99.675,111.725,125.12499999999999
2043,,97.60000000000001,109.825,133.84999999999997,94.725,104.1,118.225
2044,,78.57500000000002,106.725,130.75,87.625,107.0,128.42499999999998
2045,,96.0,121.55000000000001,150.275,78.89999999999999,109.075,135.29999999999998
2046,,82.175,109.725,138.225,88.65,113.55000000000001,137.425
2047,,74.92500000000001,102.80000000000001,137.85,95.475,116.2,149.1
2048,,81.15,102.82499999999999,116.1,71.9,94.44999999999999,118.175
2049,,95.1,115.875,143.85,91.02499999999999,112.0,131.125
2050,,79.95,99.77499999999999,128.45,84.24999999999999,115.375,141.1
2051,,95.57499999999999,111.50000000000001,126.225,85.25,118.55,149.6
2052,,74.275,104.375,127.975,75.9,99.15,119.425
2053,,77.15,103.425,125.225,65.75,98.67500000000001,128.725
2054,,87.325,110.025,131.27499999999998,78.225,105.2,126.3
2055,,92.30000000000001,108.0,123.9,82.6,105.82499999999999,126.375
2056,,78.175,112.925,148.2,95.4,110.1,126.675
2057,,89.9,112.87499999999999,133.64999999999998,94.3,118.80000000000001,149.15
2058,,78.025,110.52499999999999,141.2,77.17500000000001,104.375,128.95000000000002
2059,,85.69999999999999,104.0,128.55,86.65,114.675,135.79999999999998
2060,,87.7,108.94999999999999,127.3,70.77499999999999,114.2,138.04999999999998
2061,,80.3,107.775,135.72499999999997,88.44999999999999,102.82500000000002,124.125
2062,,75.15,97.79999999999998,120.92500000000001,90.72500000000002,109.725,123.75
2063,,75.89999999999999,99.525,116.425,78.44999999999999,108.975,136.29999999999998
2064,,95.30000000000001,109.125,132.5,87.19999999999999,115.425,136.125
2065,,90.825,112.1,140.55,81.175,114.175,146.475
2066,,89.57499999999999,104.225,120.44999999999999,71.2,94.54999999999998,125.74999999999999
2067,,92.075,106.6,126.37499999999999,86.35,107.875,139.125
2068,,81.4,102.525,124.75,93.2,112.1,125.625
2069,,80.94999999999999,100.47500000000001,118.525,85.47500000000001,104.775,123.57499999999999
2070,,92.325,108.875,130.39999999999998,75.92500000000001,102.475,135.475
2071,,80.75,105.1,131.27499999999998,73.7,110.175,148.55
2072,,68.35000000000001,106.25,144.82500000000002,82.2,105.32499999999999,128.175
2073,,95.475,115.525,135.77499999999998,84.725,105.225,128.9
2074,,92.425,109.325,123.29999999999998,80.17499999999998,101.64999999999999,127.69999999999999
2075,,85.75,101.67500000000001,120.725,89.57499999999999,109.275,139.375
2076,,99.325,113.9,129.2,91.675,106.225,122.79999999999998
2077,,86.25,102.825,122.6,71.25,96.225,113.79999999999998
2078,,80.625,99.17500000000001,121.29999999999998,84.25,102.925,127.39999999999999
2079,,96.65,114.95000000000002,138.5,79.5,101.15,117.57499999999999
2080,,81.72500000000001,110.85,145.54999999999998,72.1,98.1,128.725
