stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1981-2010,none,-1,801.41955
era5_land,pr,rcp45,1981-2010,mean,-1,1900.20825
era5_land,pr,rcp45,2021-2050,mean,-1,1985.53065
era5_land,pr,rcp45,2041-2070,mean,-1,1998.97725
era5_land,pr,rcp45,1981-2010,min,-1,1784.6967
era5_land,pr,rcp45,2021-2050,min,-1,1795.8876
era5_land,pr,rcp45,2041-2070,min,-1,1792.1646
era5_land,pr,rcp45,1981-2010,max,-1,2029.9767
era5_land,pr,rcp45,2021-2050,max,-1,2363.76555
era5_land,pr,rcp45,2041-2070,max,-1,2430.88905
era5_land,pr,rcp45,1981-2010,centile,90,2007.75915
era5_land,pr,rcp45,2021-2050,centile,90,2110.18545
era5_land,pr,rcp45,2041-2070,centile,90,2149.16745
era5_land,pr,rcp45,1981-2010,centile,50,1890.6927
era5_land,pr,rcp45,2021-2050,centile,50,1970.0364
era5_land,pr,rcp45,2041-2070,centile,50,1992.1335
era5_land,pr,rcp45,1981-2010,centile,10,1812.0498
era5_land,pr,rcp45,2021-2050,centile,10,1829.66835
era5_land,pr,rcp45,2041-2070,centile,10,1816.33125
era5_land,pr,rcp85,1981-2010,mean,-1,1876.55625
era5_land,pr,rcp85,2021-2050,mean,-1,1953.62235
era5_land,pr,rcp85,2041-2070,mean,-1,1998.2217
era5_land,pr,rcp85,1981-2010,min,-1,1685.643
era5_land,pr,rcp85,2021-2050,min,-1,1624.79385
era5_land,pr,rcp85,2041-2070,min,-1,1665.1227
era5_land,pr,rcp85,1981-2010,max,-1,2019.1143
era5_land,pr,rcp85,2021-2050,max,-1,2311.1727
era5_land,pr,rcp85,2041-2070,max,-1,2347.27485
era5_land,pr,rcp85,1981-2010,centile,90,2004.73695
era5_land,pr,rcp85,2021-2050,centile,90,2106.6267
era5_land,pr,rcp85,2041-2070,centile,90,2179.10475
era5_land,pr,rcp85,1981-2010,centile,50,1867.88385
era5_land,pr,rcp85,2021-2050,centile,50,1941.6102
era5_land,pr,rcp85,2041-2070,centile,50,2001.18915
era5_land,pr,rcp85,1981-2010,centile,10,1781.55405
era5_land,pr,rcp85,2021-2050,centile,10,1758.132
era5_land,pr,rcp85,2041-2070,centile,10,1803.4869
era5_land,pr,rcpxx,1981-2010,mean,-1,1888.0209
era5_land,pr,rcpxx,2021-2050,mean,-1,1969.0947
era5_land,pr,rcpxx,2041-2070,mean,-1,1998.58305
era5_land,pr,rcpxx,1981-2010,min,-1,1685.643
era5_land,pr,rcpxx,2021-2050,min,-1,1624.79385
era5_land,pr,rcpxx,2041-2070,min,-1,1665.1227
era5_land,pr,rcpxx,1981-2010,max,-1,2029.9767
era5_land,pr,rcpxx,2021-2050,max,-1,2363.76555
era5_land,pr,rcpxx,2041-2070,max,-1,2430.88905
era5_land,pr,rcpxx,1981-2010,centile,90,2010.73755
era5_land,pr,rcpxx,2021-2050,centile,90,2115.35385
era5_land,pr,rcpxx,2041-2070,centile,90,2164.4865
era5_land,pr,rcpxx,1981-2010,centile,50,1881.54945
era5_land,pr,rcpxx,2021-2050,centile,50,1966.0287
era5_land,pr,rcpxx,2041-2070,centile,50,1992.7905
era5_land,pr,rcpxx,1981-2010,centile,10,1791.858
era5_land,pr,rcpxx,2021-2050,centile,10,1799.73105
era5_land,pr,rcpxx,2041-2070,centile,10,1812.3783
