longitude,latitude,valcptot
-3.0,13.0,576.7469415120097
-3.0,12.899999618530272,599.5877872924061
-3.0,12.800000190734863,627.0548497797151
-3.0,12.699999809265137,641.4370320270721
-3.0,12.600000381469728,653.9644324388737
-3.0,12.5,671.3740403499296
-3.0,12.399999618530272,681.3038605686043
-3.0,12.300000190734863,696.2396095548794
-3.0,12.199999809265137,708.7364486837146
-3.0,12.100000381469728,706.6591051595818
-3.0,12.0,708.9432782819059
-3.0,11.899999618530272,714.9258497088636
-3.0,11.800000190734863,718.5018530447604
-3.0,11.699999809265137,726.8350510508398
-3.0,11.600000381469728,738.2772609647335
-3.0,11.5,745.585164562186
-3.0,11.399999618530272,755.6131421884237
-3.0,11.300000190734863,764.4395482755418
-3.0,11.199999809265137,775.42979311204
-3.0,11.100000381469728,780.9878977299405
-3.0,11.0,770.8608599028594
-3.0,10.899999618530272,765.4397048133254
-3.0,10.800000190734863,771.1205745996798
-3.0,10.699999809265137,802.0838962702259
-3.0,10.600000381469728,836.3536815424658
-3.0,10.5,861.1453974006632
-2.900000095367432,13.0,572.9678644667775
-2.900000095367432,12.899999618530272,594.672293858423
-2.900000095367432,12.800000190734863,612.9462425195089
-2.900000095367432,12.699999809265137,630.4747489772432
-2.900000095367432,12.600000381469728,646.2600687871436
-2.900000095367432,12.5,658.6280003696078
-2.900000095367432,12.399999618530272,677.9979278026408
-2.900000095367432,12.300000190734863,698.3607672105942
-2.900000095367432,12.199999809265137,713.2208241482879
-2.900000095367432,12.100000381469728,713.9094533858887
-2.900000095367432,12.0,709.3608019855326
-2.900000095367432,11.899999618530272,713.8319859728347
-2.900000095367432,11.800000190734863,716.9603040092793
-2.900000095367432,11.699999809265137,719.3692393342742
-2.900000095367432,11.600000381469728,727.8440212504702
-2.900000095367432,11.5,737.1258194170447
-2.900000095367432,11.399999618530272,743.0964686752988
-2.900000095367432,11.300000190734863,748.9877711626823
-2.900000095367432,11.199999809265137,753.4028179972375
-2.900000095367432,11.100000381469728,757.3324044525964
-2.900000095367432,11.0,762.8505691259542
-2.900000095367432,10.899999618530272,769.5435699861979
-2.900000095367432,10.800000190734863,782.0188144934147
-2.900000095367432,10.699999809265137,804.0613131660431
-2.900000095367432,10.600000381469728,834.4409020578765
-2.900000095367432,10.5,853.888313448597
-2.799999952316284,13.0,567.3146168500373
-2.799999952316284,12.899999618530272,587.713452508632
-2.799999952316284,12.800000190734863,607.9885080592994
-2.799999952316284,12.699999809265137,621.1374351494211
-2.799999952316284,12.600000381469728,636.4071225179108
-2.799999952316284,12.5,652.4904232406732
-2.799999952316284,12.399999618530272,672.7212819950826
-2.799999952316284,12.300000190734863,693.473982350637
-2.799999952316284,12.199999809265137,718.5779834080884
-2.799999952316284,12.100000381469728,715.4591612713023
-2.799999952316284,12.0,714.4002113963202
-2.799999952316284,11.899999618530272,713.847729181668
-2.799999952316284,11.800000190734863,716.4278945303525
-2.799999952316284,11.699999809265137,720.8871803498341
-2.799999952316284,11.600000381469728,727.148850926367
-2.799999952316284,11.5,732.7042660775198
-2.799999952316284,11.399999618530272,737.086383394071
-2.799999952316284,11.300000190734863,739.2782422904642
-2.799999952316284,11.199999809265137,737.6221113609611
-2.799999952316284,11.100000381469728,743.4067492310838
-2.799999952316284,11.0,758.5352933957231
-2.799999952316284,10.899999618530272,776.706763095585
-2.799999952316284,10.800000190734863,793.0441296106544
-2.799999952316284,10.699999809265137,814.1206798463254
-2.799999952316284,10.600000381469728,834.7128849902083
-2.799999952316284,10.5,847.8719885336716
-2.700000047683716,13.0,559.4295013720224
-2.700000047683716,12.899999618530272,578.4518433032492
-2.700000047683716,12.800000190734863,596.8882912756953
-2.700000047683716,12.699999809265137,613.1682343566606
-2.700000047683716,12.600000381469728,629.6110751767883
-2.700000047683716,12.5,645.4569439135647
-2.700000047683716,12.399999618530272,668.003568088272
-2.700000047683716,12.300000190734863,696.1071959559962
-2.700000047683716,12.199999809265137,718.090073502912
-2.700000047683716,12.100000381469728,720.0996182606935
-2.700000047683716,12.0,726.4563405416948
-2.700000047683716,11.899999618530272,724.3248634971081
-2.700000047683716,11.800000190734863,725.8283895651368
-2.700000047683716,11.699999809265137,737.3048931127591
-2.700000047683716,11.600000381469728,743.1382797060152
-2.700000047683716,11.5,741.2253739596683
-2.700000047683716,11.399999618530272,738.9697002198254
-2.700000047683716,11.300000190734863,741.0026005937385
-2.700000047683716,11.199999809265137,747.2245934132604
-2.700000047683716,11.100000381469728,752.3275843211494
-2.700000047683716,11.0,764.6169900732964
-2.700000047683716,10.899999618530272,781.6432283021661
-2.700000047683716,10.800000190734863,795.6676188284264
-2.700000047683716,10.699999809265137,815.9635674527254
-2.700000047683716,10.600000381469728,835.5880674790261
-2.700000047683716,10.5,851.7207807532677
-2.5999999046325684,13.0,548.6805450686063
-2.5999999046325684,12.899999618530272,567.1583052501037
-2.5999999046325684,12.800000190734863,589.8208519852702
-2.5999999046325684,12.699999809265137,605.5537495941093
-2.5999999046325684,12.600000381469728,626.6997505791022
-2.5999999046325684,12.5,645.6517697168765
-2.5999999046325684,12.399999618530272,666.736450622125
-2.5999999046325684,12.300000190734863,693.5425361381712
-2.5999999046325684,12.199999809265137,718.7212028858437
-2.5999999046325684,12.100000381469728,725.6185872706936
-2.5999999046325684,12.0,732.591410598452
-2.5999999046325684,11.899999618530272,730.3472100420485
-2.5999999046325684,11.800000190734863,737.1348245791329
-2.5999999046325684,11.699999809265137,748.3603497183827
-2.5999999046325684,11.600000381469728,751.9787123358816
-2.5999999046325684,11.5,748.5738969655724
-2.5999999046325684,11.399999618530272,744.3847828532996
-2.5999999046325684,11.300000190734863,749.8419384280977
-2.5999999046325684,11.199999809265137,758.0550571728306
-2.5999999046325684,11.100000381469728,765.5540878206886
-2.5999999046325684,11.0,772.9553972786424
-2.5999999046325684,10.899999618530272,787.4680647932232
-2.5999999046325684,10.800000190734863,799.5339303669679
-2.5999999046325684,10.699999809265137,817.6653809705408
-2.5999999046325684,10.600000381469728,840.0628814621284
-2.5999999046325684,10.5,861.9964032308663
-2.5,13.0,538.5498292298549
-2.5,12.899999618530272,561.8861300584135
-2.5,12.800000190734863,586.0934047353871
-2.5,12.699999809265137,608.6078057826354
-2.5,12.600000381469728,624.3784976513225
-2.5,12.5,645.3861267954337
-2.5,12.399999618530272,662.659264780356
-2.5,12.300000190734863,690.3386503320622
-2.5,12.199999809265137,711.208661729483
-2.5,12.100000381469728,718.2007272387721
-2.5,12.0,726.7975449020937
-2.5,11.899999618530272,736.8692587417988
-2.5,11.800000190734863,747.1912474997898
-2.5,11.699999809265137,757.3749200306911
-2.5,11.600000381469728,755.1992823969493
-2.5,11.5,750.8671796725821
-2.5,11.399999618530272,748.9231902439001
-2.5,11.300000190734863,754.0745482332482
-2.5,11.199999809265137,764.3647530429195
-2.5,11.100000381469728,778.3461888833336
-2.5,11.0,782.5505789291449
-2.5,10.899999618530272,792.8430633695747
-2.5,10.800000190734863,800.1749255790991
-2.5,10.699999809265137,810.5700425479021
-2.5,10.600000381469728,837.9442396000127
-2.5,10.5,859.6645122942576
-2.400000095367432,13.0,532.808626545574
-2.400000095367432,12.899999618530272,565.2740423804144
-2.400000095367432,12.800000190734863,594.4103365168371
-2.400000095367432,12.699999809265137,618.4153144327436
-2.400000095367432,12.600000381469728,630.7826559912884
-2.400000095367432,12.5,639.7965698566148
-2.400000095367432,12.399999618530272,654.9478093325877
-2.400000095367432,12.300000190734863,676.3968356861832
-2.400000095367432,12.199999809265137,690.6536557189697
-2.400000095367432,12.100000381469728,703.2245763095881
-2.400000095367432,12.0,711.589007976466
-2.400000095367432,11.899999618530272,724.6491780262987
-2.400000095367432,11.800000190734863,740.1321321901319
-2.400000095367432,11.699999809265137,750.995378823171
-2.400000095367432,11.600000381469728,751.1958332677622
-2.400000095367432,11.5,748.2273809436552
-2.400000095367432,11.399999618530272,749.517511312812
-2.400000095367432,11.300000190734863,759.7025182345392
-2.400000095367432,11.199999809265137,772.4402527164364
-2.400000095367432,11.100000381469728,789.9230898183599
