longitude,latitude,valcptot
-3.0,13.0,-59.53421664840306
-3.0,12.899999618530272,-64.2179750387615
-3.0,12.800000190734863,-67.1823475520365
-3.0,12.699999809265137,-68.1587963837004
-3.0,12.600000381469728,-71.84468990179164
-3.0,12.5,-77.22483360367016
-3.0,12.399999618530272,-86.89943895041529
-3.0,12.300000190734863,-90.48874885938665
-3.0,12.199999809265137,-91.04174373233776
-3.0,12.100000381469728,-88.5872250825505
-3.0,12.0,-91.1666118271462
-3.0,11.899999618530272,-94.50595585602456
-3.0,11.800000190734863,-95.240199082005
-3.0,11.699999809265137,-96.6167333250961
-3.0,11.600000381469728,-100.02289130644247
-3.0,11.5,-101.227782767456
-3.0,11.399999618530272,-99.67475367018416
-3.0,11.300000190734863,-105.818362315405
-3.0,11.199999809265137,-119.38000399950111
-3.0,11.100000381469728,-126.66980055096349
-3.0,11.0,-128.4447584173921
-3.0,10.899999618530272,-123.75232902407993
-3.0,10.800000190734863,-111.10897250524204
-3.0,10.699999809265137,-105.35867713056382
-3.0,10.600000381469728,-98.98465407408094
-3.0,10.5,-98.7399008077782
-2.900000095367432,13.0,-60.96996428773724
-2.900000095367432,12.899999618530272,-61.693925394076814
-2.900000095367432,12.800000190734863,-65.32706775817468
-2.900000095367432,12.699999809265137,-64.38397959521149
-2.900000095367432,12.600000381469728,-67.85145372568047
-2.900000095367432,12.5,-77.03258622659746
-2.900000095367432,12.399999618530272,-84.7178561498763
-2.900000095367432,12.300000190734863,-90.89324922497462
-2.900000095367432,12.199999809265137,-92.72590004813104
-2.900000095367432,12.100000381469728,-90.12190847089528
-2.900000095367432,12.0,-92.22735122881386
-2.900000095367432,11.899999618530272,-95.54254687563434
-2.900000095367432,11.800000190734863,-96.27316811189496
-2.900000095367432,11.699999809265137,-91.95880148011918
-2.900000095367432,11.600000381469728,-93.8287771947612
-2.900000095367432,11.5,-101.02169416430388
-2.900000095367432,11.399999618530272,-98.05426400840793
-2.900000095367432,11.300000190734863,-101.28041113156472
-2.900000095367432,11.199999809265137,-113.98433124255472
-2.900000095367432,11.100000381469728,-118.71984442289272
-2.900000095367432,11.0,-122.55400564552384
-2.900000095367432,10.899999618530272,-121.12681962418526
-2.900000095367432,10.800000190734863,-115.10748248614824
-2.900000095367432,10.699999809265137,-108.54362192903297
-2.900000095367432,10.600000381469728,-101.17628978257756
-2.900000095367432,10.5,-98.16862297367209
-2.799999952316284,13.0,-59.93129997358551
-2.799999952316284,12.899999618530272,-62.51531471728589
-2.799999952316284,12.800000190734863,-63.46804372089434
-2.799999952316284,12.699999809265137,-65.3787662332565
-2.799999952316284,12.600000381469728,-66.60277505428337
-2.799999952316284,12.5,-78.0804151791043
-2.799999952316284,12.399999618530272,-87.80389999204442
-2.799999952316284,12.300000190734863,-86.91537380076215
-2.799999952316284,12.199999809265137,-86.61011767537013
-2.799999952316284,12.100000381469728,-91.42126734474677
-2.799999952316284,12.0,-91.99469716193198
-2.799999952316284,11.899999618530272,-94.79171219858938
-2.799999952316284,11.800000190734863,-92.11020846418968
-2.799999952316284,11.699999809265137,-90.9383875691309
-2.799999952316284,11.600000381469728,-95.3821993099508
-2.799999952316284,11.5,-102.80275004141072
-2.799999952316284,11.399999618530272,-103.69437832827668
-2.799999952316284,11.300000190734863,-99.47778406664077
-2.799999952316284,11.199999809265137,-107.30693660699536
-2.799999952316284,11.100000381469728,-116.36008772391348
-2.799999952316284,11.0,-118.46133747648526
-2.799999952316284,10.899999618530272,-118.21163632139326
-2.799999952316284,10.800000190734863,-112.91382508698382
-2.799999952316284,10.699999809265137,-112.25401942826876
-2.799999952316284,10.600000381469728,-108.79436188478952
-2.799999952316284,10.5,-103.80001354558772
-2.700000047683716,13.0,-60.24549773440356
-2.700000047683716,12.899999618530272,-65.69942431959038
-2.700000047683716,12.800000190734863,-63.290352699993605
-2.700000047683716,12.699999809265137,-65.88811065793487
-2.700000047683716,12.600000381469728,-67.38452099204636
-2.700000047683716,12.5,-80.18190961659724
-2.700000047683716,12.399999618530272,-83.37368935735878
-2.700000047683716,12.300000190734863,-80.81801605807095
-2.700000047683716,12.199999809265137,-81.57143984582808
-2.700000047683716,12.100000381469728,-83.94505669556804
-2.700000047683716,12.0,-86.88617435310198
-2.700000047683716,11.899999618530272,-92.979030313463
-2.700000047683716,11.800000190734863,-99.16412657868771
-2.700000047683716,11.699999809265137,-96.5831378318087
-2.700000047683716,11.600000381469728,-102.91728093423706
-2.700000047683716,11.5,-103.9095661611392
-2.700000047683716,11.399999618530272,-102.59138968458548
-2.700000047683716,11.300000190734863,-99.08437957099932
-2.700000047683716,11.199999809265137,-108.38515985482012
-2.700000047683716,11.100000381469728,-114.10962455283686
-2.700000047683716,11.0,-116.8868703600466
-2.700000047683716,10.899999618530272,-114.2635828941294
-2.700000047683716,10.800000190734863,-117.38359777567678
-2.700000047683716,10.699999809265137,-120.82273396576876
-2.700000047683716,10.600000381469728,-120.20443540319263
-2.700000047683716,10.5,-116.84593082018
-2.5999999046325684,13.0,-60.23180637018447
-2.5999999046325684,12.899999618530272,-64.93364708667809
-2.5999999046325684,12.800000190734863,-62.54751100227418
-2.5999999046325684,12.699999809265137,-64.40043408968455
-2.5999999046325684,12.600000381469728,-67.1941980813292
-2.5999999046325684,12.5,-75.2673281062169
-2.5999999046325684,12.399999618530272,-77.6714365206858
-2.5999999046325684,12.300000190734863,-75.16438836578789
-2.5999999046325684,12.199999809265137,-79.73438439745098
-2.5999999046325684,12.100000381469728,-85.96747291063934
-2.5999999046325684,12.0,-91.04887812149366
-2.5999999046325684,11.899999618530272,-95.0083574164496
-2.5999999046325684,11.800000190734863,-103.06499037180436
-2.5999999046325684,11.699999809265137,-106.06005282002172
-2.5999999046325684,11.600000381469728,-106.97500889716218
-2.5999999046325684,11.5,-105.8175019667043
-2.5999999046325684,11.399999618530272,-104.56268541824512
-2.5999999046325684,11.300000190734863,-101.40505647662394
-2.5999999046325684,11.199999809265137,-110.19799650588538
-2.5999999046325684,11.100000381469728,-114.52717205485646
-2.5999999046325684,11.0,-113.90155001714696
-2.5999999046325684,10.899999618530272,-116.216423752718
-2.5999999046325684,10.800000190734863,-120.2907675624482
-2.5999999046325684,10.699999809265137,-123.71724616976088
-2.5999999046325684,10.600000381469728,-126.78069841572848
-2.5999999046325684,10.5,-122.44441886409152
-2.5,13.0,-59.807814427296535
-2.5,12.899999618530272,-65.21662050945133
-2.5,12.800000190734863,-62.68875230069938
-2.5,12.699999809265137,-59.819418765413445
-2.5,12.600000381469728,-64.76631976101089
-2.5,12.5,-72.67648821218131
-2.5,12.399999618530272,-68.07600257244576
-2.5,12.300000190734863,-72.27004544776537
-2.5,12.199999809265137,-85.49712125623705
-2.5,12.100000381469728,-90.3834706760946
-2.5,12.0,-93.87879537644416
-2.5,11.899999618530272,-93.5992287095263
-2.5,11.800000190734863,-102.48763022310676
-2.5,11.699999809265137,-102.2836768617284
-2.5,11.600000381469728,-107.37059861955277
-2.5,11.5,-107.1454891798386
-2.5,11.399999618530272,-104.27620698412112
-2.5,11.300000190734863,-105.91544363765536
-2.5,11.199999809265137,-112.05808267408008
-2.5,11.100000381469728,-109.52266616856777
-2.5,11.0,-113.05664823035204
-2.5,10.899999618530272,-113.4517236906338
-2.5,10.800000190734863,-116.06346642086636
-2.5,10.699999809265137,-122.5007774833682
-2.5,10.600000381469728,-127.89652303119726
-2.5,10.5,-121.49794677938849
-2.400000095367432,13.0,-61.76009787034712
-2.400000095367432,12.899999618530272,-62.56947809184169
-2.400000095367432,12.800000190734863,-68.51690006143002
-2.400000095367432,12.699999809265137,-67.59072642686505
-2.400000095367432,12.600000381469728,-65.60836197323101
-2.400000095367432,12.5,-68.45844642599172
-2.400000095367432,12.399999618530272,-67.81689639537194
-2.400000095367432,12.300000190734863,-73.99860742117528
-2.400000095367432,12.199999809265137,-80.9235229858997
-2.400000095367432,12.100000381469728,-84.20723186973169
-2.400000095367432,12.0,-93.74417214889444
-2.400000095367432,11.899999618530272,-93.46952107948756
-2.400000095367432,11.800000190734863,-100.07436492988484
-2.400000095367432,11.699999809265137,-99.54174445064154
-2.400000095367432,11.600000381469728,-103.4463652403674
-2.400000095367432,11.5,-104.49682055135634
-2.400000095367432,11.399999618530272,-100.2330515764661
-2.400000095367432,11.300000190734863,-102.78651844892852
-2.400000095367432,11.199999809265137,-109.29279889014016
-2.400000095367432,11.100000381469728,-109.98123538943672
-2.400000095367432,11.0,-110.37948354566844
-2.400000095367432,10.899999618530272,-111.35056524416224
-2.400000095367432,10.800000190734863,-109.7442005463772
-2.400000095367432,10.699999809265137,-119.38050729689462
-2.400000095367432,10.600000381469728,-118.70311318550272
-2.400000095367432,10.5,-116.40707290760326
-2.299999952316284,13.0,-58.55474767399875
-2.299999952316284,12.899999618530272,-62.15728640274466
-2.299999952316284,12.800000190734863,-68.9938868793202
-2.299999952316284,12.699999809265137,-73.92918968793344
-2.299999952316284,12.600000381469728,-73.3661342772545
-2.299999952316284,12.5,-68.90255004821972
-2.299999952316284,12.399999618530272,-67.10943359045427
-2.299999952316284,12.300000190734863,-72.63004208143752
-2.299999952316284,12.199999809265137,-72.01174425032491
-2.299999952316284,12.100000381469728,-73.86475735172155
-2.299999952316284,12.0,-87.92642198344333
-2.299999952316284,11.899999618530272,-92.0999289108371
-2.299999952316284,11.800000190734863,-96.49211780376584
-2.299999952316284,11.699999809265137,-94.27319467807934
-2.299999952316284,11.600000381469728,-96.00277146907706
-2.299999952316284,11.5,-102.89787488125388
-2.299999952316284,11.399999618530272,-101.528792629838
-2.299999952316284,11.300000190734863,-99.1684257247814
-2.299999952316284,11.199999809265137,-104.56160531974967
-2.299999952316284,11.100000381469728,-110.58458993437716
-2.299999952316284,11.0,-112.67585051175296
-2.299999952316284,10.899999618530272,-111.48678914809216
-2.299999952316284,10.800000190734863,-108.83775392244422
-2.299999952316284,10.699999809265137,-111.52838823274476
-2.299999952316284,10.600000381469728,-112.99872867991483
-2.299999952316284,10.5,-111.89014112906692
-2.200000047683716,13.0,-58.6954061261813
-2.200000047683716,12.899999618530272,-62.374592243262896
-2.200000047683716,12.800000190734863,-67.20651061223913
-2.200000047683716,12.699999809265137,-72.75872176219934
-2.200000047683716,12.600000381469728,-76.93071464796179
-2.200000047683716,12.5,-72.26388092011285
-2.200000047683716,12.399999618530272,-70.99268126890291
-2.200000047683716,12.300000190734863,-71.4142226329941
-2.200000047683716,12.199999809265137,-71.38336507242377
-2.200000047683716,12.100000381469728,-70.86388166793563
-2.200000047683716,12.0,-87.0845856109811
-2.200000047683716,11.899999618530272,-91.07100035065424
-2.200000047683716,11.800000190734863,-94.57024542586804
-2.200000047683716,11.699999809265137,-90.22662688316971
