year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1996,0.0,42.86272781306724,-164.0385618940839,-329.8410686722361,141.18237010149363,-22.21254939954224,-17.24447323308607,-174.21149644758736,-85.53257894992055,-24.228763551726445,-110.43019673921208,-50.21140551856638,-106.26768860606296,-110.26678638589004,-187.63260845223465,38.19188462635367,-112.99460136982736,33.2766861246584,29.83245272629512,-28.345350155800304,-32.194782791443004,20.21218669629673,67.29073115278169,-181.94749103381932,-336.3147611865269,151.3800630854018,-34.31991425715455,-174.04572712385095,-38.23157383844949,-218.75869547502305,-10.013158897803862,-193.75826179275845,-98.25432415429196,-12.939935475743596,-94.20131836664832,-60.534317331547015,-118.454148265428,-100.17603486850874,-192.8395065122167,33.716606790585786,-119.6451619955858,35.376544742203066,9.06720657135645,-50.66816823172224
1997,0.0,-39.29416710566733,105.50379855775458,-114.33875568844525,-49.20684946612965,-0.7536909623430006,-62.44535890464715,136.71603194328458,70.18309881739066,44.0012500384567,-38.66063995249965,32.880837171099586,-74.83228626768079,32.08877144222066,-78.31845515874005,21.724722199997014,132.73018182286086,65.80504831302716,-196.3442640171045,-65.97168107819328,-30.32410860712571,8.453034196375029,-36.44942009613669,88.86169925903761,-113.8004740724677,-41.32080614082105,-6.445383269238164,-106.24664392837268,-25.128042207115985,-24.061239259642942,-56.983038623259006,113.4830901161734,71.4359334464545,43.03706656730032,-16.215747842398684,11.189744237842715,-88.0454860159619,56.62076967747083,-87.84774966378905,26.305143886407507,120.21001407223793,66.1053948321981,-211.7330571662934,-78.70314169917691
1998,0.0,-54.504484327915634,-195.61975997122016,-184.84538708508055,-322.8295411549137,8.439849290258906,14.46669600210862,44.65321737916389,-3.956512668895812,-169.8807878185816,-110.56444007144142,-83.64974736433993,312.7739218917039,51.44542596347816,-75.93988915693387,-64.327519934784,-25.78665377395725,-46.840941007770994,-148.02193312968052,-185.47878993805347,-58.95842299974663,-187.12849758802463,-40.98205395307929,-204.1442121638928,-199.3142704950223,-324.83121152596004,0.7821437970895886,-93.63470744532476,-91.49123525405236,38.979721307757984,16.146413186474433,21.608605720551,-16.35859330065773,-169.87968234328332,-95.07514103384084,-95.64513850302444,274.90168997326435,67.24619066779718,-83.71842675298603,-63.17229746711587,-41.50070129844511,-51.7614973003279,-156.3579837390352,-193.5424755123119
1999,0.0,-18.306088967979235,-170.99828331899573,-141.71969406340446,-120.88438419107354,59.15072978751044,-27.19629592581873,277.1732020338428,-159.33058264852315,-118.93013276299138,210.87341190434356,-14.13889050744956,27.16686955901622,-71.62495236941061,176.295721021872,-58.47357566269261,247.9113509368056,-26.51838883718449,-1.1166555680709962,-53.11087325910745,19.446007281512948,-141.64853774742056,-15.126509474844966,-185.9182068761604,-149.12853402055293,-138.21756626626677,52.7927135783861,75.4237765816219,-77.39029612313522,158.3858365498524,-10.308743405337054,239.4347051271633,-165.07500260816715,-121.46040986421131,222.63032786021432,-24.944016144108616,-0.0066808074053597,-66.43295181260203,154.98647855317455,-57.27808543432457,224.5617556485035,-26.41689495105152,-22.570734257173683,-69.53345547745658
2000,0.0,-77.76315492601913,45.152170909911945,-256.5240954134143,16.273576222907423,-108.37086611369216,9.84773057448632,-159.19085339257134,-114.5065261463078,104.00931028595431,129.3334189243439,-13.951019323628202,49.65958509937121,-10.205493337925304,20.772066009830155,-25.073948548632814,18.88097194384073,-53.33700798209202,-149.326582031616,101.33283832320188,78.90426317744249,23.961137800813447,-70.70606210653807,20.20162408765708,-266.0194601488905,17.907067134746796,-117.4893703221739,-60.355025461548,-68.87162498253332,-239.06859002863035,7.469327452534401,-175.14437927099624,-122.32860694359562,104.06813232390056,132.07115606780593,-28.676101064188742,21.99241343249787,3.167178953080395,15.496003257837174,-29.778690352756087,-5.390278646766944,-47.9025831446146,-167.15366642751485,79.70195341936022
2001,0.0,-176.93927285560954,-31.625899036946805,-164.54437216828717,-156.35526643780065,-25.15890648749638,72.29290562859973,-96.16898568947306,104.44886260288509,-45.124013740355736,-29.36752817793024,-28.504428638968022,38.33492635232807,130.62157177181388,12.002642371502644,-58.99821111130518,38.90651749474404,21.635619423769185,-72.42834784308121,2.40690477365348,-3.2195780400566605,-12.077203740583286,-165.90857611296036,-51.399800168658544,-171.5221009044759,-159.05433647478202,-38.10601799312349,-53.373718601780695,-22.57357027827265,-64.30884926850968,86.13273985780171,-117.76625125938858,82.93416994174135,-42.14675456865058,-12.773418383078932,-44.37397075419739,15.745719983541164,141.13795113960515,2.415024690824964,-56.86520910294081,21.503702509375277,32.766078298672426,-80.09643552735594,-12.076696946811468
2002,0.0,-20.13881739480041,-5.065319812360372,-72.45572582920909,-68.80466170785684,6.810369703994013,-91.44006259722352,79.59432362621948,30.00287047573892,-127.26801949898667,86.76748232823235,43.560921351503055,57.518058186142696,126.27788250034511,47.00677760529669,96.35995406366186,150.9659983622094,-21.38790917163061,-7.289236969554736,-110.48422321085768,1.3175825161555963,-35.5010513118433,-4.22896613470806,-32.92338658039216,-78.6949661890053,-72.46248608955807,-4.79617294825573,-114.03828093676174,-134.19523777523187,-29.43110153166629,-84.81524310134347,56.6314430448877,20.42405315846463,-123.3213518697226,101.27171435835356,25.04499730310493,26.38653613061291,139.49318936562798,49.476307686891175,87.52259982468098,142.12672844290233,-15.48044217328902,-28.24318182781269,-125.35374245233491
2003,0.0,-76.42356843118313,-98.28634276551225,-334.20711414596724,-178.8427537988034,-80.84001257911399,-29.92060543935293,-129.99075787324807,-57.61640939175959,-62.24781341062516,-14.23620321698445,158.045174543487,44.67226203901333,-52.40083699469409,-114.19298411408226,-76.99781410053691,11.74159889332418,-19.04175924591385,-48.31115502677864,122.47611330714555,-12.130713889901926,-102.61522578266909,-67.48116493230367,-119.50130813173216,-340.97422636576755,-178.9779065288958,-89.09460980545356,-109.63964369262068,-29.92808350275197,-87.43898882200881,-33.211167832507215,-143.60025750310507,-62.92596302799512,-61.441896916369046,10.763398763352598,128.69972306278356,26.92413105271129,-45.456867327090606,-128.00524143701858,-85.71261048711114,-26.769365739343986,-15.029470839359815,-70.8517372706446,102.3353145206126
2004,0.0,-64.72954283373986,-92.26827372459952,-189.09503439905168,85.28374418908385,-70.22474457486612,6.514799236445583,-38.06759367210356,180.75300725569983,-26.10037129818789,-133.84433384945766,47.06343356613064,57.3895473834022,-16.674180164317647,-83.27848969289789,-74.235726453452,60.803899377197865,28.90840167117716,-3.1093210494303207,-33.31145294457264,-127.16384900367711,138.36551072222045,-48.95898385011827,-116.09561183376292,-199.7066974616779,78.0359258568605,-81.91647452416254,-157.47763593337737,-198.0649901242778,-164.98263077433336,16.88771645353671,-58.46871558709864,161.75400714998028,-33.21798132173751,-118.82519375372408,33.267168073599976,43.78517376917495,-4.330240586890795,-86.03879735469155,-70.5370607366471,46.44143696695079,33.132229527701895,-31.37438254951411,-44.53344846965348
2005,0.0,-173.39223866997008,-143.79399743816566,-102.13519477269485,-0.6409748493239817,56.12383034806231,177.4172338689812,-35.301423307633286,-87.65106967192924,-60.89111618072906,-161.66303573412853,-26.12822822846448,136.82334235005834,-6.610018754652742,-26.87258367202503,85.38283972788537,17.172983655774715,86.90154831290891,20.977151123802912,-93.72809563876308,-186.6304496825827,-21.998596698790607,-168.42295503401658,-150.5817502571481,-114.71217346407455,-6.312709048492877,45.58312837057139,-55.243888527723925,74.33085582589246,-16.435784690982018,184.4927663837887,-62.770507364036575,-87.76538569586222,-62.051783442822114,-149.3201999426857,-42.66772350539088,116.7389061602218,3.2049351611085517,-26.95976661502164,69.52106566267452,3.797531511415855,83.18745617085648,-5.95038407891326,-111.17201591487094
2006,0.0,-131.02357584452534,-218.59199769457572,-132.18294915639683,-127.14347556154388,-119.36908652901631,148.8254979445423,45.58258937568672,25.82378324066809,-1.7386028881223865,24.0144994155242,37.62762467480792,-97.5034114859816,19.618851357418464,-123.2164074930173,-97.266035073721,169.50224482591892,169.71291721927997,-103.90739405656107,-49.13801240519439,-27.790400912254317,-37.7093937981864,36.12513169756443,62.58512620488244,-140.51750425523113,-110.45011069060877,8.75684034878526,-170.62524812715606,-220.4863120841397,-27.99966896380971,91.83573709749606,299.74738897072046,26.169482439770437,-38.69269369957431,-118.8102416406511,89.21306231107184,-75.62878417270912,13.191886110751112,52.39753916260969,-86.38078895922888,190.10655523679677,-74.31036662665798,-12.764580526459838,205.15168392672268
2007,0.0,-119.8355103122177,-206.025558491924,-268.09641194612493,111.3962240025914,-118.1705605282894,-68.9580659071853,-120.74363917191891,63.655026392373486,221.24960601311483,69.24676307494798,-132.80006757929556,61.87738847301108,38.38112875123744,16.901487952910543,148.414709744273,-76.88285253284113,156.69577085152508,4.998627944084319,-10.509029454654126,-1.709929434549963,254.7858312976484,47.74544818951409,58.17892246196658,-267.32277611167376,-58.35026962889623,-63.2778930875499,-122.07138682132609,-77.29180865407119,-157.9583675137306,39.438293078521895,6.015431101820184,-15.81769792816965,-6.325912272201492,43.231215158314455,49.81242490584583,-22.821607550362387,95.7887189916525,61.85481310432869,-95.1480776780972,62.68062750972655,-52.22432515698063,44.46279632632224,-46.63780568075691
2008,0.0,-28.488570172928974,-97.8656400529934,-304.8559763987181,20.68796007450288,-126.5792129030167,-48.249276336253786,-136.1474893901511,-110.57570905331043,2.401832223934946,-35.167261597007155,-3.3185932078548603,-42.47645411404551,-50.57781156726804,-46.2292733889949,165.37580522134175,-156.1987201624358,95.75102455985444,-19.704237263198426,9.523014473264368,44.47884409593127,69.18826398028187,8.65227068214432,-236.77996909708875,-235.13250198489047,-211.76257115749357,-20.384812986331497,-109.89030506444044,-90.74959723133112,-91.45789121773396,-130.65357811524922,-45.9416962532739,-36.93038643336729,-187.6674910866789,108.16465264412663,-50.440499924521816,64.6723272411993,-154.3300530610456,-24.29505116103479,39.740310902165845,-69.6976874987214,-91.9674115703736,167.06998614453738,-14.253360179791628
2009,0.0,-27.943422416202736,94.0932776227408,-303.0554910920396,-186.16520022469683,-2.2731908205389004,-60.27087559928441,-79.95172532026623,60.810198355898535,-124.34880748560124,-104.29226141082556,13.99540961348754,-127.48491722462173,-49.31633817213162,-55.244129981220965,107.72392374819134,-97.86944019609336,-141.91328373096604,54.22501453381625,29.942921956059138,-183.0113825761979,-102.9455602044372,-157.7514771332131,-131.18666493708503,-71.67661427912213,25.63159959686567,-3.6936496812495534,-33.017990105149806,-101.2579396062372,22.532930321800848,16.216176588362714,97.75068226890124,-6.835668421460298,88.13142130148327,-43.72626721245922,109.56380985972665,109.8503172239545,-68.92715479487225,-46.98725104322125,77.8935808546608,25.21508798739381,24.81942446079489,284.0399095318092,175.67053750826454
