year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,0.0,-8.7,-4.426190476190477,1.5500000000000025,-9.125,-1.7227272727272724,7.025000000000007
1982,0.0,-11.45,-5.569047619047621,0.5500000000000025,-10.7,-3.7454545454545465,3.5000000000000018
1983,0.0,-11.7,-6.295238095238096,0.30000000000000426,-10.65,-3.779545454545456,5.350000000000005
1984,0.0,-10.2,-4.092857142857144,1.0500000000000016,-8.749999999999998,-1.1772727272727275,5.425000000000003
1985,0.0,-9.2,-3.6166666666666667,3.5500000000000096,-10.099999999999998,-1.6318181818181814,8.575000000000006
1986,0.0,-10.45,-4.176190476190477,1.0500000000000034,-9.899999999999999,-4.075000000000001,0.7250000000000023
1987,0.0,-9.7,-1.8309523809523804,6.550000000000016,-9.774999999999999,1.913636363636364,12.775000000000006
1988,0.0,-8.2,0.35952380952381024,11.300000000000008,-8.125,1.845454545454544,12.57500000000001
1989,0.0,-10.7,-4.378571428571429,5.800000000000002,-10.399999999999999,-2.6545454545454548,8.050000000000011
1990,0.0,-10.2,1.347619047619048,14.300000000000002,-9.524999999999999,1.9022727272727251,15.800000000000004
1991,0.0,-7.449999999999999,0.27619047619047604,14.550000000000002,-6.699999999999999,1.6409090909090893,16.75
1992,0.0,-9.45,-6.045238095238097,-1.449999999999994,-10.625,-5.586363636363638,-0.4499999999999993
1993,0.0,-10.95,-7.664285714285713,-2.1999999999999877,-10.85,-5.427272727272729,1.4500000000000028
1994,0.0,-10.2,-3.5214285714285714,5.800000000000003,-9.899999999999999,-0.07499999999999994,7.725000000000013
1995,0.0,-11.45,-5.223809523809525,0.0500000000000016,-10.349999999999998,-3.075,3.2500000000000018
1996,0.0,-9.7,-3.6047619047619057,10.050000000000004,-9.2,-1.5977272727272729,13.675000000000015
1997,0.0,-8.45,-1.6642857142857137,6.550000000000011,-7.674999999999999,0.6977272727272734,9.025
1998,0.0,-8.2,-0.8666666666666659,7.050000000000002,-7.899999999999999,2.072727272727272,11.850000000000005
1999,0.0,-9.7,5.038095238095236,25.300000000000004,-10.075,7.2659090909090915,27.550000000000015
2000,0.0,-7.699999999999999,0.9428571428571433,9.800000000000004,-6.699999999999999,3.777272727272725,14.725000000000001
2001,0.0,-3.1999999999999993,2.9190476190476184,10.05000000000001,-1.6749999999999992,6.834090909090907,18.5
2002,0.0,-8.7,3.4309523809523803,10.550000000000054,-8.075,7.459090909090907,21.600000000000005
2003,0.0,-7.949999999999999,-0.9380952380952374,8.3,-6.974999999999999,1.0045454545454553,8.55
2004,0.0,-7.199999999999999,-0.4738095238095231,4.050000000000017,-6.749999999999999,2.140909090909091,10.150000000000004
2005,0.0,-6.699999999999999,1.8238095238095244,11.30000000000001,-4.8,6.379545454545454,17.900000000000006
2006,0.0,-2.1999999999999993,6.6214285714285745,19.050000000000015,-5.899999999999999,4.549999999999998,13.8
2007,0.0,-3.1999999999999993,9.442857142857141,26.30000000000003,-7.8999999999999995,4.243181818181818,21.600000000000005
2008,0.0,-5.449999999999999,2.12142857142857,12.050000000000011,-6.599999999999999,5.538636363636362,20.07500000000001
2009,0.0,-4.949999999999999,5.704761904761902,15.8,-4.549999999999999,10.402272727272731,25.325000000000003
2010,0.0,-4.199999999999999,6.288095238095236,15.80000000000002,6.100000000000001,14.731818181818188,24.825000000000006
2011,,-2.9499999999999993,8.192857142857143,18.550000000000004,0.07500000000000073,18.25454545454546,38.625
2012,,-2.6999999999999993,8.871428571428577,25.300000000000008,-4.074999999999999,9.345454545454547,25.475000000000016
2013,,-4.199999999999999,7.6928571428571475,18.550000000000004,0.6500000000000008,8.879545454545458,20.500000000000007
2014,,-1.6999999999999993,8.788095238095242,16.80000000000004,0.35000000000000075,17.038636363636368,47.10000000000003
2015,,-5.199999999999999,10.192857142857147,25.30000000000001,2.3500000000000005,19.57272727272728,34.2
2016,,-2.4499999999999993,16.871428571428577,37.30000000000002,-5.174999999999999,12.334090909090916,38.82500000000002
2017,,2.0500000000000007,13.180952380952384,24.550000000000015,-0.4249999999999989,16.493181818181828,29.70000000000001
2018,,-2.6999999999999993,4.847619047619046,11.050000000000017,-0.4749999999999991,22.66363636363637,46.425000000000004
