longitude,latitude,tasmin
-15.600000381469727,12.699999809265137,22.434717633063485
-15.600000381469727,12.600000381469727,22.690012622283405
-15.5,12.699999809265137,22.54552146741395
-15.5,12.600000381469727,22.63135539382796
