year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1991,0.0,-107.29425455264891,-106.49368151826002,-109.30749896554096,-135.47612996525095,-317.39451579193303,-326.0639546411819,-336.90766733558087,-346.49012277991073,9.369437887422919,-3.0745889165859808,-67.67548906509683,-71.71856203886205,-28.313280048704655,-46.41035563500509,36.22726353342068,33.797737608753096,-192.94528037790462,-207.83723868378274,-191.95853066913912,-202.38846959431385,-138.31961804767707,-134.76773848312644,7.829852948560983,18.587456279449952,-48.81793350518865,-47.25206278097073,-213.63877375478376,-219.44456336120436,-96.46873649292888,-100.81783640420099,-154.3368103417472,-159.00352301013106,-98.77249038515617,-108.02665516956893,-291.45880260400463,-311.45524545597254,-98.61043564900388,-89.19719220808679,-73.95324527550974,54.33714580959486,-162.9500471509748
1992,0.0,-285.9260917412197,-273.76011339386764,-237.68230481845546,-260.63780062495425,-276.17007407462074,-286.91144946527606,-220.35124550857722,-226.6296296662092,25.129278132499394,14.069377285528617,-29.072648138767704,-35.7946569830051,53.377427395552104,46.01147009873171,4.914701754594262,4.4496710710900516,73.28309306150118,50.775546101581085,-179.26475934879738,-191.1058170127991,-233.65123219829854,-226.57258898987652,-73.20905506107499,-79.74072495797623,-71.94904386833957,-81.86793585888506,-127.05360220370835,-133.94181652541522,-21.59566059878148,-28.225718645358143,-68.33762632047251,-76.75699313214034,-149.825184677592,-154.098259966505,-169.44598104989086,-180.05497661105403,-70.58330719329501,-59.970668826009614,-201.96353757706856,59.62136189868784,178.82447554968212
1993,0.0,-303.8654072484492,-295.61394968658146,-205.59351418364747,-233.7004383817041,-376.78608065539356,-384.7982747145154,-187.5164270417298,-190.033299674693,38.477002533508085,31.969837094842433,-93.58500326701778,-97.22747882170961,31.329291683704923,31.09405160040592,6.392992248824726,1.4930396439588094,-38.41592632476261,-61.726645878613226,-143.84418844742083,-155.2774248280923,-200.25746101868856,-195.08726117703634,-66.84689419764902,-68.92466207955363,-153.32824042426455,-150.73617106567917,-189.61543731250333,-196.2135427080534,-28.655863395823303,-33.26490691464164,-123.6563597670455,-138.21836329478333,-183.144341765602,-183.2603352138724,-214.03478462910812,-228.1141886142908,-86.29437468188871,-84.74810833566494,-166.86482541569796,96.11846970561965,33.63272176945611
1994,0.0,-263.0617152186951,-253.63668809661442,-228.55157104810337,-251.6828530203635,-386.456278039381,-396.20245451737503,-161.24213724932292,-169.15789873300423,-0.009345138427306665,-10.844731652662858,-114.42652977612511,-117.29062667219364,102.4711692962203,105.98382383753437,-52.22384094180268,-55.57386899641642,-169.0571307622871,-188.55366382591592,-141.24389586924667,-150.3782588941633,-131.74830641216488,-127.64921216724406,-11.509218320878063,-8.907616800793903,-196.33655111022665,-195.51476311298075,-184.7669556478529,-189.69054126488027,-123.6461046563121,-132.29256202076272,-157.49408087241022,-166.92902967682528,-175.0088869439479,-178.94886350901947,-339.81582128390346,-354.4390397801186,-75.26886796454107,-65.83440093097158,-197.81084073867908,117.83661116813391,-136.91595277212537
1995,0.0,-307.3096961108795,-301.8540945939168,-224.5240927317127,-251.18798861976154,-267.0395650676695,-278.93040006453214,-226.24388373861177,-231.0250065916922,-80.07268228440125,-95.76171672493422,7.747845299800929,1.2570621825592525,-22.680140606387,-27.02207104238289,-15.337319607392601,-19.75151379444742,-98.98818686781738,-120.92910092926911,-128.63296953791644,-142.62226926198332,-149.1020924678062,-148.8869166344307,-99.74215740278726,-100.5640185702423,-195.6434733481659,-195.18818961312877,-102.88066559277524,-107.26136511253117,-190.60983009199185,-193.78538450833116,-69.21564612418808,-84.52974346177825,-114.47919774245031,-123.51326464955946,-273.24947679645993,-292.8893986191338,-48.96065639466235,-50.2471838279364,-31.174237041935385,-77.13439994126998,-6.985958952296187
1996,0.0,-315.92135020607134,-310.9450923300145,-252.13480495479087,-279.48340071552525,-533.2989581081513,-546.1906123676074,-155.5437537282413,-159.933335427438,-38.272969214714976,-50.210260294643604,37.93405989263215,30.703974549184295,50.38379775227622,36.53522676557145,54.297421380042124,49.430463203722184,-92.68615865012544,-126.88415581201673,-183.66640124800927,-196.43554037062643,-215.6376432427527,-200.80604160354505,-133.17443179883912,-136.02392552616425,-98.46835018202967,-96.3351209983997,-223.87495522709594,-230.7675364708399,-85.13703283596305,-96.40924116814506,-205.98603220773543,-212.30243034743057,-38.91509520314003,-43.302684433898435,-175.9893492378344,-195.41256157605437,-82.42975543858347,-74.49808351887987,22.53336867086682,-91.42203325408207,-219.41098224037057
1997,0.0,-167.4726956574175,-153.80111683436598,-173.85609074827573,-199.49426107805584,-308.7878877236435,-322.49834601185785,-141.32757802403353,-149.19899476964383,-13.510666644514004,-26.824031488431046,78.6059994492407,70.35622489184948,-13.959152571440654,-30.06198799028425,-3.9980982275868655,-7.342214284388774,-54.04949027257703,-78.1681030115983,-108.50114456236702,-120.26828310089218,-152.9283769803685,-148.43061446333752,-112.68957148546963,-113.42252194494176,-59.17701079470703,-63.95647966310571,-186.12258870604194,-189.86947127542874,-4.5024733740903,-9.384928408030305,-104.39201476841129,-116.44918990939357,-36.30897088782376,-43.728426509508495,-319.48342905240725,-333.65353056316496,-89.15878223763457,-84.73070989026007,-143.53980789010143,-1.8617144222023398,-96.66526539738038
1998,0.0,-228.96215563389558,-222.28776918945084,-258.4314752392763,-297.5389114863299,-305.386570604104,-313.40391664508263,-405.4383446830411,-405.90552827672855,-17.21477760692892,-29.073861367958443,-68.46288157417212,-77.42621627474136,-66.96025274850831,-84.02530768743759,-75.87474353508014,-80.597097539875,46.854060382169564,14.41654533145811,-185.0528776959618,-199.28257847793543,-202.15922792113008,-197.04749509717146,-72.37447333112834,-67.63803361968326,-170.51240327401206,-169.42211257959684,-185.67409598756285,-193.5296522332119,-71.95672048202175,-77.86509983602491,-121.26066746246488,-134.01052416548202,-221.56592612314876,-223.41187378279983,-261.0601948044052,-281.9903618171493,-161.0245232843763,-145.8866605132639,-43.09486481830413,-65.83952302122748,35.87068840663255
1999,0.0,-243.8913567561034,-237.52646863646282,-333.77625265891834,-389.66080571602265,-319.6640823855514,-326.98635095946463,-311.2831641737814,-320.2992279502274,-7.693903320194067,-21.21938305234221,-7.439027973001885,-15.1125668329355,9.620243275107669,-10.204986210329253,-112.82852285267836,-114.80818139182293,135.99442543013106,104.5074722158754,-117.59453083247035,-124.0036241289506,-96.42129145328818,-92.68224043815928,-49.07791687660347,-43.56983018304618,-132.68221021309932,-136.85145234911488,-142.64170742308568,-146.7497667374156,-101.23672002104308,-103.88818982649047,-72.313757045177,-80.31769298121048,-68.44813461543697,-77.22090371347747,-235.65379595952277,-247.2150959341418,-131.8124618198524,-124.43095283399157,58.71986659760455,-69.25399794302746,104.85590170193495
2000,0.0,-279.9679256628699,-273.2162976411396,-244.62065858910194,-267.03713246606503,-494.00597470531727,-510.1676077634881,-171.12366662972045,-174.37326560849806,-135.11120386932407,-148.80093704644992,-9.553231718860275,-13.460565240544724,-59.70526834616703,-66.67102279232495,26.336945489001437,22.463502300103073,-59.10390841768174,-84.95818011578262,-92.92876748989715,-96.79278396665063,-124.90302246286024,-119.57042239949203,-65.47716282411011,-59.93932695164017,-62.53643932622322,-57.23793265282882,-218.62541643546433,-222.67575650053936,-84.59555671254827,-90.16070305615051,-202.17054609685636,-204.71205715236079,-91.92562506941772,-101.77302414504754,-328.44070735515174,-345.96979244357306,-89.74460957046813,-82.54505811217689,-25.60047708357763,-76.70708097434351,-78.81588647029139
2001,0.0,-268.14484572338347,-259.7363009479128,-111.23278430102857,-144.0810368439311,-463.9907419521087,-471.2487400021821,-240.57701979405294,-250.77528553770958,109.57805388507381,104.5621656570861,-19.02445240865734,-29.244691764138224,-129.8628879775622,-155.58645387017293,49.7689766959802,44.752424895025115,-213.31891363210207,-232.60101744788903,-185.5880366608328,-205.34609749171955,-115.11430805799853,-110.89313643133914,-145.1113895619078,-141.71611704218697,34.82647568561583,30.96927890642769,-140.81405830718234,-146.5949644442735,-139.48251116589256,-149.97745267127084,-136.34842660758682,-150.69511552621395,-104.75114468199513,-112.03139174891317,-248.39730856361848,-265.6145803016303,-75.6659899212624,-64.5309399796829,-38.98568021538381,-132.59911935725393,-202.23317801670316
2002,0.0,-317.01729659772184,-307.84357686051965,-20.059810785366153,-48.48490393167049,-259.8432671086821,-271.6144879826438,-223.08228406690716,-229.99738252865814,144.30915884728051,143.97242928242918,-16.82371240985799,-26.293311096701245,-163.4685602897656,-190.13747140985697,-21.11813389538179,-24.134758844344105,-31.16738780624007,-59.29668494827604,-178.6422609491434,-186.0841830245705,-176.33066715482596,-167.23323479933867,-80.7063257188695,-77.76308848456426,-109.19370359374489,-105.2081682582467,-187.97781706179353,-192.15751549568677,-43.306926238905476,-43.43950102311919,-91.22977021833105,-101.36279527602244,-121.07118891714265,-131.48361433890864,-249.92675266766173,-268.11963542576837,-75.35352577754293,-69.08076058715255,-177.0641723895635,-59.94807949028973,-19.232961848078276
2003,0.0,-215.03330765565943,-202.72869151726672,-162.86618383551502,-185.5954539240803,-590.4515785289344,-599.5420061254631,-167.93147164440916,-175.84348657615726,7.833156142386542,2.919881857120572,-21.49742581464818,-30.52212035245782,-139.3089702673451,-162.17731041850766,55.887664467519244,47.06984085564363,-81.17190129282301,-110.76033858100209,-142.93421631057186,-151.54923983684034,-139.04377618794115,-135.2898602513311,-7.564248126058942,-15.468305727108714,-139.43526214028373,-137.71466316330168,-180.98307133074024,-188.16150932930827,-74.08035756368338,-87.84861682369137,-214.43700008297878,-211.222201793375,-77.93066625579331,-84.05539912126278,-219.2330393943298,-246.2884502627935,-111.31773914829023,-96.38161056463764,-131.8903845846644,-52.00259336081638,-130.0605317593737
2004,0.0,-212.51680201089982,-208.56091740876275,-215.9947269244044,-252.33831249075365,-457.2061656309936,-466.2412729116718,-162.14198690866988,-161.84909076329507,46.81832058210034,40.880970623491976,-42.473694971763734,-52.435085990321795,-75.61752618526066,-99.31867644318629,13.498517119513735,12.920999956643072,-139.43859328788506,-160.6092596073787,-198.75257293622371,-214.05724757608004,-125.75180306914285,-123.43583235507515,-55.64937468829453,-57.3878602458127,-78.29133423360588,-77.81453895978291,-210.99868812319687,-218.51360453231268,-110.21924831262072,-118.02445858831095,-156.50259861705786,-166.29397403224095,-156.62404227765876,-162.64285924660373,-213.81379758682158,-229.40617385628525,-43.94271487083711,-36.85835008564595,-161.68737567646428,-102.48116963281291,-88.55230094836475
2005,0.0,-281.6984260791613,-271.4810159976264,-300.45324803875155,-323.3667065774557,-352.33330816546163,-363.60034294982006,-50.364644188952525,-56.01567462342848,-49.58415363677261,-61.67528167252499,42.0676735554141,35.2043932654974,67.89968053316397,65.82265324805053,42.422317003158014,36.58996717375817,-118.38969528064808,-152.04578489735002,-221.71796049141358,-233.5912042463135,-195.5854781173116,-191.04701406398078,-121.92788567980733,-117.20159918395802,-149.8845937074051,-155.1484745405429,-194.00986315141847,-197.36837798495685,-11.11414318379343,-10.055629155171573,-149.41709397568923,-157.8469044303995,-62.1942638118328,-69.22191439591973,-303.49481590514324,-320.49562677545146,-166.51070858576156,-161.494486457628,-196.80737169718714,-74.61720128941988,-37.99619406596173
2006,0.0,-293.07432705924975,-308.78373890382125,-333.15071490341484,-310.0640454140258,-259.4037649069737,-346.46406278025324,-153.3844947492853,-80.20567336341651,10.511461871322581,33.63101663521161,-26.672669997407752,13.341043581307076,-9.877013558670342,71.1999802669518,89.51808155104345,77.66625288370824,-47.16085866140111,-51.08236219813375,-200.11730544627505,-204.56813245363378,-147.66184922955188,-179.44770993506472,-114.37808986318453,-135.9148997043594,-13.548455762928597,-65.75054410226483,-201.03864765257094,-130.47813186711755,-113.72080218329472,-140.14150023825255,-80.71960700391844,-128.70137269765064,-136.47557631166853,-116.12911619374722,-314.8045678131173,-251.39082965616137,-58.345758798847214,-86.84280867308894,-211.64526790689683,-143.37665085654737,112.00871052840193
2007,0.0,-365.0830013477738,-255.07260958265613,-447.5717514001865,-209.34143668921809,-356.86453760902555,-418.89183119794893,-180.48112102285313,-207.84719213196183,36.003631678238435,54.990280175918315,21.70242835090494,20.04355096181348,-82.1386712767536,33.74184001069648,105.14197441898364,94.94743137009164,-86.93144152345928,19.925519860062877,-129.74968614970078,-177.03170728040982,-185.571898696041,-126.93241179893892,-99.15752850862884,-89.41229895274887,-61.9245535190928,-108.16920036782483,-248.98922469899844,-105.3712022680105,-61.060767851514356,-212.1130255810864,-201.65532654317758,-121.27069156463733,-82.69164324975293,-138.9212507787713,-233.39174902549667,-197.64700452092382,-96.78023100120686,-73.15955631435622,-285.2543369948878,-218.4613284082634,-24.143127321182305
2008,0.0,-386.6414906496235,-255.82455568321507,-287.88824922634956,-271.7205282120435,-548.6368869800256,-512.4581609281202,-73.74408555832633,-298.4612640766934,66.25416085421125,-21.90435179161318,81.95528868358997,-8.329598702898693,-225.63851565059565,36.79814734088154,37.07220972117102,62.28714382554767,-265.2670757283777,-50.44870391172708,-150.30230854457284,-156.35758962716272,-188.00438172502527,-216.53003093734878,48.05404191406751,7.165187522678934,-151.2182229715935,-131.29692739486347,-147.8205700523606,-125.77552662484891,-114.51763059408438,-75.45364150859427,-232.41135836186106,-161.7541029015366,-74.66503870634904,-179.05030840311622,-209.41799053381567,-135.22620912868217,-24.721065348317325,-185.23752505901575,-223.34274305545205,-76.84495572112121,-198.14427519824312
2009,0.0,-310.3435876652834,-267.8689029859079,-247.25223948942755,-342.1708858546242,-654.4825559448382,-383.1249769830181,-272.285293332583,-248.6908501266298,15.738254159111648,11.82079363876801,-98.74774690901654,-44.80405244382973,-41.340524891789755,-47.461204586493636,-69.28698452282003,-18.604913106033564,-279.93080008602544,-27.51439669445199,-160.9604332839716,-184.76730754962,-196.95109412862735,-217.3283354641751,-46.493265617748875,-84.97751556377375,-147.16915185871528,-116.44723964909588,-178.8907519332489,-211.68639976425936,-54.0176465420418,-8.931320920351254,-304.98677402130966,-145.01986347255138,-138.0650198873077,-36.79395626236078,-167.77101267523528,-78.29933147612826,-64.38122757871702,-50.218741851771824,-104.5320126906712,10.280230828999947,-35.814281365526995
2010,0.0,-272.71685438574764,-291.6973129458147,-334.79236902439436,-351.46695700534303,-811.6871448527166,-669.8309361295688,-243.30520524951635,-186.33187515856878,32.06505313322009,-38.4425854642642,-44.435610346865474,-23.513113669201857,-38.12898488499559,-124.20175137370973,-47.69183439316214,-109.07156480275034,-380.58572318321274,-151.35903650703517,-206.75902182965729,-152.42656740939844,-142.68731746832464,-129.1322144600765,-40.545126044662766,-105.07895001859845,-127.51740697378239,-115.75219225921478,-210.56542681459825,-217.82827415671147,-54.87502850020519,-15.245298135052622,-254.74199704226885,-253.58678983146433,-93.10673540056052,-32.71616884230434,-228.6156500365114,-127.48508990628261,-37.96367537191736,-95.76756954401958,-107.20816664341532,23.089871519706776,-254.48762295510812
