stn,var,rcp,hor,stat,centile,val
era5_land,tasmax,ref,1991-2020,none,-1,34.145264
era5_land,tasmax,rcp26,1991-2020,mean,-1,34.244078
era5_land,tasmax,rcp26,2021-2050,mean,-1,34.857509
era5_land,tasmax,rcp26,2051-2080,mean,-1,35.013039
era5_land,tasmax,rcp26,1991-2020,min,-1,34.096506
era5_land,tasmax,rcp26,2021-2050,min,-1,34.405506
era5_land,tasmax,rcp26,2051-2080,min,-1,34.308092
era5_land,tasmax,rcp26,1991-2020,max,-1,34.381955
era5_land,tasmax,rcp26,2021-2050,max,-1,35.28604
era5_land,tasmax,rcp26,2051-2080,max,-1,35.466326
era5_land,tasmax,rcp26,1991-2020,centile,1,34.103033
era5_land,tasmax,rcp26,2021-2050,centile,1,34.412027
era5_land,tasmax,rcp26,2051-2080,centile,1,34.358082
era5_land,tasmax,rcp26,1991-2020,centile,10,34.152153
era5_land,tasmax,rcp26,2021-2050,centile,10,34.48527
era5_land,tasmax,rcp26,2051-2080,centile,10,34.730883
era5_land,tasmax,rcp26,1991-2020,centile,50,34.249261
era5_land,tasmax,rcp26,2021-2050,centile,50,34.958846
era5_land,tasmax,rcp26,2051-2080,centile,50,35.016491
era5_land,tasmax,rcp26,1991-2020,centile,90,34.364837
era5_land,tasmax,rcp26,2021-2050,centile,90,35.139134
era5_land,tasmax,rcp26,2051-2080,centile,90,35.282311
era5_land,tasmax,rcp26,1991-2020,centile,99,34.38015
era5_land,tasmax,rcp26,2021-2050,centile,99,35.270059
era5_land,tasmax,rcp26,2051-2080,centile,99,35.444512
era5_land,tasmax,rcp45,1991-2020,mean,-1,34.272577
era5_land,tasmax,rcp45,2021-2050,mean,-1,35.063193
era5_land,tasmax,rcp45,2051-2080,mean,-1,35.768818
era5_land,tasmax,rcp45,1991-2020,min,-1,34.054817
era5_land,tasmax,rcp45,2021-2050,min,-1,34.769424
era5_land,tasmax,rcp45,2051-2080,min,-1,35.265606
era5_land,tasmax,rcp45,1991-2020,max,-1,34.534238
era5_land,tasmax,rcp45,2021-2050,max,-1,35.287829
era5_land,tasmax,rcp45,2051-2080,max,-1,36.393257
era5_land,tasmax,rcp45,1991-2020,centile,1,34.057826
era5_land,tasmax,rcp45,2021-2050,centile,1,34.777432
era5_land,tasmax,rcp45,2051-2080,centile,1,35.281081
era5_land,tasmax,rcp45,1991-2020,centile,10,34.087759
era5_land,tasmax,rcp45,2021-2050,centile,10,34.84118
era5_land,tasmax,rcp45,2051-2080,centile,10,35.415883
era5_land,tasmax,rcp45,1991-2020,centile,50,34.271507
era5_land,tasmax,rcp45,2021-2050,centile,50,35.09244
era5_land,tasmax,rcp45,2051-2080,centile,50,35.756904
era5_land,tasmax,rcp45,1991-2020,centile,90,34.427366
era5_land,tasmax,rcp45,2021-2050,centile,90,35.259501
era5_land,tasmax,rcp45,2051-2080,centile,90,36.166021
era5_land,tasmax,rcp45,1991-2020,centile,99,34.525758
era5_land,tasmax,rcp45,2021-2050,centile,99,35.287046
era5_land,tasmax,rcp45,2051-2080,centile,99,36.379835
era5_land,tasmax,rcp85,1991-2020,mean,-1,34.381292
era5_land,tasmax,rcp85,2021-2050,mean,-1,35.357159
era5_land,tasmax,rcp85,2051-2080,mean,-1,36.766406
era5_land,tasmax,rcp85,1991-2020,min,-1,34.066219
era5_land,tasmax,rcp85,2021-2050,min,-1,35.108222
era5_land,tasmax,rcp85,2051-2080,min,-1,35.98118
