stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_prcptot,ref,1991-2020,none,-1,968.975
era5_land,rain_season_prcptot,rcp26,1991-2020,mean,-1,963.858563
era5_land,rain_season_prcptot,rcp26,2021-2050,mean,-1,995.780218
era5_land,rain_season_prcptot,rcp26,2051-2080,mean,-1,1011.267184
era5_land,rain_season_prcptot,rcp26,1991-2020,min,-1,941.45
era5_land,rain_season_prcptot,rcp26,2021-2050,min,-1,872.267241
era5_land,rain_season_prcptot,rcp26,2051-2080,min,-1,934.0
era5_land,rain_season_prcptot,rcp26,1991-2020,max,-1,987.0
era5_land,rain_season_prcptot,rcp26,2021-2050,max,-1,1086.166667
era5_land,rain_season_prcptot,rcp26,2051-2080,max,-1,1061.258621
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,1,941.853333
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,1,876.24931
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,1,936.682759
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,10,945.483333
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,10,912.087931
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,10,960.827586
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,50,960.034483
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,50,1024.098214
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,50,1012.825
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,90,983.91
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,90,1061.52
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,90,1055.628506
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,99,986.691
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,99,1083.702
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,99,1060.695609
era5_land,rain_season_prcptot,rcp45,1991-2020,mean,-1,963.896006
era5_land,rain_season_prcptot,rcp45,2021-2050,mean,-1,996.348937
era5_land,rain_season_prcptot,rcp45,2051-2080,mean,-1,988.717593
era5_land,rain_season_prcptot,rcp45,1991-2020,min,-1,942.016667
era5_land,rain_season_prcptot,rcp45,2021-2050,min,-1,920.183333
era5_land,rain_season_prcptot,rcp45,2051-2080,min,-1,840.541667
era5_land,rain_season_prcptot,rcp45,1991-2020,max,-1,987.060345
era5_land,rain_season_prcptot,rcp45,2021-2050,max,-1,1063.383333
era5_land,rain_season_prcptot,rcp45,2051-2080,max,-1,1080.025
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,1,942.565253
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,1,920.925833
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,1,844.878167
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,10,947.502529
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,10,927.608333
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,10,883.906667
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,50,964.9875
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,50,1001.4875
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,50,1001.525
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,90,983.128534
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,90,1039.777989
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,90,1064.1475
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,99,986.667164
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,99,1061.022799
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,99,1078.43725
era5_land,rain_season_prcptot,rcp85,1991-2020,mean,-1,965.513103
era5_land,rain_season_prcptot,rcp85,2021-2050,mean,-1,987.003851
era5_land,rain_season_prcptot,rcp85,2051-2080,mean,-1,1008.054741
era5_land,rain_season_prcptot,rcp85,1991-2020,min,-1,949.12931
era5_land,rain_season_prcptot,rcp85,2021-2050,min,-1,882.95
era5_land,rain_season_prcptot,rcp85,2051-2080,min,-1,811.783333
era5_land,rain_season_prcptot,rcp85,1991-2020,max,-1,1011.475
era5_land,rain_season_prcptot,rcp85,2021-2050,max,-1,1119.008621
era5_land,rain_season_prcptot,rcp85,2051-2080,max,-1,1100.551724
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,1,949.140948
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,1,886.7585
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,1,819.260833
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,10,949.24569
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,10,921.035
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,10,886.558333
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,50,956.304167
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,50,992.723276
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,50,1014.104167
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,90,987.267328
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,90,1048.313362
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,90,1090.800172
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,99,1009.054233
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,99,1111.939095
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,99,1099.576569
era5_land,rain_season_prcptot,rcpxx,1991-2020,mean,-1,964.535356
era5_land,rain_season_prcptot,rcpxx,2021-2050,mean,-1,992.497158
era5_land,rain_season_prcptot,rcpxx,2051-2080,mean,-1,1000.96237
era5_land,rain_season_prcptot,rcpxx,1991-2020,min,-1,941.45
era5_land,rain_season_prcptot,rcpxx,2021-2050,min,-1,872.267241
era5_land,rain_season_prcptot,rcpxx,2051-2080,min,-1,811.783333
era5_land,rain_season_prcptot,rcpxx,1991-2020,max,-1,1011.475
era5_land,rain_season_prcptot,rcpxx,2021-2050,max,-1,1119.008621
era5_land,rain_season_prcptot,rcpxx,2051-2080,max,-1,1100.551724
