stn,var,rcp,hor,stat,centile,val
era5_land,evspsblpot,ref,1981-2010,none,-1,3644.18982
era5_land,evspsblpot,rcp45,1981-2010,mean,-1,3605.697483
era5_land,evspsblpot,rcp45,2021-2050,mean,-1,3778.884953
era5_land,evspsblpot,rcp45,2051-2080,mean,-1,3888.55912
era5_land,evspsblpot,rcp45,1981-2010,min,-1,3575.742437
era5_land,evspsblpot,rcp45,2021-2050,min,-1,3716.319281
era5_land,evspsblpot,rcp45,2051-2080,min,-1,3814.371313
era5_land,evspsblpot,rcp45,1981-2010,max,-1,3623.094893
era5_land,evspsblpot,rcp45,2021-2050,max,-1,3835.031819
era5_land,evspsblpot,rcp45,2051-2080,max,-1,3990.725379
era5_land,evspsblpot,rcp45,1981-2010,centile,1,3576.440657
era5_land,evspsblpot,rcp45,2021-2050,centile,1,3719.292734
era5_land,evspsblpot,rcp45,2051-2080,centile,1,3816.541229
era5_land,evspsblpot,rcp45,1981-2010,centile,10,3582.724642
era5_land,evspsblpot,rcp45,2021-2050,centile,10,3746.053817
era5_land,evspsblpot,rcp45,2051-2080,centile,10,3836.070481
era5_land,evspsblpot,rcp45,1981-2010,centile,50,3608.015924
era5_land,evspsblpot,rcp45,2021-2050,centile,50,3780.482153
era5_land,evspsblpot,rcp45,2051-2080,centile,50,3876.489612
era5_land,evspsblpot,rcp45,1981-2010,centile,90,3620.966711
era5_land,evspsblpot,rcp45,2021-2050,centile,90,3807.557192
era5_land,evspsblpot,rcp45,2051-2080,centile,90,3942.377333
era5_land,evspsblpot,rcp45,1981-2010,centile,99,3622.882075
era5_land,evspsblpot,rcp45,2021-2050,centile,99,3832.284356
era5_land,evspsblpot,rcp45,2051-2080,centile,99,3985.890575
era5_land,evspsblpot,rcp85,1981-2010,mean,-1,3591.60845
era5_land,evspsblpot,rcp85,2021-2050,mean,-1,3794.368326
era5_land,evspsblpot,rcp85,2051-2080,mean,-1,4012.922862
era5_land,evspsblpot,rcp85,1981-2010,min,-1,3553.177186
era5_land,evspsblpot,rcp85,2021-2050,min,-1,3752.784297
era5_land,evspsblpot,rcp85,2051-2080,min,-1,3907.628805
era5_land,evspsblpot,rcp85,1981-2010,max,-1,3618.35025
era5_land,evspsblpot,rcp85,2021-2050,max,-1,3858.209359
era5_land,evspsblpot,rcp85,2051-2080,max,-1,4097.431918
era5_land,evspsblpot,rcp85,1981-2010,centile,1,3553.647822
era5_land,evspsblpot,rcp85,2021-2050,centile,1,3754.973064
era5_land,evspsblpot,rcp85,2051-2080,centile,1,3911.802075
era5_land,evspsblpot,rcp85,1981-2010,centile,10,3557.883549
era5_land,evspsblpot,rcp85,2021-2050,centile,10,3774.671965
era5_land,evspsblpot,rcp85,2051-2080,centile,10,3949.361502
era5_land,evspsblpot,rcp85,1981-2010,centile,50,3598.262482
era5_land,evspsblpot,rcp85,2021-2050,centile,50,3790.230231
era5_land,evspsblpot,rcp85,2051-2080,centile,50,4020.439901
era5_land,evspsblpot,rcp85,1981-2010,centile,90,3611.961491
era5_land,evspsblpot,rcp85,2021-2050,centile,90,3815.741092
era5_land,evspsblpot,rcp85,2051-2080,centile,90,4091.670551
era5_land,evspsblpot,rcp85,1981-2010,centile,99,3617.711374
era5_land,evspsblpot,rcp85,2021-2050,centile,99,3853.962532
era5_land,evspsblpot,rcp85,2051-2080,centile,99,4096.855781
era5_land,evspsblpot,rcpxx,1981-2010,mean,-1,3598.652966
era5_land,evspsblpot,rcpxx,2021-2050,mean,-1,3786.626639
era5_land,evspsblpot,rcpxx,2051-2080,mean,-1,3950.740991
era5_land,evspsblpot,rcpxx,1981-2010,min,-1,3553.177186
era5_land,evspsblpot,rcpxx,2021-2050,min,-1,3716.319281
era5_land,evspsblpot,rcpxx,2051-2080,min,-1,3814.371313
era5_land,evspsblpot,rcpxx,1981-2010,max,-1,3623.094893
era5_land,evspsblpot,rcpxx,2021-2050,max,-1,3858.209359
era5_land,evspsblpot,rcpxx,2051-2080,max,-1,4097.431918
era5_land,evspsblpot,rcpxx,1981-2010,centile,1,3554.170752
era5_land,evspsblpot,rcpxx,2021-2050,centile,1,3722.596572
era5_land,evspsblpot,rcpxx,2051-2080,centile,1,3818.952248
era5_land,evspsblpot,rcpxx,1981-2010,centile,10,3574.008841
era5_land,evspsblpot,rcpxx,2021-2050,centile,10,3752.441633
era5_land,evspsblpot,rcpxx,2051-2080,centile,10,3857.212079
era5_land,evspsblpot,rcpxx,1981-2010,centile,50,3603.028023
era5_land,evspsblpot,rcpxx,2021-2050,centile,50,3787.600587
era5_land,evspsblpot,rcpxx,2051-2080,centile,50,3945.501898
era5_land,evspsblpot,rcpxx,1981-2010,centile,90,3618.588249
era5_land,evspsblpot,rcpxx,2021-2050,centile,90,3813.423338
era5_land,evspsblpot,rcpxx,2051-2080,centile,90,4043.249935
era5_land,evspsblpot,rcpxx,1981-2010,centile,99,3622.64561
era5_land,evspsblpot,rcpxx,2021-2050,centile,99,3853.805626
era5_land,evspsblpot,rcpxx,2051-2080,centile,99,4096.215629
