year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,0.0,-15.568947208775626,-18.885175673325307,-60.17096856953606,-72.93305150649348,-111.80341343411669,-117.49242024712999,-206.70989780382,-206.7614205602506,-19.656685322797784,-44.05976480931645,-23.21728734308863,-64.56813934232252,-61.16829146184023,-28.816359119292883,110.37724591658116,89.2890367866296,64.34646423338495,29.806994894547188,20.22836039400613,-94.2171499572687,-43.96904716559334,-92.41832128256738,-175.73180893770098,-170.23056775947464,-119.7671344757091,-126.70601710699066,14.409627442028977,13.507006828919657,-61.86805126812726,-52.91480175607728,-59.034157505418534,-192.3135827243043,-206.03360437851745,-99.53640129555936,-101.87779706704964,-107.8525425561536,-80.32475832307523,-72.10826935630689,-86.47736781253275,-69.7931864744005,-73.7302780400887,-76.66235988423807,-209.8857330012944,-218.33071310648722,-212.6854931791205,-74.71572512247826,-67.43121150561683,-100.38027999780343,-18.070920533372032,61.88676911624748,89.14353282113109,-30.40026100504042,-7.275564497192931,-24.849009254421844
1992,0.0,-285.0366007976402,-294.7552800235779,-232.80127368993067,-241.58445347230884,-218.66830573599077,-233.43658439156616,-115.74149345518651,-100.57237882323261,12.76306254141491,-0.4496543022938795,23.142633138549172,-20.821165513179494,-24.39254240803416,12.326514010126289,186.30870581438126,161.7092181715309,-68.1359863019884,-36.45315602200503,-30.588393376860267,86.57296606111686,161.22839764639753,104.99479684222854,-135.11126318612173,-134.42084065582708,-174.659239992082,-179.83511228935026,-41.05462794219818,-53.065705824968745,-75.20713190468211,-83.0120710849385,-82.8005785367958,-110.54988400669447,-119.49163536286369,7.7947362255335975,6.299660656409628,-3.0271894936229273,-49.80676683311344,-36.086271731151896,-50.96748608854148,-112.18048962977514,-114.16042951967927,-117.70256554467812,-114.0905244434191,-134.1589751423278,-125.09246883387459,-77.71489490481406,-76.7193843911225,-152.19318083630696,-96.78070852635153,65.83706113209098,99.80653623078706,173.0471051800099,220.6029730175061,-13.014069235052602
1993,0.0,-175.5619290121781,-174.15730298304118,-157.65224823024187,-173.35065009139146,-301.7431465661831,-312.7760519911726,-161.41594940154687,-152.06054942661092,27.982101447023297,15.60963246290396,40.499512825039005,-96.03625352280426,-93.02182025989293,-46.67588197784039,104.52561696740213,83.4680985052155,-51.821224930199946,-38.38859067436351,-30.47343201994056,-146.42564286791912,-104.82598443016457,-148.4583411556274,-130.72152012246306,-131.44581408407305,-130.32470059929778,-135.82177251515236,-67.02212803765553,-71.77159447332292,-148.78182188790606,-144.93884924909287,-144.26754832016763,-168.6272158906761,-181.79404709537948,-10.689787328627972,-17.07477040458548,-24.177812394537227,-108.02260892020661,-79.5770090793394,-104.69613228263972,-144.4754725331752,-154.91223209266707,-158.36800355868036,-130.903097325619,-141.12057898219177,-131.42279364408216,-92.34858409839694,-89.76876789773041,-140.7091724435619,-66.62949497311695,129.59093414273525,166.52926341079228,128.47980405715134,185.87231606041087,-84.92392771983691
1994,0.0,-227.21066230785118,-227.0523783723379,-132.12213190807688,-138.64570654613544,-226.07029076612343,-241.92677997673673,-134.854933956698,-127.9572683766537,-15.288356338126164,-30.179728816215402,-6.578743887236897,-60.59184617164112,-58.07223378355525,-20.366858555968975,137.89414530051408,119.39355977388891,-65.36930478389286,-144.39395833383185,-123.12119508479032,-184.62820312005636,-158.64390687394587,-171.9821293723412,-127.0829088808606,-125.58471078501884,-100.4240301251159,-103.50488475031875,-11.79175129357236,-9.885895303204848,-182.42373872297378,-178.91075757544695,-180.36460857586485,-165.09850814532922,-175.30034195342637,-96.49309946482163,-102.78104497282106,-110.78456914624417,-87.13776507069963,-66.93217246588074,-86.7081121096237,-138.5860604693804,-148.2803920131239,-147.61098755558953,-221.3269937221387,-233.2042987709856,-221.0742218892483,-97.78725002952672,-97.2801752499455,-151.7241887076193,-92.0449608955106,152.967671731662,179.8642655141274,-46.416289071827805,-15.552417441527837,-23.00030213243349
1995,0.0,-165.7506790490338,-169.53100766388434,-233.24818904639017,-245.5810431709151,-163.05896549426063,-176.02711215342197,-100.0289829780653,-86.41181616055565,13.773523212055125,0.046024046870797974,25.371365876694426,54.86969539025938,52.799242688963545,81.6041393387219,121.98022740247279,103.84435537406466,-90.04352674782444,-84.32413176905834,-70.58964468806312,-28.073866473071007,31.587442951229377,-14.573363556934737,-93.23821216130136,-99.30260795371419,-68.31318629186103,-78.80924884877777,-79.06452110800956,-83.41617980993806,-177.2915411875142,-174.567634695606,-178.12364133093968,-85.03785494482133,-91.97427385538685,-141.4275964089287,-143.45937256019897,-150.16851996206105,-25.849102278491728,-1.0309893204539549,-23.476154644437997,-80.88282331559799,-91.18452194153804,-93.51850943405634,-210.96806647510596,-220.07710797556513,-203.0191411269143,-66.85818073114467,-61.46706773493895,12.713502392826172,88.49349723384967,-20.426733848468984,16.57623230025945,-33.08716191675683,-7.127070269394721,43.71894974076781
1996,0.0,-122.96328843163815,-118.1480144766673,-211.86661981221982,-226.60172518559648,-483.0930511606433,-486.759733135485,-67.35828230177651,-44.37214988755204,-62.70793879556925,-87.44158453077421,-64.76678546245523,69.24797574034221,63.085530160874214,97.60280742310272,161.10350417873997,143.4300256867523,-84.72198557662477,7.091264010573468,11.879177616923016,-48.6362785681232,-22.049924839807545,-92.19926292051787,-174.52067857299141,-169.27274286900138,-158.41868967324683,-159.75326724568401,-132.82657165004878,-136.6521753098982,-113.11749333791488,-106.47948303910948,-111.71325631458001,-207.99016704350902,-220.10812925772973,-60.84469613930992,-70.32431537612524,-75.39500764711124,-109.20015097086684,-103.72758743490783,-113.04478444061158,-28.73445641848957,-44.79201646222987,-42.96659686323835,-111.38286173218091,-134.6921641116861,-125.62570762802545,-58.15413070801992,-62.179325327694414,118.39238030892557,158.03791125463772,-8.073762892330478,29.78253701596452,-171.25784840117183,-157.7724255027848,-99.85482790433355
1997,0.0,-92.54096021785756,-95.77960346465807,-114.17753967278395,-123.65810892766979,-140.87101339741707,-157.61245753251205,-111.3728646671434,-103.82253132762719,-38.29242207069524,-67.59838345829519,-46.61143455714182,79.43724977176623,71.79762042841935,100.89641324297634,39.461099784847306,24.79509834560031,3.7973000610364807,-61.88543381133866,-51.74776257732992,16.18634469367487,73.682409115204,26.888995807665083,-90.55036398341008,-94.88846439529937,-87.67179875170314,-88.90726747025337,-97.17966618149603,-99.75871225264177,-90.40699593208433,-87.16094453716391,-86.53893553882415,-141.87303509624053,-151.32272859792374,-16.927302528067457,-32.23796638796898,-28.593233505762555,-97.14264720636913,-68.28537480867112,-91.02415286494693,-7.86904908486099,-12.854088106777226,-16.85496743942622,-201.78265152597908,-205.18171175033376,-201.15886638948166,-72.51894164732528,-71.01156021537304,-85.42651554320037,-26.365207389260718,-23.845336960920463,15.077255309348402,-9.78024575668121,15.947306458611365,39.7486369319322
1998,0.0,-103.58278425849085,-102.065381495711,-214.13479801501205,-225.20017747144584,-252.05575291178087,-264.10240777943795,-375.7462942978782,-381.46735287411593,1.9315833217752925,-17.592620845347028,5.446248765042128,-7.805890308083235,-7.5838997368416585,21.13298801261476,36.91492596017713,21.436021048942962,21.35411338031713,-181.75302421174297,-170.52807080940158,49.28149686471488,135.58122501288858,33.77343263418186,-189.2799112520554,-188.4834499475537,-136.5283193365143,-138.77735097025356,-54.5270258889517,-54.83805632979647,-211.87444623010447,-203.37638398878232,-214.91229430018848,-174.44652789962424,-188.96122101124274,-38.78894281560906,-50.57735137627719,-55.25771131414183,-75.9140598610935,-51.499494321131465,-77.0055782319539,-141.29105183868216,-150.76271000568,-149.09001353164285,-154.86426715845744,-176.97591152364657,-157.7598731721796,-171.56323818874694,-167.1513203116208,-41.26291522424913,58.22424030324896,-18.888137890850317,25.668318808837398,65.18321234290045,97.12568701558428,-5.867253141118908
1999,0.0,-172.36540502563025,-179.94167228281663,-321.46044862543516,-324.6223331801268,-247.18571800886707,-259.45596858321716,-137.71245326925634,-129.96794661922843,-2.464943894390217,-23.92055520502231,-7.765875724173952,44.824789581915866,44.400229585911916,79.84971076904878,67.108626875347,48.808354094490596,-13.411041604021989,-80.11031435057907,-66.37379427972974,145.10993668265144,233.58572669739192,157.06196320383197,-88.84555643812394,-87.83833043960533,-80.29799049026883,-81.72288538822954,-33.560203232921594,-34.51034420702456,-137.8743578359556,-145.3909137613748,-140.55519750852238,-89.04163022083526,-101.74536776491277,-69.61487599270049,-78.30809102953151,-80.06657992923783,-29.911166523269458,-19.621760643402013,-30.226366306980935,-37.7622126283419,-43.75153285079284,-47.30515914336263,-97.68106897082407,-107.35578081303515,-101.60884614424106,-120.05658744925643,-116.71855518233929,22.41466805085497,109.85610030157136,-40.0993037413557,3.181221425652552,132.90649342057213,181.25200193804267,26.12527685423379
2000,0.0,-182.6827179586835,-186.84872904357326,-56.74412367055811,-67.93347252076319,-390.26801284652936,-394.49409979821576,-61.98089852827741,-46.71238899373009,-103.59800250135788,-146.53923414962242,-137.34818922230943,4.049992168936797,6.424530286741174,56.174722377538274,34.70916407119262,22.086096993641263,4.632118757923308,2.7319763226553277,0.7675165227918797,-130.39307025504127,-69.7387873776338,-141.6857295548176,-81.17800138698146,-78.75496361637488,-83.56798555712999,-86.8653220452818,-70.84544284958724,-74.37665018010671,-70.57750222739128,-68.57632656101202,-74.13336387111099,-211.17838514661378,-219.2356162054457,-59.13347500197199,-66.62046380261995,-76.8521292478024,-129.79376862617914,-114.99287365909481,-139.25482077182482,-63.015949387405385,-78.35313302069164,-78.4974331621055,-257.56353863783283,-272.4521929755477,-250.07889894204595,-85.68217971082834,-83.89410312391033,84.18872856484938,160.87299613019627,-83.22604364389804,-40.78438361715439,3.966647252798566,44.21298644068463,-14.94644643443678
