year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,875.75,808.75,838.5,884.25,857.75,963.0,907.0,919.5,988.5,859.0,878.5,877.25,881.5,1073.25,1034.0,879.0,885.5,735.0,699.25,999.0,973.5
1992,746.5,958.25,998.5,664.5,644.0,441.5,415.75,851.75,899.0,1309.0,1293.5,829.25,863.25,1326.75,1281.25,771.75,725.75,1156.5,1132.0,757.0,757.0
1993,947.5,956.75,987.25,858.75,852.5,980.25,948.5,844.75,846.0,775.25,769.0,1091.0,1138.25,1018.75,951.0,801.25,809.25,822.0,790.5,714.0,730.0
1994,980.5,1092.75,1108.25,816.0,811.75,898.25,841.75,809.25,821.25,963.5,935.25,760.0,759.25,786.0,739.25,731.0,733.0,752.75,737.5,995.75,1005.25
1995,1052.25,1061.75,1142.0,879.0,872.0,812.75,785.5,583.25,583.5,1227.5,1188.25,497.0,494.5,968.5,940.0,647.25,675.75,684.75,664.25,1049.25,1042.25
1996,830.25,658.25,701.25,800.5,789.5,662.0,647.5,644.75,634.75,652.25,630.5,881.25,882.0,675.5,652.75,882.5,904.5,955.5,822.25,709.75,692.0
1997,765.0,883.75,937.25,908.5,890.5,807.0,785.5,906.75,969.25,757.5,746.5,988.5,995.25,985.25,940.25,1110.0,1126.75,515.25,493.25,839.0,818.25
1998,648.75,674.0,733.75,698.25,682.0,1331.25,1306.5,848.75,866.25,810.0,790.0,756.5,781.25,852.5,817.75,689.0,666.0,576.0,616.5,494.0,502.25
1999,1034.5,1241.25,1247.75,840.5,808.75,992.75,951.0,791.0,825.75,1097.5,1069.75,858.5,875.0,1181.25,1127.25,807.0,850.75,1024.5,975.0,714.25,731.5
2000,724.25,1136.75,1180.5,951.5,934.0,789.0,761.25,917.25,908.75,814.5,764.5,876.0,880.5,766.25,705.0,762.75,715.25,642.0,607.25,1059.25,1029.5
2001,674.25,922.5,911.0,869.25,871.25,930.75,889.25,1069.0,1068.75,898.0,852.25,714.5,710.25,1126.25,1036.75,947.75,940.75,825.75,799.0,1003.25,985.0
2002,500.0,965.25,942.25,856.5,840.25,838.25,789.0,924.5,941.5,821.5,813.75,849.0,846.75,1036.25,980.75,762.0,762.25,944.5,911.5,641.0,516.5
2003,921.25,913.5,964.25,995.25,945.75,883.25,814.25,739.0,791.25,677.0,656.25,679.75,682.25,647.25,609.75,769.0,793.75,776.25,756.0,827.0,864.0
2004,640.5,615.5,642.25,798.25,814.75,928.75,884.0,966.5,951.5,728.25,730.25,738.25,730.75,959.5,894.5,883.5,893.25,959.75,897.25,865.5,885.25
2005,696.0,593.25,630.75,848.75,812.75,1080.0,1037.5,776.75,804.5,812.25,821.25,870.5,866.25,840.25,804.75,945.0,927.0,725.5,681.75,736.25,729.0
2006,656.75,859.5,720.5,915.25,922.5,832.5,631.0,1032.75,888.5,694.5,984.25,687.0,556.75,1066.75,1083.5,1143.5,627.25,658.5,899.0,826.25,987.0
2007,666.0,973.75,778.5,634.5,912.75,903.25,592.5,916.25,1078.25,810.75,1040.75,1259.75,588.25,787.25,946.75,1050.0,805.75,942.5,936.5,833.75,732.75
2008,827.5,835.25,1100.5,806.75,769.0,699.0,1029.0,904.75,699.0,893.75,857.0,905.0,1033.0,637.25,959.25,1072.25,720.5,822.5,1094.75,1033.25,633.25
2009,801.25,770.25,758.0,789.0,966.25,505.75,1152.0,863.5,654.75,846.25,823.0,1088.75,945.5,581.25,807.0,613.75,1044.75,1114.0,1508.75,909.75,997.0
2010,851.0,743.5,1118.0,866.5,876.0,825.25,715.25,700.75,989.0,757.75,824.0,801.75,1119.0,498.5,515.25,930.75,870.25,970.75,1081.5,848.25,895.25
2011,,764.75,554.25,649.0,955.5,861.75,763.0,1207.5,924.5,684.5,848.25,792.25,1115.5,752.25,977.75,622.25,1091.0,1309.25,770.5,906.75,630.5
2012,,927.25,831.0,851.0,905.25,903.25,903.5,534.5,590.25,795.0,673.75,855.5,485.25,779.75,867.5,1061.5,906.75,806.25,820.0,927.5,918.5
2013,,880.5,1076.25,962.5,1032.5,663.25,974.5,853.25,479.25,718.5,741.75,920.5,798.5,748.25,472.25,971.5,704.5,756.75,1202.25,1106.0,1061.0
2014,,878.0,826.5,775.5,775.25,766.25,988.0,787.0,1141.0,884.0,766.5,999.25,1043.25,312.75,1085.75,929.5,735.5,858.25,638.75,1001.75,724.5
2015,,512.5,846.5,631.5,716.75,762.25,1044.0,1142.75,1069.75,838.25,1256.25,828.25,698.75,820.25,564.25,1132.75,733.75,1041.5,1366.75,920.25,971.75
2016,,821.25,573.0,1020.75,860.25,953.75,900.25,749.75,778.25,623.75,584.25,787.5,1004.5,955.0,717.75,971.0,579.0,856.0,508.75,1048.0,1109.5
2017,,714.0,950.25,732.75,761.25,1045.75,961.0,1027.0,718.0,648.5,812.0,602.75,1070.75,749.0,842.0,883.25,864.75,1192.0,794.0,969.0,1048.5
2018,,882.75,925.5,821.75,750.5,803.5,872.0,1109.5,849.75,662.25,779.0,620.25,920.25,878.5,860.0,881.25,811.75,1165.0,710.75,643.0,877.75
2019,,883.25,779.5,905.0,890.0,772.75,546.5,902.25,1130.75,1084.5,825.25,939.75,1005.0,605.25,831.75,655.75,820.5,1258.0,711.5,979.25,663.5
2020,,536.5,886.75,958.0,625.5,679.5,1041.75,1278.5,1007.75,1153.25,899.0,751.25,600.5,735.0,746.25,1138.25,877.25,944.5,442.25,1013.75,749.5
2021,,891.25,880.75,846.0,745.75,774.0,919.75,907.0,1029.25,792.25,1074.25,832.25,593.0,1159.25,955.75,420.75,1148.0,814.75,1059.0,1272.5,1218.5
2022,,878.25,865.75,813.5,733.75,509.0,750.0,860.5,1180.0,664.5,862.5,748.75,966.75,1066.25,827.25,704.75,711.25,779.25,789.0,828.0,780.75
2023,,1019.75,952.5,885.75,873.75,873.25,587.0,749.25,1201.5,681.0,450.75,1060.75,904.0,522.75,370.0,937.75,1096.25,548.0,741.0,713.75,740.75
2024,,864.5,835.0,778.75,899.75,635.75,811.5,840.25,748.75,923.5,859.5,738.75,1020.25,492.75,862.25,961.25,786.25,1062.25,679.25,834.5,887.75
2025,,712.0,873.0,650.25,918.75,787.25,829.25,739.0,1205.25,694.5,911.0,765.75,851.25,867.0,979.5,986.0,860.25,928.0,578.5,855.0,966.0
2026,,1029.25,1024.0,815.25,691.5,935.5,894.25,780.75,1156.25,1097.0,655.75,1197.0,1034.75,723.5,767.75,938.25,842.75,780.75,789.25,696.0,996.0
2027,,798.0,904.0,855.25,624.75,921.25,1002.25,511.75,890.75,738.5,853.25,938.75,716.25,678.75,962.5,870.5,866.0,1252.5,1163.5,930.5,808.5
2028,,722.0,879.0,943.0,798.5,792.0,852.0,1073.75,807.75,838.75,839.0,727.5,564.25,703.75,692.5,1050.0,1187.25,1009.0,711.5,1032.5,1215.0
2029,,736.0,972.75,769.25,739.0,686.0,1165.5,1094.0,921.0,854.0,928.25,850.5,600.25,861.75,1075.0,738.25,977.25,1194.75,859.5,1041.25,642.25
2030,,1113.75,927.75,835.25,830.75,810.5,783.0,1031.0,737.5,650.0,702.75,859.5,1004.0,796.25,1150.75,1109.25,818.5,671.5,830.0,966.5,745.0
2031,,949.25,929.25,587.0,815.0,707.0,1086.5,1087.75,823.0,814.5,869.5,1091.75,734.0,1213.25,641.25,852.25,725.5,842.75,925.5,1062.0,945.75
2032,,955.0,859.25,794.25,705.75,976.25,692.25,1016.5,1084.75,864.25,689.75,912.5,877.25,854.0,640.25,996.75,852.0,1047.0,1282.25,832.5,820.75
2033,,809.0,570.25,776.25,960.5,793.75,828.75,939.25,1125.75,882.5,1038.75,1039.5,852.25,930.0,862.0,824.5,506.75,920.75,905.25,890.75,943.0
2034,,1020.0,838.0,673.0,840.75,911.25,574.5,608.25,761.75,700.75,645.0,831.25,930.5,1120.0,832.25,627.0,948.5,610.25,892.5,940.0,909.75
2035,,1146.75,554.0,900.25,826.75,1163.25,1162.75,797.25,1047.0,605.25,892.0,735.0,1138.25,1109.75,1091.5,702.0,869.0,1213.5,1174.5,909.0,958.25
2036,,724.75,616.25,929.75,650.25,813.75,882.75,873.0,921.5,855.5,596.0,1000.75,1071.75,940.25,1101.5,890.25,872.75,1471.75,1040.25,856.75,1068.75
2037,,967.75,704.75,866.5,987.0,811.5,696.5,936.25,802.75,735.75,703.0,1065.25,772.75,1198.5,1073.0,645.5,820.0,1232.5,899.25,1032.25,636.75
2038,,767.5,643.5,836.25,621.5,759.5,814.25,1094.0,1423.25,750.0,912.25,955.5,987.25,971.75,822.0,817.0,633.25,561.5,806.5,828.0,904.5
2039,,1019.0,798.25,700.5,1123.5,579.0,1056.75,855.25,833.25,832.5,718.0,978.5,588.0,1185.5,574.75,934.25,573.25,1005.5,918.75,857.75,761.75
2040,,831.0,956.25,621.0,935.5,923.25,655.5,1009.5,1311.0,608.75,824.0,1047.25,988.25,1156.25,1230.0,767.5,812.0,956.0,779.0,1011.25,886.25
2041,,855.25,1065.75,756.75,1118.75,1002.25,893.0,644.5,773.5,811.25,678.0,1091.5,756.75,894.75,738.0,662.75,783.0,845.5,744.75,1085.75,720.0
2042,,833.0,640.25,780.75,965.75,899.0,708.0,1253.75,839.0,883.25,879.0,1016.0,1069.5,846.75,889.0,910.0,900.75,1270.25,1246.5,929.25,655.0
2043,,660.75,787.5,891.25,867.75,714.75,595.75,536.75,1018.75,859.25,965.0,740.75,1145.5,840.75,1078.75,768.5,750.25,825.5,1104.75,673.0,1067.75
2044,,770.0,604.0,817.25,673.75,941.75,780.25,917.5,1294.25,584.0,643.5,664.5,1302.5,864.5,798.5,1113.5,920.75,822.5,833.5,1234.5,818.5
2045,,732.75,895.25,1013.5,643.25,800.25,792.5,869.25,653.0,886.75,1161.5,860.0,699.75,1498.0,1174.25,796.75,1056.0,698.75,515.5,1372.75,1054.5
2046,,1027.25,637.25,933.75,867.75,857.75,828.0,1066.0,887.5,777.25,854.75,1256.5,883.5,460.5,803.25,934.25,1033.0,736.75,923.5,917.75,895.0
2047,,1273.25,683.25,778.5,962.75,708.25,691.5,972.25,849.25,797.25,734.0,713.75,1331.5,763.0,1127.75,810.0,984.25,976.0,946.5,818.75,884.25
2048,,714.5,597.0,790.75,699.25,927.5,766.75,633.75,543.75,879.5,785.5,638.0,1250.75,706.75,801.0,885.5,946.75,1429.0,713.75,861.75,724.5
2049,,875.75,685.25,729.75,701.0,730.5,946.0,1189.0,916.5,664.0,821.5,996.75,688.0,1059.0,692.25,844.5,922.0,894.25,683.25,898.0,1154.0
2050,,817.5,652.75,1128.5,1012.5,754.25,967.25,551.25,1033.25,768.5,563.75,803.25,1104.75,852.5,933.5,679.0,1022.25,887.0,1002.0,944.5,1259.25
2051,,711.0,609.25,774.25,861.25,924.0,947.75,1129.75,1011.0,1095.5,1014.25,760.0,945.0,686.25,775.0,783.5,1112.25,808.0,653.5,845.5,797.0
2052,,709.0,995.5,875.5,968.25,739.25,843.5,656.25,879.75,615.25,727.0,824.5,1137.75,564.25,924.75,864.25,807.75,1075.0,878.5,904.0,859.5
2053,,891.25,807.25,888.0,751.5,883.25,841.0,1014.5,601.5,599.0,619.75,909.5,1026.75,668.5,1046.0,767.25,981.25,559.75,1170.5,803.25,1362.25
2054,,705.25,734.5,957.75,893.0,839.75,777.75,891.5,627.5,574.0,848.75,899.0,654.0,850.25,1072.25,912.5,1134.25,1410.0,1305.0,881.25,798.0
2055,,893.75,365.25,595.0,776.25,960.0,926.0,1167.75,707.25,776.75,938.0,879.0,878.0,826.25,890.25,653.0,629.0,784.25,1034.75,955.5,955.5
2056,,920.25,882.75,1239.0,797.75,922.25,691.75,746.75,838.75,535.75,712.5,916.5,1226.5,783.5,705.5,752.5,1156.75,939.25,1024.25,805.0,884.25
2057,,932.0,495.25,715.25,857.5,953.75,1067.5,919.0,737.25,885.25,884.0,759.0,827.25,894.75,881.75,852.0,808.75,1299.0,981.5,864.5,1018.0
2058,,906.0,905.0,731.25,796.75,938.5,840.0,594.25,1046.25,699.75,704.75,697.25,662.0,1289.5,756.75,910.5,650.75,1031.0,888.25,1066.25,878.0
2059,,633.75,677.5,672.25,873.75,890.0,954.25,905.5,905.0,828.0,570.5,811.25,1084.25,348.75,862.0,561.25,975.75,893.5,619.0,832.0,904.75
2060,,830.25,630.5,1057.25,1014.5,840.0,976.75,928.25,909.5,892.25,775.0,902.75,907.25,521.25,617.0,1126.0,764.0,1306.0,1168.0,860.75,1397.5
2061,,729.25,752.5,903.75,1004.25,862.25,855.0,771.5,804.75,916.5,707.5,800.25,842.75,634.75,1424.0,849.75,930.75,944.75,1002.75,1182.5,756.5
2062,,614.25,534.75,902.5,958.0,807.25,1144.75,1048.75,1019.25,681.75,958.75,1013.5,1118.75,872.0,877.5,868.75,753.75,892.0,1061.75,680.5,1027.25
2063,,816.5,448.5,880.25,882.5,1018.25,847.0,672.25,813.5,766.25,771.5,1167.75,900.25,646.5,484.75,799.0,1125.0,929.0,977.0,1072.75,959.25
2064,,1125.5,698.75,930.0,566.0,852.25,981.5,615.5,840.5,586.5,776.0,1044.75,1160.25,754.0,1263.25,994.0,966.75,1014.5,1016.0,1117.75,1075.0
2065,,926.5,1033.0,791.0,924.5,773.0,977.5,1225.75,500.5,615.25,837.5,1020.5,1233.75,876.25,783.25,763.25,1038.0,813.0,651.0,925.75,871.0
2066,,774.25,916.0,915.25,858.25,720.5,869.5,956.75,880.75,723.5,739.75,871.25,994.75,486.0,687.0,784.5,1030.0,950.25,609.5,844.0,1144.75
2067,,742.75,985.25,969.0,738.5,813.25,806.75,1070.5,664.25,870.0,859.75,668.0,1120.75,562.5,876.5,961.75,1174.0,947.0,917.5,1094.25,770.5
2068,,796.75,811.75,1160.5,859.75,792.75,945.0,960.5,1255.75,634.25,624.0,915.25,959.25,413.5,1041.75,1067.25,1243.0,921.5,598.75,865.25,911.25
2069,,784.0,773.0,627.5,1009.25,877.0,758.5,903.75,1552.75,691.5,784.5,1303.25,1023.0,511.0,793.5,513.75,747.5,947.25,771.0,849.5,1047.0
2070,,997.0,845.75,979.0,1099.5,962.5,769.75,1077.5,1223.75,876.75,603.25,1174.25,1005.25,795.0,862.0,821.25,778.0,816.5,830.0,647.75,916.75
2071,,963.5,552.25,989.25,937.25,821.5,940.0,948.25,717.75,644.25,909.25,755.5,853.5,427.0,1046.25,834.25,958.75,872.5,1530.25,852.0,608.0
2072,,770.25,504.5,972.0,778.25,811.75,749.25,799.75,1044.75,1026.5,526.0,842.5,1179.75,811.0,802.0,1154.5,806.25,551.25,1090.0,1078.5,1166.5
2073,,929.25,611.25,1155.75,854.75,1073.75,1090.0,939.0,610.75,1005.25,578.75,1046.0,1134.5,773.5,590.75,1085.5,790.75,978.75,791.5,866.75,1030.0
2074,,996.0,606.0,631.5,702.0,804.75,850.25,1395.0,785.0,730.5,589.75,1119.5,985.25,620.5,542.25,759.75,1112.5,629.0,657.5,820.5,959.75
2075,,970.75,660.0,622.25,1132.75,907.0,1011.0,744.5,884.0,820.0,576.0,1224.25,888.75,906.5,797.75,767.25,903.5,833.75,892.25,1390.25,856.25
2076,,942.0,743.75,800.75,704.5,855.0,780.75,1176.0,801.0,690.25,609.25,840.25,1079.25,774.25,606.75,622.75,1205.0,855.75,825.25,1014.25,1038.0
2077,,945.25,741.5,838.0,783.0,724.25,804.0,701.25,1062.25,718.5,1168.75,1030.75,816.5,890.0,751.0,670.0,785.75,994.5,961.75,877.25,905.25
2078,,939.0,684.75,715.0,998.5,1211.75,737.75,1011.5,1062.75,921.5,889.5,911.75,1084.75,722.75,1035.25,882.0,927.75,811.5,836.75,754.0,996.5
2079,,767.75,458.25,864.75,776.5,926.75,1353.5,945.25,679.75,725.0,853.5,1147.25,1037.25,925.5,1214.75,825.5,754.25,767.75,1145.0,605.5,1052.75
2080,,823.75,824.75,912.75,652.0,740.5,893.25,1263.5,531.5,939.75,604.75,865.75,627.5,542.5,780.75,764.5,957.25,853.5,967.0,870.25,1231.5
