year,ref,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1981,932.0,623.55,818.0250000000001,971.0999999999999,610.5,809.125,929.275
1982,856.5,621.3750000000001,768.075,974.975,589.725,752.4,950.3000000000001
1983,812.5,638.525,884.475,1151.0,653.1500000000001,859.6,1056.725
1984,900.5,489.09999999999997,728.8249999999999,908.5999999999999,508.525,705.8750000000001,828.6999999999998
1985,896.25,587.05,780.425,967.425,576.75,770.9749999999999,958.175
1986,969.0,570.825,845.4000000000001,1057.15,591.925,833.7,1049.275
1987,1053.75,655.5,877.35,1231.35,643.2,859.6,1191.95
1988,903.0,655.1,794.325,908.3,630.2249999999999,785.7,908.6249999999999
1989,1169.5,627.7,828.7750000000001,984.2,637.2,815.275,967.1750000000001
1990,856.25,719.0749999999999,821.25,978.3499999999999,692.575,817.325,992.4
1991,875.75,794.3499999999999,886.875,1021.5749999999999,806.075,881.425,1008.2
1992,746.5,668.25,906.775,1182.1499999999999,637.875,888.425,1162.45
1993,947.5,744.875,864.825,985.1,714.6,861.45,1011.6
1994,980.5,697.375,804.5999999999999,941.625,685.725,801.5999999999999,911.575
1995,1052.25,550.475,832.325,1071.725,550.65,820.3249999999999,1059.675
1996,830.25,609.1,747.7249999999999,884.25,593.1750000000001,727.2,835.425
1997,765.0,721.5999999999999,869.825,1021.4999999999999,713.1499999999999,870.0500000000001,1009.525
1998,648.75,558.7750000000001,768.0,873.1499999999999,616.175,759.175,877.5999999999999
1999,1034.5,762.45,951.175,1170.525,794.2,935.8,1139.95
2000,724.25,693.975,829.425,981.9000000000001,671.35,813.5999999999999,959.175
2001,674.25,781.3000000000001,943.1500000000001,1056.975,780.6,919.4749999999999,1039.4
2002,500.0,740.375,868.75,1017.125,707.5,851.625,999.45
2003,921.25,680.25,810.475,954.575,654.525,818.225,906.8499999999999
2004,640.5,696.1,836.8,940.775,668.6999999999999,816.875,896.4
2005,696.0,742.8499999999999,808.025,910.0,711.25,792.475,904.4250000000001
2006,656.75,644.7,869.575,1081.5,586.325,862.9,1069.65
2007,666.0,758.9,904.975,1060.7749999999999,666.025,869.325,1024.9499999999998
2008,827.5,704.75,844.6,961.1999999999999,679.9749999999999,887.025,1078.125
2009,801.25,561.5999999999999,796.9,1082.8,726.525,939.0,1111.6
2010,851.0,713.5999999999999,813.025,916.7750000000001,718.775,899.9499999999999,1052.4
2011,,665.475,846.125,1115.525,685.9499999999999,901.4,1124.8
2012,,737.7,828.25,928.95,607.5749999999999,804.5,958.225
2013,,738.875,867.775,984.8249999999999,475.52500000000003,823.7750000000001,1067.725
2014,,723.4499999999999,843.375,998.8500000000001,697.3499999999999,875.6750000000001,1082.675
2015,,646.9499999999999,834.925,1028.5,673.0,901.775,1128.9249999999997
2016,,734.025,871.95,1011.1499999999999,525.2,766.0,1069.225
2017,,699.1,854.7250000000001,1009.9749999999999,739.0,880.375,1020.95
2018,,703.25,881.575,1067.55,755.7,827.325,910.0
2019,,656.075,875.5,1027.8249999999998,618.425,797.2,998.05
2020,,658.0250000000001,882.3,1091.875,643.3499999999999,813.175,1023.925
2021,,738.375,895.75,1172.8999999999999,745.9499999999999,940.0999999999999,1099.35
2022,,599.3,766.775,865.5749999999998,711.95,862.2249999999999,957.8249999999998
2023,,569.6,787.625,976.75,519.375,777.6500000000001,1067.8
2024,,638.8499999999999,787.25,926.3499999999999,755.725,833.675,939.4
2025,,690.2,796.55,926.4499999999999,793.2,892.0250000000001,1020.7
2026,,726.7,884.225,1070.325,709.1999999999999,901.175,1047.9
2027,,660.55,833.225,998.1,697.125,864.275,1075.675
2028,,662.8750000000001,857.025,1002.7,712.175,833.8,1030.875
2029,,779.625,888.175,1036.4,653.475,860.5500000000001,1068.6749999999997
2030,,710.575,884.7,1086.3999999999999,730.175,851.65,1027.7749999999999
2031,,713.5,918.0999999999999,1094.65,745.3249999999999,865.025,985.375
2032,,835.875,915.8499999999999,1038.875,644.525,838.4,1102.65
2033,,778.3249999999999,880.95,964.275,637.025,889.2750000000001,1052.625
2034,,594.125,811.0500000000001,1034.8249999999998,656.7249999999999,831.3,939.45
2035,,677.525,899.825,1106.8249999999998,801.425,963.7249999999999,1149.625
2036,,850.25,949.4,1051.6999999999998,611.6750000000001,881.0500000000001,1048.975
2037,,779.15,954.75,1151.5249999999999,680.925,810.475,976.2749999999999
2038,,732.5250000000001,853.375,964.8,680.0749999999999,864.725,958.4
2039,,696.6250000000001,912.65,1085.1000000000001,605.55,805.1000000000001,1021.8999999999999
2040,,661.275,903.875,1087.225,708.875,929.0,1262.1
2041,,690.125,855.8500000000001,1041.375,742.725,852.475,1054.0749999999998
2042,,788.5,934.7750000000001,1230.85,720.15,883.9749999999999,1095.6499999999999
2043,,625.9,747.4749999999999,868.45,660.925,906.75,1126.125
2044,,686.95,889.1,1136.625,670.9000000000001,860.6999999999999,1295.225
2045,,722.2750000000001,925.6500000000001,1346.225,561.0,826.95,1074.0
2046,,689.85,886.0250000000001,1043.5249999999999,746.025,838.6,944.825
2047,,730.4999999999999,828.65,958.3249999999999,704.675,895.35,1066.5249999999999
2048,,684.0000000000001,868.3,1052.8249999999998,581.75,780.55,964.6499999999999
2049,,736.0,899.375,1109.0249999999999,660.7,820.475,986.05
2050,,693.9499999999999,835.825,999.0,583.4749999999999,927.4,1096.1999999999998
2051,,754.25,881.4000000000001,1123.575,711.8,882.3499999999999,1009.65
2052,,604.7,797.425,984.4499999999999,780.3,885.675,991.425
2053,,610.35,820.2,986.3,576.6750000000001,869.825,1122.4249999999997
2054,,804.5999999999999,908.65,990.6249999999999,697.525,894.7,1170.25
2055,,674.925,866.05,1026.325,647.175,811.7,942.4499999999999
2056,,660.75,829.6500000000001,976.3249999999999,764.1999999999999,896.35,1128.9249999999997
2057,,780.3,898.6500000000001,1012.9499999999998,718.1999999999999,820.1,985.525
2058,,661.225,836.825,1031.1,709.65,843.825,1037.175
2059,,518.9,721.8,885.25,678.875,858.4000000000001,998.325
2060,,683.5500000000001,915.0,1211.925,676.225,904.1,1145.925
2061,,726.025,887.325,1014.9749999999999,724.675,913.375,1060.3999999999996
2062,,695.825,863.6,1019.3,771.925,933.0500000000001,1063.325
2063,,691.8,886.5999999999999,1061.5749999999998,505.25,814.525,1004.3499999999999
2064,,678.8,914.0500000000001,1088.2,648.5,928.4749999999999,1164.9499999999998
2065,,680.175,867.875,993.05,677.4999999999999,890.6999999999999,1057.0500000000002
2066,,672.325,797.55,943.375,649.9000000000001,861.925,1030.5
2067,,666.925,867.475,1040.0249999999999,722.5500000000001,856.5749999999999,1017.6500000000001
2068,,583.825,865.075,1101.6999999999998,634.25,909.8249999999999,1227.925
2069,,567.3499999999999,804.05,981.025,740.9,896.475,1059.0
2070,,749.45,893.925,1038.6,714.25,891.2,1080.225
2071,,628.4749999999999,815.55,1006.125,630.2249999999999,874.2750000000001,1058.475
2072,,690.6,874.0,1085.0749999999998,612.125,886.375,1154.175
2073,,765.9000000000001,969.1499999999999,1104.225,618.75,818.85,1099.65
2074,,627.725,871.475,1137.9999999999998,568.075,795.3,980.2
2075,,744.4499999999999,924.075,1154.1,628.8000000000001,867.6750000000001,1023.675
2076,,662.125,871.4,1053.375,616.625,836.3,1100.8249999999998
2077,,706.325,867.95,1014.45,749.4250000000001,880.275,987.25
2078,,677.875,835.725,988.8499999999999,784.3499999999999,920.1999999999999,1067.75
2079,,654.0999999999999,849.65,967.55,664.025,931.6,1171.0249999999999
2080,,710.3749999999999,841.775,945.8749999999999,534.2,786.4250000000001,984.9249999999998
