year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,100.86666666666667,80.86666666666667,14.616666666666674,24.866666666666674,115.11666666666667,62.866666666666674,-127.63333333333333,-112.38333333333333,-158.88333333333333,-182.13333333333333,-10.633333333333326,-9.133333333333326,86.11666666666667,44.616666666666674,126.61666666666667,117.11666666666667,-259.3833333333333,-263.6333333333333,3.1166666666666742,-17.383333333333326
1982,0.0,-349.6333333333333,-327.3833333333333,149.86666666666667,124.86666666666667,-165.38333333333333,-192.13333333333333,72.86666666666667,66.11666666666667,85.86666666666667,77.11666666666667,-171.88333333333333,-171.63333333333333,-163.13333333333333,-192.38333333333333,100.36666666666667,98.11666666666667,-222.63333333333333,-233.63333333333333,-42.633333333333326,-54.883333333333326
1983,0.0,20.366666666666674,34.866666666666674,324.3666666666667,268.1166666666667,275.3666666666667,229.11666666666667,26.616666666666674,67.61666666666667,478.3666666666667,445.8666666666667,-183.88333333333333,-189.38333333333333,97.11666666666667,62.116666666666674,-224.63333333333333,-245.38333333333333,135.36666666666667,134.11666666666667,16.366666666666674,25.616666666666674
1984,0.0,-23.633333333333326,42.616666666666674,-181.88333333333333,-198.63333333333333,-33.883333333333326,-61.883333333333326,-154.88333333333333,-141.63333333333333,-332.1333333333333,-348.8833333333333,207.11666666666667,194.86666666666667,-347.6333333333333,-375.1333333333333,-70.63333333333333,-31.883333333333326,41.366666666666674,-8.133333333333326,-408.6333333333333,-400.1333333333333
1985,0.0,-91.38333333333333,-40.133333333333326,-237.63333333333333,-248.38333333333333,-197.88333333333333,-227.88333333333333,-117.88333333333333,-106.88333333333333,136.36666666666667,100.86666666666667,-248.13333333333333,-253.63333333333333,86.11666666666667,46.616666666666674,53.366666666666674,23.616666666666674,122.36666666666667,79.86666666666667,-124.38333333333333,-90.63333333333333
1986,0.0,-82.88333333333333,-32.883333333333326,357.8666666666667,324.3666666666667,194.61666666666667,168.36666666666667,-295.6333333333333,-267.1333333333333,-28.633333333333326,-41.383333333333326,260.1166666666667,279.1166666666667,-228.13333333333333,-259.6333333333333,120.86666666666667,127.86666666666667,-87.13333333333333,-100.38333333333333,27.866666666666674,38.366666666666674
1987,0.0,291.8666666666667,315.8666666666667,-17.883333333333326,-45.633333333333326,-233.38333333333333,-257.6333333333333,-274.1333333333333,-256.1333333333333,141.61666666666667,85.61666666666667,-149.88333333333333,-152.38333333333333,432.6166666666667,382.3666666666667,-18.633333333333326,-13.383333333333326,276.1166666666667,213.61666666666667,-109.63333333333333,-117.38333333333333
1988,0.0,-37.383333333333326,17.866666666666674,-192.63333333333333,-215.13333333333333,121.61666666666667,74.36666666666667,-68.63333333333333,-69.63333333333333,-103.13333333333333,-133.63333333333333,-51.383333333333326,-24.383333333333326,93.36666666666667,79.11666666666667,150.11666666666667,145.36666666666667,-189.38333333333333,-192.88333333333333,27.116666666666674,44.366666666666674
1989,0.0,8.616666666666674,64.36666666666667,-57.133333333333326,-98.88333333333333,-307.6333333333333,-322.3833333333333,-177.63333333333333,-133.88333333333333,166.36666666666667,149.36666666666667,-52.383333333333326,-14.883333333333326,0.8666666666666742,-31.883333333333326,83.36666666666667,130.36666666666667,290.1166666666667,239.36666666666667,-156.13333333333333,-170.63333333333333
1990,0.0,-47.383333333333326,-11.383333333333326,-20.633333333333326,-52.633333333333326,100.11666666666667,54.616666666666674,185.61666666666667,215.36666666666667,-15.883333333333326,-38.383333333333326,149.61666666666667,196.86666666666667,-348.6333333333333,-382.1333333333333,22.366666666666674,19.616666666666674,-71.63333333333333,-113.88333333333333,-8.133333333333326,-41.633333333333326
