stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_start,ref,1991-2020,none,-1,180.391667
era5_land,rain_season_start,rcp26,1991-2020,mean,-1,180.316667
era5_land,rain_season_start,rcp26,2021-2050,mean,-1,180.863462
era5_land,rain_season_start,rcp26,2051-2080,mean,-1,179.523077
era5_land,rain_season_start,rcp26,1991-2020,min,-1,178.5
era5_land,rain_season_start,rcp26,2021-2050,min,-1,174.341667
era5_land,rain_season_start,rcp26,2051-2080,min,-1,175.175
era5_land,rain_season_start,rcp26,1991-2020,max,-1,186.308333
era5_land,rain_season_start,rcp26,2021-2050,max,-1,193.016667
era5_land,rain_season_start,rcp26,2051-2080,max,-1,196.566667
era5_land,rain_season_start,rcp26,1991-2020,centile,1,178.531
era5_land,rain_season_start,rcp26,2021-2050,centile,1,174.382667
era5_land,rain_season_start,rcp26,2051-2080,centile,1,175.307
era5_land,rain_season_start,rcp26,1991-2020,centile,10,178.843333
era5_land,rain_season_start,rcp26,2021-2050,centile,10,174.91
era5_land,rain_season_start,rcp26,2051-2080,centile,10,176.278333
era5_land,rain_season_start,rcp26,1991-2020,centile,50,179.516667
era5_land,rain_season_start,rcp26,2021-2050,centile,50,180.55
era5_land,rain_season_start,rcp26,2051-2080,centile,50,178.291667
era5_land,rain_season_start,rcp26,1991-2020,centile,90,182.163333
era5_land,rain_season_start,rcp26,2021-2050,centile,90,184.601667
era5_land,rain_season_start,rcp26,2051-2080,centile,90,182.533333
era5_land,rain_season_start,rcp26,1991-2020,centile,99,185.832333
era5_land,rain_season_start,rcp26,2021-2050,centile,99,192.055667
era5_land,rain_season_start,rcp26,2051-2080,centile,99,194.951667
era5_land,rain_season_start,rcp45,1991-2020,mean,-1,179.596032
era5_land,rain_season_start,rcp45,2021-2050,mean,-1,181.419841
era5_land,rain_season_start,rcp45,2051-2080,mean,-1,183.327778
era5_land,rain_season_start,rcp45,1991-2020,min,-1,173.375
era5_land,rain_season_start,rcp45,2021-2050,min,-1,172.3
era5_land,rain_season_start,rcp45,2051-2080,min,-1,173.616667
era5_land,rain_season_start,rcp45,1991-2020,max,-1,196.958333
era5_land,rain_season_start,rcp45,2021-2050,max,-1,197.191667
era5_land,rain_season_start,rcp45,2051-2080,max,-1,211.308333
era5_land,rain_season_start,rcp45,1991-2020,centile,1,173.781667
era5_land,rain_season_start,rcp45,2021-2050,centile,1,172.528333
era5_land,rain_season_start,rcp45,2051-2080,centile,1,174.083333
era5_land,rain_season_start,rcp45,1991-2020,centile,10,177.0
era5_land,rain_season_start,rcp45,2021-2050,centile,10,175.208333
era5_land,rain_season_start,rcp45,2051-2080,centile,10,178.575
era5_land,rain_season_start,rcp45,1991-2020,centile,50,178.333333
era5_land,rain_season_start,rcp45,2021-2050,centile,50,181.591667
era5_land,rain_season_start,rcp45,2051-2080,centile,50,180.908333
era5_land,rain_season_start,rcp45,1991-2020,centile,90,181.483333
era5_land,rain_season_start,rcp45,2021-2050,centile,90,187.8
era5_land,rain_season_start,rcp45,2051-2080,centile,90,188.741667
era5_land,rain_season_start,rcp45,1991-2020,centile,99,194.435
era5_land,rain_season_start,rcp45,2021-2050,centile,99,195.711667
