year,1,2,3,4,5,6,7,8,9,10,11,12
1981,2.0940050212210825e-06,1.937439526659789e-06,0.7399379272004142,0.2323110153344852,0.0035969127829752,42.15835226127617,68.96733832388121,128.73313232818597,133.07787630583027,3.764595719110418,0.0848813095689654,2.2022357381796782e-06
1982,0.0002893916579391,1.7024246150528527e-05,0.0046777636181558,0.039173822382443,1.006956236791175,29.756316811742064,97.962498106984,131.6945402214434,75.4089779979634,13.258521714680768,0.0141841724310553,1.5722139465193328e-06
1983,1.2180479065058792e-06,2.512982837544657e-06,0.0015841726116801,2.601753271138144,18.73573655799283,36.49614851301568,123.0600096579496,125.35925107746074,159.0096790684668,43.78486202355244,0.5349783577609237,9.863455631339868e-07
1984,0.0011535982200828,0.0002027615271175,0.0005664369615928,0.3952040505585696,18.658513348881137,47.98944508282736,87.60683411273068,181.6739519884424,134.82494270259238,15.44767897034892,0.00700503831698,1.896699485517807e-06
1985,1.491080790024992e-05,4.536580066880528e-05,0.0001028285545556,0.6597750590606011,1.3141111988158083,25.867545523138936,90.37420547847294,206.13348112170647,71.23437463846525,50.32279451221062,0.7444131635016157,2.369702858351795e-06
1986,2.334319628530364e-06,1.741818362955596e-06,2.998449637460345e-05,0.7804319439931294,4.007482624418599,46.51632327087293,118.61708279660708,123.15644911108404,155.6762651934975,11.83359591465726,0.0250450155341533,1.768354368362538e-06
1987,1.1957925032641685e-06,0.0110965649583402,0.0078596188010138,0.0111962127308138,14.90390028251966,51.30185561961068,119.74709558016342,166.6713393254089,216.14876867613972,45.83577765730984,0.0017681155319261,0.0015346710082873
1988,1.5513220188590626e-06,0.0126621749237802,1.396240369061567e-07,0.0087541336437203,1.615176924559748,25.76796036312323,94.86549968854986,149.49230229084077,85.46910331158627,6.287995378112205,4.467081935084002,2.28786079508968e-06
1989,1.811829027681582e-06,0.406018028598335,0.0001166373478095,0.3555996001595624,18.24902859837756,42.2514482572832,135.82595678006356,225.43348330076523,171.4915407546137,50.23055615324319,0.475226169805203,1.3113390338448384e-06
1990,6.987396531889363e-07,3.323661934183141,0.0686316672331823,0.3579429170997504,4.000813486305881,91.43785382399676,80.85109879486492,122.43364301522624,55.7286715778666,11.753527212443114,0.0088908025707059,1.2587485275869336e-06
1991,2.41455309520454e-06,1.7552166647687375e-06,0.2517354571795052,0.1632432901004843,12.660118377845205,11.68712348730437,95.96831272511396,184.982533427343,162.2755426467594,0.059711189700712,0.0041263176908075,6.108595909516977e-05
1992,0.0005937109945252,2.032893835644587e-06,3.646742167553609e-06,1.3986599626801908,1.794674763159701,43.11015182253239,153.88437604831415,220.36107860245968,204.96064884077413,42.79104312474927,0.0137783867587257,1.2532977589187346e-06
1993,0.0002893935480549,1.8364437686773105e-06,0.0118069634317755,2.184888975126618,0.979160864815552,45.169672743457326,124.22467893954942,132.07098085854287,114.6866068817984,53.16548068892469,0.0174934533720176,2.3149334580560817e-06
1994,0.5415285329562443,6.147348438060642e-05,0.0338065429431587,0.2997355274880519,2.0414172918738926,26.92776543640759,53.520447311827965,168.80048014045883,162.94562853122574,11.77139775039094,0.2131470823162538,0.0009119465543252
1995,8.068938740647033e-07,1.4728667775883156e-06,0.0008461179520121,0.5405298405650681,6.5674361868095525,60.59486127485921,83.38171305913134,124.43149983547389,59.65541165352057,34.196320608225925,5.964874603575561,0.0008155968269701
1996,1.5390442537124336e-06,1.525824434909251e-06,8.418902725364192e-07,0.555395980001746,19.948956606075573,24.90486678365773,116.171285619215,163.0836494301387,190.4362433861513,12.133548401207678,2.535795324706988,0.0031661826804357
1997,8.346191431982082e-07,1.20858912358337e-06,1.4973606359064327e-06,1.8915052901198576e-06,11.234154630699342,5.320510782018078,46.83949342191892,113.28112657867467,120.13920642071766,20.96577446231821,0.3354959572268414,2.916160493563323e-06
1998,1.9637145862087717e-06,8.592314217798714e-07,1.528684884403262e-06,1.8967629395615828,7.71843092279304,32.117490522125685,77.7741686759202,145.28267019849858,86.26634971274991,17.33600873391799,11.68659206488699,0.0005778232642681
1999,1.727493409969314e-06,8.9523020898562e-05,1.4343129292910504,0.102745907986511,0.0445125128441611,55.614991112151145,58.906039317635845,137.48602147607838,200.16158321372168,63.25412496776603,0.0062883840907357,1.7448968132273718e-06
2000,0.005575872289815,0.000176598931683,0.0790207802802731,0.0072497759748359,0.032762231677663,57.56686449171627,50.16665997815685,133.16579253847604,118.5151957805331,2.572362326253625,0.0045222419815417,1.0658910009760488e-06
2001,1.7425205320397038e-06,1.325348759778609e-06,0.0636356604062456,0.3696341249414779,10.812898412683406,44.2280283038945,128.23341190018712,144.36169355310005,109.446019174605,8.279635864237095,5.290306888632075,0.0023087493974758
2002,1.1175072865483732e-06,6.215478951306494e-05,0.0276711367490954,0.0565487523606324,0.8839672451882147,62.477879608270186,140.44315227664435,160.31891497874088,88.27325433635288,47.43601556369457,1.7524684573813951,1.4119628122693406e-06
2003,2.268486791349714e-06,0.0003607985290353,0.2417831177841949,1.0053674020058372,8.094670414323975,20.323086617562623,93.32590257672558,183.27329818618315,92.72491443209842,61.260742424859885,3.7080000649316487,1.4808433289162691e-06
2004,1.5139115409113858e-06,3.328419663770428,0.0004497652076549,0.8598059705425467,4.242917542425529,36.33716960656596,88.12923380025039,160.14814964624915,159.9843731524936,57.55017856226795,3.910335641620826,0.0021154408361925
2005,1.640273197229523e-05,1.1572508932519628e-06,6.753832339404419e-05,1.3869190805175,0.1819253887046741,28.67851805396353,95.86162474828728,250.2966086006973,135.23725399258913,41.50185418477121,1.9309396462371815,7.543312118968505e-07
2006,2.153889577208484e-06,1.390616431209273e-06,3.273641591755386e-05,0.0685026238931886,8.737170190018658,14.83600283870465,108.26165089713813,131.88595681363813,101.97477128765964,37.96118075446404,0.0019722432219449,6.90733813825486e-07
2007,1.0098658112305215e-06,0.0017088638570066,2.303354926784889e-06,0.0522518440376676,13.591375788369492,33.396192271387875,154.71870670311884,227.92066971413905,79.55176320170203,0.9681004066368232,2.428157043184166,1.2022314358616327e-06
2008,2.0605620298733613e-06,5.707060587426374e-05,1.2820113470104963,0.1292239932886525,7.437993311182184,48.50426478862242,135.928106791306,145.5196101148266,134.66250960085975,6.599792218382999,0.0023480332683903,6.394665852984387e-07
