year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,232.1132130160268,-219.7203440869561,-98.37491212612497,-107.37809567684769,55.54755566817869,-148.14177404997508,141.11922636577833,-225.547519816756,104.74723811862026,159.62356903244086,100.1171674333192,159.45609503297248,192.86754261316025,35.19695964401603,84.6512294206683,6.349993706277303,184.7019770512427,214.1301608324734,49.101777097936065,232.5840920321383,-205.90819122417318,-102.7337931279526,64.55125561642257,108.42973577652242,-147.27009642964583,-11.658309784683468,-208.77856162593457,-28.068421303373952,103.73690116776743,137.17857896784483,-84.01191827881769,34.47971257209514,148.67303059129836,91.63830568465892,12.076750556394188,107.63662894302246,152.44620568893123,186.91226252876078,194.97536495524912,58.94693854133902,216.86117711581545
1992,0.0,212.9221360060003,-210.73820280864228,-79.53852700258784,-113.5746099745391,64.53948677586425,-141.7137637855244,186.61427403749178,-150.85107698735212,131.81538659915174,189.3738167936748,96.31347652594292,136.68555664981244,181.35899471500085,45.82253626937188,115.42071536032313,7.3990309420875064,183.75698317207065,218.1888437943811,20.483397785294187,216.68906929807878,-200.93214824598502,-111.92232891592153,74.51872729431591,132.2131043310335,-141.29355356584296,19.53548801729744,-141.26950439164708,-46.16380636071125,130.31011532204832,179.03498918646346,-61.50932222709304,47.96127594772861,176.5800013020135,122.70952027674696,9.795122107821953,101.5826327564373,133.5241633988091,186.6962980747424,184.27015433462526,31.529098373535078,220.27098814442866
1993,0.0,216.04352487996317,-217.16741912068807,-91.52808284162239,-84.43205472993384,55.26606227500554,-167.0889296785876,174.1889929984975,-195.34996895549304,83.66965238883364,151.74256940587554,98.80144258433052,177.1230851681225,195.17908667798338,29.405626627059462,84.81640752832237,11.332597634336139,199.33909026468513,260.83482629429045,35.398576392050416,220.64261439174925,-206.87208350508945,-84.56396766641177,68.6630260574417,143.23158408268682,-166.3556711625718,5.358782990768532,-180.75105927311157,-48.43457336954418,82.60577007919204,166.06421118794265,-78.00713006716296,32.814638190467576,144.01688242348553,93.21683821059281,18.294328368180572,104.52061010772752,170.37140205192833,202.0245323976859,199.09510431227005,45.24069256478276,265.1365132021054
1994,0.0,285.36020308702115,-136.06114440570707,-83.04922632371,-106.69824780393867,73.57915926256214,-148.06776345240235,128.02911839348235,-208.99204113500565,87.7659552330561,160.63826636456963,101.7055911530104,119.7321320543843,207.4125676635203,41.444359528505686,90.0123778794358,6.39045775574499,185.95616074645875,208.50067707138368,12.070634103551981,287.45632736397874,-131.88669844741577,-107.22976386146604,85.79158585257994,127.24235688944975,-148.37828165365016,0.2864592708347118,-187.87541448597767,-23.774244786759823,85.21537645164051,123.94772693786194,-73.18372255531705,42.8092540281192,149.76381671394262,96.28224568968687,10.049280748820195,107.73210377169318,111.13152345907827,188.04242138993106,209.50652727617387,20.671627377416826,211.34710338439254
1995,0.0,190.79224612601314,-191.22541067136478,-85.07088596990332,-87.57080559963413,60.06650743565632,-161.7498227099117,176.54166374139487,-157.1045411939213,116.02680771017117,160.47140075627078,104.30204253750264,121.94265971563857,193.57322992127837,49.41860947552925,101.01035891533428,12.04371801370678,190.0546052404831,190.446810510156,63.66970811642847,194.56782896565613,-181.5425912777797,-88.00372600569716,68.20102247248496,110.19078003094432,-163.19965674463805,-15.905102777346428,-146.29120252875742,-24.420396907963152,115.18993079355948,170.17951021220534,-72.5249873234809,52.54748493715596,152.59150935482057,109.66854398098258,16.065493006222766,109.51685033178842,115.84752693677154,192.81892425815516,193.12200795979447,70.02800772510068,191.92415857516755
1996,0.0,239.1240659084056,-112.73309753661893,-88.24417808391064,-89.29813381277228,60.523149696974315,-185.65817321063446,137.8149962340197,-162.58496181658077,121.51754226248812,180.28700149752655,87.62814967627867,121.04920464160546,190.94811669261463,52.99680207036482,59.32232577199386,0.6121750150174421,212.982320584401,240.24810207931932,66.69089945488946,243.7348043929872,-110.59356109079097,-88.89792448546547,69.79039839049312,121.46081655102074,-188.1433041962946,-3.47804332616181,-148.35616649595502,-33.348874906383,119.67610991704021,133.98329643671855,-73.34171726527768,51.87740283258904,172.33506022981925,65.50402050730747,5.294268701990006,91.7776411481434,114.47939117996532,216.56273977256842,191.27039325224496,76.97302012964246,246.0829018708397
1997,0.0,236.8113541351231,-193.484857064749,-95.14168563000271,-123.64731987724036,62.039860851971525,-172.98155206140063,125.44754137989139,-218.73319735023028,85.74744080159547,164.13647066998135,98.94594760285133,172.73937365698538,202.68282840590086,45.01332516240382,106.08325006897138,3.3482603102424378,193.24641455530417,196.55031887157122,28.627460364689455,241.89954511449974,-184.04117171197004,-123.89670135878413,70.16501027998095,113.96745050611526,-172.98379731700874,-21.610237889519624,-200.21874420927185,-16.35664688046262,85.55185753334251,121.69471984778659,-81.65536013693946,46.39964317956475,156.1401762763129,115.52445528313126,7.7121592699106145,106.01520731968469,164.67469295071322,195.17905029335554,204.01717601579037,38.806170690394424,198.1994464068527
1998,0.0,218.38846894536636,-180.02429439245208,-101.65227226766865,-81.05765915581964,63.61605645826688,-104.1826959328975,164.35837456137955,-177.97155001343194,50.52316583614078,172.5710325792307,96.67011262906487,121.00177803304399,215.02955401912595,25.866878945563485,83.50580573980096,4.342999373914893,138.17642022944761,214.89591941570342,57.57059812138249,223.0577040589622,-172.91654465543593,-80.39669003578638,72.37092148548186,113.02416805796105,-104.21514865639017,-1.4431161677171644,-167.68279746314218,-39.40038311356295,50.02803322293647,159.1935815815885,-82.95546443490394,25.890731982777424,163.89392657814517,92.29668315088293,9.463727153996558,101.29149283839689,113.44837744658156,140.2724323753783,217.51727381518208,65.3163278857678,216.39487733493843
1999,0.0,229.09922808687253,-174.74852218853113,-82.76412293347016,-100.0742330275321,64.1565975640375,-139.07836210085276,156.62330567547758,-172.23330018385718,44.52948908956694,149.678872790169,103.66696849442883,115.32484190239654,187.0774639305564,45.99154492778899,81.39398329424012,9.80959085379061,177.84042194564785,218.63999502158805,18.279362381939393,232.36145871431228,-166.4337266153209,-98.61737252539757,73.02515316512654,96.240302787352,-137.58856354215516,-0.9893878833610188,-156.46116221187185,-25.66455951561045,42.35502149288425,151.45585898601257,-66.97692348980729,47.51994787600796,145.91768808218154,88.51772357260575,13.77616521702447,110.67459182091358,108.86045090658843,181.95309901664666,189.59864266473664,29.22052863106046,221.31583159833775
2000,0.0,233.63773560481235,-170.21187968038515,-78.5325041127299,-110.20134969486264,78.47843084526465,-154.0057863977271,116.56048502992735,-199.8736635188949,93.27682072629455,123.92170035690742,105.9947662514636,143.04057947964077,208.5356149325886,44.3976233295582,71.76518554247139,-11.82431237473179,192.91866215990257,220.6634113611426,38.13575883411585,238.8469763782972,-162.7575201977948,-109.15074591695719,83.97089681172702,91.79177333266239,-154.23370184499043,-13.370278419845022,-180.28564427058393,-22.528342210375286,91.19115721712609,113.26433229359702,-62.38492105306915,45.74662135829607,115.96036925607825,78.17940976809098,-9.981985297673646,110.37801280786374,135.8619405706744,196.39205194284858,210.53462129909423,46.274610910835236,223.73850626884234
2001,0.0,196.69775895930604,-187.63110559234408,-98.53671465834395,-96.07399324369396,53.98459946224,-140.81799249828737,141.9977487765933,-239.5496541886638,85.97550107275151,183.97971909625323,109.01898606506853,203.2006145667757,171.13492301436827,21.33053803788215,88.23780685461196,11.94218614088146,183.86569390203624,220.24087932289717,45.32247165227716,199.9296933102455,-179.13806638227632,-92.99505114337029,61.5064574532264,109.74072889065337,-140.27748331336824,-12.304328433749049,-219.12749130283316,-12.967034213724048,84.88326900090465,136.7152750256879,-84.66282635571162,22.738166924385723,173.4178406447861,94.02771461517574,15.843075151335768,114.94459873455645,197.70334295139799,186.05687582344882,172.08997165257267,54.76978971445163,220.55894303028163
2002,0.0,215.91948728490706,-210.53540437466236,-99.59432564366517,-79.17224205876983,62.92843999921325,-141.2486980884172,167.13363029988966,-212.0484337885851,109.59093844115296,155.8613093734603,91.0312916243414,170.35180284773185,235.24962354805723,19.35706488518474,69.43527729254481,-5.177546844147287,182.82223545923028,195.4764681242578,35.95829210599442,220.09259374182915,-200.17021128804444,-79.29375793645238,70.11915287077073,113.13629194590584,-140.1865346268167,7.929150514337607,-194.00156277100518,-33.90094653641819,109.00832369886399,160.4749912266019,-83.50803410810028,21.18048155382587,150.34746378117273,75.20451882039077,-2.928209287486254,96.10742050610719,162.64310313032144,186.59403384167075,238.40965134813655,45.90196783757585,195.86732249571452
2003,0.0,271.1342674966782,-141.4529349966484,-99.8620819731965,-99.88363373577465,69.30228251370295,-126.41175582431086,162.1014203118914,-186.82974874887805,106.75167167952213,138.94584856828595,103.24135671146763,129.19701083868455,182.04735229037976,29.493906298761146,46.48789976622231,25.150405225596955,190.26683812515046,254.083162512149,54.16116473243153,276.0946633535447,-137.94821313972952,-99.39692102491733,76.2291926641924,101.14810587637737,-124.81862647422335,1.9346222646117894,-170.58668566201794,-19.767512239248674,105.66884216447022,157.294336002789,-87.41433032995656,30.93540276386932,133.50069013267716,52.2756773628181,33.230311188647306,110.42374592165874,123.76592992381649,191.9455997586818,185.25113172617904,65.91018486564747,256.0615806064516
2004,0.0,210.28623319577412,-159.3841367329079,-87.22486211814334,-104.248335346121,71.46170766839344,-154.82873929959254,148.0237724830987,-180.94525932889562,98.23611330372688,148.6165630035788,103.57860449922288,186.16345249623618,172.80943867438094,25.208028044294053,82.34225646799081,-2.716108835088221,178.54284395644208,214.81619823718586,39.53826301127583,214.61947404147594,-151.8252202586251,-103.78473351370553,77.53369187234256,103.0834189133314,-156.05632795153502,4.979249154311901,-163.9833943134811,-14.59477707645027,97.450869683929,144.14616402560353,-75.38953812803834,25.890012054794624,144.83479861515252,89.89170065985212,0.22459195215947148,109.14045781604273,178.43014536476284,181.2372511603985,174.57094828154572,48.997047904369765,217.144276231864
2005,0.0,181.42715849562921,-207.4953960238104,-94.3109403865185,-83.8737851555602,64.16877543560025,-162.49641495067505,185.55039931763685,-176.17375145546032,88.8500891402307,167.30856489242854,84.86187662659961,125.12756379798714,207.88547269046728,27.61553085248528,70.83746911089872,2.9325004527999,198.76657841415425,195.7042188560282,0.40518087677594394,185.87568248391244,-194.43994501629382,-82.72323588427918,70.17166800840317,79.95669176976304,-162.11274445936266,1.5146617422641384,-161.5457263320343,-33.7788826414361,87.63855832764102,179.07906994737976,-80.15038646093313,24.86646799341446,160.9381909756952,78.83844432386871,6.000247683279213,90.59030386680786,119.33634006338161,202.6862018768477,210.06306327875006,11.813597506657402,197.89714761883374
2006,0.0,188.76217260180766,-177.45617938763345,-93.66512314813161,-102.50748503647549,70.14242183492604,-155.18699505333097,154.4999018180937,-147.51472929331027,66.44916001424042,161.8067826141542,97.38234266055167,122.90223397540888,156.82752754857245,21.201594073334093,78.17155963804191,21.590564217957876,149.3772554348995,197.69625604479546,27.32382141394197,214.4502541562385,-183.5956267163875,-91.79900937403517,72.92304514401417,105.54971523416674,-158.79207039440013,-2.792643649917011,-191.33979560403344,-36.23126981641923,66.63387920476612,155.15648590628518,-75.06229455349677,27.648017179018495,137.06007163520997,116.61198127481964,13.029076421900925,121.45454734926386,128.0785636195389,202.84261570597573,190.81565685761814,39.11918985239254,196.1060186934464
2007,0.0,206.5545476491297,-150.1240360608249,-92.45424279898987,-83.5168651500461,66.0652149003555,-158.99719861651562,165.74233854806766,-148.4610735625142,103.51316333748673,178.43024291405936,96.06566108456508,137.38183045768324,163.75475331713716,37.01785046534155,54.88723140880626,-6.010762334640674,188.3588186508569,208.9294278467044,61.04916310058792,283.99346953238864,-151.45129817389406,-114.16675103257546,70.65548197594944,66.36971864857941,-147.0673733294032,3.8462375064637513,-187.06570160196293,-14.265846424721872,77.95776587959875,160.95559201688906,-66.62544975281116,27.555067366702247,158.10093527125952,95.95151428480813,19.892347440785954,110.39165804715861,164.55320527073889,178.012803799123,153.70735762279435,50.991835352488465,183.41395607501335
2008,0.0,205.17497466708863,-123.21671878428812,-82.25120725678698,-82.22076267355374,65.97929298400919,-160.90495965380347,174.13758358873878,-191.04017529686354,130.37108681686033,178.94792666928868,119.98738947443712,168.52311246549118,163.5154755844706,36.317503907041385,69.46194227998257,18.319593985390156,201.23185967135726,234.63292577109712,41.20283663296806,259.307531715641,-156.4492474771907,-91.86984963180504,59.505280789876224,108.76649011382591,-112.09246454159089,-7.188436284827105,-165.50776068804,-19.298285075735976,109.20102232466593,159.5643272225749,-65.92298476594766,26.844076170088613,145.2293267212769,75.89497111779741,16.441793715479264,74.8407770025243,103.56553901654877,158.8797160936254,191.2760890725733,71.93315175020302,251.1559485210853
2009,0.0,226.5096945666204,-137.03395652381522,-86.043679906644,-105.64313929494398,57.69639641829144,-124.50178309559146,126.7570552096804,-203.56509357164225,65.36421866379669,162.49523477566163,91.72946933487452,94.56173378458135,183.3537850067516,34.42544541641314,75.03786234879851,3.8759631911441375,168.24116005253717,203.39543337749285,50.76425024144265,215.43049164590064,-182.962892520872,-103.54866578194759,64.04557415936648,105.88020881926695,-149.05731061596072,13.065229141025497,-152.3363824554705,-33.06881025289806,77.83750570066837,146.63249915817255,-81.95833683806762,52.83811461229732,138.37256645828342,96.42504913684235,5.285118920030072,83.31788373707366,132.80160600302014,187.07954666859786,224.56678505780633,53.16294868001057,199.78130086436556
2010,0.0,215.73727494876437,-120.84051251842888,-77.59708873592083,-94.72530755560103,63.055992659298795,-142.09213403667349,156.30685423843119,-165.38815089959408,78.07455520602338,131.48341045748924,100.47354746028992,121.10056367932663,160.7852025153867,19.934701997195873,40.84281842213153,-3.3675588097513582,203.03707157627872,206.47325004775786,35.02657189478606,186.37317579724578,-80.54274187377213,-87.15478877873676,78.38396469120278,102.98590410931354,-148.58546470775752,-22.739360159825935,-173.42657931011536,-44.81348470498125,71.26192159291458,142.61165100221655,-68.2659634253099,33.86967449926527,163.14484356963362,61.17596325589881,18.20955614072892,83.80412279350804,130.6166141098211,216.39775938280377,253.8057188486947,69.38671249268191,174.90132410793774
