year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,52.017300627421754,-201.4522627314198,234.0664233546675,50.82971475142613,-185.2825601729499,237.8745339058209
1982,0.0,48.959351207616415,-217.1311519081553,248.19511603067815,47.79087896654232,-198.78172045070215,253.67432947289456
1983,0.0,55.98869055835481,-189.38446356154887,241.23650418378327,53.537043951876846,-179.20027741200178,241.29513737012593
1984,0.0,48.31819019433956,-201.84666824227483,200.0998292463325,48.06056803337031,-187.10316127226795,202.79268432535076
1985,0.0,47.32097312561973,-183.7053447996366,251.09391130577637,47.77819359034716,-169.00110838726548,257.41660188096637
1986,0.0,54.598689524461335,-195.17238861230985,249.38262817551083,54.48180066127334,-179.55330774746793,254.08548302397685
1987,0.0,50.72696380925295,-204.9200849324441,239.67916638390687,50.33830009128395,-197.2951919316466,241.6745304260354
1988,0.0,48.29650798693993,-205.61184798720132,231.69313662224278,49.027690689017284,-196.65691779884253,235.7345787638488
1989,0.0,55.48658986854768,-180.96024393114138,217.47852797634408,55.78422098504545,-169.17124684066394,219.424410627064
1990,0.0,51.21231020012266,-199.64539463655564,258.0904969108265,52.70374106843624,-183.57937329969428,261.12075538273666
1991,0.0,48.45058206718162,-225.547519816756,232.1132130160268,48.304438589258126,-208.77856162593457,232.5840920321383
1992,0.0,57.5936028877801,-210.73820280864228,218.1888437943811,57.460458384496604,-200.93214824598502,220.27098814442866
1993,0.0,53.5565834627911,-217.16741912068807,260.83482629429045,54.377865707959806,-206.87208350508945,265.1365132021054
1994,0.0,53.98574932504861,-208.99204113500565,285.36020308702115,53.861255037046085,-187.87541448597767,287.45632736397874
1995,0.0,55.138889582675176,-191.22541067136478,193.57322992127837,53.20781436250668,-181.5425912777797,194.56782896565613
1996,0.0,59.64348984870431,-185.65817321063446,240.24810207931932,57.93830334304733,-188.1433041962946,246.0829018708397
1997,0.0,48.28585446599263,-218.73319735023028,236.8113541351231,48.41745915743086,-200.21874420927185,241.89954511449974
1998,0.0,51.66466805921907,-180.02429439245208,218.38846894536636,50.65682338372903,-172.91654465543593,223.0577040589622
1999,0.0,49.11648029075036,-174.74852218853113,229.09922808687253,49.09367130673939,-166.4337266153209,232.36145871431228
2000,0.0,49.82511993025045,-199.8736635188949,233.63773560481235,48.51991550021564,-180.28564427058393,238.8469763782972
2001,0.0,50.22736667066366,-239.5496541886638,220.24087932289717,50.15697553536716,-219.12749130283316,220.55894303028163
2002,0.0,50.70206370987993,-212.0484337885851,235.24962354805723,50.864873216313704,-200.17021128804444,238.40965134813655
2003,0.0,58.311812199585034,-186.82974874887805,271.1342674966782,57.351714895742695,-170.58668566201794,276.0946633535447
2004,0.0,52.11979123057115,-180.94525932889562,214.81619823718586,52.1154593859137,-163.9833943134811,217.144276231864
2005,0.0,46.1626889993525,-207.4953960238104,207.88547269046728,45.11433712148002,-194.43994501629382,210.06306327875006
2006,0.0,44.09489905114968,-177.45617938763345,197.69625604479546,47.630291278453,-191.33979560403344,214.4502541562385
2007,0.0,54.115056060907904,-158.99719861651562,208.9294278467044,51.168478444335136,-187.06570160196293,283.99346953238864
2008,0.0,61.48261478068027,-191.04017529686354,234.63292577109712,54.27622785830222,-165.50776068804,259.307531715641
2009,0.0,46.70631842081313,-203.56509357164225,226.5096945666204,49.708637740795965,-182.962892520872,224.56678505780633
2010,0.0,48.85900329195739,-165.38815089959408,215.73727494876437,52.790932883334925,-173.42657931011536,253.8057188486947
